"","mRNA","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","X","miRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar"
"257","Pocillopora_meandrina_HIv1___TS.g16384.t1","GO:1904262","negative regulation of TORC1 signaling",44,8,2.58,0.00362,"Biological Processes",3362,"Cluster_4437",-0.03867065628039,0.950775265622247,0.999610930147471,158,-21.55,"2 19","489 509",17,"70.59%","82.35%"
"258","Pocillopora_meandrina_HIv1___TS.g16384.t1","GO:1904354","negative regulation of telomere capping",11,3,0.64,0.02318,"Biological Processes",3362,"Cluster_4437",-0.03867065628039,0.950775265622247,0.999610930147471,158,-21.55,"2 19","489 509",17,"70.59%","82.35%"
"259","Pocillopora_meandrina_HIv1___TS.g16384.t1","GO:1904884","positive regulation of telomerase catalytic core co...",5,3,0.29,0.00183,"Biological Processes",3362,"Cluster_4437",-0.03867065628039,0.950775265622247,0.999610930147471,158,-21.55,"2 19","489 509",17,"70.59%","82.35%"
"260","Pocillopora_meandrina_HIv1___RNAseq.g298.t1","GO:0000245","spliceosomal complex assembly",50,7,2.93,0.02556,"Biological Processes",737,"Cluster_4439",-0.413569418962013,0.48884868385906,0.973463498630648,143,-22.09,"2 21","963 985",20,"60.00%","70.00%"
"261","Pocillopora_meandrina_HIv1___RNAseq.g298.t1","GO:0000398","mRNA splicing, via spliceosome",235,25,13.76,0.0093,"Biological Processes",737,"Cluster_4439",-0.413569418962013,0.48884868385906,0.973463498630648,143,-22.09,"2 21","963 985",20,"60.00%","70.00%"
"262","Pocillopora_meandrina_HIv1___RNAseq.g1919.t1","GO:0046034","ATP metabolic process",114,9,6.68,0.00951,"Biological Processes",254,"Cluster_1938",-0.307766151551686,0.614417140450395,0.976732732570479,160,-22.62,"2 22","841 864",21,"61.90%","85.71%"
"263","Pocillopora_meandrina_HIv1___RNAseq.g3970.t1","GO:1904262","negative regulation of TORC1 signaling",44,8,2.58,0.00362,"Biological Processes",2898,"Cluster_1296",-0.860312245865253,0.0613416738844728,0.810894201895059,160,-25,"2 20","790 814",21,"80.95%","80.95%"
"264","Pocillopora_meandrina_HIv1___RNAseq.g30070.t1","GO:0009617","response to bacterium",565,49,33.08,0.00328,"Biological Processes",714,"Cluster_1938",-0.453557736391779,0.442972908084873,0.970249219679797,159,-21.57,"2 20","21 43",18,"72.22%","77.78%"
"265","Pocillopora_meandrina_HIv1___RNAseq.g30070.t1","GO:0030335","positive regulation of cell migration",352,29,20.61,0.01168,"Biological Processes",714,"Cluster_1938",-0.453557736391779,0.442972908084873,0.970249219679797,159,-21.57,"2 20","21 43",18,"72.22%","77.78%"
"266","Pocillopora_meandrina_HIv1___RNAseq.g345.t1","GO:0030335","positive regulation of cell migration",352,29,20.61,0.01168,"Biological Processes",1500,"Cluster_4039",-0.53789560204843,0.349762303003655,0.964740261214248,160,-20.96,"2 13","434 455",11,"100.00%","100.00%"
"267","Pocillopora_meandrina_HIv1___RNAseq.g15524.t1","GO:0046034","ATP metabolic process",114,9,6.68,0.00951,"Biological Processes",1471,"Cluster_1793",-0.565835418317171,0.32009789556228,0.957058481153872,163,-20.06,"2 20","306 326",18,"72.22%","83.33%"
"268","Pocillopora_meandrina_HIv1___RNAseq.g10089.t1","GO:0051726","regulation of cell cycle",819,62,47.96,0.02673,"Biological Processes",1630,"Cluster_21",-0.302775423043204,0.620468202486885,0.97749732476391,162,-22.14,"2 20","121 144",20,"70.00%","85.00%"
"269","Pocillopora_meandrina_HIv1___RNAseq.g17369.t2","GO:0007095","mitotic G2 DNA damage checkpoint signaling",45,7,2.64,0.01492,"Biological Processes",1916,"Cluster_390",-0.319552243636967,0.600168017927264,0.976732732570479,169,-23.64,"2 20","176 199",20,"80.00%","90.00%"
"270","Pocillopora_meandrina_HIv1___RNAseq.g17369.t2","GO:0007095","mitotic G2 DNA damage checkpoint signaling",45,7,2.64,0.01492,"Biological Processes",1917,"Cluster_1793",-0.471001998808702,0.423278305492409,0.970249219679797,173,-24.02,"2 20","177 199",20,"85.00%","90.00%"
"271","Pocillopora_meandrina_HIv1___RNAseq.g10956.t1","GO:0006805","xenobiotic metabolic process",81,10,4.74,0.02043,"Biological Processes",1718,"Cluster_1953",-0.0650572448861056,0.917225011635068,0.998219089356133,164,-26.5,"2 20","507 526",18,"77.78%","88.89%"
"272","Pocillopora_meandrina_HIv1___RNAseq.g10956.t1","GO:0150104","transport across blood-brain barrier",57,8,3.34,0.01733,"Biological Processes",1718,"Cluster_1953",-0.0650572448861056,0.917225011635068,0.998219089356133,164,-26.5,"2 20","507 526",18,"77.78%","88.89%"
"273","Pocillopora_meandrina_HIv1___RNAseq.g17300.t2","GO:0030216","keratinocyte differentiation",66,11,3.86,0.00102,"Biological Processes",1534,"Cluster_1938",-0.005880942426889,0.992512194703808,0.99961183216446,157,-21.52,"2 22","741 763",20,"70.00%","70.00%"
"274","Pocillopora_meandrina_HIv1___RNAseq.g12008.t1","GO:0006805","xenobiotic metabolic process",81,10,4.74,0.02043,"Biological Processes",2244,"Cluster_2973",-0.979171224688622,0.00359722763403827,0.667107103030148,161,-20.15,"2 18","904 925",16,"75.00%","87.50%"
"275","Pocillopora_meandrina_HIv1___TS.g25934.t1","GO:0019430","removal of superoxide radicals",13,4,0.76,0.01757,"Biological Processes",1604,"Cluster_1953",-0.817115613551052,0.091266404479301,0.84078866516081,168,-20.16,"2 21","733 754",19,"73.68%","84.21%"
"276","Pocillopora_meandrina_HIv1___TS.g25934.t1","GO:0043267","negative regulation of potassium ion transport",21,4,1.23,0.00986,"Biological Processes",1604,"Cluster_1953",-0.817115613551052,0.091266404479301,0.84078866516081,168,-20.16,"2 21","733 754",19,"73.68%","84.21%"
"277","Pocillopora_meandrina_HIv1___TS.g25934.t1","GO:0051926","negative regulation of calcium ion transport",20,5,1.17,0.01891,"Biological Processes",1604,"Cluster_1953",-0.817115613551052,0.091266404479301,0.84078866516081,168,-20.16,"2 21","733 754",19,"73.68%","84.21%"
"278","Pocillopora_meandrina_HIv1___TS.g25934.t1","GO:1902042","negative regulation of extrinsic apoptotic signalin...",12,4,0.7,0.00396,"Biological Processes",1604,"Cluster_1953",-0.817115613551052,0.091266404479301,0.84078866516081,168,-20.16,"2 21","733 754",19,"73.68%","84.21%"
"279","Pocillopora_meandrina_HIv1___RNAseq.g15781.t1","GO:0006707","cholesterol catabolic process",12,3,0.7,0.02958,"Biological Processes",1970,"Cluster_2973",-0.396435285061766,0.508794913890385,0.973552982047009,167,-23.42,"2 21","763 787",22,"77.27%","77.27%"
"280","Pocillopora_meandrina_HIv1___RNAseq.g15781.t1","GO:0006805","xenobiotic metabolic process",81,10,4.74,0.02043,"Biological Processes",1970,"Cluster_2973",-0.396435285061766,0.508794913890385,0.973552982047009,167,-23.42,"2 21","763 787",22,"77.27%","77.27%"
"281","Pocillopora_meandrina_HIv1___TS.g19135.t1","GO:0006683","galactosylceramide catabolic process",2,2,0.12,0.00343,"Biological Processes",588,"Cluster_1938",-0.0675978386540765,0.913997351364265,0.998219089356133,159,-20.41,"2 18","717 738",16,"75.00%","93.75%"
"282","Pocillopora_meandrina_HIv1___TS.g19135.t1","GO:1901805","beta-glucoside catabolic process",2,2,0.12,0.00343,"Biological Processes",588,"Cluster_1938",-0.0675978386540765,0.913997351364265,0.998219089356133,159,-20.41,"2 18","717 738",16,"75.00%","93.75%"
"283","Pocillopora_meandrina_HIv1___RNAseq.g21050.t1","GO:0043525","positive regulation of neuron apoptotic process",94,15,5.5,0.00035,"Biological Processes",1876,"Cluster_4438",-0.464143301845048,0.430997648199352,0.970249219679797,154,-22.14,"2 21","890 910",19,"68.42%","78.95%"
"284","Pocillopora_meandrina_HIv1___RNAseq.g21050.t1","GO:0070227","lymphocyte apoptotic process",39,7,2.28,0.00892,"Biological Processes",1876,"Cluster_4438",-0.464143301845048,0.430997648199352,0.970249219679797,154,-22.14,"2 21","890 910",19,"68.42%","78.95%"
"285","Pocillopora_meandrina_HIv1___RNAseq.g21050.t1","GO:1905686","positive regulation of plasma membrane repair",9,3,0.53,0.01288,"Biological Processes",1876,"Cluster_4438",-0.464143301845048,0.430997648199352,0.970249219679797,154,-22.14,"2 21","890 910",19,"68.42%","78.95%"
"286","Pocillopora_meandrina_HIv1___RNAseq.g21052.t1","GO:0030216","keratinocyte differentiation",66,11,3.86,0.00102,"Biological Processes",2313,"Cluster_1938",-0.0168461799551504,0.978551792072555,0.999610930147471,176,-29.48,"2 22","944 967",21,"76.19%","90.48%"
"287","Pocillopora_meandrina_HIv1___RNAseq.g21052.t1","GO:0030216","keratinocyte differentiation",66,11,3.86,0.00102,"Biological Processes",2315,"Cluster_4438",-0.582034283221253,0.303208444891053,0.952456552218507,158,-23.38,"2 21","889 909",19,"68.42%","84.21%"
"288","Pocillopora_meandrina_HIv1___RNAseq.g21052.t1","GO:0043525","positive regulation of neuron apoptotic process",94,15,5.5,0.00035,"Biological Processes",2313,"Cluster_1938",-0.0168461799551504,0.978551792072555,0.999610930147471,176,-29.48,"2 22","944 967",21,"76.19%","90.48%"
"289","Pocillopora_meandrina_HIv1___RNAseq.g21052.t1","GO:0043525","positive regulation of neuron apoptotic process",94,15,5.5,0.00035,"Biological Processes",2315,"Cluster_4438",-0.582034283221253,0.303208444891053,0.952456552218507,158,-23.38,"2 21","889 909",19,"68.42%","84.21%"
"290","Pocillopora_meandrina_HIv1___RNAseq.g21052.t1","GO:1902004","positive regulation of amyloid-beta formation",42,7,2.46,0.01032,"Biological Processes",2313,"Cluster_1938",-0.0168461799551504,0.978551792072555,0.999610930147471,176,-29.48,"2 22","944 967",21,"76.19%","90.48%"
"291","Pocillopora_meandrina_HIv1___RNAseq.g21052.t1","GO:1902004","positive regulation of amyloid-beta formation",42,7,2.46,0.01032,"Biological Processes",2315,"Cluster_4438",-0.582034283221253,0.303208444891053,0.952456552218507,158,-23.38,"2 21","889 909",19,"68.42%","84.21%"
"292","Pocillopora_meandrina_HIv1___RNAseq.g12547.t1","GO:0007095","mitotic G2 DNA damage checkpoint signaling",45,7,2.64,0.01492,"Biological Processes",735,"Cluster_4439",-0.16086009818253,0.7960733134183,0.991383110267719,150,-23.79,"2 21","892 912",19,"68.42%","73.68%"
"293","Pocillopora_meandrina_HIv1___RNAseq.g12547.t1","GO:1905786","positive regulation of anaphase-promoting complex-d...",4,2,0.23,0.01899,"Biological Processes",735,"Cluster_4439",-0.16086009818253,0.7960733134183,0.991383110267719,150,-23.79,"2 21","892 912",19,"68.42%","73.68%"
"294","Pocillopora_meandrina_HIv1___RNAseq.g12547.t1","GO:2000773","negative regulation of cellular senescence",12,3,0.7,0.02958,"Biological Processes",735,"Cluster_4439",-0.16086009818253,0.7960733134183,0.991383110267719,150,-23.79,"2 21","892 912",19,"68.42%","73.68%"
"295","Pocillopora_meandrina_HIv1___TS.g24949.t1","GO:0007015","actin filament organization",291,19,17.04,0.01914,"Biological Processes",625,"Cluster_1015",-0.0633413694764619,0.919405224923797,0.998219089356133,152,-22.83,"2 21","748 769",19,"63.16%","73.68%"
"296","Pocillopora_meandrina_HIv1___RNAseq.g19530.t1","GO:0030889","negative regulation of B cell proliferation",8,4,0.47,0.00068,"Biological Processes",3228,"Cluster_21",-0.776149965963552,0.122778127803741,0.871113836712991,164,-21.23,"2 18","841 863",17,"82.35%","88.24%"
"297","Pocillopora_meandrina_HIv1___RNAseq.g19530.t1","GO:0034614","cellular response to reactive oxygen species",99,14,5.8,0.01117,"Biological Processes",3228,"Cluster_21",-0.776149965963552,0.122778127803741,0.871113836712991,164,-21.23,"2 18","841 863",17,"82.35%","88.24%"
"298","Pocillopora_meandrina_HIv1___RNAseq.g10768.t1","GO:0016045","detection of bacterium",40,7,2.34,0.00789,"Biological Processes",1835,"Cluster_4437",-0.0181570419330369,0.976883006522758,0.999610930147471,145,-21.23,"2 10","628 648",8,"100.00%","100.00%"
"299","Pocillopora_meandrina_HIv1___RNAseq.g10768.t1","GO:0016045","detection of bacterium",40,7,2.34,0.00789,"Biological Processes",1836,"Cluster_4438",-0.362505218368742,0.548762127370438,0.973552982047009,160,-20.69,"2 17","628 649",15,"80.00%","86.67%"
"300","Pocillopora_meandrina_HIv1___RNAseq.g10267.t1","GO:0030216","keratinocyte differentiation",66,11,3.86,0.00102,"Biological Processes",3106,"Cluster_4439",-0.723128256667909,0.167431641981741,0.890933436225114,144,-22.27,"2 21","65 83",19,"68.42%","68.42%"
"301","Pocillopora_meandrina_HIv1___RNAseq.g10267.t1","GO:0043525","positive regulation of neuron apoptotic process",94,15,5.5,0.00035,"Biological Processes",3106,"Cluster_4439",-0.723128256667909,0.167431641981741,0.890933436225114,144,-22.27,"2 21","65 83",19,"68.42%","68.42%"
"302","Pocillopora_meandrina_HIv1___RNAseq.g10267.t1","GO:1902004","positive regulation of amyloid-beta formation",42,7,2.46,0.01032,"Biological Processes",3106,"Cluster_4439",-0.723128256667909,0.167431641981741,0.890933436225114,144,-22.27,"2 21","65 83",19,"68.42%","68.42%"
"303","Pocillopora_meandrina_HIv1___RNAseq.g15486.t1","GO:0048599","oocyte development",43,6,2.52,0.01873,"Biological Processes",1137,"Cluster_4439",-0.765149520482834,0.131703432639786,0.876805058669266,171,-29.28,"2 21","864 887",21,"80.95%","80.95%"
"304","Pocillopora_meandrina_HIv1___TS.g29546.t1b","GO:1990314","cellular response to insulin-like growth factor sti...",11,4,0.64,0.00277,"Biological Processes",184,"Cluster_2973",-0.679263628822695,0.207238701831869,0.917126038663208,166,-22.5,"2 21","111 131",19,"73.68%","89.47%"
"305","Pocillopora_meandrina_HIv1___RNAseq.g14753.t1","GO:0001756","somitogenesis",53,8,3.1,0.01321,"Biological Processes",1808,"Cluster_4118",-0.484649032738937,0.408014524222942,0.968428040174008,166,-21.65,"2 21","809 832",21,"71.43%","90.48%"
"306","Pocillopora_meandrina_HIv1___TS.g25963.t1","GO:0010172","embryonic body morphogenesis",16,5,0.94,0.00173,"Biological Processes",895,"Cluster_3661",-0.887124502196104,0.0447445494731384,0.77754346724481,152,-21.02,"2 17","338 359",15,"73.33%","80.00%"
"307","Pocillopora_meandrina_HIv1___TS.g25963.t1","GO:0016203","muscle attachment",16,4,0.94,0.01207,"Biological Processes",895,"Cluster_3661",-0.887124502196104,0.0447445494731384,0.77754346724481,152,-21.02,"2 17","338 359",15,"73.33%","80.00%"
"308","Pocillopora_meandrina_HIv1___TS.g25963.t1","GO:0048681","negative regulation of axon regeneration",43,7,2.52,0.01937,"Biological Processes",895,"Cluster_3661",-0.887124502196104,0.0447445494731384,0.77754346724481,152,-21.02,"2 17","338 359",15,"73.33%","80.00%"
"309","Pocillopora_meandrina_HIv1___RNAseq.g14643.t1","GO:0001932","regulation of protein phosphorylation",508,33,29.75,0.00437,"Biological Processes",2131,"Cluster_1116",-0.55281999974723,0.333834782872182,0.962042798195651,156,-20.96,"2 21","464 486",21,"76.19%","80.95%"
"310","Pocillopora_meandrina_HIv1___RNAseq.g14643.t1","GO:0007156","homophilic cell adhesion via plasma membrane adhesi...",280,27,16.4,0.01105,"Biological Processes",2131,"Cluster_1116",-0.55281999974723,0.333834782872182,0.962042798195651,156,-20.96,"2 21","464 486",21,"76.19%","80.95%"
"311","Pocillopora_meandrina_HIv1___RNAseq.g14643.t1","GO:0007413","axonal fasciculation",49,8,2.87,0.00506,"Biological Processes",2131,"Cluster_1116",-0.55281999974723,0.333834782872182,0.962042798195651,156,-20.96,"2 21","464 486",21,"76.19%","80.95%"
"312","Pocillopora_meandrina_HIv1___RNAseq.g14643.t1","GO:0036514","dopaminergic neuron axon guidance",22,6,1.29,0.00503,"Biological Processes",2131,"Cluster_1116",-0.55281999974723,0.333834782872182,0.962042798195651,156,-20.96,"2 21","464 486",21,"76.19%","80.95%"
"313","Pocillopora_meandrina_HIv1___RNAseq.g14643.t1","GO:0036515","serotonergic neuron axon guidance",19,5,1.11,0.00398,"Biological Processes",2131,"Cluster_1116",-0.55281999974723,0.333834782872182,0.962042798195651,156,-20.96,"2 21","464 486",21,"76.19%","80.95%"
"314","Pocillopora_meandrina_HIv1___RNAseq.g14643.t1","GO:0060071","Wnt signaling pathway, planar cell polarity pathway",77,9,4.51,0.00364,"Biological Processes",2131,"Cluster_1116",-0.55281999974723,0.333834782872182,0.962042798195651,156,-20.96,"2 21","464 486",21,"76.19%","80.95%"
"315","Pocillopora_meandrina_HIv1___RNAseq.g14643.t1","GO:0097475","motor neuron migration",35,6,2.05,0.01497,"Biological Processes",2131,"Cluster_1116",-0.55281999974723,0.333834782872182,0.962042798195651,156,-20.96,"2 21","464 486",21,"76.19%","80.95%"
"316","Pocillopora_meandrina_HIv1___RNAseq.g9609.t1","GO:0032024","positive regulation of insulin secretion",71,8,4.16,0.01176,"Biological Processes",431,"Cluster_1015",-0.49895812984044,0.392151443810884,0.967903306776107,167,-24.74,"2 20","305 326",18,"77.78%","83.33%"
"317","Pocillopora_meandrina_HIv1___RNAseq.g9609.t1","GO:0032024","positive regulation of insulin secretion",71,8,4.16,0.01176,"Biological Processes",432,"Cluster_1116",-0.240651403753752,0.696576850085088,0.981957373171304,159,-21.14,"2 21","502 524",20,"70.00%","80.00%"
"318","Pocillopora_meandrina_HIv1___RNAseq.g26404.t1","GO:0000398","mRNA splicing, via spliceosome",235,25,13.76,0.0093,"Biological Processes",2153,"Cluster_1938",-0.142691077231766,0.818938497596887,0.994416012690876,152,-21.2,"2 22","84 108",22,"54.55%","81.82%"
"319","Pocillopora_meandrina_HIv1___RNAseq.g23488.t1","GO:0000425","pexophagy",12,3,0.7,0.02958,"Biological Processes",2497,"Cluster_4437",-0.342153983939111,0.573011996938249,0.975424583176677,158,-21.55,"2 19","487 507",17,"70.59%","82.35%"
"320","Pocillopora_meandrina_HIv1___RNAseq.g23488.t1","GO:0001756","somitogenesis",53,8,3.1,0.01321,"Biological Processes",2497,"Cluster_4437",-0.342153983939111,0.573011996938249,0.975424583176677,158,-21.55,"2 19","487 507",17,"70.59%","82.35%"
"321","Pocillopora_meandrina_HIv1___RNAseq.g23488.t1","GO:0002331","pre-B cell allelic exclusion",5,3,0.29,0.00183,"Biological Processes",2497,"Cluster_4437",-0.342153983939111,0.573011996938249,0.975424583176677,158,-21.55,"2 19","487 507",17,"70.59%","82.35%"
"322","Pocillopora_meandrina_HIv1___RNAseq.g23488.t1","GO:0007095","mitotic G2 DNA damage checkpoint signaling",45,7,2.64,0.01492,"Biological Processes",2497,"Cluster_4437",-0.342153983939111,0.573011996938249,0.975424583176677,158,-21.55,"2 19","487 507",17,"70.59%","82.35%"
"323","Pocillopora_meandrina_HIv1___RNAseq.g23488.t1","GO:0030335","positive regulation of cell migration",352,29,20.61,0.01168,"Biological Processes",2497,"Cluster_4437",-0.342153983939111,0.573011996938249,0.975424583176677,158,-21.55,"2 19","487 507",17,"70.59%","82.35%"
"324","Pocillopora_meandrina_HIv1___RNAseq.g23488.t1","GO:0030889","negative regulation of B cell proliferation",8,4,0.47,0.00068,"Biological Processes",2497,"Cluster_4437",-0.342153983939111,0.573011996938249,0.975424583176677,158,-21.55,"2 19","487 507",17,"70.59%","82.35%"
"325","Pocillopora_meandrina_HIv1___RNAseq.g23488.t1","GO:0034614","cellular response to reactive oxygen species",99,14,5.8,0.01117,"Biological Processes",2497,"Cluster_4437",-0.342153983939111,0.573011996938249,0.975424583176677,158,-21.55,"2 19","487 507",17,"70.59%","82.35%"
"326","Pocillopora_meandrina_HIv1___RNAseq.g23488.t1","GO:0036289","peptidyl-serine autophosphorylation",25,6,1.46,0.00269,"Biological Processes",2497,"Cluster_4437",-0.342153983939111,0.573011996938249,0.975424583176677,158,-21.55,"2 19","487 507",17,"70.59%","82.35%"
"327","Pocillopora_meandrina_HIv1___RNAseq.g23488.t1","GO:0042159","lipoprotein catabolic process",12,4,0.7,0.00895,"Biological Processes",2497,"Cluster_4437",-0.342153983939111,0.573011996938249,0.975424583176677,158,-21.55,"2 19","487 507",17,"70.59%","82.35%"
"328","Pocillopora_meandrina_HIv1___RNAseq.g23488.t1","GO:0043517","positive regulation of DNA damage response, signal ...",8,3,0.47,0.00897,"Biological Processes",2497,"Cluster_4437",-0.342153983939111,0.573011996938249,0.975424583176677,158,-21.55,"2 19","487 507",17,"70.59%","82.35%"
"329","Pocillopora_meandrina_HIv1___RNAseq.g23488.t1","GO:0043525","positive regulation of neuron apoptotic process",94,15,5.5,0.00035,"Biological Processes",2497,"Cluster_4437",-0.342153983939111,0.573011996938249,0.975424583176677,158,-21.55,"2 19","487 507",17,"70.59%","82.35%"
"330","Pocillopora_meandrina_HIv1___RNAseq.g23488.t1","GO:0045141","meiotic telomere clustering",12,4,0.7,0.00396,"Biological Processes",2497,"Cluster_4437",-0.342153983939111,0.573011996938249,0.975424583176677,158,-21.55,"2 19","487 507",17,"70.59%","82.35%"
"331","Pocillopora_meandrina_HIv1___RNAseq.g23488.t1","GO:0048599","oocyte development",43,6,2.52,0.01873,"Biological Processes",2497,"Cluster_4437",-0.342153983939111,0.573011996938249,0.975424583176677,158,-21.55,"2 19","487 507",17,"70.59%","82.35%"
"332","Pocillopora_meandrina_HIv1___RNAseq.g23488.t1","GO:0051726","regulation of cell cycle",819,62,47.96,0.02673,"Biological Processes",2497,"Cluster_4437",-0.342153983939111,0.573011996938249,0.975424583176677,158,-21.55,"2 19","487 507",17,"70.59%","82.35%"
"333","Pocillopora_meandrina_HIv1___RNAseq.g23488.t1","GO:0071481","cellular response to X-ray",7,3,0.41,0.00586,"Biological Processes",2497,"Cluster_4437",-0.342153983939111,0.573011996938249,0.975424583176677,158,-21.55,"2 19","487 507",17,"70.59%","82.35%"
"334","Pocillopora_meandrina_HIv1___RNAseq.g23488.t1","GO:0071500","cellular response to nitrosative stress",6,3,0.35,0.0035,"Biological Processes",2497,"Cluster_4437",-0.342153983939111,0.573011996938249,0.975424583176677,158,-21.55,"2 19","487 507",17,"70.59%","82.35%"
"335","Pocillopora_meandrina_HIv1___RNAseq.g23488.t1","GO:0090399","replicative senescence",11,3,0.64,0.02318,"Biological Processes",2497,"Cluster_4437",-0.342153983939111,0.573011996938249,0.975424583176677,158,-21.55,"2 19","487 507",17,"70.59%","82.35%"
"336","Pocillopora_meandrina_HIv1___RNAseq.g23488.t1","GO:0097694","establishment of RNA localization to telomere",5,3,0.29,0.00183,"Biological Processes",2497,"Cluster_4437",-0.342153983939111,0.573011996938249,0.975424583176677,158,-21.55,"2 19","487 507",17,"70.59%","82.35%"
"337","Pocillopora_meandrina_HIv1___RNAseq.g23488.t1","GO:0097695","establishment of protein-containing complex localiz...",5,3,0.29,0.00183,"Biological Processes",2497,"Cluster_4437",-0.342153983939111,0.573011996938249,0.975424583176677,158,-21.55,"2 19","487 507",17,"70.59%","82.35%"
"338","Pocillopora_meandrina_HIv1___RNAseq.g23488.t1","GO:1900034","regulation of cellular response to heat",12,3,0.7,0.02958,"Biological Processes",2497,"Cluster_4437",-0.342153983939111,0.573011996938249,0.975424583176677,158,-21.55,"2 19","487 507",17,"70.59%","82.35%"
"339","Pocillopora_meandrina_HIv1___RNAseq.g23488.t1","GO:1903626","positive regulation of DNA catabolic process",7,3,0.41,0.00586,"Biological Processes",2497,"Cluster_4437",-0.342153983939111,0.573011996938249,0.975424583176677,158,-21.55,"2 19","487 507",17,"70.59%","82.35%"
"340","Pocillopora_meandrina_HIv1___RNAseq.g23488.t1","GO:1904262","negative regulation of TORC1 signaling",44,8,2.58,0.00362,"Biological Processes",2497,"Cluster_4437",-0.342153983939111,0.573011996938249,0.975424583176677,158,-21.55,"2 19","487 507",17,"70.59%","82.35%"
"341","Pocillopora_meandrina_HIv1___RNAseq.g23488.t1","GO:1904354","negative regulation of telomere capping",11,3,0.64,0.02318,"Biological Processes",2497,"Cluster_4437",-0.342153983939111,0.573011996938249,0.975424583176677,158,-21.55,"2 19","487 507",17,"70.59%","82.35%"
"342","Pocillopora_meandrina_HIv1___RNAseq.g23488.t1","GO:1904884","positive regulation of telomerase catalytic core co...",5,3,0.29,0.00183,"Biological Processes",2497,"Cluster_4437",-0.342153983939111,0.573011996938249,0.975424583176677,158,-21.55,"2 19","487 507",17,"70.59%","82.35%"
"343","Pocillopora_meandrina_HIv1___RNAseq.g10236.t1","GO:0043525","positive regulation of neuron apoptotic process",94,15,5.5,0.00035,"Biological Processes",2057,"Cluster_4439",-0.665213313818717,0.220482494732818,0.924297066007511,144,-22.27,"2 21","817 835",19,"68.42%","68.42%"
"344","Pocillopora_meandrina_HIv1___RNAseq.g10236.t1","GO:0043525","positive regulation of neuron apoptotic process",94,15,5.5,0.00035,"Biological Processes",2058,"Cluster_4439",-0.665213313818717,0.220482494732818,0.924297066007511,147,-23.39,"2 21","745 763",19,"73.68%","73.68%"
"345","Pocillopora_meandrina_HIv1___RNAseq.g10236.t1","GO:0051146","striated muscle cell differentiation",208,18,12.18,0.0058,"Biological Processes",2057,"Cluster_4439",-0.665213313818717,0.220482494732818,0.924297066007511,144,-22.27,"2 21","817 835",19,"68.42%","68.42%"
"346","Pocillopora_meandrina_HIv1___RNAseq.g10236.t1","GO:0051146","striated muscle cell differentiation",208,18,12.18,0.0058,"Biological Processes",2058,"Cluster_4439",-0.665213313818717,0.220482494732818,0.924297066007511,147,-23.39,"2 21","745 763",19,"73.68%","73.68%"
"347","Pocillopora_meandrina_HIv1___RNAseq.g10236.t1","GO:0070227","lymphocyte apoptotic process",39,7,2.28,0.00892,"Biological Processes",2057,"Cluster_4439",-0.665213313818717,0.220482494732818,0.924297066007511,144,-22.27,"2 21","817 835",19,"68.42%","68.42%"
"348","Pocillopora_meandrina_HIv1___RNAseq.g10236.t1","GO:0070227","lymphocyte apoptotic process",39,7,2.28,0.00892,"Biological Processes",2058,"Cluster_4439",-0.665213313818717,0.220482494732818,0.924297066007511,147,-23.39,"2 21","745 763",19,"73.68%","73.68%"
"349","Pocillopora_meandrina_HIv1___RNAseq.g10236.t1","GO:1905686","positive regulation of plasma membrane repair",9,3,0.53,0.01288,"Biological Processes",2057,"Cluster_4439",-0.665213313818717,0.220482494732818,0.924297066007511,144,-22.27,"2 21","817 835",19,"68.42%","68.42%"
"350","Pocillopora_meandrina_HIv1___RNAseq.g10236.t1","GO:1905686","positive regulation of plasma membrane repair",9,3,0.53,0.01288,"Biological Processes",2058,"Cluster_4439",-0.665213313818717,0.220482494732818,0.924297066007511,147,-23.39,"2 21","745 763",19,"73.68%","73.68%"
"351","Pocillopora_meandrina_HIv1___RNAseq.g16848.t1","GO:0051726","regulation of cell cycle",819,62,47.96,0.02673,"Biological Processes",2171,"Cluster_1793",-0.53533883782276,0.352509269481416,0.964740261214248,170,-23.03,"2 20","341 362",19,"78.95%","89.47%"
"352","Pocillopora_meandrina_HIv1___RNAseq.g23009.t1","GO:0030335","positive regulation of cell migration",352,29,20.61,0.01168,"Biological Processes",2346,"Cluster_1938",-0.810907018841975,0.0958579675835691,0.847397980802666,154,-22.45,"2 20","634 658",20,"70.00%","75.00%"
"353","Pocillopora_meandrina_HIv1___RNAseq.g23009.t1","GO:0048681","negative regulation of axon regeneration",43,7,2.52,0.01937,"Biological Processes",2346,"Cluster_1938",-0.810907018841975,0.0958579675835691,0.847397980802666,154,-22.45,"2 20","634 658",20,"70.00%","75.00%"
"354","Pocillopora_meandrina_HIv1___RNAseq.g23009.t1","GO:1902004","positive regulation of amyloid-beta formation",42,7,2.46,0.01032,"Biological Processes",2346,"Cluster_1938",-0.810907018841975,0.0958579675835691,0.847397980802666,154,-22.45,"2 20","634 658",20,"70.00%","75.00%"
