"","V1","V2","V3","V4.x","V5","V6","V7","V8","V9","V10","V11","V4.y","PCC.cor","p_value","adjusted_p_value"
"941","Cluster_14500","Porites_evermani_scaffold_212:65246-66246",165,-21.45,2,20,246,272,23,"78.26%","78.26%","Peve_00014755",NA,NA,NA
"942","Cluster_14500","Porites_evermani_scaffold_23:833055-834055",163,-22.96,2,19,566,587,18,"83.33%","88.89%","Peve_00016520",0.573673663086851,0.611035546342296,0.978262075707395
"943","Cluster_14500","Porites_evermani_scaffold_2673:6721-7721",164,-20.53,2,17,651,672,15,"86.67%","86.67%","Peve_00019846",0.0553194989118963,0.964764526046069,0.999448381576871
"944","Cluster_14500","Porites_evermani_scaffold_2865:147-1147",166,-23.44,2,19,426,447,17,"76.47%","88.24%","Peve_00021401",-0.420163076887038,0.723945737316371,0.982728587529591
"945","Cluster_14500","Porites_evermani_scaffold_2888:47522-48522",162,-21.8,2,21,839,862,21,"76.19%","80.95%","Peve_00021567",-0.694180234404641,0.511534128521808,0.978262075707395
"946","Cluster_14500","Porites_evermani_scaffold_2972:38836-39836",167,-20.1,2,21,460,482,20,"75.00%","85.00%","Peve_00022217",-0.892359012078568,0.298097859379402,0.978262075707395
"947","Cluster_14500","Porites_evermani_scaffold_3050:95-1095",144,-20.32,2,20,789,811,20,"70.00%","70.00%","Peve_00022984",-0.127671672428489,0.918499246610269,0.999448381576871
"948","Cluster_14500","Porites_evermani_scaffold_3:1406249-1407249",159,-21.4,2,21,390,414,22,"68.18%","77.27%","Peve_00022539",-0.892359012078568,0.298097859379402,0.978262075707395
"949","Cluster_14500","Porites_evermani_scaffold_3161:52047-52251",159,-21.91,2,18,56,76,16,"75.00%","93.75%","Peve_00023793",-0.892359012078568,0.298097859379402,0.978262075707395
"950","Cluster_14500","Porites_evermani_scaffold_31:723541-724541",165,-21.31,2,20,642,668,23,"78.26%","78.26%","Peve_00023351",-0.535949971483496,0.639907121123781,0.978262075707395
"951","Cluster_14500","Porites_evermani_scaffold_326:142651-143651",159,-21.91,2,18,204,224,16,"75.00%","93.75%","Peve_00024375",-0.881591276333759,0.312945356346015,0.978262075707395
"952","Cluster_14500","Porites_evermani_scaffold_351:230817-231817",173,-20.69,2,21,596,617,20,"85.00%","90.00%","Peve_00026029",0.152988499604459,0.902220506502632,0.999448381576871
"953","Cluster_14500","Porites_evermani_scaffold_35:732157-733157",156,-21.35,2,19,365,392,23,"73.91%","73.91%","Peve_00025938",0.793419704188188,0.416597260872198,0.978262075707395
"954","Cluster_14500","Porites_evermani_scaffold_3585:14406-15406",161,-21.96,2,19,793,818,21,"71.43%","80.95%","Peve_00026439",-0.892359012078568,0.298097859379402,0.978262075707395
"955","Cluster_14500","Porites_evermani_scaffold_387:111999-112999",171,-22.57,2,21,791,814,21,"76.19%","85.71%","Peve_00027990",NA,NA,NA
"956","Cluster_14500","Porites_evermani_scaffold_392:108825-109825",174,-23.65,2,20,846,868,19,"84.21%","89.47%","Peve_00028308",-0.108445670596801,0.930825299566372,0.999448381576871
"957","Cluster_14500","Porites_evermani_scaffold_438:54158-55158",176,-23.73,2,21,65,86,19,"78.95%","89.47%","Peve_00030777",-0.865077083227585,0.334538796508057,0.978262075707395
"958","Cluster_14500","Porites_evermani_scaffold_4679:10921-11921",166,-24.54,2,21,624,650,24,"75.00%","79.17%","Peve_00032218",-0.892359012078568,0.298097859379402,0.978262075707395
"959","Cluster_14500","Porites_evermani_scaffold_5214:10873-11873",157,-20.88,2,19,499,524,21,"71.43%","76.19%","Peve_00034442",0.837039513166672,0.368568807287264,0.978262075707395
"960","Cluster_14500","Porites_evermani_scaffold_6287:0-329",153,-21.48,2,20,290,314,21,"66.67%","80.95%","Peve_00037811",NA,NA,NA
"961","Cluster_14500","Porites_evermani_scaffold_63:596353-597353",153,-21.45,2,19,695,721,22,"63.64%","77.27%","Peve_00037857",-0.521675288208286,0.65061451388228,0.978262075707395
"962","Cluster_14500","Porites_evermani_scaffold_769:117509-118509",159,-21.91,2,18,56,76,16,"75.00%","93.75%","Peve_00041023",-0.892359012078568,0.298097859379402,0.978262075707395
"963","Cluster_14500","Porites_evermani_scaffold_786:92627-93627",160,-21,2,21,459,479,20,"80.00%","80.00%","Peve_00041417",0.0553194989118963,0.964764526046069,0.999448381576871
"964","Cluster_14500","Porites_evermani_scaffold_802:137082-138082",174,-22.38,2,20,650,673,20,"85.00%","85.00%","Peve_00041832",0.0553194989118963,0.964764526046069,0.999448381576871
"965","Cluster_14500","Porites_evermani_scaffold_853:76771-77771",177,-21.64,2,18,236,257,16,"93.75%","93.75%","Peve_00042839",NA,NA,NA
"966","Cluster_14500","Porites_evermani_scaffold_888:22010-23010",154,-20.43,2,19,519,538,17,"76.47%","88.24%","Peve_00043426",NA,NA,NA
"967","Cluster_14999","Porites_evermani_scaffold_1001:78958-79958",152,-21.32,2,19,390,417,23,"69.57%","73.91%","Peve_00000261",NA,NA,NA
"968","Cluster_14999","Porites_evermani_scaffold_110:482487-483487",162,-20.06,2,15,614,635,13,"92.31%","92.31%","Peve_00001876",0.999298315087297,0.0238501759994235,0.854711273077389
"969","Cluster_14999","Porites_evermani_scaffold_1143:137410-138410",162,-20.32,2,21,159,183,22,"77.27%","77.27%","Peve_00002468",0.706899166079908,0.500186891837848,0.978262075707395
"970","Cluster_14999","Porites_evermani_scaffold_1163:2431-3431",150,-20.49,2,21,271,300,27,"66.67%","66.67%","Peve_00002774",0.418209113324838,0.725315857123914,0.983157552660308
"971","Cluster_14999","Porites_evermani_scaffold_1202:8663-9663",166,-25.77,2,21,25,49,22,"77.27%","81.82%","Peve_00003438",-0.255327757174855,0.835633253724067,0.995934364227446
"972","Cluster_14999","Porites_evermani_scaffold_1210:133900-134900",155,-22.91,2,21,97,123,24,"66.67%","70.83%","Peve_00003561",0.890767522284077,0.300334973579661,0.978262075707395
"973","Cluster_14999","Porites_evermani_scaffold_1228:10203-11203",169,-20.78,2,20,821,841,18,"83.33%","88.89%","Peve_00003755",-0.856206957915484,0.345629653666803,0.978262075707395
"974","Cluster_14999","Porites_evermani_scaffold_1228:10560-11560",169,-20.78,2,20,464,484,18,"83.33%","88.89%","Peve_00003762",0.762988728828849,0.447462324372572,0.978262075707395
"975","Cluster_14999","Porites_evermani_scaffold_1243:104204-105204",174,-23.86,2,21,248,272,22,"81.82%","86.36%","Peve_00004016",-0.0952838373357539,0.93924825997606,0.999448381576871
"976","Cluster_14999","Porites_evermani_scaffold_1255:29679-30679",165,-20.88,2,21,495,517,21,"76.19%","85.71%","Peve_00004152",0.407673031667356,0.732680645853413,0.985261383385836
"977","Cluster_14999","Porites_evermani_scaffold_1256:19699-20699",161,-23.38,2,19,103,126,19,"73.68%","84.21%","Peve_00004166",NA,NA,NA
"978","Cluster_14999","Porites_evermani_scaffold_1343:88917-89917",162,-23.99,2,20,755,778,20,"75.00%","80.00%","Peve_00005411",0.654257244158638,0.545962730650415,0.978262075707395
"979","Cluster_14999","Porites_evermani_scaffold_1385:19019-20019",146,-21.36,2,21,195,225,28,"60.71%","67.86%","Peve_00005976",0.136395245030739,0.912896579032651,0.999448381576871
"980","Cluster_14999","Porites_evermani_scaffold_1422:39321-40321",160,-20.25,2,17,644,665,15,"80.00%","86.67%","Peve_00006544",-0.999322492966855,0.0234356254044225,0.849930477652765
"981","Cluster_14999","Porites_evermani_scaffold_1423:101886-102615",153,-21.4,2,19,556,582,22,"68.18%","72.73%","Peve_00006549",-0.437985660538252,0.711384124172668,0.979204948737045
"982","Cluster_14999","Porites_evermani_scaffold_1488:113002-113955",167,-21.6,2,16,121,142,14,"92.86%","92.86%","Peve_00007312",0.780564076327955,0.429863880561325,0.978262075707395
"983","Cluster_14999","Porites_evermani_scaffold_1488:113002-113955",167,-21.6,2,16,121,142,14,"92.86%","92.86%","Peve_00007313",-0.961355379089542,0.177561276153019,0.978262075707395
"984","Cluster_14999","Porites_evermani_scaffold_1612:101150-102150",166,-29.94,2,15,646,667,13,"92.31%","100.00%","Peve_00008986",0.671697632904499,0.531130838721701,0.978262075707395
"985","Cluster_14999","Porites_evermani_scaffold_1654:3037-4037",167,-22.34,2,21,315,337,20,"75.00%","85.00%","Peve_00009453",0.953449021034691,0.195010875316921,0.978262075707395
"986","Cluster_14999","Porites_evermani_scaffold_1814:34040-35040",157,-22.23,2,20,47,70,20,"75.00%","80.00%","Peve_00011316",0.318154111801319,0.793874110430558,0.995934364227446
"987","Cluster_14999","Porites_evermani_scaffold_1821:37810-38810",159,-20.91,2,21,245,269,22,"68.18%","77.27%","Peve_00011423",NA,NA,NA
"988","Cluster_14999","Porites_evermani_scaffold_1840:8673-9673",170,-23.12,2,20,910,932,19,"73.68%","94.74%","Peve_00011591",NA,NA,NA
"989","Cluster_14999","Porites_evermani_scaffold_1991:81894-82484",160,-20.44,2,21,375,396,19,"68.42%","78.95%","Peve_00013263",-0.932864845864196,0.234601232318981,0.978262075707395
"990","Cluster_14999","Porites_evermani_scaffold_1991:81894-82484",160,-20.44,2,21,375,396,19,"68.42%","78.95%","Peve_00013264",0.694564540427373,0.511194145988135,0.978262075707395
"991","Cluster_14999","Porites_evermani_scaffold_204:93282-94282",163,-21.14,2,21,154,177,21,"76.19%","76.19%","Peve_00013948",0.730317209264449,0.478744517566809,0.978262075707395
"992","Cluster_14999","Porites_evermani_scaffold_2:1090290-1091290",170,-21.62,2,20,783,807,21,"80.95%","80.95%","Peve_00013392",0.890557634165448,0.300628858022911,0.978262075707395
"993","Cluster_14999","Porites_evermani_scaffold_2133:8678-9678",159,-20.56,2,21,797,821,22,"68.18%","77.27%","Peve_00014906",NA,NA,NA
"994","Cluster_14999","Porites_evermani_scaffold_2218:38206-39206",166,-20.86,2,20,805,829,21,"76.19%","80.95%","Peve_00015733",0.189569232640359,0.878581709084844,0.998373279237184
"995","Cluster_14999","Porites_evermani_scaffold_2218:40270-41270",163,-22.91,2,21,472,497,23,"69.57%","78.26%","Peve_00015734",NA,NA,NA
"996","Cluster_14999","Porites_evermani_scaffold_2224:14185-15185",154,-24.53,2,21,508,536,26,"65.38%","73.08%","Peve_00015814",NA,NA,NA
"997","Cluster_14999","Porites_evermani_scaffold_2298:14237-15237",158,-21.3,2,16,509,531,15,"80.00%","93.33%","Peve_00016458",NA,NA,NA
"998","Cluster_14999","Porites_evermani_scaffold_230:194878-195878",163,-22.73,2,21,289,312,21,"76.19%","76.19%","Peve_00016563",0.675811008811725,0.527587095527025,0.978262075707395
"999","Cluster_14999","Porites_evermani_scaffold_230:227776-228776",160,-22.68,2,13,351,372,11,"100.00%","100.00%","Peve_00016564",-0.876730001139805,0.319440148878291,0.978262075707395
"1000","Cluster_14999","Porites_evermani_scaffold_232:136158-137158",175,-20.29,2,20,159,180,18,"77.78%","94.44%","Peve_00016733",0.840734477945104,0.364247109603411,0.978262075707395
"1001","Cluster_14999","Porites_evermani_scaffold_2349:18613-19613",161,-22.26,2,19,216,239,19,"73.68%","84.21%","Peve_00016985",0.796442670377609,0.413425193041451,0.978262075707395
"1002","Cluster_14999","Porites_evermani_scaffold_2381:29186-30186",170,-26.28,2,21,339,364,23,"78.26%","82.61%","Peve_00017259",0.353112616992757,0.770246496705582,0.991074441382385
"1003","Cluster_14999","Porites_evermani_scaffold_248:79436-80436",161,-21.95,2,21,748,769,20,"75.00%","85.00%","Peve_00018156",0.987720046751441,0.0998708871626554,0.978262075707395
"1004","Cluster_14999","Porites_evermani_scaffold_2495:25028-26028",169,-20.78,2,20,664,684,18,"83.33%","88.89%","Peve_00018314",NA,NA,NA
"1005","Cluster_14999","Porites_evermani_scaffold_2:510173-511173",166,-29.96,2,15,427,448,13,"92.31%","100.00%","Peve_00013349",NA,NA,NA
"1006","Cluster_14999","Porites_evermani_scaffold_2575:19200-20200",142,-21.11,2,16,959,987,21,"66.67%","66.67%","Peve_00019024",0.803571178415417,0.405861212912267,0.978262075707395
"1007","Cluster_14999","Porites_evermani_scaffold_2575:19272-20272",142,-21.11,2,16,887,915,21,"66.67%","66.67%","Peve_00019025",NA,NA,NA
"1008","Cluster_14999","Porites_evermani_scaffold_26:156614-157614",171,-23.12,2,21,210,232,20,"80.00%","85.00%","Peve_00019250",NA,NA,NA
"1009","Cluster_14999","Porites_evermani_scaffold_2627:67671-68339",174,-22.18,2,19,274,295,17,"82.35%","94.12%","Peve_00019476",0.653013703672664,0.547008783476557,0.978262075707395
"1010","Cluster_14999","Porites_evermani_scaffold_2630:7523-8523",171,-20.8,2,20,918,939,18,"77.78%","88.89%","Peve_00019515",0.525134194156591,0.64803024914489,0.978262075707395
"1011","Cluster_14999","Porites_evermani_scaffold_2687:33003-34003",159,-20.69,2,21,490,512,20,"70.00%","80.00%","Peve_00019958",-0.750217553632315,0.459897482539499,0.978262075707395
"1012","Cluster_14999","Porites_evermani_scaffold_28:100344-101344",170,-23.14,2,20,229,251,19,"84.21%","84.21%","Peve_00020896",0.967870466984914,0.16181435437352,0.978262075707395
"1013","Cluster_14999","Porites_evermani_scaffold_2853:8551-9551",158,-20.34,2,16,591,613,15,"86.67%","86.67%","Peve_00021305",NA,NA,NA
"1014","Cluster_14999","Porites_evermani_scaffold_2891:7045-8045",166,-21.63,2,19,197,218,17,"76.47%","88.24%","Peve_00021602",NA,NA,NA
"1015","Cluster_14999","Porites_evermani_scaffold_2931:49092-50092",163,-20.26,2,21,664,690,24,"70.83%","75.00%","Peve_00021939",0.391485472612102,0.743922650355545,0.987063468658535
"1016","Cluster_14999","Porites_evermani_scaffold_2991:42132-43132",157,-21.9,2,19,173,197,20,"75.00%","75.00%","Peve_00022361",0.999976158554056,0.00439604651623863,0.54328949385489
"1017","Cluster_14999","Porites_evermani_scaffold_301:7682-8682",163,-21.2,2,21,317,342,23,"69.57%","78.26%","Peve_00022680",0.881446804300615,0.313140154724105,0.978262075707395
"1018","Cluster_14999","Porites_evermani_scaffold_3045:8454-9454",153,-22.84,2,21,338,365,25,"72.00%","72.00%","Peve_00022950",0.323400847545418,0.790347567343499,0.995934364227446
"1019","Cluster_14999","Porites_evermani_scaffold_3:1180662-1181662",163,-21.68,2,21,890,915,23,"73.91%","73.91%","Peve_00022501",NA,NA,NA
"1020","Cluster_14999","Porites_evermani_scaffold_317:122255-123255",162,-20.12,2,21,776,799,21,"76.19%","80.95%","Peve_00023833",NA,NA,NA
"1021","Cluster_14999","Porites_evermani_scaffold_3191:20240-21240",158,-21.77,2,21,594,617,21,"71.43%","80.95%","Peve_00023950",0.852230964828937,0.350498256459954,0.978262075707395
"1022","Cluster_14999","Porites_evermani_scaffold_319:95278-96278",160,-21.22,2,20,26,47,19,"73.68%","89.47%","Peve_00023940",0.495910325496308,0.669668931558723,0.978262075707395
"1023","Cluster_14999","Porites_evermani_scaffold_33:295655-296655",162,-20.97,2,21,378,404,24,"70.83%","79.17%","Peve_00024648",0.245221834158176,0.842278402087241,0.995934364227446
"1024","Cluster_14999","Porites_evermani_scaffold_33:408206-409206",168,-26.97,2,18,505,529,19,"84.21%","84.21%","Peve_00024584",0.744241261801308,0.465622551142409,0.978262075707395
"1025","Cluster_14999","Porites_evermani_scaffold_3429:12019-13019",166,-23.35,2,19,344,365,17,"76.47%","88.24%","Peve_00025466",0.85151526588895,0.351368194338186,0.978262075707395
"1026","Cluster_14999","Porites_evermani_scaffold_3443:31144-32144",159,-21.74,2,21,650,673,21,"71.43%","76.19%","Peve_00025580",0.722110966523401,0.486343979019272,0.978262075707395
"1027","Cluster_14999","Porites_evermani_scaffold_3471:1998-2998",176,-22.3,2,21,752,773,19,"78.95%","89.47%","Peve_00025744",NA,NA,NA
"1028","Cluster_14999","Porites_evermani_scaffold_3541:32700-33700",176,-22.97,2,21,157,178,19,"84.21%","84.21%","Peve_00026204",NA,NA,NA
"1029","Cluster_14999","Porites_evermani_scaffold_3644:19371-20371",164,-21.17,2,21,801,822,19,"68.42%","84.21%","Peve_00026796",NA,NA,NA
"1030","Cluster_14999","Porites_evermani_scaffold_36:651140-652140",162,-20.39,2,15,842,863,13,"92.31%","92.31%","Peve_00026521",0.709266302693917,0.498052766509297,0.978262075707395
"1031","Cluster_14999","Porites_evermani_scaffold_3715:104-1104",158,-21.77,2,21,900,923,21,"71.43%","80.95%","Peve_00027185",NA,NA,NA
"1032","Cluster_14999","Porites_evermani_scaffold_3782:26810-27810",150,-20.92,2,16,687,712,18,"72.22%","77.78%","Peve_00027500",-0.759644391257026,0.450746019664302,0.978262075707395
"1033","Cluster_14999","Porites_evermani_scaffold_3951:33602-34602",171,-20.67,2,20,729,750,18,"83.33%","83.33%","Peve_00028480",0.598325640622676,0.591665840314282,0.978262075707395
"1034","Cluster_14999","Porites_evermani_scaffold_403:26650-27650",158,-21.62,2,17,773,793,15,"86.67%","86.67%","Peve_00029005",0.503689227388215,0.663951344951323,0.978262075707395
"1035","Cluster_14999","Porites_evermani_scaffold_423:54167-55167",157,-20.41,2,21,927,953,24,"75.00%","75.00%","Peve_00030032",-0.988105004029015,0.0982898577615692,0.978262075707395
"1036","Cluster_14999","Porites_evermani_scaffold_42:416220-417220",166,-22.17,2,21,810,835,23,"78.26%","78.26%","Peve_00029811",0.952568832095687,0.196860573716011,0.978262075707395
"1037","Cluster_14999","Porites_evermani_scaffold_4406:22905-23905",161,-20.13,2,21,382,403,20,"75.00%","85.00%","Peve_00031005",-0.440372424380459,0.709692825679803,0.978599181026883
"1038","Cluster_14999","Porites_evermani_scaffold_4443:9767-10767",162,-20.89,2,15,1,15,13,"92.31%","92.31%","Peve_00031180",0.955248072389153,0.191176310058987,0.978262075707395
"1039","Cluster_14999","Porites_evermani_scaffold_449:195536-196536",157,-20.42,2,16,171,191,14,"85.71%","92.86%","Peve_00031408",0.604893203494098,0.586431585874993,0.978262075707395
"1040","Cluster_14999","Porites_evermani_scaffold_4571:3677-4677",175,-20.03,2,21,430,453,21,"80.95%","85.71%","Peve_00031760",NA,NA,NA
"1041","Cluster_14999","Porites_evermani_scaffold_4595:18922-19922",167,-21.4,2,21,145,167,20,"70.00%","90.00%","Peve_00031861",NA,NA,NA
"1042","Cluster_14999","Porites_evermani_scaffold_496:106003-107003",170,-22.6,2,21,260,283,21,"80.95%","85.71%","Peve_00033354",0.848216223039469,0.355353524617854,0.978262075707395
"1043","Cluster_14999","Porites_evermani_scaffold_496:114085-115085",170,-22.6,2,21,260,283,21,"80.95%","85.71%","Peve_00033355",0.838369780417302,0.367018102997723,0.978262075707395
"1044","Cluster_14999","Porites_evermani_scaffold_497:229136-230136",158,-20.23,2,21,580,604,22,"68.18%","81.82%","Peve_00033413",-0.846282546807785,0.357670981714357,0.978262075707395
"1045","Cluster_14999","Porites_evermani_scaffold_497:25910-26910",168,-20.41,2,19,894,914,17,"88.24%","88.24%","Peve_00033402",0.799567282427878,0.410124436506455,0.978262075707395
"1046","Cluster_14999","Porites_evermani_scaffold_50:139019-140019",163,-20.76,2,21,134,156,20,"75.00%","80.00%","Peve_00033632",NA,NA,NA
"1047","Cluster_14999","Porites_evermani_scaffold_5:1194485-1195485",165,-26.35,2,19,131,156,21,"76.19%","80.95%","Peve_00033567",-0.755648796226438,0.454643416828908,0.978262075707395
"1048","Cluster_14999","Porites_evermani_scaffold_540:214659-215659",153,-21.71,2,21,796,819,22,"68.18%","77.27%","Peve_00035160",0.525134194156591,0.64803024914489,0.978262075707395
"1049","Cluster_14999","Porites_evermani_scaffold_560:142359-143359",154,-20.38,2,21,30,58,26,"69.23%","69.23%","Peve_00035813",0.999446977031752,0.0211732108231167,0.821343827072112
"1050","Cluster_14999","Porites_evermani_scaffold_5655:0-575",167,-23.16,2,16,377,398,14,"92.86%","92.86%","Peve_00035953",0.672338940641381,0.530579521799596,0.978262075707395
"1051","Cluster_14999","Porites_evermani_scaffold_5763:7459-8459",166,-20.92,2,20,604,626,19,"78.95%","84.21%","Peve_00036279",NA,NA,NA
"1052","Cluster_14999","Porites_evermani_scaffold_5783:8050-9050",166,-29.94,2,15,645,666,13,"92.31%","100.00%","Peve_00036320",0.301530424403161,0.805005031462185,0.995934364227446
"1053","Cluster_14999","Porites_evermani_scaffold_602:200741-201741",162,-20.02,2,20,376,398,19,"78.95%","78.95%","Peve_00037145",0.711779564664217,0.495778992554015,0.978262075707395
"1054","Cluster_14999","Porites_evermani_scaffold_615:30423-31423",150,-20.07,2,20,884,908,21,"66.67%","71.43%","Peve_00037463",NA,NA,NA
"1055","Cluster_14999","Porites_evermani_scaffold_61:88103-89103",164,-20.05,2,17,167,188,15,"80.00%","93.33%","Peve_00037342",0.286348634331987,0.815116890953718,0.995934364227446
"1056","Cluster_14999","Porites_evermani_scaffold_625:8895-9895",161,-21.27,2,20,558,582,21,"76.19%","80.95%","Peve_00037743",0.533719150404717,0.641587900208645,0.978262075707395
"1057","Cluster_14999","Porites_evermani_scaffold_642:53404-54404",175,-27.69,2,21,241,264,21,"80.95%","85.71%","Peve_00038207",NA,NA,NA
"1058","Cluster_14999","Porites_evermani_scaffold_694:27019-28019",174,-21.61,2,19,50,71,17,"82.35%","94.12%","Peve_00039396",0.998919516701524,0.0295966980402007,0.903929377050813
"1059","Cluster_14999","Porites_evermani_scaffold_711:69547-70547",155,-20.21,2,21,917,942,23,"69.57%","69.57%","Peve_00039855",0.525134194156591,0.64803024914489,0.978262075707395
"1060","Cluster_14999","Porites_evermani_scaffold_731:12534-13534",176,-25.94,2,21,797,818,19,"73.68%","94.74%","Peve_00040318",NA,NA,NA
"1061","Cluster_14999","Porites_evermani_scaffold_740:136418-137418",158,-21.65,2,17,349,369,15,"86.67%","86.67%","Peve_00040521",-0.423843848344173,0.721361058863604,0.981886421096281
"1062","Cluster_14999","Porites_evermani_scaffold_740:136418-137418",158,-21.65,2,17,854,874,15,"86.67%","86.67%","Peve_00040521",-0.423843848344173,0.721361058863604,0.981886421096281
"1063","Cluster_14999","Porites_evermani_scaffold_749:83574-84349",165,-22.64,2,20,392,417,22,"77.27%","81.82%","Peve_00040642",0.525134194156591,0.64803024914489,0.978262075707395
"1064","Cluster_14999","Porites_evermani_scaffold_75:158518-159518",162,-23.23,2,16,663,685,15,"86.67%","93.33%","Peve_00040667",0.443290628463188,0.707621939621716,0.978262075707395
"1065","Cluster_14999","Porites_evermani_scaffold_820:143480-144480",154,-24.81,2,21,313,340,25,"64.00%","76.00%","Peve_00042218",NA,NA,NA
"1066","Cluster_14999","Porites_evermani_scaffold_837:21428-22428",171,-20.9,2,21,185,207,20,"75.00%","90.00%","Peve_00042492",0.863357313153938,0.33671491207289,0.978262075707395
"1067","Cluster_14999","Porites_evermani_scaffold_844:51243-52243",146,-22.06,2,21,305,333,26,"61.54%","69.23%","Peve_00042650",0.997296425206163,0.0468233205724549,0.939470798087631
"1068","Cluster_14999","Porites_evermani_scaffold_864:38410-39410",166,-26.73,2,21,943,966,21,"76.19%","85.71%","Peve_00043042",0.832834798586345,0.373432764374386,0.978262075707395
"1069","Cluster_14999","Porites_evermani_scaffold_889:132923-133923",172,-20.05,2,21,900,921,19,"73.68%","89.47%","Peve_00043446",0.965441627721329,0.167853526456995,0.978262075707395
"1070","Cluster_14999","Porites_evermani_scaffold_97:275741-276741",158,-21.16,2,16,256,279,16,"81.25%","87.50%","Peve_00044930",NA,NA,NA
"1071","Cluster_15726","Porites_evermani_scaffold_101:247237-248237",157,-22.15,2,20,341,366,22,"72.73%","77.27%","Peve_00000394",-0.51247072731938,0.657460619596406,0.978262075707395
"1072","Cluster_15726","Porites_evermani_scaffold_104:286114-287114",154,-21.88,2,19,583,601,17,"76.47%","82.35%","Peve_00000823",-0.969984946823956,0.156371278803181,0.978262075707395
"1073","Cluster_15726","Porites_evermani_scaffold_107:341539-342539",146,-21.36,2,21,532,548,19,"68.42%","73.68%","Peve_00001303",-0.746822685298026,0.463156738031783,0.978262075707395
"1074","Cluster_15726","Porites_evermani_scaffold_11:1149158-1150043",165,-20.01,2,20,251,271,18,"83.33%","83.33%","Peve_00001824",NA,NA,NA
"1075","Cluster_15726","Porites_evermani_scaffold_1121:13739-14739",162,-21.88,2,21,908,928,19,"78.95%","78.95%","Peve_00002187",-0.741173448639479,0.468539205015213,0.978262075707395
"1076","Cluster_15726","Porites_evermani_scaffold_1129:38587-39587",149,-20.82,2,20,662,689,24,"66.67%","70.83%","Peve_00002262",NA,NA,NA
"1077","Cluster_15726","Porites_evermani_scaffold_1164:64504-65504",161,-20.14,2,18,429,450,16,"81.25%","81.25%","Peve_00002789",0.677274266080897,0.526322110911621,0.978262075707395
"1078","Cluster_15726","Porites_evermani_scaffold_1208:30841-31841",155,-23.06,2,21,761,784,21,"71.43%","71.43%","Peve_00003497",NA,NA,NA
"1079","Cluster_15726","Porites_evermani_scaffold_1218:131643-132643",154,-20.21,2,20,200,222,19,"73.68%","73.68%","Peve_00003636",-0.5,0.666666666666667,0.978262075707395
"1080","Cluster_15726","Porites_evermani_scaffold_124:290872-291872",162,-26.15,2,19,207,228,17,"76.47%","82.35%","Peve_00003924",NA,NA,NA
"1081","Cluster_15726","Porites_evermani_scaffold_133:243218-243574",163,-20.08,2,21,139,161,20,"70.00%","85.00%","Peve_00005210",NA,NA,NA
"1082","Cluster_15726","Porites_evermani_scaffold_133:280534-281534",152,-21.31,2,21,944,965,19,"63.16%","73.68%","Peve_00005218",NA,NA,NA
"1083","Cluster_15726","Porites_evermani_scaffold_1343:63610-64610",150,-21.47,2,11,440,461,9,"100.00%","100.00%","Peve_00005409",-0.87566365860877,0.320848700408141,0.978262075707395
"1084","Cluster_15726","Porites_evermani_scaffold_135:20161-21161",171,-23.54,2,20,7,28,18,"77.78%","88.89%","Peve_00005498",NA,NA,NA
"1085","Cluster_15726","Porites_evermani_scaffold_139:404245-405245",178,-23.04,2,19,870,891,17,"88.24%","94.12%","Peve_00006027",-0.659916125019452,0.541183596408996,0.978262075707395
"1086","Cluster_15726","Porites_evermani_scaffold_1399:51672-52672",151,-23.51,2,21,297,322,23,"65.22%","69.57%","Peve_00006147",-0.444941596416646,0.706448864638417,0.978262075707395
"1087","Cluster_15726","Porites_evermani_scaffold_1470:42185-43185",155,-21.08,2,16,571,592,14,"78.57%","85.71%","Peve_00007106",-0.987665487520108,0.100092959157602,0.978262075707395
"1088","Cluster_15726","Porites_evermani_scaffold_1472:10763-11645",165,-25.09,2,21,684,703,19,"78.95%","84.21%","Peve_00007128",-0.5,0.666666666666667,0.978262075707395
"1089","Cluster_15726","Porites_evermani_scaffold_14:984590-985590",163,-21.08,2,21,864,886,20,"75.00%","80.00%","Peve_00006207",0.855892306341749,0.346017186863555,0.978262075707395
"1090","Cluster_15726","Porites_evermani_scaffold_1555:47165-48165",159,-20.67,2,16,483,504,14,"78.57%","92.86%","Peve_00008165",NA,NA,NA
"1091","Cluster_15726","Porites_evermani_scaffold_1561:67201-68201",149,-21.47,2,20,35,61,23,"65.22%","73.91%","Peve_00008261",0.964239978133949,0.170764179750182,0.978262075707395
"1092","Cluster_15726","Porites_evermani_scaffold_159:203253-204253",152,-23.27,2,21,917,938,19,"63.16%","73.68%","Peve_00008631",-0.677088678930554,0.526482678829628,0.978262075707395
"1093","Cluster_15726","Porites_evermani_scaffold_16:114739-115739",160,-21.57,2,13,450,471,11,"100.00%","100.00%","Peve_00008774",-0.5,0.666666666666667,0.978262075707395
"1094","Cluster_15726","Porites_evermani_scaffold_1618:105126-105204",145,-21.03,2,10,5,26,8,"100.00%","100.00%","Peve_00009040",NA,NA,NA
"1095","Cluster_15726","Porites_evermani_scaffold_1618:109608-110608",146,-23.13,2,21,928,948,19,"68.42%","68.42%","Peve_00009041",NA,NA,NA
"1096","Cluster_15726","Porites_evermani_scaffold_1692:98409-99409",158,-20.23,2,20,771,796,22,"68.18%","77.27%","Peve_00009911",-0.529117073817429,0.645046461615425,0.978262075707395
