"sample140" "sample145" "sample150" "sample173" "sample178"
"XM_029341848.2" 10553 12274 7803 12084 7015
"XM_044317987.1" 19 14 30 33 27
"XM_029341675.2" 463 60 72 279 229
"XR_006395835.1" 0 0 12 0 15
"XM_044308340.1" 311 47 91 172 179
"XR_003825248.2" 55 10 40 0 261
"XM_029335994.2" 545 397 199 304 217
"XM_044310223.1" 46 10 84 15 158
"XM_029326871.2" 731 1185 706 1129 740
"XM_044314657.1" 7 1 7 18 2
"XM_029352600.2" 8 0 5 4 40
"XM_044322201.1" 0 0 35 0 9
"XM_044318161.1" 44 19 21 23 63
"XM_044306754.1" 54 172 126 165 124
"XR_006396992.1" 1 18 1 0 76
"XM_029334746.2" 4867 6567 4328 8841 5607
"XM_044314464.1" 249 7 0 0 0
"XM_044321631.1" 76 24 18 42 120
"XM_029358573.2" 42 0 197 155 212
"XM_044313793.1" 0 10 3 4 3
"XM_029333054.2" 24 14 35 32 71
"XM_029331365.2" 568 968 773 540 315
"XM_029341253.2" 258 140 130 81 136
"XM_044326015.1" 0 17 0 70 0
"XM_029348051.2" 319 960 464 296 130
"XM_044307863.1" 0 0 0 66 0
"XM_029327829.2" 14 61 29 1141 787
"XM_029332728.2" 2393 3614 1695 1960 1267
"XM_029344271.2" 1390 1212 903 1168 815
"XM_029346701.2" 469 307 129 220 363
"XM_044314504.1" 294 77 102 34 160
"XM_044327623.1" 14 5 2 0 7
"XM_044309778.1" 30 52 45 35 42
"XM_029343103.2" 8614 8158 3981 4727 7088
"XR_006391888.1" 2 9 0 17 10
"XM_044319150.1" 87 24 81 82 33
"XR_006398191.1" 0 9 0 11 12
"XM_044323578.1" 386 322 523 318 707
"XM_029347777.2" 767 216 383 11 182
"XM_044324400.1" 0 0 24 0 0
"XM_044315144.1" 16 6 0 0 2
"XM_044328827.1" 0 5 0 0 20
"XM_029341308.2" 0 118 156 498 112
"XM_044318772.1" 33 26 25 0 17
"XM_044324769.1" 34 120 122 397 121
"XM_029335930.2" 43 0 0 27 0
"XM_029357869.2" 842 766 530 832 649
"XR_003828067.2" 0 32 24 22 30
"XM_044321598.1" 28 14 12 24 14
"XM_029324287.2" 54 59 49 59 39
"XM_044313251.1" 88 0 0 0 89
"XM_029344020.2" 0 804 429 340 227
"XM_044322863.1" 383 231 375 337 417
"XM_044325304.1" 14 7 9 231 177
"XM_029330117.2" 174 317 135 795 163
"XM_044329164.1" 434 44 0 111 487
"XM_029355994.2" 134 58 32 119 123
"XM_044308120.1" 273 401 250 454 553
"XM_029331005.2" 3197 2194 1778 3571 3076
"XM_044313598.1" 47 19 16 22 24
"XM_029356872.2" 8 4 0 0 0
"XM_044318624.1" 5 4 6 5 36
"XR_006393733.1" 40 14 64 18 130
"XR_006395335.1" 163 2 125 24 561
"XM_029347100.2" 0 13 26 20 36
"XR_003826321.2" 20 0 2 7 4
"XM_029350800.2" 0 0 0 0 139
"XM_044309822.1" 465 449 125 254 337
"XM_029346384.2" 32 5 12 20 80
"XM_044312199.1" 721 75 715 108 1677
"XM_044329135.1" 126 106 116 64 57
"XM_029332639.2" 248717 224283 189499 204178 123130
"XM_044327607.1" 0 31 2 0 4
"XM_044323486.1" 97 71 187 0 65
"XM_029358144.2" 648 1363 426 674 171
"XM_029324580.2" 1569 1903 1190 1945 2401
"XR_006392060.1" 10 0 5 0 3
"XR_006396265.1" 2100 23 13 644 13
"XM_044321049.1" 0 41 0 0 26
"XM_044310865.1" 0 135 187 1 47
"XM_044315383.1" 9 15 26 119 98
"XM_029354845.2" 385 589 410 453 266
"XM_029346731.2" 0 0 0 135 41
"XR_003825038.2" 4 0 8 3 3
"XM_029355828.2" 1477 735 686 1311 1059
"XM_029334702.2" 1846 879 860 1104 2017
"XM_029330136.2" 170 0 187 0 88
"XM_029324825.2" 411 499 288 490 389
"XM_044324034.1" 95 0 24 107 60
"XM_044321036.1" 9 0 0 0 30
"XM_029347621.2" 78 65 413 0 5
"XM_029352306.2" 23 52 26 38 24
"XM_044316939.1" 74 33 12 23 5
"XR_003825661.2" 8 14 1 4 21
"XM_029324136.2" 45 14 27 27 123
"XM_044324207.1" 72 7 32 81 65
"XR_006392742.1" 478 293 4 215 251
"XM_029354925.2" 97 158 37 19 269
"XM_044324062.1" 7 23 91 64 297
"XM_044307234.1" 11 15 10 4 13
"XM_029346791.2" 419 327 314 1 1
"XM_029343169.2" 41 3 18 31 4
"XM_029344064.2" 712 977 364 707 560
"XR_006391364.1" 340 71 118 394 230
"XM_029342558.2" 561 191 329 614 641
"XM_044308763.1" 438 397 435 666 519
"XR_003823162.2" 0 6 0 1 26
"XR_006396417.1" 1170 810 668 1060 1150
"XM_029349933.2" 21 15 26 28 36
"XM_029350517.2" 69 47 96 78 171
"XR_006395251.1" 301 136 250 90 326
"XR_003823486.2" 13 38 21 0 0
"XM_029332633.2" 0 0 0 0 97
"XM_029330097.2" 18 4 21 5 36
"XR_006391533.1" 106 0 10 0 26
"XR_003827853.2" 1365 1344 926 1136 698
"XM_029343953.2" 83 25 95 58 317
"XM_029358526.2" 1042 1050 523 1079 892
"XM_029331380.2" 0 37 0 0 0
"XM_029332804.2" 196 102 102 330 153
"XM_044327692.1" 522 160 347 417 803
"XR_006397241.1" 52 0 0 0 0
"XM_029347660.2" 11 244 66 242 0
"XM_044309769.1" 1078 693 543 808 1079
"XM_044309838.1" 0 149 763 374 0
"XM_029349398.2" 3327 4482 2779 2723 2012
"XM_029332885.2" 152 103 56 100 318
"XM_044315373.1" 11 0 4 8 0
"XM_029358257.2" 6 12 161 37 221
"XR_006396772.1" 51 444 732 274 193
"XM_044321001.1" 249 0 132 0 0
"XM_044310884.1" 9 4 6 6 3
"XM_029324079.2" 392 518 366 456 384
"XM_029351505.2" 2604 2013 1998 3817 3014
"XM_044326107.1" 0 0 17 0 9
"XM_044309449.1" 2230 1480 676 1458 439
"XM_044313055.1" 10 4 17 22 0
"XM_044311261.1" 41 17 36 41 19
"XM_029355673.2" 51 152 88 25 47
"XM_044322091.1" 51 0 70 0 452
"XM_044317366.1" 1134 1248 0 444 800
"XM_029324519.2" 193 157 47 131 121
"XM_044317285.1" 491 344 268 476 299
"XM_029330103.2" 113 101 52 126 192
"XR_006398021.1" 9 136 136 2 56
"XM_044320336.1" 14 14 6 0 11
"XM_029345946.2" 320 227 129 173 307
"XM_044315057.1" 386 373 204 344 255
"XM_029357116.2" 1035 599 544 770 896
"XM_029344033.2" 1669 1672 1201 1054 1386
"XM_044321914.1" 3388 2147 1315 2513 2819
"XM_044326382.1" 715 381 422 760 1174
"XM_029358732.2" 910 878 397 7 564
"XR_006394716.1" 275 1434 496 114 185
"XM_044308837.1" 64 27 9 95 1
"XR_006396122.1" 10 1 0 0 0
"XM_044322171.1" 962 577 426 1066 767
"XR_006394744.1" 706 1034 285 562 378
"XM_044316663.1" 13 0 0 0 0
"XM_029338628.2" 202 66 142 0 47
"XM_044320829.1" 87 98 79 76 80
"XM_029340177.2" 605 194 293 360 323
"XM_029344759.2" 899 661 644 692 639
"XM_044326888.1" 100 8 123 8 121
"XR_003824026.2" 70 57 39 109 78
"XM_044315771.1" 20 0 15 0 3
"XM_044317350.1" 75 516 331 684 1231
"XM_029358280.2" 0 99 0 102 0
"XM_044309271.1" 5 11 3 26 5
"XM_029345397.2" 2861 2366 1651 1922 1147
"XM_029332607.2" 393 205 142 333 101
"XM_044317758.1" 66 52 44 89 132
"XM_029335368.2" 1674 2420 1282 1956 1405
"XM_044328030.1" 477 259 218 457 454
"XM_044321420.1" 54 17 28 12 55
"XR_006395487.1" 14 2 0 0 0
"XM_029338602.2" 576 470 216 332 250
"XM_029334036.2" 808 1168 499 458 475
"XM_044321226.1" 189 156 11 186 150
"XM_029348583.2" 0 0 0 7 3
"XM_029330363.2" 1027 628 636 850 818
"XM_029342099.2" 124 49 46 18 131
"XM_029354013.2" 43 31 8 23 22
"XM_029334764.2" 6589 4693 3853 8731 7376
"XM_044316454.1" 149 0 186 51 286
"XM_044316866.1" 23 7 16 0 30
"XR_006396744.1" 42 9 35 11 56
"XM_029343125.2" 1013 252 705 914 1706
"XM_044318981.1" 0 0 0 11 0
"XR_006391829.1" 81 158 74 96 188
"XM_029329418.2" 4772 3389 2087 3479 3453
"XR_006392349.1" 16 10 79 39 41
"XM_029350510.2" 889 321 150 699 688
"XM_044329218.1" 0 0 0 0 34
"XM_029343932.2" 0 14 111 16 143
"XM_029338017.2" 1331 1138 607 1057 1325
"XM_029329737.2" 406 281 178 373 351
"XM_029347289.2" 152 22 39 166 53
"XM_029356317.2" 508 502 297 644 366
"XM_029338052.2" 61 0 0 0 0
"XM_029354871.2" 6 19 9 2 31
"XM_029323976.2" 0 0 342 0 487
"XM_029351438.2" 1486 953 884 1475 1063
"XM_029357779.2" 68 75 6 67 2
"XR_006393429.1" 19 4 4 8 15
"XM_029357494.2" 151 62 98 99 140
"XR_006393718.1" 0 2 4 0 17
"XM_044319236.1" 0 530 0 0 0
"XM_029340210.2" 1 0 2 13 44
"XM_044309014.1" 0 0 0 0 7
"XM_044326613.1" 3212 4109 1881 2520 2328
"XM_029339224.2" 108 275 127 523 287
"XM_029343047.2" 992 571 401 519 553
"XM_044324898.1" 208 119 96 144 185
"XM_029324943.2" 9 0 5 1 16
"XR_006392305.1" 20 27 0 6 14
"XM_029351231.2" 13 46 19 46 44
"XM_044309337.1" 21 14 4 19 41
"XM_044322322.1" 8 0 13 0 19
"XM_044312460.1" 940 0 479 0 0
"XM_044320575.1" 65 7 0 0 29
"XR_006397424.1" 0 12 14 35 0
"XM_029340624.2" 861 669 386 337 331
"XR_003827401.2" 53 37 245 31 240
"XM_029352881.2" 0 107 0 0 182
"XM_044328052.1" 264 5201 134 760 3561
"XM_044320280.1" 1106 483 503 1520 1591
"XM_029358458.2" 0 0 0 36 148
"XM_029348732.2" 40 20 7 49 4
"XM_044312250.1" 23 0 4 0 0
"XM_044317466.1" 132 33 87 71 72
"XM_029344364.2" 0 0 0 0 336
"XM_029333159.2" 57 9 72 35 200
"XM_044323184.1" 2165 580 1267 890 631
"XM_044315944.1" 116 91 125 118 151
"XM_029344577.2" 1169 915 998 1335 1023
"XM_044310537.1" 3 4 4 2 19
"XR_006394066.1" 47 70 30 19 22
"XM_029343581.2" 855 817 117 601 706
"XM_029342610.2" 59 69 21 77 77
"XM_044327489.1" 43 0 4 3 0
"XM_044328447.1" 38 57 9 0 150
"XR_006397153.1" 5 3 12 25 31
"XM_029351076.2" 20 6 0 15 54
"XM_029349002.2" 0 4 19 6 2
"XM_029343572.2" 0 30 0 32 49
"XR_003827229.2" 43 51 43 55 35
"XM_044328359.1" 216 0 21 128 71
"XM_029329889.2" 194 152 95 169 153
"XM_029326646.2" 18 18 110 39 127
"XM_044316807.1" 26 16 0 1 74
"XR_006392482.1" 345 447 307 446 497
"XM_029342902.2" 2197 2350 1408 1203 1151
"XM_029349534.2" 0 33 0 0 0
"XM_044322399.1" 561 476 32 208 200
"XR_006391514.1" 0 10 1 17 4
"XR_006397476.1" 34 24 4 40 32
"XM_029344644.2" 65 13 11 54 47
"XM_044309332.1" 0 4 13 9 0
"XM_029339766.2" 44674 41780 26168 42896 13492
"XM_044308055.1" 62 0 0 141 143
"XR_006396734.1" 0 0 15 0 0
"XM_044311954.1" 105 20 13 0 510
"XM_044315098.1" 87 426 109 333 483
"XM_029333402.2" 49 26 4 43 29
"XM_029324164.2" 370 245 118 155 218
"XM_029345398.2" 1826 1362 878 1381 1182
"XM_044322429.1" 0 0 115 77 129
"XM_029356167.2" 0 251 236 0 191
"XM_029347610.2" 847 460 330 624 677
"XR_006393415.1" 577 741 418 680 413
"XM_044314793.1" 72 139 677 18 1037
"XM_029347211.2" 277 178 167 278 180
"XM_044324206.1" 0 0 17 48 0
"XM_029333732.2" 93 0 0 0 0
"XM_029343105.2" 76 91 74 83 138
"XM_044316194.1" 46 53 45 156 90
"XM_044308152.1" 96 139 20 85 45
"XM_029343271.2" 390 112 104 263 226
"XM_029330817.2" 0 0 0 0 19
"XM_029344822.2" 230 176 124 126 115
"XM_029334167.2" 868 593 367 817 687
"XM_044324955.1" 57 10 6 41 20
"XM_044313635.1" 73 54 28 44 44
"XM_044320103.1" 96 607 94 400 552
"XR_006393161.1" 38 31 33 52 2
"XM_029354438.2" 14 1 3 4 40
"XR_006395974.1" 192 414 429 354 286
"XM_044321083.1" 1428 786 558 694 557
"XM_029327685.2" 17 7 17 7 36
"XM_044312324.1" 4 1 49 22 2
"XR_006393713.1" 28 0 8 18 28
"XR_003824828.2" 1 18 36 33 68
"XM_044316651.1" 3155 492 348 1016 1834
"XM_029353493.2" 22 0 44 0 19
"XM_029340041.2" 4213 7704 2773 5471 1837
"XM_029357857.2" 0 1133 386 597 441
"XM_044316222.1" 1915 949 905 2948 1412
"XM_029342543.2" 32 0 0 12 0
"XM_044315573.1" 2 0 8 6 2
"XM_029330068.2" 0 13 7 18 15
"XM_044326741.1" 265 84 148 93 131
"XM_044307224.1" 781 492 374 966 757
"XM_044308215.1" 25 0 0 0 0
"XM_044326344.1" 1112 674 424 283 349
"XM_029345162.2" 1724 1090 1065 2386 1957
"XM_044325308.1" 1261 1519 707 1110 844
"XM_029343360.2" 124 6 15 194 67
"XR_006395643.1" 1033 625 819 1559 621
"XM_029341833.2" 14 1 4 9 16
"XM_029349878.2" 19 22 20 33 75
"XM_029341877.2" 304 108 609 199 2115
"XM_044326328.1" 200 130 35 223 139
"XR_006391864.1" 0 16 5 5 0
"XR_006396103.1" 113 11 0 0 20
"XM_044324374.1" 0 0 0 6 17
"XM_044328021.1" 148 113 72 121 259
"XM_029329522.2" 0 56 111 44 25
"XM_044313498.1" 52 10 34 8 0
"XM_029339542.2" 16 0 0 0 0
"XM_029335768.2" 94 150 0 351 62
"XM_029347709.2" 1366 1936 1558 1118 1214
"XM_029351640.2" 116 62 141 16 63
"XM_029355499.2" 141 136 76 224 6
"XR_006394710.1" 1 16 0 5 9
"XM_029337155.2" 2186 1785 1525 1804 1795
"XM_044315378.1" 5 0 25 2 38
"XM_029355710.2" 130 0 6 0 203
"XM_029329841.2" 5770 5212 3951 4399 3735
"XM_029331373.2" 444 388 272 537 552
"XM_029358668.2" 307 172 356 422 477
"XM_044321131.1" 0 14 4 0 0
"XM_029346160.2" 0 59 0 10 0
"XM_029338321.2" 45 8 6 0 37
"XM_044320180.1" 202 159 60 57 47
"XM_044320532.1" 0 0 0 0 14
"XM_044314996.1" 0 0 2 1 28
"XM_044325910.1" 4 85 17 12 22
"XM_044314304.1" 57 84 78 59 115
"XM_029326879.2" 57 23 0 18 15
"XM_029354103.2" 0 22 0 0 81
"XM_044319252.1" 0 403 0 136 0
"XM_044326055.1" 522 511 0 742 968
"XM_044307853.1" 7 7 10 25 18
"XM_044328405.1" 6 0 0 0 20
"XM_029355098.2" 53 67 51 115 60
"XM_029358063.2" 2887 2079 1699 2680 2727
"XM_044325446.1" 83 73 31 56 51
"XM_044312646.1" 205 188 95 149 361
"XM_044319759.1" 120 166 5 161 145
"XM_029349835.2" 1750 3376 1527 3963 3696
"XM_029338871.2" 2908 2124 1303 2180 2121
"XR_006392386.1" 79 114 108 9 55
"XM_044315879.1" 6 29 79 0 33
"XM_029329910.2" 926 650 543 752 403
"XM_029326527.2" 8 0 0 0 0
"XM_044324481.1" 89 145 61 70 46
"XM_029346851.2" 9 4 6 14 12
"XM_044324956.1" 35 19 13 68 47
"XM_044322680.1" 360 182 385 307 816
"XM_044312694.1" 27 35 51 71 64
"XR_006398070.1" 1 2 10 10 18
"XM_029332418.2" 972 1148 759 928 1429
"XM_029356692.2" 2703 4400 1633 4323 3903
"XM_044311721.1" 26 39 537 93 619
"XM_029353727.2" 488 246 328 330 296
"XR_006395381.1" 15 5 13 11 23
"XM_044307165.1" 161 161 274 169 913
"XM_029352625.2" 99 186 113 314 108
"XR_006396533.1" 2494 4011 1908 6070 3317
"XM_029337554.2" 806 444 169 667 747
"XR_006396001.1" 2 9 13 7 24
"XM_029355621.2" 899 397 440 417 769
"XM_029347938.2" 333 417 119 395 86
"XM_044326220.1" 26 11 31 61 95
"XM_044324047.1" 855 0 470 9 508
"XM_044316522.1" 0 0 10 0 0
"XM_029347766.2" 1 1 0 26 11
"XM_029329070.2" 1158 835 983 1054 803
"XM_029339355.2" 203 151 88 153 135
"XM_044326442.1" 5 26 45 0 4
"XM_044321284.1" 196 53 76 70 148
"XM_044308994.1" 327 122 115 198 144
"XM_044306876.1" 0 0 90 0 193
"XM_044319947.1" 7806 7617 5673 7192 8222
"XM_029339326.2" 0 0 18 39 0
"XM_044321609.1" 6010 8169 3806 4693 5095
"XM_029353611.2" 1565 1240 1803 1692 2437
"XR_006397886.1" 285 39 129 168 170
"XR_006397778.1" 139 33 75 176 35
"XM_029330334.2" 917 844 615 1207 1525
"XM_044328802.1" 44 7 44 30 95
"XM_044316924.1" 1275 5998 988 2420 1303
"XM_029348355.2" 16 5 4 16 80
"XM_029341535.2" 53 80 5 87 30
"XM_044329038.1" 21 25 40 3 36
"XM_029357871.2" 475 162 187 404 265
"XM_044313890.1" 20 2 30 25 22
"XR_006393114.1" 207 211 134 198 172
"XM_044317304.1" 135 41 22 140 0
"XM_044313168.1" 1 7 0 0 14
"XM_044307848.1" 73 44 78 122 55
"XM_029327295.2" 105 495 358 725 299
"XM_044314175.1" 0 13 3 12 67
"XM_029330472.2" 3211 2858 1565 2739 2816
"XM_029338897.2" 13 125 19 26 17
"XM_044312920.1" 53 39 61 129 150
"XM_044320824.1" 113 0 36 0 9
"XR_003828553.2" 4 2 12 4 22
"XM_044315952.1" 1216 606 93 415 526
"XM_044325714.1" 111 561 73 504 393
"XM_044316643.1" 45 22 0 6 4
"XM_044316568.1" 3 0 5 0 34
"XR_003823020.2" 3 7 14 11 16
"XM_029357793.2" 49 77 0 0 0
"XM_029339221.2" 290 59 35 251 129
"XM_029329209.2" 165 99 126 383 196
"XM_044325801.1" 0 1 0 0 28
"XM_029345651.2" 66 88 70 48 295
"XM_044315221.1" 4 89 157 304 368
"XM_044315402.1" 3 1 0 0 6
"XR_006392994.1" 41 2 25 5 151
"XR_006395351.1" 537 316 220 344 197
"XM_044323858.1" 40 7 17 10 30
"XM_044323363.1" 209 98 119 193 269
"XR_006397707.1" 691 581 797 560 228
"XR_006394688.1" 66 0 27 32 74
"XR_006393868.1" 67 57 94 0 128
"XM_029340372.2" 0 32 211 253 44
"XM_044325030.1" 0 4 109 0 9
"XM_029332126.2" 11 0 0 0 0
"XR_003828189.2" 0 7 0 0 0
"XM_044316347.1" 0 0 7 24 17
"XM_029350939.2" 149 186 123 214 255
"XR_006395430.1" 0 0 29 49 80
"XM_044322479.1" 6 11 29 8 32
"XM_044317400.1" 9 0 0 1 12
"XM_044328739.1" 83 6 10 14 13
"XM_029341533.2" 1404 968 1255 1719 1326
"XM_044309055.1" 210 169 79 164 159
"XR_003822769.2" 2244 2679 2368 1989 1796
"XM_029335570.2" 2125 3990 1811 6627 5891
"XM_044309268.1" 147 129 26 44 23
"XR_006393254.1" 86 7 10 8 22
"XM_044319863.1" 26 27 20 19 198
"XM_029357286.2" 2017 764 1618 2562 1520
"XM_029331093.2" 776 728 378 719 745
"XR_006394981.1" 170 256 0 185 91
"XM_029328415.2" 479 632 486 575 930
"XM_044306824.1" 1808 1600 1185 2751 2336
"XM_044306931.1" 2 0 12 7 13
"XR_006396601.1" 44 39 29 45 89
"XM_044314080.1" 35 28 16 16 41
"XM_044319703.1" 24 20 19 19 28
"XM_044307503.1" 355 1024 771 1953 667
"XM_029347238.2" 1523 1409 689 1348 1225
"XM_029349526.2" 29 31 30 63 27
"XM_044308504.1" 1215 148 319 58 336
"XM_044307815.1" 0 34 18 5 8
"XM_029346370.2" 2114 2301 1023 2161 486
"XM_029329353.2" 125 0 0 345 560
"XM_044326349.1" 1488 2826 1693 1448 109
"XM_029349109.2" 877 396 517 882 461
"XM_044322248.1" 58 0 35 80 0
"XR_003825698.2" 188 78 84 161 122
"XM_044325364.1" 31 0 0 9 5
"XR_006391839.1" 48 0 42 20 0
"XM_029350435.2" 185 78 51 242 75
"XR_006397269.1" 10 6 13 3 4
"XM_029346611.2" 35 13 50 45 65
"XM_029353242.2" 274 107 0 0 42
"XR_006392896.1" 41 2 25 5 151
"XM_029324981.2" 0 28 0 42 0
"XM_044328564.1" 28 0 16 5 31
"XM_044307706.1" 0 11 1 0 4
"XM_029329988.2" 532 420 211 395 504
"XM_044313948.1" 63 0 80 115 261
"XM_044322278.1" 950 717 501 712 701
"XM_029355774.2" 49 2 24 15 6
"XM_044321578.1" 24 4 2 0 0
"XM_044316745.1" 9 35 21 55 0
"XM_044327464.1" 502 373 360 363 493
"XM_044326285.1" 6 0 0 0 17
"XM_044315657.1" 23 2 4 40 7
"XM_044311508.1" 0 0 16 8 1
"XM_044311454.1" 1 0 36 34 3
"XM_029348115.2" 2070 2020 1835 2732 2915
"XM_029330609.2" 152 2 26 3 86
"XM_029346773.2" 196 151 35 100 138
"XM_044322427.1" 19 10 1 9 5
"XM_029330331.2" 326 232 267 147 200
"XM_044325154.1" 178 225 45 192 52
"XM_029357073.2" 122 24 39 46 158
"XM_029358747.2" 363 248 216 260 488
"XR_006392678.1" 48 10 34 16 141
"XM_029343536.2" 684 456 883 883 1188
"XM_044321992.1" 24 10 16 5 57
"XR_006392160.1" 91 140 42 4 273
"XM_029332953.2" 61 9 0 39 44
"XM_029350584.2" 60 115 69 99 80
"XM_044307161.1" 23 30 37 10 36
"XM_044321809.1" 6 0 1 10 84
"XR_003822740.2" 7 0 0 0 0
"XM_029331376.2" 7 20 20 12 14
"XM_029337835.2" 0 0 0 0 31
"XM_044326184.1" 34 26 65 94 210
"XM_044309101.1" 370 480 396 632 1388
"XM_029335669.2" 2348 3102 1604 1625 1139
"XM_029356650.2" 16461 25646 19021 17459 11186
"XM_029358655.2" 95 0 0 24 0
"XM_029351542.2" 1432 885 641 690 370
"XM_029341599.2" 2655 2097 1404 1864 1419
"XM_044328659.1" 34 2 51 9 141
"XM_044308551.1" 125 83 81 150 113
"XM_029337294.2" 1562 1292 917 1471 1707
"XM_029340204.2" 209 130 85 216 119
"XR_006396616.1" 0 0 16 3 1
"XM_029323475.2" 784 789 785 1102 1390
"XM_044329007.1" 81 81 44 106 50
"XM_029350254.2" 0 36 29 25 63
"XM_029346016.2" 0 1552 632 0 810
"XR_003825488.2" 31 28 36 44 55
"XM_029338886.2" 510 252 520 859 66
"XM_029332808.2" 218 134 49 0 0
"XM_029353041.2" 62 15 26 26 20
"XR_006392500.1" 178 200 180 21 757
"XR_006396218.1" 37 8 25 107 12
"XM_029346115.2" 0 0 199 0 124
"XM_044325089.1" 0 0 0 0 7
"XM_044315496.1" 931 1730 1188 1481 949
"XM_029341542.2" 306 210 142 197 227
"XR_006395036.1" 0 0 0 5 45
"XM_029355510.2" 13 0 46 23 42
"XM_044317374.1" 0 0 0 0 23
"XM_044307553.1" 4 7 17 13 0
"XM_044324492.1" 24 21 43 56 87
"XM_029341264.2" 1 0 0 4 31
"XM_029347081.2" 123 143 67 139 181
"XM_044308894.1" 0 0 0 0 33
"XM_044315524.1" 0 0 8 53 0
"XM_044319007.1" 17 13 4 0 0
"XR_006395383.1" 23 66 60 97 79
"XM_044327696.1" 6 20 0 15 80
"XM_044309559.1" 0 16 0 0 31
"XM_044318651.1" 21 36 21 27 48
"XR_006392276.1" 226 54 165 72 321
"XM_029329655.2" 868 512 535 684 952
"XM_044318641.1" 256 124 69 224 243
"XM_044325121.1" 22 2 2 0 36
"XM_044309884.1" 0 18 7 19 32
"XM_029344731.2" 1222 568 608 1003 764
"XR_006393219.1" 349 553 788 79 46
"XM_029336539.2" 627 759 572 1143 1301
"XM_044328179.1" 199 11 121 118 226
"XM_044325670.1" 4 24 53 34 44
"XM_029358268.2" 205 171 125 166 252
"XM_029346617.2" 1870 1819 1172 2012 2676
"XR_006396440.1" 38 49 10 66 0
"XR_006396186.1" 411 286 572 679 470
"XR_006396241.1" 47 0 31 0 0
"XM_029349385.2" 143 458 103 161 280
"XM_029349247.2" 603 479 186 598 422
"XM_029340539.2" 615 206 285 469 423
"XM_044308355.1" 24 0 2 0 1
"XM_029342054.2" 1 2 1574 1 0
"XM_029345461.2" 912 679 539 765 804
"XM_044317599.1" 30 60 43 57 127
"XM_029342424.2" 768 877 477 902 729
"XM_044319614.1" 162 110 53 142 162
"XM_029332538.2" 899 1935 1367 837 778
"XM_029351832.2" 383 300 177 446 84
"XM_044327480.1" 0 0 0 21 16
"XR_006394724.1" 17 9 3 49 47
"XM_044316098.1" 281 107 106 207 73
"XM_044314007.1" 5 1 1 4 6
"XM_044316895.1" 60 0 0 53 53
"XM_029341883.2" 35 1146 2156 3732 4882
"XM_044328410.1" 330 56 91 228 234
"XM_044313840.1" 0 0 0 0 8
"XM_029352477.2" 307 588 568 286 228
"XM_044322126.1" 100 51 22 48 33
"XM_029347631.2" 1590 1051 228 857 624
"XM_044316505.1" 51 9 0 5 3
"XM_029355957.2" 2652 3070 1837 1357 518
"XM_029349899.2" 19302 21071 10552 16776 10439
"XR_006391389.1" 4 74 0 0 0
"XM_044315411.1" 9 9 19 15 11
"XM_029344437.2" 736 560 389 367 177
"XM_029346741.2" 17 21 39 36 146
"XM_044309037.1" 6 0 0 6 5
"XM_029342326.2" 494 2870 1616 1139 275
"XM_029334379.2" 2506 1023 3 344 2641
"XR_006392909.1" 41 2 25 5 151
"XR_006397268.1" 106 239 182 89 168
"XR_003827378.2" 4024 4050 1467 2148 1716
"XM_044322660.1" 5 9 7 20 11
"XM_029353612.2" 51 36 37 47 62
"XM_044316965.1" 1053 1114 483 877 1021
"XM_029346341.2" 118 208 135 201 112
"XR_006396852.1" 17 0 0 51 42
"XM_029332799.2" 0 0 2 126 441
"XM_044322991.1" 814 426 476 586 671
"XM_029335567.2" 1062 948 710 610 1043
"XR_006392908.1" 41 2 25 5 151
"XM_044328018.1" 1 0 1 11 10
"XR_003824703.2" 0 0 0 0 7
"XM_029328942.2" 129 172 190 182 195
"XM_044322601.1" 0 17 14 0 10
"XM_044311211.1" 70 0 0 0 20
"XM_029336250.2" 0 0 13 20 77
"XM_044327644.1" 431 542 121 311 326
"XM_044325824.1" 0 26 0 0 5
"XM_044310294.1" 1211 338 350 1564 1357
"XM_029342260.2" 2813 2715 1652 3419 2962
"XR_006396279.1" 32 75 27 16 74
"XM_029325131.2" 108 63 56 62 57
"XM_044318905.1" 23 16 65 73 160
"XM_044308502.1" 163 74 52 64 70
"XM_044322305.1" 2 3 16 0 10
"XM_029325672.2" 0 1 0 1 31
"XM_044310781.1" 27 81 58 152 120
"XM_029355917.2" 402 261 144 193 256
"XM_029352749.2" 733 1039 448 1435 728
"XM_029356120.2" 13887 17053 12408 11233 8835
"XR_003826506.2" 35 46 132 24 135
"XM_029333463.2" 440 408 424 270 364
"XM_029339846.2" 1389 1362 521 1847 1182
"XM_044316096.1" 1302 190 1403 1262 565
"XM_044310513.1" 75 24 47 84 24
"XM_044328870.1" 11 5 6 12 0
"XM_029336867.2" 187 51 93 85 75
"XM_044308926.1" 35 188 57 28 686
"XM_029357334.2" 86 143 38 137 27
"XM_029354676.2" 2545 2238 826 1469 949
"XM_044306772.1" 30 23 38 89 165
"XR_006396847.1" 695 808 501 884 127
"XM_029328854.2" 16 0 0 0 0
"XM_044307927.1" 1700 21 943 1560 2202
"XM_044316004.1" 28 0 0 34 0
"XM_044314170.1" 187 64 202 73 133
"XR_006391313.1" 1382 795 595 1334 909
"XM_044309732.1" 0 0 8 6 5
"XM_044323053.1" 693 336 171 443 698
"XM_044327537.1" 0 0 0 0 22
"XR_006397938.1" 681 863 425 603 749
"XM_044328712.1" 0 0 3 8 5
