,source,target,region,Alignment,energy,total_bp_shared,query_similar,subject_similar,PCC.cor,PCC_magnitude,PCC_direction,p_value,interaction_support
1103,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;7675 7700,-20.58,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1104,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;6595 6620,-21.25,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1105,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;4849 4874,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1106,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;5137 5162,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1107,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;5281 5306,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1108,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;5353 5378,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1109,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;5533 5558,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1110,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;5677 5702,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1111,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;5839 5864,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1112,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;5911 5936,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1113,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;6091 6116,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1114,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;6235 6260,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1115,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;6379 6404,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1116,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;6397 6422,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1117,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;6415 6440,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1118,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;6613 6638,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1119,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;6703 6728,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1120,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;6721 6746,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1121,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;6739 6764,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1122,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;6757 6782,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1123,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;6883 6908,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1124,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;6901 6926,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1125,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;7072 7097,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1126,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;7261 7286,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1127,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;7387 7412,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1128,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;7495 7520,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1129,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;7621 7646,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1130,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;7855 7880,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1131,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;7936 7961,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1132,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;8278 8303,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1133,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;8296 8321,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1134,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;8521 8546,-22.59,23,65.22%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1135,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;5461 5486,-20.92,23,65.22%,69.57%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1136,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;5785 5810,-20.92,23,65.22%,69.57%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1137,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;6019 6044,-20.92,23,65.22%,69.57%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1138,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;6325 6350,-20.92,23,65.22%,69.57%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1139,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;6967 6989,-20.59,20,65.00%,70.00%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1140,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;5371 5396,-21.65,23,60.87%,69.57%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1141,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;5695 5720,-21.65,23,60.87%,69.57%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1142,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;5929 5954,-21.65,23,60.87%,69.57%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1143,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;6253 6278,-21.65,23,60.87%,69.57%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1144,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;5101 5126,-22.59,23,60.87%,69.57%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1145,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;5119 5144,-22.59,23,60.87%,69.57%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1146,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;5155 5180,-22.59,23,60.87%,69.57%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1147,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;6775 6800,-22.59,23,60.87%,69.57%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1148,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;7135 7160,-22.59,23,60.87%,69.57%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1149,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;7279 7304,-22.59,23,60.87%,69.57%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1150,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;7513 7538,-22.59,23,60.87%,69.57%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1151,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;7918 7943,-22.59,23,60.87%,69.57%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1152,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;8026 8051,-22.59,23,60.87%,69.57%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1153,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;5425 5450,-25.3,23,60.87%,69.57%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1154,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;5749 5774,-25.3,23,60.87%,69.57%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1155,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;5983 6008,-25.3,23,60.87%,69.57%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1156,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;6289 6314,-25.3,23,60.87%,69.57%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1157,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;7054 7079,-25.3,23,60.87%,69.57%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1158,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;7837 7862,-25.3,23,60.87%,69.57%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1159,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;7441 7466,-23.03,23,69.57%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1160,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;8161 8186,-23.03,23,69.57%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1161,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;8260 8285,-23.03,23,69.57%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1162,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;8422 8447,-23.03,23,69.57%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1163,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;8503 8528,-23.03,23,69.57%,73.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1164,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;8107 8132,-24.73,23,65.22%,78.26%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1165,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;4948 4973,-23.03,23,65.22%,69.57%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1166,apul-mir-100,FUN_014449,CDS,FUN_014449;2 13;4835 4856,-22.84,11,90.91%,90.91%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1167,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;8575 8600,-25.17,23,69.57%,78.26%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1168,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;7120 7142,-22.03,20,75.00%,80.00%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1169,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;7903 7925,-22.03,20,75.00%,80.00%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1170,apul-mir-100,FUN_014449,CDS,FUN_014449;2 21;8011 8033,-22.03,20,75.00%,80.00%,-0.937787808748089,0.937787808748089,-1,0.0184523766702319,predicted binding + coexpression
1171,apul-mir-100,FUN_014968,CDS,FUN_014968;2 12;934 957,-22,12,83.33%,83.33%,-0.948804232035185,0.948804232035185,-1,0.0137981688351641,predicted binding + coexpression
1172,apul-mir-100,FUN_015202,CDS,FUN_015202;2 13;10793 10814,-22.13,11,90.91%,90.91%,-0.958719638413883,0.958719638413883,-1,0.0100055624471572,predicted binding + coexpression
1173,apul-mir-100,FUN_015202,CDS,FUN_015202;2 20;52 78,-25.56,23,69.57%,69.57%,-0.958719638413883,0.958719638413883,-1,0.0100055624471572,predicted binding + coexpression
1174,apul-mir-100,FUN_015229,CDS,FUN_015229;2 11;4276 4298,-29.01,10,90.00%,90.00%,-0.931974643718081,0.931974643718081,-1,0.0210794034412061,predicted binding + coexpression
1175,apul-mir-100,FUN_016109,CDS,FUN_016109;2 21;2522 2545,-22.91,21,71.43%,80.95%,-0.922119317448745,0.922119317448745,-1,0.0257833231608642,predicted binding + coexpression
1176,apul-mir-100,FUN_016425,CDS,FUN_016425;2 20;6805 6825,-23.13,18,72.22%,72.22%,-0.967850986195505,0.967850986195505,-1,0.00688620384128789,predicted binding + coexpression
1177,apul-mir-100,FUN_016690,CDS,FUN_016690;2 16;3996 4017,-22.41,14,85.71%,92.86%,-0.908316983590683,0.908316983590683,-1,0.032862655355375,predicted binding + coexpression
1178,apul-mir-100,FUN_016784,CDS,FUN_016784;2 21;6481 6499,-25.64,19,73.68%,73.68%,-0.8849356649053,0.8849356649053,-1,0.0460366346499094,predicted binding + coexpression
1179,apul-mir-100,FUN_019017,CDS,FUN_019017;2 16;2817 2837,-26.06,14,85.71%,92.86%,-0.94084614974087,0.94084614974087,-1,0.0171165755681615,predicted binding + coexpression
1180,apul-mir-100,FUN_018054,CDS,FUN_018054;2 11;2016 2037,-20.1,9,100.00%,100.00%,0.93773662326799,0.93773662326799,1,0.0184750092572452,predicted binding + coexpression
1181,apul-mir-100,FUN_018285,CDS,FUN_018285;2 21;6311 6336,-21.79,23,60.87%,65.22%,-0.882470126301053,0.882470126301053,-1,0.0475059340013428,predicted binding + coexpression
1182,apul-mir-100,FUN_018362,CDS,FUN_018362;2 21;5131 5152,-26.61,20,80.00%,80.00%,-0.919587313915454,0.919587313915454,-1,0.0270403161924107,predicted binding + coexpression
1183,apul-mir-100,FUN_023552,CDS,FUN_023552;2 12;11132 11153,-22.64,10,80.00%,90.00%,-0.90606763539217,0.90606763539217,-1,0.0340675612019095,predicted binding + coexpression
1184,apul-mir-100,FUN_023553,CDS,FUN_023553;2 21;2726 2745,-24.99,19,84.21%,84.21%,-0.880893702589395,0.880893702589395,-1,0.0484530013028233,predicted binding + coexpression
1185,apul-mir-100,FUN_024922,CDS,FUN_024922;2 21;8311 8332,-23.57,19,57.89%,78.95%,-0.945004128531465,0.945004128531465,-1,0.0153537172675749,predicted binding + coexpression
1186,apul-mir-100,FUN_024153,CDS,FUN_024153;2 12;26952 26973,-22.64,10,80.00%,90.00%,-0.903891593618089,0.903891593618089,-1,0.0352463290785659,predicted binding + coexpression
1187,apul-mir-100,FUN_024153,CDS,FUN_024153;2 14;35394 35416,-21.68,13,84.62%,84.62%,-0.903891593618089,0.903891593618089,-1,0.0352463290785659,predicted binding + coexpression
1188,apul-mir-100,FUN_024599,CDS,FUN_024599;2 16;7801 7822,-23.43,14,78.57%,85.71%,-0.891613622943961,0.891613622943961,-1,0.0421314270622331,predicted binding + coexpression
1189,apul-mir-100,FUN_024599,CDS,FUN_024599;2 16;28356 28377,-23.94,14,78.57%,85.71%,-0.891613622943961,0.891613622943961,-1,0.0421314270622331,predicted binding + coexpression
1190,apul-mir-100,FUN_027960,CDS,FUN_027960;2 12;26459 26480,-22.64,10,80.00%,90.00%,-0.915068825026582,0.915068825026582,-1,0.029330740190491,predicted binding + coexpression
1191,apul-mir-100,FUN_027960,CDS,FUN_027960;2 12;754 775,-22.64,10,80.00%,90.00%,-0.915068825026582,0.915068825026582,-1,0.029330740190491,predicted binding + coexpression
1192,apul-mir-100,FUN_027960,CDS,FUN_027960;2 17;21744 21764,-20.4,15,80.00%,86.67%,-0.915068825026582,0.915068825026582,-1,0.029330740190491,predicted binding + coexpression
1193,apul-mir-100,FUN_027960,CDS,FUN_027960;2 17;53926 53946,-20.4,15,80.00%,86.67%,-0.915068825026582,0.915068825026582,-1,0.029330740190491,predicted binding + coexpression
1194,apul-mir-100,FUN_027215,CDS,FUN_027215;2 21;7476 7494,-23.29,19,78.95%,78.95%,-0.931650448780537,0.931650448780537,-1,0.021229216946524,predicted binding + coexpression
1195,apul-mir-100,FUN_028951,CDS,FUN_028951;2 11;58 79,-22.87,9,100.00%,100.00%,-0.905928142761452,0.905928142761452,-1,0.0341427393084527,predicted binding + coexpression
1196,apul-mir-100,FUN_029385,CDS,FUN_029385;2 12;1162 1183,-22.64,10,80.00%,90.00%,-0.974824148500132,0.974824148500132,-1,0.00477708783213058,predicted binding + coexpression
1197,apul-mir-100,FUN_031308,CDS,FUN_031308;2 12;1410 1431,-22.64,10,80.00%,90.00%,-0.931543966002283,0.931543966002283,-1,0.0212784985331374,predicted binding + coexpression
1198,apul-mir-100,FUN_031424,CDS,FUN_031424;2 21;10615 10635,-20.83,19,63.16%,78.95%,-0.894880616202545,0.894880616202545,-1,0.0402614034859036,predicted binding + coexpression
1199,apul-mir-100,FUN_031424,CDS,FUN_031424;2 21;129410 129430,-20.83,19,63.16%,78.95%,-0.894880616202545,0.894880616202545,-1,0.0402614034859036,predicted binding + coexpression
1200,apul-mir-100,FUN_031670,CDS,FUN_031670;2 12;2167 2188,-26.36,10,80.00%,90.00%,0.92448632039116,0.92448632039116,1,0.0246258317097391,predicted binding + coexpression
1201,apul-mir-100,FUN_031670,CDS,FUN_031670;2 21;2569 2589,-23,19,63.16%,73.68%,0.92448632039116,0.92448632039116,1,0.0246258317097391,predicted binding + coexpression
1202,apul-mir-100,FUN_031881,CDS,FUN_031881;2 21;328 352,-24.23,22,63.64%,77.27%,-0.958719638413883,0.958719638413883,-1,0.0100055624471572,predicted binding + coexpression
1203,apul-mir-100,FUN_031887,CDS,FUN_031887;2 12;372 393,-20.18,10,90.00%,90.00%,-0.94454906845918,0.94454906845918,-1,0.0155435954046108,predicted binding + coexpression
1204,apul-mir-100,FUN_031887,CDS,FUN_031887;2 21;921 943,-21.16,20,65.00%,80.00%,-0.94454906845918,0.94454906845918,-1,0.0155435954046108,predicted binding + coexpression
1205,apul-mir-100,FUN_032228,CDS,FUN_032228;2 21;1780 1804,-21.8,22,63.64%,77.27%,0.8865664886673,0.8865664886673,1,0.0450728403521581,predicted binding + coexpression
1206,apul-mir-100,FUN_032371,CDS,FUN_032371;2 21;1414 1439,-21.82,23,65.22%,73.91%,-0.879494304831249,0.879494304831249,-1,0.0492986523738565,predicted binding + coexpression
1207,apul-mir-100,FUN_032622,CDS,FUN_032622;2 21;1473 1492,-20.56,20,70.00%,70.00%,-0.958719638413883,0.958719638413883,-1,0.0100055624471572,predicted binding + coexpression
1208,apul-mir-100,FUN_032651,CDS,FUN_032651;2 20;1391 1412,-25.65,18,72.22%,88.89%,-0.944443686122147,0.944443686122147,-1,0.0155876754630189,predicted binding + coexpression
1209,apul-mir-100,FUN_030045,CDS,FUN_030045;2 16;1000 1020,-26.06,14,85.71%,92.86%,-0.89735295925853,0.89735295925853,-1,0.03886432364263,predicted binding + coexpression
1210,apul-mir-100,FUN_035861,CDS,FUN_035861;2 21;11983 12008,-22.54,23,65.22%,65.22%,-0.921861610370907,0.921861610370907,-1,0.0259103764386061,predicted binding + coexpression
1211,apul-mir-100,FUN_035913,CDS,FUN_035913;2 20;3523 3542,-22.27,18,72.22%,83.33%,-0.97456160256727,0.97456160256727,-1,0.00485181630277565,predicted binding + coexpression
1212,apul-mir-100,FUN_036045,CDS,FUN_036045;2 12;7139 7160,-23.62,10,80.00%,90.00%,-0.958796402789919,0.958796402789919,-1,0.00997778259239318,predicted binding + coexpression
1213,apul-mir-100,FUN_037707,CDS,FUN_037707;2 21;2385 2403,-21.64,19,68.42%,78.95%,-0.89617016344455,0.89617016344455,-1,0.0395307410322375,predicted binding + coexpression
1214,apul-mir-100,FUN_037125,CDS,FUN_037125;2 11;867 888,-21.48,9,88.89%,88.89%,-0.974955098115892,0.974955098115892,-1,0.00473995891794277,predicted binding + coexpression
1215,apul-mir-100,FUN_037144,CDS,FUN_037144;2 20;12 33,-20.46,18,77.78%,77.78%,-0.975719646898017,0.975719646898017,-1,0.00452510109328558,predicted binding + coexpression
1216,apul-mir-100,FUN_038060,CDS,FUN_038060;2 20;726 746,-22.11,18,77.78%,77.78%,-0.895464634291254,0.895464634291254,-1,0.0399299687648798,predicted binding + coexpression
1217,apul-mir-100,FUN_038163,CDS,FUN_038163;2 20;403 424,-21.05,18,66.67%,77.78%,-0.936507689970989,0.936507689970989,-1,0.0190210988636866,predicted binding + coexpression
1218,apul-mir-100,FUN_039875,CDS,FUN_039875;2 21;14757 14783,-20.35,24,62.50%,66.67%,-0.880974223164513,0.880974223164513,-1,0.0484044838817268,predicted binding + coexpression
1219,apul-mir-100,FUN_039956,CDS,FUN_039956;2 14;2811 2832,-21.73,12,83.33%,83.33%,-0.958719638413883,0.958719638413883,-1,0.0100055624471573,predicted binding + coexpression
1220,apul-mir-100,FUN_040986,CDS,FUN_040986;2 12;9070 9091,-23.91,10,90.00%,90.00%,-0.930862764952168,0.930862764952168,-1,0.021594640792858,predicted binding + coexpression
1221,apul-mir-100,FUN_041289,CDS,FUN_041289;2 10;1609 1630,-22.66,8,100.00%,100.00%,-0.958719638413883,0.958719638413883,-1,0.0100055624471572,predicted binding + coexpression
1222,apul-mir-100,FUN_042585,CDS,FUN_042585;2 12;6488 6509,-20.23,10,80.00%,90.00%,-0.914458943502317,0.914458943502317,-1,0.0296444476038877,predicted binding + coexpression
1223,apul-mir-100,FUN_043354,CDS,FUN_043354;2 18;712 733,-21.34,16,75.00%,75.00%,-0.891679163456791,0.891679163456791,-1,0.0420936470915503,predicted binding + coexpression
1224,apul-mir-100,FUN_043359,CDS,FUN_043359;2 12;745 766,-22.13,10,80.00%,90.00%,-0.887330643869952,0.887330643869952,-1,0.0446234647090857,predicted binding + coexpression
1225,apul-mir-100,FUN_043367,CDS,FUN_043367;2 21;4323 4344,-24.42,19,63.16%,73.68%,-0.982685214461616,0.982685214461616,-1,0.00272789942069927,predicted binding + coexpression
1226,apul-mir-100,FUN_043474,CDS,FUN_043474;2 16;2413 2433,-24.49,14,85.71%,92.86%,-0.97326801859453,0.97326801859453,-1,0.00522554334358487,predicted binding + coexpression
1227,apul-mir-2036,FUN_011906,CDS,FUN_011906;2 22;15263 15287,-20.39,23,73.91%,82.61%,-0.896695323804932,0.896695323804932,-1,0.0392344067579706,predicted binding + coexpression
1228,apul-mir-2036,FUN_027907,CDS,FUN_027907;2 22;10568 10596,-20.57,26,65.38%,69.23%,0.928940241251556,0.928940241251556,1,0.0224949674134199,predicted binding + coexpression
1229,apul-mir-2036,FUN_031288,CDS,FUN_031288;2 20;2977 3001,-22.52,20,70.00%,75.00%,0.935680481723872,0.935680481723872,1,0.019391573022305,predicted binding + coexpression
1230,apul-mir-2036,FUN_033115,CDS,FUN_033115;2 19;6802 6827,-22.21,20,80.00%,85.00%,-0.889702762698125,0.889702762698125,-1,0.0432376359210761,predicted binding + coexpression
1231,apul-mir-novel-23,FUN_001296,CDS,FUN_001296;2 20;201 223,-21.49,19,73.68%,89.47%,0.937715417051266,0.937715417051266,1,0.0184843886087072,predicted binding + coexpression
1232,apul-mir-novel-23,FUN_001354,CDS,FUN_001354;2 21;9266 9287,-20.84,19,73.68%,84.21%,0.900622422690111,0.900622422690111,1,0.0370411435512327,predicted binding + coexpression
1233,apul-mir-novel-23,FUN_001425,CDS,FUN_001425;2 19;793 812,-20.18,17,82.35%,88.24%,0.979904384096992,0.979904384096992,1,0.00340935625727997,predicted binding + coexpression
1234,apul-mir-novel-23,FUN_002032,CDS,FUN_002032;2 21;3373 3395,-21.51,20,60.00%,70.00%,0.919289861326711,0.919289861326711,1,0.027189244910435,predicted binding + coexpression
1235,apul-mir-novel-23,FUN_000559,CDS,FUN_000559;2 21;10351 10373,-20.27,21,71.43%,80.95%,0.948432302484934,0.948432302484934,1,0.0139480124741919,predicted binding + coexpression
1236,apul-mir-novel-23,FUN_002499,CDS,FUN_002499;2 21;5819 5839,-20.46,19,68.42%,84.21%,0.95932778248271,0.95932778248271,1,0.00978618008078775,predicted binding + coexpression
1237,apul-mir-novel-23,FUN_002584,CDS,FUN_002584;2 17;37415 37437,-20.35,16,81.25%,81.25%,0.905320740525534,0.905320740525534,1,0.0344707097637681,predicted binding + coexpression
1238,apul-mir-novel-23,FUN_002584,CDS,FUN_002584;2 17;48678 48700,-21.44,16,81.25%,81.25%,0.905320740525534,0.905320740525534,1,0.0344707097637681,predicted binding + coexpression
1239,apul-mir-novel-23,FUN_006940,CDS,FUN_006940;2 19;8483 8504,-20.04,17,76.47%,76.47%,0.914174542724773,0.914174542724773,1,0.0297911022159916,predicted binding + coexpression
1240,apul-mir-novel-23,FUN_005788,CDS,FUN_005788;2 21;901 923,-23.38,20,70.00%,85.00%,0.919289861326711,0.919289861326711,1,0.027189244910435,predicted binding + coexpression
1241,apul-mir-novel-23,FUN_005814,CDS,FUN_005814;2 16;1804 1826,-21.2,15,73.33%,80.00%,0.961378320800068,0.961378320800068,1,0.00905833753338543,predicted binding + coexpression
1242,apul-mir-novel-23,FUN_006256,CDS,FUN_006256;2 21;283 309,-20.49,24,66.67%,70.83%,0.956748789132233,0.956748789132233,1,0.010727375292484,predicted binding + coexpression
1243,apul-mir-novel-23,FUN_008436,CDS,FUN_008436;2 21;13503 13522,-22.3,19,68.42%,78.95%,0.934683237769631,0.934683237769631,1,0.0198412695789979,predicted binding + coexpression
1244,apul-mir-novel-23,FUN_008585,CDS,FUN_008585;2 18;11097 11120,-23.09,18,83.33%,83.33%,0.918257722888223,0.918257722888223,1,0.0277080536165201,predicted binding + coexpression
1245,apul-mir-novel-23,FUN_008591,CDS,FUN_008591;2 21;2168 2188,-24.69,19,78.95%,84.21%,0.973990165469667,0.973990165469667,1,0.00501578102164617,predicted binding + coexpression
1246,apul-mir-novel-23,FUN_008592,CDS,FUN_008592;2 21;16883 16903,-21.32,19,73.68%,73.68%,0.907322942527948,0.907322942527948,1,0.0333934187937033,predicted binding + coexpression
1247,apul-mir-novel-23,FUN_008592,CDS,FUN_008592;2 21;2257 2277,-24.69,19,78.95%,84.21%,0.907322942527948,0.907322942527948,1,0.0333934187937033,predicted binding + coexpression
