,source,target,region,Alignment,energy,total_bp_shared,query_similar,subject_similar,PCC.cor,PCC_magnitude,PCC_direction,p_value,interaction_support
350,lncRNA_11239,Pocillopora_meandrina_HIv1___RNAseq.g28187.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.992244655040954,0.992244655040954,1,0.000818897748647045,coexpression alone
351,lncRNA_11239,Pocillopora_meandrina_HIv1___RNAseq.g18288.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984723396716817,0.984723396716817,1,0.00226139470061295,coexpression alone
352,lncRNA_11239,Pocillopora_meandrina_HIv1___RNAseq.25719_t,lncRNA_mRNA,NA,NA,NA,NA,NA,0.993665466293068,0.993665466293068,1,0.000604634252807485,coexpression alone
353,lncRNA_11240,Pocillopora_meandrina_HIv1___RNAseq.g18289.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.978258850175627,0.978258850175627,1,0.00383562576335877,coexpression alone
354,lncRNA_11240,Pocillopora_meandrina_HIv1___TS.g9824.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.983523924634767,0.983523924634767,1,0.00253243481519772,coexpression alone
355,lncRNA_11240,Pocillopora_meandrina_HIv1___RNAseq.g21104.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.980950772090787,0.980950772090787,1,0.00314706039200402,coexpression alone
356,lncRNA_11240,Pocillopora_meandrina_HIv1___TS.g28963.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.995409570930204,0.995409570930204,1,0.000373090777439263,coexpression alone
357,lncRNA_11240,Pocillopora_meandrina_HIv1___TS.g29288.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.974024155642212,0.974024155642212,1,0.00500597789295635,coexpression alone
358,lncRNA_11240,Pocillopora_meandrina_HIv1___RNAseq.g18965.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.961799741310598,0.961799741310598,1,0.00891105309435915,coexpression alone
359,lncRNA_11240,Pocillopora_meandrina_HIv1___TS.g1655.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.971357955504857,0.971357955504857,1,0.0057938224060524,coexpression alone
360,lncRNA_11240,Pocillopora_meandrina_HIv1___TS.g1697.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.96909939080129,0.96909939080129,1,0.0064902456073061,coexpression alone
361,lncRNA_11240,Pocillopora_meandrina_HIv1___RNAseq.g16481.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.999495964393394,0.999495964393394,1,1.35829107113818e-05,coexpression alone
362,lncRNA_11240,Pocillopora_meandrina_HIv1___RNAseq.g27772.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.966417576073068,0.966417576073068,1,0.00735024901583065,coexpression alone
363,lncRNA_11240,Pocillopora_meandrina_HIv1___RNAseq.g27117.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.987161583846342,0.987161583846342,1,0.0017428616500718,coexpression alone
364,lncRNA_11240,Pocillopora_meandrina_HIv1___RNAseq.g8574.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.962989633178111,0.962989633178111,1,0.0084994954314557,coexpression alone
365,lncRNA_11240,Pocillopora_meandrina_HIv1___RNAseq.g8585.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.978982376598904,0.978982376598904,1,0.00364615678827333,coexpression alone
366,lncRNA_11240,Pocillopora_meandrina_HIv1___TS.g20707.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.983399055284126,0.983399055284126,1,0.00256123039229465,coexpression alone
367,lncRNA_11240,Pocillopora_meandrina_HIv1___RNAseq.g9701.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.958883117319731,0.958883117319731,1,0.00994643238808023,coexpression alone
368,lncRNA_11240,Pocillopora_meandrina_HIv1___RNAseq.g849.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.971331806961772,0.971331806961772,1,0.00580173538521841,coexpression alone
369,lncRNA_11240,Pocillopora_meandrina_HIv1___RNAseq.g2747.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.98737955807742,0.98737955807742,1,0.00169872016988249,coexpression alone
370,lncRNA_11240,Pocillopora_meandrina_HIv1___RNAseq.g28187.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.988312771081675,0.988312771081675,1,0.00151404353372147,coexpression alone
371,lncRNA_11240,Pocillopora_meandrina_HIv1___RNAseq.g18288.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.976187023704211,0.976187023704211,1,0.00439538576768695,coexpression alone
372,lncRNA_11240,Pocillopora_meandrina_HIv1___RNAseq.25719_t,lncRNA_mRNA,NA,NA,NA,NA,NA,0.994797042771108,0.994797042771108,1,0.0004501632200148,coexpression alone
373,lncRNA_11306,Pocillopora_meandrina_HIv1___RNAseq.g26877.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.959361220999441,0.959361220999441,1,0.00977416374196904,coexpression alone
374,lncRNA_11306,Pocillopora_meandrina_HIv1___RNAseq.g18289.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.986090742314041,0.986090742314041,1,0.00196508618563077,coexpression alone
375,lncRNA_11306,Pocillopora_meandrina_HIv1___TS.g9824.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.988133207345727,0.988133207345727,1,0.00154902820270159,coexpression alone
376,lncRNA_11306,Pocillopora_meandrina_HIv1___RNAseq.g21104.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.992044240046743,0.992044240046743,1,0.000850819458098415,coexpression alone
377,lncRNA_11306,Pocillopora_meandrina_HIv1___TS.g28963.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.986325661085391,0.986325661085391,1,0.00191558115397097,coexpression alone
378,lncRNA_11306,Pocillopora_meandrina_HIv1___TS.g29288.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.991732721812443,0.991732721812443,1,0.000901235700134087,coexpression alone
379,lncRNA_11306,Pocillopora_meandrina_HIv1___RNAseq.g18923.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.96991935776428,0.96991935776428,1,0.00623440746434303,coexpression alone
380,lncRNA_11306,Pocillopora_meandrina_HIv1___RNAseq.g18965.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.980944926898643,0.980944926898643,1,0.00314850622267427,coexpression alone
381,lncRNA_11306,Pocillopora_meandrina_HIv1___RNAseq.g16481.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.996105117386049,0.996105117386049,1,0.000291622833785738,coexpression alone
382,lncRNA_11306,Pocillopora_meandrina_HIv1___RNAseq.g27117.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.982605098554216,0.982605098554216,1,0.00274682118480455,coexpression alone
383,lncRNA_11306,Pocillopora_meandrina_HIv1___RNAseq.g8574.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969486794956022,0.969486794956022,1,0.00636894949916894,coexpression alone
384,lncRNA_11306,Pocillopora_meandrina_HIv1___RNAseq.g8585.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.960204960801288,0.960204960801288,1,0.00947256819193994,coexpression alone
385,lncRNA_11306,Pocillopora_meandrina_HIv1___TS.g20707.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.971065118727313,0.971065118727313,1,0.00588264247593859,coexpression alone
386,lncRNA_11306,Pocillopora_meandrina_HIv1___RNAseq.g9702.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.966164056998759,0.966164056998759,1,0.00743335235722753,coexpression alone
387,lncRNA_11306,Pocillopora_meandrina_HIv1___RNAseq.g28506.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.968812052165351,0.968812052165351,1,0.00658069642657494,coexpression alone
388,lncRNA_11306,Pocillopora_meandrina_HIv1___RNAseq.g849.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.962445597820312,0.962445597820312,1,0.00868687273945116,coexpression alone
389,lncRNA_11306,Pocillopora_meandrina_HIv1___RNAseq.g3896.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970326384036442,0.970326384036442,1,0.00610867489689186,coexpression alone
390,lncRNA_11306,Pocillopora_meandrina_HIv1___RNAseq.g2747.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.978672448847961,0.978672448847961,1,0.00372692872902281,coexpression alone
391,lncRNA_11306,Pocillopora_meandrina_HIv1___RNAseq.g28187.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.997911393829094,0.997911393829094,1,0.00011454670089228,coexpression alone
392,lncRNA_11306,Pocillopora_meandrina_HIv1___RNAseq.g18288.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.980779801747831,0.980779801747831,1,0.00318944117549821,coexpression alone
393,lncRNA_11306,Pocillopora_meandrina_HIv1___RNAseq.25719_t,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984816377689117,0.984816377689117,1,0.00224081160593476,coexpression alone
394,lncRNA_11308,Pocillopora_meandrina_HIv1___RNAseq.g26877.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.979467487702875,0.979467487702875,1,0.00352090970602794,coexpression alone
395,lncRNA_11308,Pocillopora_meandrina_HIv1___RNAseq.g18289.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.985845567840631,0.985845567840631,1,0.00201719695646525,coexpression alone
396,lncRNA_11308,Pocillopora_meandrina_HIv1___TS.g9824.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.985834808639497,0.985834808639497,1,0.00201949411532609,coexpression alone
397,lncRNA_11308,Pocillopora_meandrina_HIv1___RNAseq.g21104.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.993321259704263,0.993321259704263,1,0.000654545938703987,coexpression alone
398,lncRNA_11308,Pocillopora_meandrina_HIv1___TS.g28963.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.97240531153691,0.97240531153691,1,0.00547981964702562,coexpression alone
399,lncRNA_11308,Pocillopora_meandrina_HIv1___TS.g29288.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.998689068732413,0.998689068732413,1,5.69663406663536e-05,coexpression alone
400,lncRNA_11308,Pocillopora_meandrina_HIv1___RNAseq.g18923.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.98170131115055,0.98170131115055,1,0.00296324912113274,coexpression alone
401,lncRNA_11308,Pocillopora_meandrina_HIv1___RNAseq.g18965.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.993575436823754,0.993575436823754,1,0.000617561620807102,coexpression alone
402,lncRNA_11308,Pocillopora_meandrina_HIv1___RNAseq.g16481.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.983528950001525,0.983528950001525,1,0.00253127819534122,coexpression alone
403,lncRNA_11308,Pocillopora_meandrina_HIv1___RNAseq.g27117.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.973292930446618,0.973292930446618,1,0.00521826009872393,coexpression alone
404,lncRNA_11308,Pocillopora_meandrina_HIv1___RNAseq.g8574.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.973007466905946,0.973007466905946,1,0.00530191874878563,coexpression alone
405,lncRNA_11308,Pocillopora_meandrina_HIv1___RNAseq.g9702.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.978244190909585,0.978244190909585,1,0.00383949724805282,coexpression alone
406,lncRNA_11308,Pocillopora_meandrina_HIv1___RNAseq.g28506.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.980726563838287,0.980726563838287,1,0.00320267622955367,coexpression alone
407,lncRNA_11308,Pocillopora_meandrina_HIv1___RNAseq.g3896.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.980865017726526,0.980865017726526,1,0.00316829407389728,coexpression alone
408,lncRNA_11308,Pocillopora_meandrina_HIv1___RNAseq.g2747.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.967984322073213,0.967984322073213,1,0.00684354651988739,coexpression alone
409,lncRNA_11308,Pocillopora_meandrina_HIv1___RNAseq.g28187.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.998010399171064,0.998010399171064,1,0.000106500864706552,coexpression alone
410,lncRNA_11308,Pocillopora_meandrina_HIv1___RNAseq.g18288.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.979065772062643,0.979065772062643,1,0.00362452270086984,coexpression alone
411,lncRNA_11308,Pocillopora_meandrina_HIv1___RNAseq.25719_t,lncRNA_mRNA,NA,NA,NA,NA,NA,0.964473699448161,0.964473699448161,1,0.00799522857039359,coexpression alone
412,lncRNA_11309,Pocillopora_meandrina_HIv1___RNAseq.g18289.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.994819211559909,0.994819211559909,1,0.000447290689906186,coexpression alone
413,lncRNA_11309,Pocillopora_meandrina_HIv1___TS.g9824.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.994353292205109,0.994353292205109,1,0.00050893068587845,coexpression alone
414,lncRNA_11309,Pocillopora_meandrina_HIv1___RNAseq.g21104.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.995943787566569,0.995943787566569,1,0.000309920625920084,coexpression alone
415,lncRNA_11309,Pocillopora_meandrina_HIv1___TS.g28963.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.97061586769887,0.97061586769887,1,0.00601976661634687,coexpression alone
416,lncRNA_11309,Pocillopora_meandrina_HIv1___TS.g29288.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.979265724473458,0.979265724473458,1,0.00357282557788157,coexpression alone
417,lncRNA_11309,Pocillopora_meandrina_HIv1___RNAseq.g18965.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970055667764685,0.970055667764685,1,0.00619220668490356,coexpression alone
418,lncRNA_11309,Pocillopora_meandrina_HIv1___TS.g1655.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.961327924217994,0.961327924217994,1,0.00907600386160297,coexpression alone
419,lncRNA_11309,Pocillopora_meandrina_HIv1___RNAseq.g16481.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.990455460236368,0.990455460236368,1,0.00111774721529972,coexpression alone
420,lncRNA_11309,Pocillopora_meandrina_HIv1___RNAseq.g27117.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.988746079118688,0.988746079118688,1,0.00143072167764357,coexpression alone
421,lncRNA_11309,Pocillopora_meandrina_HIv1___TS.g20707.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.964023242639241,0.964023242639241,1,0.00814721613346796,coexpression alone
422,lncRNA_11309,Pocillopora_meandrina_HIv1___RNAseq.g28506.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.966346974224804,0.966346974224804,1,0.00737336137633875,coexpression alone
423,lncRNA_11309,Pocillopora_meandrina_HIv1___RNAseq.g2747.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.974479899905608,0.974479899905608,1,0.00487514929501145,coexpression alone
424,lncRNA_11309,Pocillopora_meandrina_HIv1___RNAseq.g28187.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.993874634706791,0.993874634706791,1,0.000574953091664648,coexpression alone
425,lncRNA_11309,Pocillopora_meandrina_HIv1___RNAseq.g18288.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.991135795483451,0.991135795483451,1,0.00100049567346334,coexpression alone
426,lncRNA_11309,Pocillopora_meandrina_HIv1___RNAseq.25719_t,lncRNA_mRNA,NA,NA,NA,NA,NA,0.98468680065051,0.98468680065051,1,0.00226951301434205,coexpression alone
427,lncRNA_11310,Pocillopora_meandrina_HIv1___RNAseq.g18289.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.994460914952916,0.994460914952916,1,0.000494458377611715,coexpression alone
428,lncRNA_11310,Pocillopora_meandrina_HIv1___TS.g9824.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.994416923482745,0.994416923482745,1,0.000500357240235157,coexpression alone
429,lncRNA_11310,Pocillopora_meandrina_HIv1___RNAseq.g21104.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.995817942460913,0.995817942460913,1,0.000324448849928067,coexpression alone
430,lncRNA_11310,Pocillopora_meandrina_HIv1___TS.g28963.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.97344196177195,0.97344196177195,1,0.00517475923062508,coexpression alone
431,lncRNA_11310,Pocillopora_meandrina_HIv1___TS.g29288.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.980207434633253,0.980207434633253,1,0.00333267840216153,coexpression alone
432,lncRNA_11310,Pocillopora_meandrina_HIv1___RNAseq.g18965.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970799661554216,0.970799661554216,1,0.00596354176777104,coexpression alone
433,lncRNA_11310,Pocillopora_meandrina_HIv1___TS.g1655.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.96239309474694,0.96239309474694,1,0.00870502676362589,coexpression alone
434,lncRNA_11310,Pocillopora_meandrina_HIv1___RNAseq.g16481.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.992027783858236,0.992027783858236,1,0.000853458542289799,coexpression alone
435,lncRNA_11310,Pocillopora_meandrina_HIv1___RNAseq.g27117.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.989360133369887,0.989360133369887,1,0.00131535746460896,coexpression alone
436,lncRNA_11310,Pocillopora_meandrina_HIv1___TS.g20707.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.966286488068098,0.966286488068098,1,0.00739318120733816,coexpression alone
437,lncRNA_11310,Pocillopora_meandrina_HIv1___RNAseq.g28506.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.96656156208368,0.96656156208368,1,0.00730318747295486,coexpression alone
438,lncRNA_11310,Pocillopora_meandrina_HIv1___RNAseq.g2747.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.976274962307228,0.976274962307228,1,0.00437111888505678,coexpression alone
439,lncRNA_11310,Pocillopora_meandrina_HIv1___RNAseq.g28187.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.994550840692809,0.994550840692809,1,0.000482472778804319,coexpression alone
440,lncRNA_11310,Pocillopora_meandrina_HIv1___RNAseq.g18288.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.990829925164105,0.990829925164105,1,0.00105267642880041,coexpression alone
441,lncRNA_11310,Pocillopora_meandrina_HIv1___RNAseq.25719_t,lncRNA_mRNA,NA,NA,NA,NA,NA,0.986127538198389,0.986127538198389,1,0.00195730446832354,coexpression alone
442,lncRNA_11311,Pocillopora_meandrina_HIv1___RNAseq.g18289.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.993718730553352,0.993718730553352,1,0.000597028938060825,coexpression alone
443,lncRNA_11311,Pocillopora_meandrina_HIv1___TS.g9824.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.993767857215004,0.993767857215004,1,0.00059004284142093,coexpression alone
444,lncRNA_11311,Pocillopora_meandrina_HIv1___RNAseq.g21104.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.995438980332713,0.995438980332713,1,0.000369512749843812,coexpression alone
445,lncRNA_11311,Pocillopora_meandrina_HIv1___TS.g28963.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.974249244426045,0.974249244426045,1,0.00494121977758426,coexpression alone
446,lncRNA_11311,Pocillopora_meandrina_HIv1___TS.g29288.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.980495952703946,0.980495952703946,1,0.00326021547634687,coexpression alone
447,lncRNA_11311,Pocillopora_meandrina_HIv1___RNAseq.g18965.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.97026241128187,0.97026241128187,1,0.00612838050723965,coexpression alone
448,lncRNA_11311,Pocillopora_meandrina_HIv1___TS.g1655.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.963551768350421,0.963551768350421,1,0.00830729861382157,coexpression alone
449,lncRNA_11311,Pocillopora_meandrina_HIv1___RNAseq.g16481.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.992736643115377,0.992736643115377,1,0.000742277338793443,coexpression alone
450,lncRNA_11311,Pocillopora_meandrina_HIv1___RNAseq.g27117.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.988819546523543,0.988819546523543,1,0.00141675026614424,coexpression alone
451,lncRNA_11311,Pocillopora_meandrina_HIv1___TS.g20707.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.966141474826722,0.966141474826722,1,0.00744076966073135,coexpression alone
452,lncRNA_11311,Pocillopora_meandrina_HIv1___RNAseq.g28506.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.965315371636189,0.965315371636189,1,0.00771377459636073,coexpression alone
453,lncRNA_11311,Pocillopora_meandrina_HIv1___RNAseq.g2747.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.976019994528518,0.976019994528518,1,0.00444159982943167,coexpression alone
454,lncRNA_11311,Pocillopora_meandrina_HIv1___RNAseq.g28187.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.994592295912788,0.994592295912788,1,0.000476980518930263,coexpression alone
455,lncRNA_11311,Pocillopora_meandrina_HIv1___RNAseq.g18288.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.989881485011333,0.989881485011333,1,0.00121996891749985,coexpression alone
456,lncRNA_11311,Pocillopora_meandrina_HIv1___RNAseq.25719_t,lncRNA_mRNA,NA,NA,NA,NA,NA,0.987080458449079,0.987080458449079,1,0.00175938581979935,coexpression alone
457,lncRNA_12026,Pocillopora_meandrina_HIv1___TS.g15117.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.973507954848436,0.973507954848436,1,0.00515553485195564,coexpression alone
458,lncRNA_12742,Pocillopora_meandrina_HIv1___RNAseq.g18289.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.975662423085001,0.975662423085001,1,0.00454106832525582,coexpression alone
459,lncRNA_12742,Pocillopora_meandrina_HIv1___TS.g9824.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.979603449170796,0.979603449170796,1,0.00348606728635509,coexpression alone
460,lncRNA_12742,Pocillopora_meandrina_HIv1___RNAseq.g21104.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.976164874682783,0.976164874682783,1,0.0044015048354965,coexpression alone
461,lncRNA_12742,Pocillopora_meandrina_HIv1___TS.g28963.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.983322673231956,0.983322673231956,1,0.00257889758703852,coexpression alone
462,lncRNA_12742,Pocillopora_meandrina_HIv1___TS.g1655.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.988109520781069,0.988109520781069,1,0.00155366285236021,coexpression alone
463,lncRNA_12742,Pocillopora_meandrina_HIv1___RNAseq.g16130.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.977020400990833,0.977020400990833,1,0.00416720492434033,coexpression alone
464,lncRNA_12742,Pocillopora_meandrina_HIv1___RNAseq.g16481.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.995536404665837,0.995536404665837,1,0.000357742130566976,coexpression alone
465,lncRNA_12742,Pocillopora_meandrina_HIv1___RNAseq.g27772.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.982376132371043,0.982376132371043,1,0.00280113642273578,coexpression alone
466,lncRNA_12742,Pocillopora_meandrina_HIv1___RNAseq.g27117.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.985025286246245,0.985025286246245,1,0.00219479381657502,coexpression alone
467,lncRNA_12742,Pocillopora_meandrina_HIv1___RNAseq.g8585.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969952382737391,0.969952382737391,1,0.00622417446495037,coexpression alone
468,lncRNA_12742,Pocillopora_meandrina_HIv1___TS.g20707.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.972680385424208,0.972680385424208,1,0.0053983116952452,coexpression alone
469,lncRNA_12742,Pocillopora_meandrina_HIv1___RNAseq.g849.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.976419686729805,0.976419686729805,1,0.00433127849861093,coexpression alone
470,lncRNA_12742,Pocillopora_meandrina_HIv1___RNAseq.g2747.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.978092898640994,0.978092898640994,1,0.00387952854127045,coexpression alone
471,lncRNA_12742,Pocillopora_meandrina_HIv1___RNAseq.g28187.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.979347817073388,0.979347817073388,1,0.00355167195558301,coexpression alone
472,lncRNA_12742,Pocillopora_meandrina_HIv1___RNAseq.g18288.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.973936754118516,0.973936754118516,1,0.00503119819852431,coexpression alone
473,lncRNA_12742,Pocillopora_meandrina_HIv1___RNAseq.25719_t,lncRNA_mRNA,NA,NA,NA,NA,NA,0.99871509185373,0.99871509185373,1,5.52787557712026e-05,coexpression alone
474,lncRNA_12743,Pocillopora_meandrina_HIv1___RNAseq.g18289.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984307598629227,0.984307598629227,1,0.00235419837382937,coexpression alone
475,lncRNA_12743,Pocillopora_meandrina_HIv1___TS.g9824.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.988266932485905,0.988266932485905,1,0.00152294911757672,coexpression alone
476,lncRNA_12743,Pocillopora_meandrina_HIv1___RNAseq.g21104.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.981364022240312,0.981364022240312,1,0.00304540021591651,coexpression alone
477,lncRNA_12743,Pocillopora_meandrina_HIv1___TS.g28963.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.982806993218755,0.982806993218755,1,0.00269922077958199,coexpression alone
478,lncRNA_12743,Pocillopora_meandrina_HIv1___TS.g1655.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.980009275510393,0.980009275510393,1,0.00338275139608211,coexpression alone
479,lncRNA_12743,Pocillopora_meandrina_HIv1___RNAseq.g16130.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.962263808089604,0.962263808089604,1,0.00874978328839765,coexpression alone
480,lncRNA_12743,Pocillopora_meandrina_HIv1___RNAseq.g16481.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.993151336206901,0.993151336206901,1,0.000679666671815718,coexpression alone
481,lncRNA_12743,Pocillopora_meandrina_HIv1___RNAseq.g27772.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969250279511724,0.969250279511724,1,0.0064429128727051,coexpression alone
482,lncRNA_12743,Pocillopora_meandrina_HIv1___RNAseq.g27117.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.993941149999299,0.993941149999299,1,0.000565619099932585,coexpression alone
483,lncRNA_12743,Pocillopora_meandrina_HIv1___RNAseq.g8585.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.976505995773124,0.976505995773124,1,0.00430757635068591,coexpression alone
484,lncRNA_12743,Pocillopora_meandrina_HIv1___TS.g20707.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.981196312943719,0.981196312943719,1,0.00308652378601114,coexpression alone
485,lncRNA_12743,Pocillopora_meandrina_HIv1___RNAseq.g849.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.959913112253879,0.959913112253879,1,0.00957653895895566,coexpression alone
486,lncRNA_12743,Pocillopora_meandrina_HIv1___RNAseq.g2747.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.986675078717524,0.986675078717524,1,0.00184272652980153,coexpression alone
487,lncRNA_12743,Pocillopora_meandrina_HIv1___RNAseq.g28187.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.981867476963684,0.981867476963684,1,0.00292305140067087,coexpression alone
488,lncRNA_12743,Pocillopora_meandrina_HIv1___RNAseq.g18288.t1,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984980196060535,0.984980196060535,1,0.00220469936670469,coexpression alone
