,source,target,region,Alignment,energy,total_bp_shared,query_similar,subject_similar,PCC.cor,PCC_magnitude,PCC_direction,p_value,interaction_support
266,peve-mir-100,Peve_00011528,CDS,Peve_00011528;2 21;11134 11153,-21.52,19,73.68%,73.68%,0.999909726776791,0.999909726776791,1,0.00855416971793389,predicted binding + coexpression
267,peve-mir-100,Peve_00011528,CDS,Peve_00011528;2 21;7917 7941,-22.48,22,72.73%,72.73%,0.999909726776791,0.999909726776791,1,0.00855416971793389,predicted binding + coexpression
268,peve-mir-100,Peve_00011810,CDS,Peve_00011810;2 11;27625 27646,-21.38,9,88.89%,88.89%,0.997092796096673,0.997092796096673,1,0.0485554673589907,predicted binding + coexpression
269,peve-mir-100,Peve_00011810,CDS,Peve_00011810;2 12;25947 25968,-22.92,10,90.00%,90.00%,0.997092796096673,0.997092796096673,1,0.0485554673589907,predicted binding + coexpression
270,peve-mir-100,Peve_00011810,CDS,Peve_00011810;2 11;37785 37806,-21.99,9,100.00%,100.00%,0.997092796096673,0.997092796096673,1,0.0485554673589907,predicted binding + coexpression
271,peve-mir-100,Peve_00011946,CDS,Peve_00011946;2 21;6951 6976,-24.37,23,65.22%,65.22%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
272,peve-mir-100,Peve_00012138,CDS,Peve_00012138;2 12;1303 1324,-24.68,10,90.00%,90.00%,0.998405703354998,0.998405703354998,1,0.0359531878007655,predicted binding + coexpression
273,peve-mir-100,Peve_00012138,CDS,Peve_00012138;2 20;6975 7000,-22.57,22,68.18%,72.73%,0.998405703354998,0.998405703354998,1,0.0359531878007655,predicted binding + coexpression
274,peve-mir-100,Peve_00012115,CDS,Peve_00012115;2 20;2452 2474,-20.65,19,63.16%,78.95%,0.999910871663019,0.999910871663019,1,0.00849975187831585,predicted binding + coexpression
275,peve-mir-100,Peve_00012576,CDS,Peve_00012576;2 21;17929 17950,-22.53,19,63.16%,73.68%,0.999650459187876,0.999650459187876,1,0.0168328137218846,predicted binding + coexpression
276,peve-mir-100,Peve_00012763,CDS,Peve_00012763;2 12;9219 9240,-21.35,10,90.00%,100.00%,0.997216635484962,0.997216635484962,1,0.0475095534720038,predicted binding + coexpression
277,peve-mir-100,Peve_00013085,CDS,Peve_00013085;2 21;8369 8388,-22.38,19,73.68%,73.68%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
278,peve-mir-100,Peve_00013573,CDS,Peve_00013573;2 21;7606 7627,-20.7,19,57.89%,68.42%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
279,peve-mir-100,Peve_00014007,CDS,Peve_00014007;2 12;3520 3541,-24.38,10,90.00%,100.00%,0.999909726776791,0.999909726776791,1,0.00855416971793389,predicted binding + coexpression
280,peve-mir-100,Peve_00015040,CDS,Peve_00015040;2 21;3322 3348,-25.18,24,75.00%,75.00%,0.999909726776791,0.999909726776791,1,0.00855416971793389,predicted binding + coexpression
281,peve-mir-100,Peve_00015570,CDS,Peve_00015570;2 19;7365 7387,-20.42,18,66.67%,72.22%,0.998135332124585,0.998135332124585,1,0.0388833229901565,predicted binding + coexpression
282,peve-mir-100,Peve_00016081,CDS,Peve_00016081;2 20;47450 47471,-21.19,19,68.42%,84.21%,0.998472782168961,0.998472782168961,1,0.0351885118974169,predicted binding + coexpression
283,peve-mir-100,Peve_00016266,CDS,Peve_00016266;2 21;2320 2342,-21.22,20,65.00%,70.00%,0.997218255892448,0.997218255892448,1,0.04749571558219,predicted binding + coexpression
284,peve-mir-100,Peve_00016327,CDS,Peve_00016327;2 20;3532 3554,-23.86,21,66.67%,71.43%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
285,peve-mir-100,Peve_00016327,CDS,Peve_00016327;2 20;825 847,-23.86,21,66.67%,71.43%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
286,peve-mir-100,Peve_00016317,CDS,Peve_00016317;2 13;13890 13911,-23.19,11,90.91%,90.91%,0.999592690559685,0.999592690559685,1,0.018170718522517,predicted binding + coexpression
287,peve-mir-100,Peve_00016655,CDS,Peve_00016655;2 20;10152 10173,-20.36,18,66.67%,66.67%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
288,peve-mir-100,Peve_00017013,CDS,Peve_00017013;2 13;3299 3320,-22.28,11,81.82%,81.82%,0.999909726776791,0.999909726776791,1,0.00855416971793389,predicted binding + coexpression
289,peve-mir-100,Peve_00017537,CDS,Peve_00017537;2 16;6556 6577,-21.34,14,78.57%,85.71%,0.99996273202871,0.99996273202871,1,0.00549622300675805,predicted binding + coexpression
290,peve-mir-100,Peve_00017537,CDS,Peve_00017537;2 16;7507 7528,-21.34,14,78.57%,85.71%,0.99996273202871,0.99996273202871,1,0.00549622300675805,predicted binding + coexpression
291,peve-mir-100,Peve_00017626,CDS,Peve_00017626;2 19;7281 7302,-22.16,17,70.59%,76.47%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
292,peve-mir-100,Peve_00017815,CDS,Peve_00017815;2 19;1656 1676,-23.96,17,76.47%,88.24%,0.999624036298081,0.999624036298081,1,0.0174574853769298,predicted binding + coexpression
293,peve-mir-100,Peve_00018050,CDS,Peve_00018050;2 21;5382 5402,-26.85,19,84.21%,89.47%,0.999909726776791,0.999909726776791,1,0.00855416971793389,predicted binding + coexpression
294,peve-mir-100,Peve_00018084,CDS,Peve_00018084;2 11;7593 7614,-21.56,9,88.89%,88.89%,0.999796415038106,0.999796415038106,1,0.0128462194457193,predicted binding + coexpression
295,peve-mir-100,Peve_00018512,CDS,Peve_00018512;2 21;3123 3145,-24.92,20,65.00%,70.00%,0.999909726776791,0.999909726776791,1,0.00855416971793389,predicted binding + coexpression
296,peve-mir-100,Peve_00018567,CDS,Peve_00018567;2 14;1584 1605,-21.88,12,75.00%,91.67%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
297,peve-mir-100,Peve_00019043,CDS,Peve_00019043;2 21;1411 1429,-21.04,19,68.42%,73.68%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
298,peve-mir-100,Peve_00019304,CDS,Peve_00019304;2 13;19920 19941,-23.69,11,90.91%,90.91%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
299,peve-mir-100,Peve_00019304,CDS,Peve_00019304;2 19;18500 18521,-21.17,17,70.59%,76.47%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
300,peve-mir-100,Peve_00019304,CDS,Peve_00019304;2 20;16534 16554,-24.7,19,78.95%,84.21%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
301,peve-mir-100,Peve_00019413,CDS,Peve_00019413;2 20;8513 8535,-22.03,19,68.42%,73.68%,0.997277672715347,0.997277672715347,1,0.0469855010262438,predicted binding + coexpression
302,peve-mir-100,Peve_00019614,CDS,Peve_00019614;2 19;21890 21911,-22.16,17,70.59%,76.47%,0.999909726776791,0.999909726776791,1,0.00855416971794441,predicted binding + coexpression
303,peve-mir-100,Peve_00019725,CDS,Peve_00019725;2 13;5437 5458,-23.21,11,90.91%,90.91%,0.998585738294794,0.998585738294794,1,0.033861891113506,predicted binding + coexpression
304,peve-mir-100,Peve_00020003,CDS,Peve_00020003;2 18;4141 4165,-23.86,19,73.68%,78.95%,0.999909726776791,0.999909726776791,1,0.00855416971794441,predicted binding + coexpression
305,peve-mir-100,Peve_00020149,CDS,Peve_00020149;2 11;1212 1233,-20.6,9,88.89%,88.89%,0.99989178672184,0.99989178672184,1,0.00936567997820576,predicted binding + coexpression
306,peve-mir-100,Peve_00020151,CDS,Peve_00020151;2 21;2151 2179,-23.56,26,65.38%,69.23%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
307,peve-mir-100,Peve_00020080,CDS,Peve_00020080;2 21;6446 6471,-23.49,23,60.87%,73.91%,0.999909726776791,0.999909726776791,1,0.00855416971793389,predicted binding + coexpression
308,peve-mir-100,Peve_00013358,CDS,Peve_00013358;2 17;2104 2126,-20.85,16,75.00%,75.00%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
309,peve-mir-100,Peve_00020266,CDS,Peve_00020266;2 12;6532 6552,-20.76,10,90.00%,90.00%,0.999582569792977,0.999582569792977,1,0.0183951005418645,predicted binding + coexpression
310,peve-mir-100,Peve_00020314,CDS,Peve_00020314;2 9;781 802,-23,7,100.00%,100.00%,0.999909726776791,0.999909726776791,1,0.00855416971793389,predicted binding + coexpression
311,peve-mir-100,Peve_00020723,CDS,Peve_00020723;2 19;4394 4416,-20.42,18,66.67%,72.22%,0.999909726776791,0.999909726776791,1,0.00855416971794441,predicted binding + coexpression
312,peve-mir-100,Peve_00020864,CDS,Peve_00020864;2 16;1489 1512,-20.1,16,75.00%,81.25%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
313,peve-mir-100,Peve_00020874,CDS,Peve_00020874;2 10;27661 27682,-21.21,8,100.00%,100.00%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
314,peve-mir-100,Peve_00021597,CDS,Peve_00021597;2 21;6330 6349,-27.14,19,84.21%,84.21%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
315,peve-mir-100,Peve_00021762,CDS,Peve_00021762;2 21;8046 8065,-20.91,19,68.42%,78.95%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
316,peve-mir-100,Peve_00021789,CDS,Peve_00021789;2 12;7110 7130,-21.54,10,90.00%,90.00%,0.999909726776791,0.999909726776791,1,0.00855416971793389,predicted binding + coexpression
317,peve-mir-100,Peve_00021789,CDS,Peve_00021789;2 16;7658 7683,-24.06,18,66.67%,77.78%,0.999909726776791,0.999909726776791,1,0.00855416971793389,predicted binding + coexpression
318,peve-mir-100,Peve_00021681,CDS,Peve_00021681;2 18;217 236,-21.33,16,75.00%,81.25%,0.999909726776791,0.999909726776791,1,0.00855416971794441,predicted binding + coexpression
319,peve-mir-100,Peve_00022627,CDS,Peve_00022627;2 21;8324 8341,-22.89,19,68.42%,78.95%,0.999909726776791,0.999909726776791,1,0.00855416971793389,predicted binding + coexpression
320,peve-mir-100,Peve_00022730,CDS,Peve_00022730;2 11;113 134,-20.73,9,88.89%,100.00%,0.999983602976637,0.999983602976637,1,0.00364567728204132,predicted binding + coexpression
321,peve-mir-100,Peve_00022785,CDS,Peve_00022785;2 20;7079 7100,-23.63,18,72.22%,72.22%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
322,peve-mir-100,Peve_00022766,CDS,Peve_00022766;2 10;6290 6311,-20.14,8,100.00%,100.00%,0.999975210971309,0.999975210971309,1,0.00448255650740406,predicted binding + coexpression
323,peve-mir-100,Peve_00022891,CDS,Peve_00022891;2 13;2238 2259,-20.8,11,90.91%,90.91%,0.999909726776791,0.999909726776791,1,0.00855416971793389,predicted binding + coexpression
324,peve-mir-100,Peve_00022620,CDS,Peve_00022620;2 11;32234 32255,-20.4,9,88.89%,88.89%,0.998032919587633,0.998032919587633,1,0.0399371798823631,predicted binding + coexpression
325,peve-mir-100,Peve_00022981,CDS,Peve_00022981;2 10;25811 25832,-20.43,8,100.00%,100.00%,0.99978346420904,0.99978346420904,1,0.013248533344867,predicted binding + coexpression
326,peve-mir-100,Peve_00022568,CDS,Peve_00022568;2 14;197 218,-21.19,12,83.33%,83.33%,0.998769483347398,0.998769483347398,1,0.0315851840875417,predicted binding + coexpression
327,peve-mir-100,Peve_00023166,CDS,Peve_00023166;2 21;1356 1381,-21.38,24,62.50%,66.67%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
328,peve-mir-100,Peve_00023116,CDS,Peve_00023116;2 20;7521 7541,-20.2,18,72.22%,72.22%,-0.998588079170744,0.998588079170744,-1,0.0338338489230548,predicted binding + coexpression
329,peve-mir-100,Peve_00023477,CDS,Peve_00023477;2 20;37735 37756,-24.41,18,61.11%,72.22%,0.998446023409574,0.998446023409574,1,0.0354955257496804,predicted binding + coexpression
330,peve-mir-100,Peve_00023804,CDS,Peve_00023804;2 21;10821 10842,-20.54,19,63.16%,68.42%,0.998790745170331,0.998790745170331,1,0.0313110628689443,predicted binding + coexpression
331,peve-mir-100,Peve_00023820,CDS,Peve_00023820;2 18;22197 22219,-22.04,17,76.47%,82.35%,0.998240206991165,0.998240206991165,1,0.0377737084885981,predicted binding + coexpression
332,peve-mir-100,Peve_00024385,CDS,Peve_00024385;2 11;1576 1597,-21.4,9,100.00%,100.00%,0.999909726776791,0.999909726776791,1,0.00855416971793389,predicted binding + coexpression
333,peve-mir-100,Peve_00024781,CDS,Peve_00024781;2 20;25900 25919,-20.65,18,77.78%,77.78%,0.999745454039197,0.999745454039197,1,0.0143643982890296,predicted binding + coexpression
334,peve-mir-100,Peve_00024625,CDS,Peve_00024625;2 18;6312 6334,-22.04,17,76.47%,82.35%,0.999909726776791,0.999909726776791,1,0.00855416971792863,predicted binding + coexpression
335,peve-mir-100,Peve_00025704,CDS,Peve_00025704;2 20;532 554,-24.01,19,73.68%,73.68%,0.999909726776791,0.999909726776791,1,0.00855416971793389,predicted binding + coexpression
336,peve-mir-100,Peve_00026246,CDS,Peve_00026246;2 20;174 194,-20.67,18,72.22%,77.78%,0.999909726776791,0.999909726776791,1,0.00855416971794441,predicted binding + coexpression
337,peve-mir-100,Peve_00025931,CDS,Peve_00025931;2 18;33892 33917,-21.14,20,65.00%,75.00%,0.998327332486837,0.998327332486837,1,0.0368265034677488,predicted binding + coexpression
338,peve-mir-100,Peve_00025932,CDS,Peve_00025932;2 10;46407 46428,-26.39,8,100.00%,100.00%,0.99877228270283,0.99877228270283,1,0.0315492290189202,predicted binding + coexpression
339,peve-mir-100,Peve_00026446,CDS,Peve_00026446;2 21;1839 1861,-20.11,20,65.00%,75.00%,0.998556066248906,0.998556066248906,1,0.0342153531038022,predicted binding + coexpression
340,peve-mir-100,Peve_00022430,CDS,Peve_00022430;2 21;6500 6525,-24.37,23,65.22%,65.22%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
341,peve-mir-100,Peve_00022430,CDS,Peve_00022430;2 21;6779 6804,-24.37,23,65.22%,65.22%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
342,peve-mir-100,Peve_00022430,CDS,Peve_00022430;2 21;29922 29945,-21.27,21,61.90%,71.43%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
343,peve-mir-100,Peve_00027017,CDS,Peve_00027017;2 21;3165 3185,-21.38,20,75.00%,75.00%,0.999999471445474,0.999999471445474,1,0.000654545796278981,predicted binding + coexpression
344,peve-mir-100,Peve_00027087,CDS,Peve_00027087;2 21;945 966,-21.5,20,75.00%,75.00%,0.999856934029782,0.999856934029782,1,0.0107688287544455,predicted binding + coexpression
345,peve-mir-100,Peve_00027409,CDS,Peve_00027409;2 21;103 121,-27.2,19,78.95%,78.95%,0.998789595503491,0.998789595503491,1,0.0313259464152717,predicted binding + coexpression
346,peve-mir-100,Peve_00027965,CDS,Peve_00027965;2 21;2690 2716,-26.06,24,66.67%,70.83%,0.999909726776791,0.999909726776791,1,0.00855416971793389,predicted binding + coexpression
347,peve-mir-100,Peve_00028079,CDS,Peve_00028079;2 19;1550 1572,-20.42,18,66.67%,72.22%,0.999909726776791,0.999909726776791,1,0.00855416971794441,predicted binding + coexpression
348,peve-mir-100,Peve_00028300,CDS,Peve_00028300;2 17;3185 3207,-29.83,16,87.50%,93.75%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
349,peve-mir-100,Peve_00028337,CDS,Peve_00028337;2 21;22 43,-21.35,19,63.16%,78.95%,-0.998451755265533,0.998451755265533,-1,0.0354299855648368,predicted binding + coexpression
350,peve-mir-100,Peve_00028477,CDS,Peve_00028477;2 20;1158 1183,-23.25,22,63.64%,68.18%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
351,peve-mir-100,Peve_00028884,CDS,Peve_00028884;2 21;6460 6482,-21.11,20,70.00%,75.00%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
352,peve-mir-100,Peve_00029395,CDS,Peve_00029395;2 14;8480 8501,-20.73,12,83.33%,83.33%,0.99850383281095,0.99850383281095,1,0.0348288670077051,predicted binding + coexpression
353,peve-mir-100,Peve_00029695,CDS,Peve_00029695;2 9;3188 3209,-21.39,7,100.00%,100.00%,0.999614767519651,0.999614767519651,1,0.0176713818866947,predicted binding + coexpression
354,peve-mir-100,Peve_00029859,CDS,Peve_00029859;2 9;4011 4032,-21.2,7,100.00%,100.00%,0.99913900379337,0.99913900379337,1,0.0264196405908856,predicted binding + coexpression
355,peve-mir-100,Peve_00030203,CDS,Peve_00030203;2 11;12508 12529,-21.95,9,88.89%,88.89%,0.99985976849378,0.99985976849378,1,0.0106616149938441,predicted binding + coexpression
356,peve-mir-100,Peve_00030425,CDS,Peve_00030425;2 20;10608 10631,-21.56,21,71.43%,71.43%,0.999405152548207,0.999405152548207,1,0.0219593486528571,predicted binding + coexpression
357,peve-mir-100,Peve_00030753,CDS,Peve_00030753;2 9;1553 1574,-20.96,7,100.00%,100.00%,0.999964126437774,0.999964126437774,1,0.00539241950765597,predicted binding + coexpression
358,peve-mir-100,Peve_00030801,CDS,Peve_00030801;2 17;13675 13699,-27.26,18,83.33%,83.33%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
359,peve-mir-100,Peve_00031172,CDS,Peve_00031172;2 21;15880 15901,-20.83,19,68.42%,78.95%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
360,peve-mir-100,Peve_00031172,CDS,Peve_00031172;2 21;10289 10310,-24.22,19,73.68%,78.95%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
361,peve-mir-100,Peve_00031233,CDS,Peve_00031233;2 21;8891 8914,-23.49,21,66.67%,71.43%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
362,peve-mir-100,Peve_00031346,CDS,Peve_00031346;2 21;5047 5068,-20.36,21,71.43%,71.43%,0.999285062109625,0.999285062109625,1,0.0240743824704661,predicted binding + coexpression
363,peve-mir-100,Peve_00031679,CDS,Peve_00031679;2 20;8133 8160,-23.52,24,62.50%,66.67%,0.999909726776791,0.999909726776791,1,0.00855416971793389,predicted binding + coexpression
364,peve-mir-100,Peve_00032175,CDS,Peve_00032175;2 20;1133 1155,-24.4,19,63.16%,68.42%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
365,peve-mir-100,Peve_00032218,CDS,Peve_00032218;2 21;622 648,-28.79,24,66.67%,70.83%,0.999909726776791,0.999909726776791,1,0.00855416971793389,predicted binding + coexpression
366,peve-mir-100,Peve_00032379,CDS,Peve_00032379;2 17;1406 1426,-20.32,15,73.33%,80.00%,0.999829145067882,0.999829145067882,1,0.0117683361362963,predicted binding + coexpression
367,peve-mir-100,Peve_00032614,CDS,Peve_00032614;2 15;17228 17250,-25.3,14,78.57%,78.57%,0.999989663831242,0.999989663831242,1,0.00289451157471858,predicted binding + coexpression
368,peve-mir-100,Peve_00032739,CDS,Peve_00032739;2 20;2375 2398,-24.29,20,65.00%,70.00%,0.999970447939082,0.999970447939082,1,0.00489429426099903,predicted binding + coexpression
369,peve-mir-100,Peve_00033656,CDS,Peve_00033656;2 12;3616 3638,-22.05,11,90.91%,90.91%,0.999008853972955,0.999008853972955,1,0.0283465246073945,predicted binding + coexpression
370,peve-mir-100,Peve_00033720,CDS,Peve_00033720;2 21;12639 12657,-21.21,19,73.68%,73.68%,0.999143976900459,0.999143976900459,1,0.0263432193593904,predicted binding + coexpression
371,peve-mir-100,Peve_00033720,CDS,Peve_00033720;2 18;15592 15613,-22.27,16,75.00%,75.00%,0.999143976900459,0.999143976900459,1,0.0263432193593904,predicted binding + coexpression
372,peve-mir-100,Peve_00033774,CDS,Peve_00033774;2 9;817 838,-23,7,100.00%,100.00%,0.999909726776791,0.999909726776791,1,0.00855416971793389,predicted binding + coexpression
373,peve-mir-100,Peve_00033616,CDS,Peve_00033616;2 21;2645 2664,-22.74,19,68.42%,73.68%,-0.999269695346556,0.999269695346556,-1,0.0243317636324826,predicted binding + coexpression
374,peve-mir-100,Peve_00033968,CDS,Peve_00033968;2 19;3557 3576,-21.44,17,70.59%,76.47%,0.999657786824062,0.999657786824062,1,0.0166554307882447,predicted binding + coexpression
375,peve-mir-100,Peve_00034282,CDS,Peve_00034282;2 11;5 26,-22.07,9,88.89%,100.00%,0.998864167162046,0.998864167162046,1,0.0303454405378906,predicted binding + coexpression
376,peve-mir-100,Peve_00034282,CDS,Peve_00034282;2 14;1201 1222,-22.32,12,83.33%,91.67%,0.998864167162046,0.998864167162046,1,0.0303454405378906,predicted binding + coexpression
377,peve-mir-100,Peve_00034349,CDS,Peve_00034349;2 13;27 48,-20.4,11,81.82%,90.91%,0.999909726776791,0.999909726776791,1,0.00855416971793389,predicted binding + coexpression
378,peve-mir-100,Peve_00034622,CDS,Peve_00034622;2 15;2769 2791,-22.1,14,78.57%,85.71%,0.997048940457244,0.997048940457244,1,0.0489205090104163,predicted binding + coexpression
379,peve-mir-100,Peve_00035933,CDS,Peve_00035933;2 21;1432 1455,-20.1,21,61.90%,76.19%,0.998897096463031,0.998897096463031,1,0.0299022459316688,predicted binding + coexpression
380,peve-mir-100,Peve_00036241,CDS,Peve_00036241;2 21;17697 17723,-21,24,62.50%,75.00%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
381,peve-mir-100,Peve_00036304,CDS,Peve_00036304;2 10;34659 34680,-22.64,8,100.00%,100.00%,0.998004045644015,0.998004045644015,1,0.0402293194706296,predicted binding + coexpression
382,peve-mir-100,Peve_00036304,CDS,Peve_00036304;2 17;3987 4008,-21.03,15,80.00%,86.67%,0.998004045644015,0.998004045644015,1,0.0402293194706296,predicted binding + coexpression
383,peve-mir-100,Peve_00036499,CDS,Peve_00036499;2 12;13365 13386,-22.07,10,90.00%,90.00%,0.999960220513847,0.999960220513847,1,0.00567840213011246,predicted binding + coexpression
384,peve-mir-100,Peve_00036508,CDS,Peve_00036508;2 17;6066 6088,-21.68,16,81.25%,81.25%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
385,peve-mir-100,Peve_00036508,CDS,Peve_00036508;2 21;23785 23806,-25.05,19,68.42%,84.21%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
386,peve-mir-100,Peve_00036717,CDS,Peve_00036717;2 21;9865 9887,-22.63,20,65.00%,85.00%,0.998121717950127,0.998121717950127,1,0.0390250551586088,predicted binding + coexpression
387,peve-mir-100,Peve_00036708,CDS,Peve_00036708;2 14;193 215,-26.99,13,84.62%,92.31%,0.999952936172769,0.999952936172769,1,0.00617647154077515,predicted binding + coexpression
388,peve-mir-100,Peve_00037063,CDS,Peve_00037063;2 21;918 939,-24.03,19,68.42%,84.21%,0.999909726776791,0.999909726776791,1,0.00855416971793389,predicted binding + coexpression
389,peve-mir-100,Peve_00037070,CDS,Peve_00037070;2 15;841 863,-22.68,14,78.57%,78.57%,0.999984983127836,0.999984983127836,1,0.00348887497095565,predicted binding + coexpression
390,peve-mir-100,Peve_00037343,CDS,Peve_00037343;2 12;4528 4548,-20.76,10,90.00%,90.00%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
391,peve-mir-100,Peve_00038067,CDS,Peve_00038067;2 14;248 268,-23.48,12,83.33%,91.67%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
392,peve-mir-100,Peve_00038130,CDS,Peve_00038130;2 10;3214 3235,-21.94,8,100.00%,100.00%,0.999956604133176,0.999956604133176,1,0.00593090373786624,predicted binding + coexpression
393,peve-mir-100,Peve_00038230,CDS,Peve_00038230;2 21;13038 13058,-21.33,19,63.16%,78.95%,0.999909726776791,0.999909726776791,1,0.00855416971793389,predicted binding + coexpression
394,peve-mir-100,Peve_00038393,CDS,Peve_00038393;2 14;30 51,-21.29,12,75.00%,75.00%,0.997587196470693,0.997587196470693,1,0.0442327011798084,predicted binding + coexpression
395,peve-mir-100,Peve_00038539,CDS,Peve_00038539;2 12;54 75,-22.76,10,90.00%,100.00%,0.999588655116799,0.999588655116799,1,0.0182605165534585,predicted binding + coexpression
396,peve-mir-100,Peve_00038834,CDS,Peve_00038834;2 21;218 237,-24.21,19,78.95%,84.21%,0.997317155093029,0.997317155093029,1,0.0466433836153534,predicted binding + coexpression
397,peve-mir-100,Peve_00039250,CDS,Peve_00039250;2 20;24627 24649,-21.41,20,80.00%,80.00%,0.99997853118278,0.99997853118278,1,0.00417157404869491,predicted binding + coexpression
398,peve-mir-100,Peve_00036985,CDS,Peve_00036985;2 16;1040 1059,-20.8,14,78.57%,78.57%,0.997756794620378,0.997756794620378,1,0.0426491968770769,predicted binding + coexpression
399,peve-mir-100,Peve_00039811,CDS,Peve_00039811;2 21;33046 33065,-23.71,19,73.68%,78.95%,0.997173310350041,0.997173310350041,1,0.0478780594352554,predicted binding + coexpression
400,peve-mir-100,Peve_00040359,CDS,Peve_00040359;2 16;5494 5515,-23.61,14,85.71%,92.86%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
401,peve-mir-100,Peve_00040588,CDS,Peve_00040588;2 10;8978 8999,-20.61,8,100.00%,100.00%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
402,peve-mir-100,Peve_00039535,CDS,Peve_00039535;2 21;112189 112214,-20.62,23,65.22%,65.22%,0.998015074605896,0.998015074605896,1,0.0401179818688438,predicted binding + coexpression
403,peve-mir-100,Peve_00040932,CDS,Peve_00040932;2 14;7799 7819,-27.59,12,91.67%,91.67%,0.999909726776791,0.999909726776791,1,0.00855416971793389,predicted binding + coexpression
404,peve-mir-100,Peve_00040948,CDS,Peve_00040948;2 21;2076 2097,-20.23,19,63.16%,73.68%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
405,peve-mir-100,Peve_00041569,CDS,Peve_00041569;2 21;3121 3141,-21.37,19,73.68%,73.68%,0.999301819989969,0.999301819989969,1,0.0237905288947379,predicted binding + coexpression
406,peve-mir-100,Peve_00041482,CDS,Peve_00041482;2 10;906 927,-21.61,8,100.00%,100.00%,0.999815936547399,0.999815936547399,1,0.0122147776163142,predicted binding + coexpression
407,peve-mir-100,Peve_00042755,CDS,Peve_00042755;2 12;17174 17195,-20.54,10,90.00%,90.00%,0.999992038326394,0.999992038326394,1,0.00254037361647819,predicted binding + coexpression
408,peve-mir-100,Peve_00043299,CDS,Peve_00043299;2 21;14087 14107,-20.53,19,68.42%,78.95%,0.99767924235131,0.99767924235131,1,0.0433804490039369,predicted binding + coexpression
409,peve-mir-100,Peve_00043299,CDS,Peve_00043299;2 21;14114 14134,-24.71,19,63.16%,89.47%,0.99767924235131,0.99767924235131,1,0.0433804490039369,predicted binding + coexpression
410,peve-mir-100,Peve_00043814,CDS,Peve_00043814;2 21;8761 8784,-21.47,21,66.67%,71.43%,0.999909726776791,0.999909726776791,1,0.00855416971793915,predicted binding + coexpression
411,peve-mir-100,Peve_00043809,CDS,Peve_00043809;2 21;3528 3551,-21.47,21,66.67%,71.43%,0.999909726776791,0.999909726776791,1,0.00855416971793389,predicted binding + coexpression
412,peve-mir-100,Peve_00043856,CDS,Peve_00043856;2 21;810 833,-25.99,22,68.18%,77.27%,0.99891562964676,0.99891562964676,1,0.0296498971347644,predicted binding + coexpression
