,id,type,special_status,notes
677,lncRNA_1592,lncRNA,NA,NA
678,lncRNA_196,lncRNA,NA,NA
679,lncRNA_197,lncRNA,NA,NA
680,lncRNA_21543,lncRNA,NA,NA
681,lncRNA_5112,lncRNA,NA,NA
682,lncRNA_10498,lncRNA,NA,NA
683,lncRNA_10499,lncRNA,NA,NA
684,lncRNA_1537,lncRNA,NA,NA
685,lncRNA_1538,lncRNA,NA,NA
686,lncRNA_12473,lncRNA,NA,NA
687,lncRNA_12474,lncRNA,NA,NA
688,lncRNA_13139,lncRNA,NA,NA
689,lncRNA_13368,lncRNA,NA,NA
690,lncRNA_16740,lncRNA,NA,NA
691,lncRNA_17182,lncRNA,NA,NA
692,lncRNA_1982,lncRNA,NA,NA
693,lncRNA_20799,lncRNA,NA,NA
694,lncRNA_22080,lncRNA,NA,NA
695,lncRNA_2262,lncRNA,NA,NA
696,lncRNA_24115,lncRNA,NA,NA
697,lncRNA_24158,lncRNA,NA,NA
698,lncRNA_26010,lncRNA,NA,NA
699,lncRNA_30383,lncRNA,NA,NA
700,lncRNA_30542,lncRNA,NA,NA
701,FUN_024260,gene,NA,NA
702,FUN_041591,gene,NA,NA
703,FUN_042591,gene,NA,NA
704,FUN_010709,gene,NA,NA
705,FUN_024416,gene,NA,NA
706,FUN_025749,gene,NA,NA
707,FUN_030681,gene,NA,NA
708,FUN_012763,gene,NA,NA
709,FUN_012145,gene,NA,NA
710,FUN_036746,gene,NA,NA
711,FUN_029474,gene,NA,NA
712,FUN_001256,gene,NA,NA
713,FUN_004037,gene,NA,NA
714,FUN_007133,gene,NA,NA
715,FUN_015891,gene,NA,NA
716,FUN_031510,gene,NA,NA
717,FUN_032240,gene,NA,NA
718,FUN_044177,gene,NA,NA
719,FUN_044180,gene,NA,NA
720,FUN_044182,gene,NA,NA
721,FUN_020870,gene,NA,NA
722,FUN_025704,gene,NA,NA
723,FUN_002583,gene,NA,NA
724,FUN_012731,gene,NA,NA
725,FUN_035382,gene,NA,NA
726,FUN_042118,gene,NA,NA
727,FUN_044256,gene,NA,NA
728,FUN_044253,gene,NA,NA
729,FUN_002026,gene,NA,NA
730,FUN_018169,gene,NA,NA
731,FUN_004078,gene,NA,NA
732,FUN_044050,gene,NA,NA
733,FUN_013094,gene,NA,NA
734,FUN_037537,gene,NA,NA
735,FUN_029323,gene,NA,NA
736,FUN_002453,gene,NA,NA
737,FUN_022498,gene,NA,NA
738,FUN_030198,gene,NA,NA
739,FUN_020852,gene,NA,NA
740,FUN_011647,gene,NA,NA
741,FUN_011619,gene,NA,NA
742,FUN_000217,gene,NA,NA
743,FUN_004342,gene,NA,NA
744,FUN_037854,gene,NA,NA
745,FUN_019230,gene,NA,NA
746,FUN_031890,gene,NA,NA
747,FUN_028681,gene,NA,NA
748,FUN_029594,gene,NA,NA
749,FUN_013292,gene,NA,NA
750,FUN_040469,gene,NA,NA
751,FUN_024795,gene,NA,NA
752,FUN_016754,gene,NA,NA
753,FUN_038206,gene,NA,NA
754,FUN_013759,gene,NA,NA
755,FUN_018740,gene,NA,NA
756,FUN_003444,gene,NA,NA
757,FUN_015202,gene,NA,NA
758,FUN_018362,gene,NA,NA
759,FUN_031881,gene,NA,NA
760,FUN_032371,gene,NA,NA
761,FUN_032622,gene,NA,NA
762,FUN_035861,gene,NA,NA
763,FUN_039956,gene,NA,NA
764,FUN_043354,gene,NA,NA
765,FUN_007701,gene,NA,NA
766,FUN_017021,gene,NA,NA
767,FUN_033011,gene,NA,NA
768,FUN_040391,gene,NA,NA
769,FUN_016784,gene,NA,NA
770,FUN_018057,gene,NA,NA
771,FUN_010924,gene,NA,NA
772,FUN_014112,gene,NA,NA
773,FUN_015229,gene,NA,NA
774,FUN_038060,gene,epi-machinery,USP31-201; USP43-201 (Ubiquitin signaling)
775,FUN_029602,gene,NA,NA
776,FUN_034127,gene,NA,NA
777,FUN_007047,gene,NA,NA
778,FUN_011260,gene,NA,NA
779,FUN_027215,gene,NA,NA
780,FUN_008073,gene,NA,NA
781,FUN_009044,gene,NA,NA
782,FUN_027960,gene,NA,NA
783,FUN_010741,gene,NA,NA
784,FUN_014968,gene,NA,NA
785,FUN_017885,gene,NA,NA
786,FUN_016109,gene,NA,NA
787,FUN_031308,gene,NA,NA
788,FUN_030045,gene,NA,NA
789,FUN_016690,gene,NA,NA
790,FUN_028951,gene,NA,NA
791,FUN_001066,gene,NA,NA
792,FUN_000313,gene,NA,NA
793,FUN_014449,gene,NA,NA
794,FUN_023552,gene,epi-machinery,TRMT1-202 (RNA modification)
795,FUN_024922,gene,NA,NA
796,FUN_039875,gene,NA,NA
797,FUN_040986,gene,NA,NA
798,FUN_042585,gene,NA,NA
799,FUN_015490,gene,NA,NA
800,FUN_018285,gene,NA,NA
801,FUN_024038,gene,NA,NA
802,FUN_006453,gene,NA,NA
803,FUN_037707,gene,NA,NA
804,FUN_043359,gene,NA,NA
805,FUN_015328,gene,NA,NA
806,FUN_014908,gene,NA,NA
807,FUN_033784,gene,NA,NA
808,FUN_015150,gene,NA,NA
809,FUN_040457,gene,NA,NA
810,FUN_006496,gene,NA,NA
811,FUN_005646,gene,NA,NA
812,FUN_005639,gene,NA,NA
813,FUN_041060,gene,NA,NA
814,FUN_018647,gene,NA,NA
815,FUN_014272,gene,NA,NA
816,FUN_008843,gene,NA,NA
817,FUN_005665,gene,NA,NA
818,FUN_007714,gene,NA,NA
819,FUN_007721,gene,NA,NA
820,FUN_007726,gene,NA,NA
821,FUN_007736,gene,NA,NA
822,FUN_010505,gene,NA,NA
823,FUN_011221,gene,NA,NA
824,FUN_011232,gene,NA,NA
825,FUN_011308,gene,NA,NA
826,FUN_019689,gene,NA,NA
827,FUN_031399,gene,NA,NA
828,FUN_029470,gene,NA,NA
829,FUN_031959,gene,NA,NA
830,FUN_037543,gene,NA,NA
831,FUN_040366,gene,NA,NA
832,FUN_040132,gene,NA,NA
833,FUN_013560,gene,epi-machinery,PPP1R7-201 (Chromatin signaling)
834,FUN_030041,gene,NA,NA
835,FUN_001440,gene,NA,NA
836,FUN_016529,gene,NA,NA
837,FUN_012880,gene,NA,NA
838,FUN_036159,gene,NA,NA
839,FUN_029948,gene,NA,NA
840,FUN_043323,gene,NA,NA
841,FUN_018349,gene,NA,NA
842,FUN_004624,gene,NA,NA
843,FUN_016679,gene,NA,NA
844,FUN_028014,gene,NA,NA
845,FUN_028019,gene,NA,NA
846,FUN_043005,gene,NA,NA
847,FUN_010632,gene,NA,NA
848,FUN_012637,gene,NA,NA
849,FUN_024013,gene,NA,NA
850,FUN_033040,gene,NA,NA
851,FUN_033979,gene,NA,NA
852,FUN_035131,gene,NA,NA
853,FUN_002745,gene,NA,NA
854,FUN_036552,gene,NA,NA
855,FUN_041990,gene,NA,NA
856,FUN_009172,gene,NA,NA
857,FUN_011881,gene,NA,NA
858,FUN_026681,gene,NA,NA
859,FUN_002473,gene,NA,NA
860,FUN_013506,gene,NA,NA
861,FUN_010846,gene,NA,NA
862,FUN_038573,gene,NA,NA
863,FUN_037094,gene,NA,NA
864,FUN_001668,gene,NA,NA
865,FUN_006562,gene,NA,NA
866,FUN_043356,gene,NA,NA
867,FUN_028365,gene,NA,NA
868,FUN_004948,gene,NA,NA
869,FUN_013515,gene,NA,NA
870,FUN_042810,gene,NA,NA
871,FUN_037220,gene,NA,NA
872,FUN_014817,gene,NA,NA
873,FUN_022504,gene,NA,NA
874,FUN_011836,gene,NA,NA
