,id,type,special_status,notes
699,Peve_00028225,gene,NA,NA
700,Peve_00028552,gene,NA,NA
701,Peve_00030448,gene,NA,NA
702,Peve_00031203,gene,NA,NA
703,Peve_00032212,gene,NA,NA
704,Peve_00032842,gene,NA,NA
705,Peve_00034689,gene,NA,NA
706,Peve_00034882,gene,NA,NA
707,Peve_00040799,gene,NA,NA
708,Peve_00041006,gene,NA,NA
709,Peve_00041032,gene,NA,NA
710,Peve_00043688,gene,NA,NA
711,Peve_00044203,gene,NA,NA
712,Peve_00044546,gene,NA,NA
713,Peve_00003393,gene,NA,NA
714,Peve_00004159,gene,NA,NA
715,Peve_00006246,gene,NA,NA
716,Peve_00009613,gene,NA,NA
717,Peve_00012313,gene,NA,NA
718,Peve_00012947,gene,NA,NA
719,Peve_00015560,gene,NA,NA
720,Peve_00022650,gene,NA,NA
721,Peve_00031470,gene,NA,NA
722,Peve_00032670,gene,NA,NA
723,Peve_00034473,gene,NA,NA
724,Peve_00036084,gene,NA,NA
725,Peve_00039612,gene,NA,NA
726,Peve_00041444,gene,NA,NA
727,Peve_00000079,gene,NA,NA
728,Peve_00003488,gene,NA,NA
729,Peve_00004794,gene,NA,NA
730,Peve_00006710,gene,NA,NA
731,Peve_00007704,gene,NA,NA
732,Peve_00007872,gene,epi-machinery,INTS4 (ncRNA biogenesis & silencing)
733,Peve_00008249,gene,NA,NA
734,Peve_00012577,gene,NA,NA
735,Peve_00013338,gene,NA,NA
736,Peve_00014208,gene,NA,NA
737,Peve_00014607,gene,NA,NA
738,Peve_00018051,gene,NA,NA
739,Peve_00020593,gene,NA,NA
740,Peve_00021480,gene,NA,NA
741,Peve_00022405,gene,NA,NA
742,Peve_00029427,gene,NA,NA
743,Peve_00034064,gene,NA,NA
744,Peve_00036216,gene,NA,NA
745,Peve_00037268,gene,NA,NA
746,Peve_00037364,gene,NA,NA
747,Peve_00039765,gene,NA,NA
748,Peve_00041522,gene,NA,NA
749,Peve_00041469,gene,NA,NA
750,Peve_00043735,gene,NA,NA
751,Peve_00000338,gene,NA,NA
752,Peve_00002136,gene,NA,NA
753,Peve_00001724,gene,NA,NA
754,Peve_00002773,gene,NA,NA
755,Peve_00005576,gene,NA,NA
756,Peve_00006728,gene,NA,NA
757,Peve_00006196,gene,NA,NA
758,Peve_00007902,gene,NA,NA
759,Peve_00012307,gene,NA,NA
760,Peve_00012703,gene,NA,NA
761,Peve_00012719,gene,NA,NA
762,Peve_00013409,gene,NA,NA
763,Peve_00015721,gene,NA,NA
764,Peve_00015911,gene,NA,NA
765,Peve_00017494,gene,NA,NA
766,Peve_00017682,gene,NA,NA
767,Peve_00017835,gene,NA,NA
768,Peve_00019789,gene,NA,NA
769,Peve_00022013,gene,NA,NA
770,Peve_00027166,gene,NA,NA
771,Peve_00028046,gene,NA,NA
772,Peve_00031400,gene,NA,NA
773,Peve_00032019,gene,NA,NA
774,Peve_00034256,gene,NA,NA
775,Peve_00035796,gene,NA,NA
776,Peve_00038235,gene,NA,NA
777,Peve_00042598,gene,NA,NA
778,Peve_00043869,gene,NA,NA
779,Peve_00044186,gene,NA,NA
780,Peve_00045195,gene,NA,NA
781,Peve_00004184,gene,NA,NA
782,Peve_00006584,gene,NA,NA
783,Peve_00006632,gene,NA,NA
784,Peve_00006979,gene,NA,NA
785,Peve_00007814,gene,NA,NA
786,Peve_00008020,gene,NA,NA
787,Peve_00009844,gene,NA,NA
788,Peve_00012652,gene,NA,NA
789,Peve_00012675,gene,NA,NA
790,Peve_00013797,gene,NA,NA
791,Peve_00000388,gene,NA,NA
792,Peve_00000404,gene,NA,NA
793,Peve_00001538,gene,NA,NA
794,Peve_00001529,gene,NA,NA
795,Peve_00001905,gene,NA,NA
796,Peve_00000035,gene,NA,NA
797,Peve_00001787,gene,NA,NA
798,Peve_00002249,gene,NA,NA
799,Peve_00001835,gene,NA,NA
800,Peve_00002659,gene,NA,NA
801,Peve_00003439,gene,NA,NA
802,Peve_00003610,gene,NA,NA
803,Peve_00003922,gene,NA,NA
804,Peve_00004241,gene,NA,NA
805,Peve_00004323,gene,NA,NA
806,Peve_00004712,gene,NA,NA
807,Peve_00006541,gene,NA,NA
808,Peve_00000003,gene,NA,NA
809,Peve_00006234,gene,NA,NA
810,Peve_00007386,gene,epi-machinery,CUL4A-202 (Ubiquitin signaling)
811,Peve_00007420,gene,NA,NA
812,Peve_00008033,gene,NA,NA
813,Peve_00009118,gene,NA,NA
814,Peve_00009537,gene,NA,NA
815,Peve_00009560,gene,NA,NA
816,Peve_00010789,gene,NA,NA
817,Peve_00010793,gene,NA,NA
818,Peve_00009990,gene,NA,NA
819,Peve_00010869,gene,NA,NA
820,Peve_00011539,gene,NA,NA
821,Peve_00011766,gene,NA,NA
822,Peve_00012512,gene,NA,NA
823,Peve_00012952,gene,NA,NA
824,Peve_00013778,gene,NA,NA
825,Peve_00013831,gene,NA,NA
826,Peve_00013835,gene,NA,NA
827,Peve_00013933,gene,NA,NA
828,Peve_00014141,gene,NA,NA
829,Peve_00013491,gene,NA,NA
830,Peve_00014398,gene,NA,NA
831,Peve_00014560,gene,epi-machinery,SRRT (ncRNA biogenesis & silencing)
832,Peve_00015640,gene,NA,NA
833,Peve_00016798,gene,NA,NA
834,Peve_00017180,gene,NA,NA
835,Peve_00017997,gene,NA,NA
836,Peve_00018700,gene,NA,NA
837,Peve_00018779,gene,NA,NA
838,Peve_00018907,gene,NA,NA
839,Peve_00018950,gene,NA,NA
840,Peve_00019866,gene,NA,NA
841,Peve_00020262,gene,NA,NA
842,Peve_00020426,gene,NA,NA
843,Peve_00021321,gene,NA,NA
844,Peve_00023009,gene,NA,NA
845,Peve_00023210,gene,NA,NA
846,Peve_00023658,gene,NA,NA
847,Peve_00023919,gene,NA,NA
848,Peve_00024001,gene,NA,NA
849,Peve_00024022,gene,NA,NA
850,Peve_00024151,gene,NA,NA
851,Peve_00024196,gene,epi-machinery,ZFC3H1 (ncRNA biogenesis & silencing)
852,Peve_00024584,gene,NA,NA
853,Peve_00026073,gene,NA,NA
854,Peve_00026823,gene,epi-machinery,MCM3AP-201 (ncRNA biogenesis & silencing)
855,Peve_00026919,gene,NA,NA
856,Peve_00027092,gene,NA,NA
857,Peve_00027364,gene,NA,NA
858,Peve_00027784,gene,NA,NA
859,Peve_00027984,gene,NA,NA
860,Peve_00028312,gene,NA,NA
861,Peve_00028439,gene,NA,NA
862,Peve_00029564,gene,NA,NA
863,Peve_00028686,gene,NA,NA
864,Peve_00030794,gene,NA,NA
865,Peve_00031069,gene,NA,NA
866,Peve_00031348,gene,NA,NA
867,Peve_00031401,gene,NA,NA
868,Peve_00031585,gene,NA,NA
869,Peve_00032544,gene,NA,NA
870,Peve_00033832,gene,NA,NA
871,Peve_00035302,gene,NA,NA
872,Peve_00035430,gene,NA,NA
873,Peve_00035839,gene,NA,NA
874,Peve_00035882,gene,NA,NA
875,Peve_00036365,gene,NA,NA
876,Peve_00036728,gene,NA,NA
877,Peve_00036931,gene,NA,NA
878,Peve_00037142,gene,NA,NA
879,Peve_00037143,gene,NA,NA
880,Peve_00037071,gene,NA,NA
881,Peve_00037538,gene,NA,NA
882,Peve_00036939,gene,epi-machinery,UBE2D1-201; UBE2D2-202; UBE2D3-210 (Ubiquitin signaling)
883,Peve_00038083,gene,NA,NA
884,Peve_00038409,gene,NA,NA
885,Peve_00038381,gene,NA,NA
886,Peve_00038399,gene,NA,NA
887,Peve_00036956,gene,NA,NA
888,Peve_00038545,gene,NA,NA
889,Peve_00036966,gene,NA,NA
890,Peve_00036987,gene,NA,NA
891,Peve_00039910,gene,NA,NA
892,Peve_00039806,gene,NA,NA
893,Peve_00040028,gene,NA,NA
894,Peve_00040009,gene,NA,NA
895,Peve_00040857,gene,NA,NA
896,Peve_00041013,gene,NA,NA
897,Peve_00041060,gene,NA,NA
898,Peve_00041178,gene,NA,NA
899,Peve_00041309,gene,NA,NA
900,Peve_00041525,gene,NA,NA
901,Peve_00041486,gene,NA,NA
902,Peve_00041875,gene,NA,NA
903,Peve_00042017,gene,NA,NA
904,Peve_00041749,gene,NA,NA
905,Peve_00042902,gene,NA,NA
906,Peve_00042905,gene,NA,NA
907,Peve_00042906,gene,NA,NA
908,Peve_00042937,gene,NA,NA
909,Peve_00043039,gene,NA,NA
910,Peve_00043949,gene,NA,NA
911,Peve_00002405,gene,NA,NA
912,Peve_00003564,gene,NA,NA
913,Peve_00003917,gene,NA,NA
914,Peve_00003987,gene,NA,NA
915,Peve_00004183,gene,NA,NA
916,Peve_00005087,gene,NA,NA
917,Peve_00005282,gene,NA,NA
918,Peve_00004716,gene,NA,NA
919,Peve_00005764,gene,NA,NA
920,Peve_00006089,gene,NA,NA
921,Peve_00007538,gene,NA,NA
922,Peve_00011165,gene,NA,NA
923,Peve_00011299,gene,NA,NA
924,Peve_00012067,gene,NA,NA
925,Peve_00013567,gene,NA,NA
926,Peve_00013537,gene,NA,NA
927,Peve_00014158,gene,NA,NA
928,Peve_00014504,gene,NA,NA
929,Peve_00016520,gene,NA,NA
930,Peve_00017768,gene,NA,NA
931,Peve_00018006,gene,NA,NA
932,Peve_00018843,gene,NA,NA
933,Peve_00019270,gene,NA,NA
934,Peve_00021252,gene,NA,NA
935,Peve_00021291,gene,NA,NA
936,Peve_00022240,gene,NA,NA
937,Peve_00026597,gene,NA,NA
938,Peve_00027528,gene,NA,NA
939,Peve_00027704,gene,NA,NA
940,Peve_00028320,gene,NA,NA
941,Peve_00029553,gene,NA,NA
942,Peve_00029337,gene,NA,NA
943,Peve_00029613,gene,NA,NA
944,Peve_00031279,gene,NA,NA
945,Peve_00031438,gene,NA,NA
946,Peve_00031436,gene,NA,NA
947,Peve_00032741,gene,NA,NA
948,Peve_00033615,gene,NA,NA
949,Peve_00033936,gene,NA,NA
950,Peve_00034383,gene,NA,NA
951,Peve_00035917,gene,NA,NA
952,Peve_00036254,gene,NA,NA
953,Peve_00036754,gene,NA,NA
954,Peve_00037461,gene,NA,NA
955,Peve_00037776,gene,NA,NA
956,Peve_00038086,gene,NA,NA
957,Peve_00038655,gene,NA,NA
958,Peve_00038764,gene,NA,NA
959,Peve_00036964,gene,NA,NA
960,Peve_00039069,gene,NA,NA
961,Peve_00040059,gene,NA,NA
962,Peve_00040756,gene,NA,NA
963,Peve_00040912,gene,NA,NA
964,Peve_00041095,gene,NA,NA
965,Peve_00041750,gene,NA,NA
966,Peve_00042419,gene,NA,NA
967,Peve_00042649,gene,NA,NA
968,Peve_00042940,gene,NA,NA
969,Peve_00043040,gene,NA,NA
970,Peve_00043455,gene,NA,NA
971,Peve_00044008,gene,NA,NA
972,Peve_00044304,gene,NA,NA
973,Peve_00029974,gene,NA,NA
974,Peve_00040742,gene,NA,NA
975,Peve_00008185,gene,NA,NA
976,Peve_00009398,gene,NA,NA
977,Peve_00019390,gene,NA,NA
978,Peve_00025441,gene,NA,NA
979,Peve_00025440,gene,NA,NA
980,Peve_00040130,gene,NA,NA
981,Peve_00001620,gene,NA,NA
982,Peve_00002001,gene,NA,NA
983,Peve_00004498,gene,NA,NA
984,Peve_00016052,gene,NA,NA
985,Peve_00016434,gene,NA,NA
986,Peve_00020772,gene,NA,NA
987,Peve_00023991,gene,NA,NA
988,Peve_00030840,gene,NA,NA
989,Peve_00001485,gene,NA,NA
990,Peve_00003269,gene,NA,NA
991,Peve_00005255,gene,NA,NA
992,Peve_00005406,gene,NA,NA
993,Peve_00007142,gene,NA,NA
994,Peve_00007689,gene,NA,NA
995,Peve_00010286,gene,NA,NA
996,Peve_00014260,gene,NA,NA
997,Peve_00015576,gene,NA,NA
998,Peve_00015940,gene,NA,NA
999,Peve_00016445,gene,NA,NA
1000,Peve_00018177,gene,NA,NA
1001,Peve_00019541,gene,NA,NA
1002,Peve_00021333,gene,NA,NA
1003,Peve_00021330,gene,NA,NA
1004,Peve_00021718,gene,NA,NA
1005,Peve_00026489,gene,NA,NA
1006,Peve_00029605,gene,NA,NA
1007,Peve_00029642,gene,NA,NA
1008,Peve_00034549,gene,NA,NA
1009,Peve_00035161,gene,NA,NA
1010,Peve_00036721,gene,NA,NA
1011,Peve_00036723,gene,NA,NA
1012,Peve_00040549,gene,NA,NA
1013,Peve_00041552,gene,NA,NA
1014,Peve_00042134,gene,NA,NA
1015,Peve_00042228,gene,NA,NA
1016,Peve_00043379,gene,NA,NA
1017,Peve_00045222,gene,NA,NA
1018,Peve_00001711,gene,NA,NA
1019,Peve_00003720,gene,NA,NA
1020,Peve_00015657,gene,NA,NA
1021,Peve_00033788,gene,NA,NA
1022,Peve_00043584,gene,NA,NA
1023,Peve_00001876,gene,NA,NA
1024,Peve_00035813,gene,NA,NA
1025,Peve_00039396,gene,NA,NA
1026,Peve_00042650,gene,NA,NA
1027,Peve_00011436,gene,NA,NA
1028,Peve_00012489,gene,NA,NA
1029,Peve_00013682,gene,NA,NA
1030,Peve_00015888,gene,NA,NA
1031,Peve_00016106,gene,NA,NA
1032,Peve_00016876,gene,NA,NA
1033,Peve_00021185,gene,NA,NA
1034,Peve_00028583,gene,NA,NA
1035,Peve_00031471,gene,NA,NA
1036,Peve_00034900,gene,NA,NA
1037,Peve_00037737,gene,NA,NA
1038,Peve_00045142,gene,NA,NA
1039,Peve_00008072,gene,NA,NA
1040,Peve_00007806,gene,NA,NA
1041,Peve_00014228,gene,NA,NA
1042,Peve_00019695,gene,NA,NA
1043,Peve_00023931,gene,NA,NA
1044,Peve_00025086,gene,NA,NA
1045,Peve_00036122,gene,NA,NA
1046,Peve_00039122,gene,NA,NA
1047,Peve_00042177,gene,NA,NA
1048,Peve_00000377,gene,NA,NA
1049,Peve_00001268,gene,NA,NA
1050,Peve_00004417,gene,NA,NA
1051,Peve_00011018,gene,NA,NA
1052,Peve_00011155,gene,NA,NA
1053,Peve_00013972,gene,NA,NA
1054,Peve_00018828,gene,NA,NA
1055,Peve_00023071,gene,NA,NA
1056,Peve_00024587,gene,NA,NA
1057,Peve_00035329,gene,NA,NA
1058,Peve_00039198,gene,NA,NA
1059,Peve_00010433,gene,NA,NA
1060,Peve_00012142,gene,NA,NA
1061,Peve_00023391,gene,NA,NA
1062,Peve_00013718,gene,NA,NA
1063,Peve_00020075,gene,NA,NA
1064,Peve_00013396,gene,NA,NA
1065,Peve_00022789,gene,NA,NA
1066,Peve_00035192,gene,NA,NA
1067,Peve_00038009,gene,NA,NA
1068,Peve_00006985,gene,NA,NA
1069,Peve_00011705,gene,NA,NA
1070,Peve_00013087,gene,NA,NA
1071,Peve_00035886,gene,NA,NA
1072,Peve_00037697,gene,NA,NA
1073,Peve_00036963,gene,NA,NA
1074,Peve_00043526,gene,NA,NA
1075,Peve_00001326,gene,NA,NA
1076,Peve_00002365,gene,NA,NA
1077,Peve_00002477,gene,NA,NA
1078,Peve_00005452,gene,NA,NA
1079,Peve_00009813,gene,NA,NA
1080,Peve_00015601,gene,NA,NA
1081,Peve_00019915,gene,NA,NA
1082,Peve_00024444,gene,NA,NA
1083,Peve_00027295,gene,NA,NA
1084,Peve_00030606,gene,NA,NA
1085,Peve_00035367,gene,NA,NA
1086,Peve_00036785,gene,NA,NA
1087,Peve_00036947,gene,NA,NA
1088,Peve_00042151,gene,NA,NA
1089,Peve_00042435,gene,NA,NA
1090,Peve_00043768,gene,NA,NA
1091,Peve_00043615,gene,NA,NA
1092,Peve_00004731,gene,NA,NA
1093,Peve_00006174,gene,NA,NA
1094,Peve_00025044,gene,NA,NA
1095,Peve_00033287,gene,NA,NA
1096,Peve_00034069,gene,NA,NA
1097,Peve_00034189,gene,NA,NA
1098,Peve_00035232,gene,NA,NA
1099,Peve_00042498,gene,NA,NA
1100,Peve_00036264,gene,NA,NA
1101,Peve_00008377,gene,NA,NA
1102,Peve_00009458,gene,NA,NA
1103,Peve_00015066,gene,NA,NA
1104,Peve_00021093,gene,NA,NA
1105,Peve_00028238,gene,NA,NA
1106,Peve_00029556,gene,NA,NA
1107,Peve_00030695,gene,NA,NA
1108,Peve_00033813,gene,NA,NA
1109,Peve_00042524,gene,NA,NA
1110,Peve_00044403,gene,NA,NA
1111,Peve_00044772,gene,NA,NA
1112,Peve_00003999,gene,NA,NA
1113,Peve_00007262,gene,NA,NA
1114,Peve_00010915,gene,NA,NA
1115,Peve_00011228,gene,NA,NA
1116,Peve_00021519,gene,NA,NA
1117,Peve_00021626,gene,NA,NA
1118,Peve_00037342,gene,NA,NA
1119,Peve_00037704,gene,NA,NA
1120,Peve_00042648,gene,NA,NA
1121,Peve_00021945,gene,NA,NA
1122,Peve_00042462,gene,NA,NA
1123,Peve_00006922,gene,NA,NA
1124,Peve_00042534,gene,NA,NA
1125,Peve_00043593,gene,NA,NA
1126,Peve_00000232,gene,NA,NA
1127,Peve_00023691,gene,NA,NA
1128,Peve_00042248,gene,NA,NA
1129,Peve_00007907,gene,NA,NA
1130,Peve_00014221,gene,NA,NA
1131,Peve_00043872,gene,NA,NA
1132,Peve_00025803,gene,NA,NA
1133,Peve_00012591,gene,NA,NA
1134,Peve_00026480,gene,NA,NA
1135,Peve_00028200,gene,NA,NA
1136,Peve_00018391,gene,NA,NA
1137,Peve_00013384,gene,NA,NA
1138,Peve_00025850,gene,NA,NA
1139,Peve_00038875,gene,NA,NA
1140,Peve_00041049,gene,NA,NA
1141,Peve_00028555,gene,NA,NA
1142,Peve_00015062,gene,NA,NA
1143,Peve_00044134,gene,NA,NA
1144,Peve_00038750,gene,NA,NA
1145,Peve_00040567,gene,NA,NA
1146,Peve_00011634,gene,NA,NA
1147,Peve_00012869,gene,NA,NA
1148,Peve_00018542,gene,NA,NA
1149,Peve_00030038,gene,NA,NA
1150,Peve_00033284,gene,NA,NA
1151,Peve_00000825,gene,NA,NA
1152,Peve_00002320,gene,NA,NA
1153,Peve_00003234,gene,NA,NA
1154,Peve_00004521,gene,NA,NA
1155,Peve_00004512,gene,NA,NA
1156,Peve_00012208,gene,NA,NA
1157,Peve_00012302,gene,NA,NA
1158,Peve_00012404,gene,NA,NA
1159,Peve_00014451,gene,NA,NA
1160,Peve_00016786,gene,NA,NA
1161,Peve_00017781,gene,NA,NA
1162,Peve_00020492,gene,NA,NA
1163,Peve_00022813,gene,NA,NA
1164,Peve_00023808,gene,NA,NA
1165,Peve_00024938,gene,NA,NA
1166,Peve_00026617,gene,NA,NA
1167,Peve_00028917,gene,NA,NA
1168,Peve_00036859,gene,NA,NA
1169,Peve_00038692,gene,NA,NA
1170,Peve_00038822,gene,NA,NA
1171,Peve_00040250,gene,NA,NA
1172,Peve_00042525,gene,NA,NA
1173,Peve_00045047,gene,NA,NA
1174,Peve_00016482,gene,epi-machinery,Prdm14-201 (DNA methylation & reading)
1175,lncRNA_5679,lncRNA,NA,NA
1176,lncRNA_247,lncRNA,NA,NA
1177,lncRNA_3272,lncRNA,NA,NA
1178,lncRNA_6929,lncRNA,NA,NA
1179,lncRNA_7798,lncRNA,NA,NA
1180,lncRNA_061,lncRNA,NA,NA
1181,lncRNA_062,lncRNA,NA,NA
1182,lncRNA_063,lncRNA,NA,NA
1183,lncRNA_064,lncRNA,NA,NA
1184,lncRNA_1492,lncRNA,NA,NA
1185,lncRNA_2005,lncRNA,NA,NA
1186,lncRNA_2228,lncRNA,NA,NA
1187,lncRNA_2229,lncRNA,NA,NA
1188,lncRNA_2230,lncRNA,NA,NA
1189,lncRNA_2231,lncRNA,NA,NA
1190,lncRNA_2232,lncRNA,NA,NA
1191,lncRNA_2233,lncRNA,NA,NA
1192,lncRNA_2340,lncRNA,NA,NA
1193,lncRNA_2391,lncRNA,NA,NA
1194,lncRNA_2576,lncRNA,NA,NA
1195,lncRNA_3101,lncRNA,NA,NA
1196,lncRNA_3332,lncRNA,NA,NA
1197,lncRNA_3350,lncRNA,NA,NA
1198,lncRNA_3384,lncRNA,NA,NA
1199,lncRNA_3385,lncRNA,NA,NA
1200,lncRNA_3733,lncRNA,NA,NA
1201,lncRNA_3818,lncRNA,NA,NA
1202,lncRNA_3819,lncRNA,NA,NA
1203,lncRNA_4079,lncRNA,NA,NA
1204,lncRNA_4605,lncRNA,NA,NA
1205,lncRNA_4738,lncRNA,NA,NA
1206,lncRNA_4739,lncRNA,NA,NA
1207,lncRNA_4740,lncRNA,NA,NA
1208,lncRNA_4741,lncRNA,NA,NA
1209,lncRNA_4742,lncRNA,NA,NA
1210,lncRNA_4743,lncRNA,NA,NA
1211,lncRNA_4744,lncRNA,NA,NA
1212,lncRNA_4745,lncRNA,NA,NA
1213,lncRNA_5007,lncRNA,NA,NA
1214,lncRNA_5029,lncRNA,NA,NA
1215,lncRNA_5063,lncRNA,NA,NA
1216,lncRNA_5109,lncRNA,NA,NA
1217,lncRNA_5205,lncRNA,NA,NA
1218,lncRNA_5299,lncRNA,NA,NA
1219,lncRNA_5598,lncRNA,NA,NA
1220,lncRNA_5821,lncRNA,NA,NA
1221,lncRNA_6563,lncRNA,NA,NA
1222,lncRNA_6910,lncRNA,NA,NA
1223,lncRNA_6911,lncRNA,NA,NA
1224,lncRNA_7306,lncRNA,NA,NA
1225,lncRNA_7334,lncRNA,NA,NA
1226,lncRNA_7388,lncRNA,NA,NA
1227,lncRNA_775,lncRNA,NA,NA
1228,lncRNA_8689,lncRNA,NA,NA
1229,lncRNA_8938,lncRNA,NA,NA
1230,lncRNA_9048,lncRNA,NA,NA
1231,lncRNA_9288,lncRNA,NA,NA
1232,lncRNA_9383,lncRNA,NA,NA
1233,lncRNA_9909,lncRNA,NA,NA
1234,lncRNA_9958,lncRNA,NA,NA
1235,lncRNA_6742,lncRNA,NA,NA
1236,lncRNA_6743,lncRNA,NA,NA
1237,lncRNA_6744,lncRNA,NA,NA
1238,lncRNA_6745,lncRNA,NA,NA
1239,lncRNA_687,lncRNA,NA,NA
1240,lncRNA_7871,lncRNA,NA,NA
1241,lncRNA_2970,lncRNA,NA,NA
1242,lncRNA_4542,lncRNA,NA,NA
1243,lncRNA_747,lncRNA,NA,NA
1244,lncRNA_4757,lncRNA,NA,NA
1245,lncRNA_641,lncRNA,NA,NA
1246,lncRNA_8059,lncRNA,NA,NA
1247,lncRNA_8060,lncRNA,NA,NA
1248,lncRNA_6136,lncRNA,NA,NA
1249,lncRNA_10072,lncRNA,NA,NA
1250,lncRNA_1312,lncRNA,NA,NA
1251,lncRNA_1626,lncRNA,NA,NA
1252,lncRNA_4246,lncRNA,NA,NA
1253,lncRNA_553,lncRNA,NA,NA
1254,lncRNA_7617,lncRNA,NA,NA
1255,lncRNA_7618,lncRNA,NA,NA
1256,lncRNA_8804,lncRNA,NA,NA
1257,lncRNA_8805,lncRNA,NA,NA
1258,lncRNA_3836,lncRNA,NA,NA
1259,lncRNA_3837,lncRNA,NA,NA
1260,lncRNA_6690,lncRNA,NA,NA
1261,lncRNA_8595,lncRNA,NA,NA
1262,lncRNA_8596,lncRNA,NA,NA
1263,lncRNA_9198,lncRNA,NA,NA
1264,lncRNA_4188,lncRNA,NA,NA
1265,lncRNA_2239,lncRNA,NA,NA
1266,lncRNA_6011,lncRNA,NA,NA
1267,lncRNA_9353,lncRNA,NA,NA
1268,lncRNA_5756,lncRNA,NA,NA
1269,lncRNA_2251,lncRNA,NA,NA
1270,lncRNA_4802,lncRNA,NA,NA
1271,lncRNA_4874,lncRNA,NA,NA
1272,lncRNA_4875,lncRNA,NA,NA
1273,lncRNA_5844,lncRNA,NA,NA
1274,lncRNA_7946,lncRNA,NA,NA
1275,lncRNA_8629,lncRNA,NA,NA
1276,lncRNA_1504,lncRNA,NA,NA
1277,lncRNA_3373,lncRNA,NA,NA
1278,lncRNA_3374,lncRNA,NA,NA
1279,lncRNA_5828,lncRNA,NA,NA
1280,lncRNA_8047,lncRNA,NA,NA
1281,lncRNA_4233,lncRNA,NA,NA
1282,lncRNA_4234,lncRNA,NA,NA
1283,lncRNA_644,lncRNA,NA,NA
1284,lncRNA_7046,lncRNA,NA,NA
1285,lncRNA_368,lncRNA,NA,NA
1286,lncRNA_3557,lncRNA,NA,NA
1287,lncRNA_3558,lncRNA,NA,NA
1288,lncRNA_487,lncRNA,NA,NA
1289,lncRNA_488,lncRNA,NA,NA
1290,lncRNA_6261,lncRNA,NA,NA
1291,lncRNA_6454,lncRNA,NA,NA
1292,lncRNA_8633,lncRNA,NA,NA
1293,lncRNA_8634,lncRNA,NA,NA
