Entry	GeneID	Gene Ontology IDs
O15247	FUN_012476	GO:0004602; GO:0005254; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0005886; GO:0006821; GO:0007165; GO:0010880; GO:0010881; GO:0016020; GO:0034707
O15294	FUN_024566	GO:0000122; GO:0000123; GO:0000423; GO:0000432; GO:0005547; GO:0005634; GO:0005654; GO:0005829; GO:0005886; GO:0006110; GO:0006111; GO:0006325; GO:0006357; GO:0006493; GO:0006915; GO:0007165; GO:0007584; GO:0008375; GO:0016485; GO:0017122; GO:0030097; GO:0030336; GO:0030512; GO:0031397; GO:0031490; GO:0031966; GO:0032435; GO:0032868; GO:0032922; GO:0032991; GO:0035020; GO:0042995; GO:0044545; GO:0045727; GO:0045862; GO:0045893; GO:0045944; GO:0046626; GO:0046889; GO:0051963; GO:0060544; GO:0070822; GO:0071333; GO:0097363; GO:0098696; GO:0098978; GO:0120162; GO:0160076; GO:1902455; GO:1902459; GO:1904263
O15315	FUN_007868	GO:0000724; GO:0001832; GO:0003677; GO:0003690; GO:0003697; GO:0005524; GO:0005634; GO:0005654; GO:0005657; GO:0006281; GO:0006310; GO:0007131; GO:0008094; GO:0008284; GO:0010971; GO:0016887; GO:0033063; GO:0061053; GO:0140664
O15427	FUN_028986	GO:0003723; GO:0005886; GO:0008028; GO:0015650; GO:0015718; GO:0016020; GO:0016323; GO:0016324; GO:0016328; GO:0031965; GO:0035873; GO:0035879; GO:0042867; GO:0050833; GO:1901475
O15438	FUN_028092	GO:0005524; GO:0005886; GO:0006805; GO:0006855; GO:0008559; GO:0009925; GO:0015164; GO:0015431; GO:0015432; GO:0015721; GO:0016020; GO:0016323; GO:0016887; GO:0036064; GO:0042626; GO:0042908; GO:0042910; GO:0043225; GO:0055085; GO:0071714; GO:0071716; GO:0140359; GO:0150104
O15439	FUN_015486	GO:0001409; GO:0002576; GO:0005524; GO:0005730; GO:0005794; GO:0005886; GO:0006805; GO:0006855; GO:0008559; GO:0015132; GO:0015143; GO:0015216; GO:0015431; GO:0015432; GO:0015562; GO:0015721; GO:0015732; GO:0015747; GO:0016020; GO:0016323; GO:0016324; GO:0016404; GO:0016887; GO:0031088; GO:0032310; GO:0034634; GO:0042626; GO:0042910; GO:0043225; GO:0043231; GO:0055085; GO:0060271; GO:0070730; GO:0071716; GO:0098591; GO:0140115; GO:0140359; GO:0150104
O15439	FUN_038766	GO:0001409; GO:0002576; GO:0005524; GO:0005730; GO:0005794; GO:0005886; GO:0006805; GO:0006855; GO:0008559; GO:0015132; GO:0015143; GO:0015216; GO:0015431; GO:0015432; GO:0015562; GO:0015721; GO:0015732; GO:0015747; GO:0016020; GO:0016323; GO:0016324; GO:0016404; GO:0016887; GO:0031088; GO:0032310; GO:0034634; GO:0042626; GO:0042910; GO:0043225; GO:0043231; GO:0055085; GO:0060271; GO:0070730; GO:0071716; GO:0098591; GO:0140115; GO:0140359; GO:0150104
O15439	FUN_015288	GO:0001409; GO:0002576; GO:0005524; GO:0005730; GO:0005794; GO:0005886; GO:0006805; GO:0006855; GO:0008559; GO:0015132; GO:0015143; GO:0015216; GO:0015431; GO:0015432; GO:0015562; GO:0015721; GO:0015732; GO:0015747; GO:0016020; GO:0016323; GO:0016324; GO:0016404; GO:0016887; GO:0031088; GO:0032310; GO:0034634; GO:0042626; GO:0042910; GO:0043225; GO:0043231; GO:0055085; GO:0060271; GO:0070730; GO:0071716; GO:0098591; GO:0140115; GO:0140359; GO:0150104
O15439	FUN_036905	GO:0001409; GO:0002576; GO:0005524; GO:0005730; GO:0005794; GO:0005886; GO:0006805; GO:0006855; GO:0008559; GO:0015132; GO:0015143; GO:0015216; GO:0015431; GO:0015432; GO:0015562; GO:0015721; GO:0015732; GO:0015747; GO:0016020; GO:0016323; GO:0016324; GO:0016404; GO:0016887; GO:0031088; GO:0032310; GO:0034634; GO:0042626; GO:0042910; GO:0043225; GO:0043231; GO:0055085; GO:0060271; GO:0070730; GO:0071716; GO:0098591; GO:0140115; GO:0140359; GO:0150104
O15439	FUN_015290	GO:0001409; GO:0002576; GO:0005524; GO:0005730; GO:0005794; GO:0005886; GO:0006805; GO:0006855; GO:0008559; GO:0015132; GO:0015143; GO:0015216; GO:0015431; GO:0015432; GO:0015562; GO:0015721; GO:0015732; GO:0015747; GO:0016020; GO:0016323; GO:0016324; GO:0016404; GO:0016887; GO:0031088; GO:0032310; GO:0034634; GO:0042626; GO:0042910; GO:0043225; GO:0043231; GO:0055085; GO:0060271; GO:0070730; GO:0071716; GO:0098591; GO:0140115; GO:0140359; GO:0150104
O15439	FUN_008243	GO:0001409; GO:0002576; GO:0005524; GO:0005730; GO:0005794; GO:0005886; GO:0006805; GO:0006855; GO:0008559; GO:0015132; GO:0015143; GO:0015216; GO:0015431; GO:0015432; GO:0015562; GO:0015721; GO:0015732; GO:0015747; GO:0016020; GO:0016323; GO:0016324; GO:0016404; GO:0016887; GO:0031088; GO:0032310; GO:0034634; GO:0042626; GO:0042910; GO:0043225; GO:0043231; GO:0055085; GO:0060271; GO:0070730; GO:0071716; GO:0098591; GO:0140115; GO:0140359; GO:0150104
O15439	FUN_038761	GO:0001409; GO:0002576; GO:0005524; GO:0005730; GO:0005794; GO:0005886; GO:0006805; GO:0006855; GO:0008559; GO:0015132; GO:0015143; GO:0015216; GO:0015431; GO:0015432; GO:0015562; GO:0015721; GO:0015732; GO:0015747; GO:0016020; GO:0016323; GO:0016324; GO:0016404; GO:0016887; GO:0031088; GO:0032310; GO:0034634; GO:0042626; GO:0042910; GO:0043225; GO:0043231; GO:0055085; GO:0060271; GO:0070730; GO:0071716; GO:0098591; GO:0140115; GO:0140359; GO:0150104
O15439	FUN_038772	GO:0001409; GO:0002576; GO:0005524; GO:0005730; GO:0005794; GO:0005886; GO:0006805; GO:0006855; GO:0008559; GO:0015132; GO:0015143; GO:0015216; GO:0015431; GO:0015432; GO:0015562; GO:0015721; GO:0015732; GO:0015747; GO:0016020; GO:0016323; GO:0016324; GO:0016404; GO:0016887; GO:0031088; GO:0032310; GO:0034634; GO:0042626; GO:0042910; GO:0043225; GO:0043231; GO:0055085; GO:0060271; GO:0070730; GO:0071716; GO:0098591; GO:0140115; GO:0140359; GO:0150104
O15439	FUN_042128	GO:0001409; GO:0002576; GO:0005524; GO:0005730; GO:0005794; GO:0005886; GO:0006805; GO:0006855; GO:0008559; GO:0015132; GO:0015143; GO:0015216; GO:0015431; GO:0015432; GO:0015562; GO:0015721; GO:0015732; GO:0015747; GO:0016020; GO:0016323; GO:0016324; GO:0016404; GO:0016887; GO:0031088; GO:0032310; GO:0034634; GO:0042626; GO:0042910; GO:0043225; GO:0043231; GO:0055085; GO:0060271; GO:0070730; GO:0071716; GO:0098591; GO:0140115; GO:0140359; GO:0150104
O15439	FUN_038774	GO:0001409; GO:0002576; GO:0005524; GO:0005730; GO:0005794; GO:0005886; GO:0006805; GO:0006855; GO:0008559; GO:0015132; GO:0015143; GO:0015216; GO:0015431; GO:0015432; GO:0015562; GO:0015721; GO:0015732; GO:0015747; GO:0016020; GO:0016323; GO:0016324; GO:0016404; GO:0016887; GO:0031088; GO:0032310; GO:0034634; GO:0042626; GO:0042910; GO:0043225; GO:0043231; GO:0055085; GO:0060271; GO:0070730; GO:0071716; GO:0098591; GO:0140115; GO:0140359; GO:0150104
O15439	FUN_032450	GO:0001409; GO:0002576; GO:0005524; GO:0005730; GO:0005794; GO:0005886; GO:0006805; GO:0006855; GO:0008559; GO:0015132; GO:0015143; GO:0015216; GO:0015431; GO:0015432; GO:0015562; GO:0015721; GO:0015732; GO:0015747; GO:0016020; GO:0016323; GO:0016324; GO:0016404; GO:0016887; GO:0031088; GO:0032310; GO:0034634; GO:0042626; GO:0042910; GO:0043225; GO:0043231; GO:0055085; GO:0060271; GO:0070730; GO:0071716; GO:0098591; GO:0140115; GO:0140359; GO:0150104
O15439	FUN_033765	GO:0001409; GO:0002576; GO:0005524; GO:0005730; GO:0005794; GO:0005886; GO:0006805; GO:0006855; GO:0008559; GO:0015132; GO:0015143; GO:0015216; GO:0015431; GO:0015432; GO:0015562; GO:0015721; GO:0015732; GO:0015747; GO:0016020; GO:0016323; GO:0016324; GO:0016404; GO:0016887; GO:0031088; GO:0032310; GO:0034634; GO:0042626; GO:0042910; GO:0043225; GO:0043231; GO:0055085; GO:0060271; GO:0070730; GO:0071716; GO:0098591; GO:0140115; GO:0140359; GO:0150104
O15439	FUN_015284	GO:0001409; GO:0002576; GO:0005524; GO:0005730; GO:0005794; GO:0005886; GO:0006805; GO:0006855; GO:0008559; GO:0015132; GO:0015143; GO:0015216; GO:0015431; GO:0015432; GO:0015562; GO:0015721; GO:0015732; GO:0015747; GO:0016020; GO:0016323; GO:0016324; GO:0016404; GO:0016887; GO:0031088; GO:0032310; GO:0034634; GO:0042626; GO:0042910; GO:0043225; GO:0043231; GO:0055085; GO:0060271; GO:0070730; GO:0071716; GO:0098591; GO:0140115; GO:0140359; GO:0150104
O15442	FUN_012542	GO:0016787
O15484	FUN_041618	GO:0004198; GO:0005737; GO:0005925; GO:0006508; GO:0007165; GO:0009986; GO:0045202; GO:0070062
O15541	FUN_029126	GO:0000398; GO:0005634; GO:0005654; GO:0005684; GO:0006281; GO:0008270; GO:0016567; GO:0016607; GO:0034247; GO:0061630; GO:0070100; GO:0071005
O15550	FUN_028309	GO:0000978; GO:0005634; GO:0005654; GO:0006338; GO:0007507; GO:0010468; GO:0031490; GO:0032452; GO:0035097; GO:0044666; GO:0046872; GO:0071558
O15973	FUN_027924	GO:0004930; GO:0005886; GO:0007601; GO:0007602; GO:0009881
O15973	FUN_013378	GO:0004930; GO:0005886; GO:0007601; GO:0007602; GO:0009881
O15973	FUN_038542	GO:0004930; GO:0005886; GO:0007601; GO:0007602; GO:0009881
O15973	FUN_009769	GO:0004930; GO:0005886; GO:0007601; GO:0007602; GO:0009881
O15974	FUN_034860	GO:0004930; GO:0005886; GO:0007601; GO:0007602; GO:0009881
O15992	FUN_034265	GO:0004054; GO:0004111; GO:0005524; GO:0005615; GO:0046314
O16011	FUN_041498	GO:0000381; GO:0001654; GO:0001751; GO:0003676; GO:0003723; GO:0005634; GO:0005654; GO:0005737; GO:0006915; GO:0007517; GO:0007601; GO:0008270; GO:0010468; GO:0030018; GO:0031673; GO:0042052; GO:0043484; GO:0045924; GO:0046716; GO:0048471
O16025	FUN_035256	GO:0005506; GO:0005737; GO:0006633; GO:0009978; GO:0016020; GO:0019369; GO:0020037; GO:0031408; GO:0034440; GO:0047677
O16025	FUN_035255	GO:0005506; GO:0005737; GO:0006633; GO:0009978; GO:0016020; GO:0019369; GO:0020037; GO:0031408; GO:0034440; GO:0047677
O16025	FUN_035254	GO:0005506; GO:0005737; GO:0006633; GO:0009978; GO:0016020; GO:0019369; GO:0020037; GO:0031408; GO:0034440; GO:0047677
O16025	FUN_007172	GO:0005506; GO:0005737; GO:0006633; GO:0009978; GO:0016020; GO:0019369; GO:0020037; GO:0031408; GO:0034440; GO:0047677
O16025	FUN_035257	GO:0005506; GO:0005737; GO:0006633; GO:0009978; GO:0016020; GO:0019369; GO:0020037; GO:0031408; GO:0034440; GO:0047677
O16025	FUN_035259	GO:0005506; GO:0005737; GO:0006633; GO:0009978; GO:0016020; GO:0019369; GO:0020037; GO:0031408; GO:0034440; GO:0047677
O16025	FUN_007183	GO:0005506; GO:0005737; GO:0006633; GO:0009978; GO:0016020; GO:0019369; GO:0020037; GO:0031408; GO:0034440; GO:0047677
O16099	FUN_036002	GO:0004558; GO:0005975
O16118	FUN_035093	GO:0001664; GO:0003924; GO:0005525; GO:0005737; GO:0005834; GO:0007191; GO:0007606; GO:0031683; GO:0046872
O16374	FUN_028199	GO:0003831; GO:0005737; GO:0006491; GO:0016757; GO:0032580; GO:0035250; GO:0042125; GO:0043229; GO:0046872; GO:0070085
O16374	FUN_022948	GO:0003831; GO:0005737; GO:0006491; GO:0016757; GO:0032580; GO:0035250; GO:0042125; GO:0043229; GO:0046872; GO:0070085
O16797	FUN_034724	GO:0002181; GO:0003723; GO:0003735; GO:0006412; GO:0022625; GO:0022626
O17185	FUN_025799	GO:0005267; GO:0005886; GO:0006813; GO:0006937; GO:0015271; GO:0022841; GO:0036195; GO:0055120; GO:0071805
O17185	FUN_023192	GO:0005267; GO:0005886; GO:0006813; GO:0006937; GO:0015271; GO:0022841; GO:0036195; GO:0055120; GO:0071805
O17185	FUN_023195	GO:0005267; GO:0005886; GO:0006813; GO:0006937; GO:0015271; GO:0022841; GO:0036195; GO:0055120; GO:0071805
O17438	FUN_023393	GO:0003723; GO:0003724; GO:0004386; GO:0005524; GO:0005681; GO:0006397; GO:0008380; GO:0016887
O18276	FUN_043279	GO:0004890; GO:0005230; GO:0005254; GO:0006811; GO:0007268; GO:0034707; GO:0045202; GO:0045211; GO:1902476; GO:1902711
O18276	FUN_000478	GO:0004890; GO:0005230; GO:0005254; GO:0006811; GO:0007268; GO:0034707; GO:0045202; GO:0045211; GO:1902476; GO:1902711
O18404	FUN_024414	GO:0003857; GO:0004303; GO:0005739; GO:0006631; GO:0006637; GO:0008202; GO:0008205; GO:0008209; GO:0008210; GO:0016229; GO:0018454; GO:0030678; GO:0047015; GO:0047022; GO:0047035; GO:0090646; GO:0106282; GO:0106283
O18405	FUN_040032	GO:0005783; GO:0005789; GO:0005793; GO:0007030; GO:0012505; GO:0015031; GO:0045169
O18806	FUN_008089	GO:0005507; GO:0005615; GO:0006953; GO:0007597; GO:0016491
O18824	FUN_004870	GO:0001530; GO:0001540; GO:0001875; GO:0001935; GO:0005044; GO:0005764; GO:0005901; GO:0006707; GO:0008035; GO:0008289; GO:0009986; GO:0010750; GO:0010867; GO:0010886; GO:0010899; GO:0015914; GO:0015920; GO:0030169; GO:0032497; GO:0033344; GO:0034186; GO:0034375; GO:0034381; GO:0034383; GO:0034384; GO:0035461; GO:0042311; GO:0042632; GO:0043534; GO:0043654; GO:0043691; GO:0044406; GO:0055097; GO:0070328; GO:0070506; GO:0070508; GO:0098856; GO:1902070
O18835	FUN_015086	GO:0004566; GO:0005102; GO:0005615; GO:0005764; GO:0005975; GO:0030246
O18870	FUN_005231	GO:0000387; GO:0003723; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006353; GO:0007399; GO:0015030; GO:0030018; GO:0030424; GO:0032797; GO:0034719; GO:0036464; GO:0043005; GO:0043204; GO:0097504
O18964	FUN_037485	GO:0003723; GO:0004439; GO:0005737; GO:0016020; GO:0046856; GO:0048471; GO:0048488; GO:0052658; GO:0098793
O19015	FUN_023049	GO:0004565; GO:0005764; GO:0005773; GO:0019388
O19175	FUN_022937	GO:0000776; GO:0004672; GO:0004674; GO:0005524; GO:0005737; GO:0005813; GO:0005819; GO:0006468; GO:0016055; GO:0016607; GO:0036064; GO:0045104; GO:0051301; GO:0106310
O22943	FUN_026396	GO:0000139; GO:0005768; GO:0005794; GO:0005802; GO:0016757; GO:0042802; GO:0052324; GO:2001009
O22943	FUN_012678	GO:0000139; GO:0005768; GO:0005794; GO:0005802; GO:0016757; GO:0042802; GO:0052324; GO:2001009
O22943	FUN_012682	GO:0000139; GO:0005768; GO:0005794; GO:0005802; GO:0016757; GO:0042802; GO:0052324; GO:2001009
O22943	FUN_012679	GO:0000139; GO:0005768; GO:0005794; GO:0005802; GO:0016757; GO:0042802; GO:0052324; GO:2001009
O22943	FUN_026398	GO:0000139; GO:0005768; GO:0005794; GO:0005802; GO:0016757; GO:0042802; GO:0052324; GO:2001009
O34363	FUN_020928	GO:0001716; GO:0009063
O35132	FUN_022806	GO:0004498; GO:0005506; GO:0005737; GO:0005739; GO:0006816; GO:0007595; GO:0008285; GO:0009410; GO:0020037; GO:0030279; GO:0030282; GO:0030308; GO:0030500; GO:0031966; GO:0032496; GO:0032868; GO:0033280; GO:0034341; GO:0034695; GO:0036378; GO:0042359; GO:0042369; GO:0043434; GO:0043627; GO:0045618; GO:0046688; GO:0046697; GO:0051591; GO:0051592; GO:0055074; GO:0062185; GO:0070314; GO:0070564; GO:1900155; GO:2000830
O35134	FUN_029290	GO:0000287; GO:0000785; GO:0003677; GO:0003682; GO:0003899; GO:0005634; GO:0005654; GO:0005694; GO:0005736; GO:0005739; GO:0006360; GO:0008270; GO:0071667; GO:1904750
O35144	FUN_001592	GO:0000723; GO:0000781; GO:0000782; GO:0001673; GO:0001701; GO:0003691; GO:0003720; GO:0005654; GO:0016233; GO:0016604; GO:0019899; GO:0030424; GO:0031627; GO:0031848; GO:0032206; GO:0032208; GO:0032211; GO:0042162; GO:0042803; GO:0044877; GO:0061820; GO:0070187; GO:0070198; GO:0098505; GO:0099088; GO:1904354; GO:1904430; GO:1905839; GO:2000773
O35161	FUN_032641	GO:0001736; GO:0001843; GO:0001942; GO:0004930; GO:0005509; GO:0005654; GO:0005886; GO:0007156; GO:0007166; GO:0007266; GO:0007626; GO:0009952; GO:0016020; GO:0032956; GO:0042060; GO:0042249; GO:0042472; GO:0045176; GO:0048105; GO:0060488; GO:0060489; GO:0060490; GO:0090251; GO:0097475
O35177	FUN_036513	GO:0000922; GO:0001772; GO:0005634; GO:0005654; GO:0005794; GO:0005829; GO:0005925; GO:0005938; GO:0007155; GO:0007611; GO:0016323; GO:0030027; GO:0030335; GO:0030336; GO:0032956; GO:0036064; GO:0045672; GO:0051301; GO:0061098; GO:0061523; GO:0072686; GO:0097021; GO:0140131; GO:1900026; GO:1902952; GO:1903829; GO:1990782; GO:2000522
O35182	FUN_000264	GO:0000976; GO:0001657; GO:0003148; GO:0003170; GO:0003180; GO:0003183; GO:0003184; GO:0003281; GO:0003682; GO:0005634; GO:0005667; GO:0005794; GO:0005829; GO:0006955; GO:0007352; GO:0008285; GO:0016604; GO:0030279; GO:0030509; GO:0030512; GO:0030514; GO:0031589; GO:0031625; GO:0032496; GO:0032926; GO:0032991; GO:0034616; GO:0034713; GO:0035904; GO:0036064; GO:0042310; GO:0042802; GO:0043066; GO:0043627; GO:0045444; GO:0045668; GO:0045907; GO:0046872; GO:0060392; GO:0060948; GO:0060976; GO:0060977; GO:0070410; GO:0070411; GO:0070412; GO:0070698; GO:0140311; GO:0140416; GO:1902895
O35186	FUN_015348	GO:0001957; GO:0001968; GO:0004197; GO:0005518; GO:0005615; GO:0005764; GO:0006508; GO:0006590; GO:0008234; GO:0009897; GO:0016324; GO:0030574; GO:0032868; GO:0034224; GO:0043394; GO:0045453; GO:0045471; GO:0051603; GO:0061037; GO:0071356; GO:0071560; GO:1903131
O35214	FUN_034839	GO:0004930; GO:0007601; GO:0007602; GO:0009881; GO:0016020
O35214	FUN_035234	GO:0004930; GO:0007601; GO:0007602; GO:0009881; GO:0016020
O35226	FUN_022915	GO:0005654; GO:0005829; GO:0022624; GO:0042802
O35231	FUN_035413	GO:0005524; GO:0005794; GO:0005813; GO:0005871; GO:0005874; GO:0005915; GO:0007017; GO:0007018; GO:0007030; GO:0008017; GO:0008569; GO:0030659; GO:0045218; GO:0090136
O35245	FUN_038209	GO:0001658; GO:0001822; GO:0001889; GO:0001892; GO:0001947; GO:0002133; GO:0003127; GO:0005102; GO:0005245; GO:0005248; GO:0005262; GO:0005267; GO:0005272; GO:0005509; GO:0005737; GO:0005783; GO:0005794; GO:0005829; GO:0005886; GO:0005929; GO:0006813; GO:0006814; GO:0006816; GO:0006874; GO:0007166; GO:0007259; GO:0007368; GO:0007507; GO:0010628; GO:0015267; GO:0015271; GO:0016020; GO:0016055; GO:0016323; GO:0021510; GO:0021915; GO:0030027; GO:0030659; GO:0031514; GO:0034703; GO:0035502; GO:0035904; GO:0036064; GO:0042127; GO:0042802; GO:0042803; GO:0042805; GO:0043398; GO:0044325; GO:0044782; GO:0045180; GO:0045429; GO:0045944; GO:0048763; GO:0050982; GO:0051117; GO:0051209; GO:0051219; GO:0051262; GO:0051289; GO:0051290; GO:0051649; GO:0051726; GO:0060170; GO:0060674; GO:0061333; GO:0061441; GO:0070062; GO:0070588; GO:0071277; GO:0071320; GO:0071464; GO:0071470; GO:0071498; GO:0071805; GO:0071910; GO:0072075; GO:0072177; GO:0072208; GO:0072214; GO:0072218; GO:0072219; GO:0072235; GO:0072284; GO:0072686; GO:0090279; GO:0097730; GO:0098553; GO:0098554; GO:0140416; GO:0140494; GO:1900738; GO:2000134
O35343	FUN_029275	GO:0001673; GO:0005643; GO:0005654; GO:0005829; GO:0006606; GO:0006607; GO:0008139; GO:0010467; GO:0014046; GO:0031965; GO:0042542; GO:0042564; GO:0061608
O35409	FUN_004304	GO:0004180; GO:0004181; GO:0005886; GO:0006508; GO:0006760; GO:0008233; GO:0009986; GO:0016020; GO:0016805; GO:0046872; GO:1904492; GO:1904493
O35459	FUN_004270	GO:0005739; GO:0005777; GO:0006635; GO:0016853
O35547	FUN_041963	GO:0001676; GO:0004467; GO:0005524; GO:0005737; GO:0005739; GO:0005741; GO:0005777; GO:0005778; GO:0005783; GO:0005789; GO:0005811; GO:0005886; GO:0006629; GO:0006631; GO:0007584; GO:0015908; GO:0019432; GO:0030182; GO:0031957; GO:0031966; GO:0032024; GO:0035336; GO:0035338; GO:0043025; GO:0044233; GO:0047676; GO:0060136; GO:0060996; GO:0070672
O35841	FUN_034284	GO:0005681; GO:0005737; GO:0016607; GO:0017134; GO:0044346; GO:2000270
O35889	FUN_011770	GO:0005737; GO:0005829; GO:0005911; GO:0005912; GO:0007165; GO:0010628; GO:0021537; GO:0021987; GO:0022409; GO:0030054; GO:0030274; GO:0030336; GO:0030424; GO:0031267; GO:0032880; GO:0034334; GO:0036477; GO:0043296; GO:0044291; GO:0044331; GO:0045177; GO:0046930; GO:0046931; GO:0048787; GO:0048854; GO:0048872; GO:0050775; GO:0050839; GO:0051015; GO:0060019; GO:0060076; GO:0060563; GO:0061003; GO:0061885; GO:0061951; GO:0070160; GO:0070445; GO:0070830; GO:0090557; GO:0098686; GO:0098839; GO:0098978; GO:0099084; GO:0140059; GO:0150052; GO:1902414; GO:1903861; GO:2000049
O35927	FUN_037213	GO:0001763; GO:0005634; GO:0005912; GO:0007612; GO:0014069; GO:0030425; GO:0043204; GO:0048167; GO:0098609
O42220	FUN_042626	GO:0005125; GO:0005615; GO:0007179; GO:0007519; GO:0008083; GO:0008201; GO:0009792; GO:0010592; GO:0010759; GO:0014816; GO:0014839; GO:0033002; GO:0040008; GO:0042803; GO:0043539; GO:0045595; GO:0045662; GO:0045893; GO:0046627; GO:0046716; GO:0048632; GO:0051898; GO:0071549; GO:1902723; GO:1902725; GO:2000818
O42400	FUN_038833	GO:0005634; GO:0005737; GO:0005886; GO:0008013; GO:0016055; GO:0019901; GO:0030877; GO:0031410; GO:0031625; GO:0032436; GO:0042802; GO:0042803; GO:0046330; GO:0048468; GO:0060090; GO:0070411; GO:0090090
O42406	FUN_016304	GO:0000978; GO:0000981; GO:0001228; GO:0001654; GO:0002070; GO:0002088; GO:0003404; GO:0003677; GO:0005634; GO:0005667; GO:0006357; GO:0007420; GO:0009946; GO:0014016; GO:0021537; GO:0021798; GO:0021846; GO:0021978; GO:0021983; GO:0030178; GO:0042127; GO:0045665; GO:0045892; GO:0061074; GO:0070306; GO:0097402; GO:1901987; GO:1902692; GO:1902742; GO:1990086; GO:2000177
O42409	FUN_043428	GO:0000978; GO:0001227; GO:0005654; GO:0006325; GO:0006357; GO:0008270
O42412	FUN_006983	GO:0004800; GO:0005886; GO:0010008; GO:0033798; GO:0042403; GO:0042404; GO:0042446
O42412	FUN_036152	GO:0004800; GO:0005886; GO:0010008; GO:0033798; GO:0042403; GO:0042404; GO:0042446
O42412	FUN_006982	GO:0004800; GO:0005886; GO:0010008; GO:0033798; GO:0042403; GO:0042404; GO:0042446
O42430	FUN_036039	GO:0004508; GO:0005506; GO:0005789; GO:0020037; GO:0042446; GO:0042448
O42449	FUN_043209	GO:0004800; GO:0005789; GO:0042403; GO:0042446; GO:0061074
O42490	FUN_030068	GO:0004930; GO:0007601; GO:0007602; GO:0009881; GO:0016020
O42569	FUN_041481	GO:0000122; GO:0000978; GO:0001228; GO:0005634; GO:0005737; GO:0007399; GO:0007420; GO:0030182; GO:0043565; GO:0045893; GO:0045944
O42574	FUN_005216	GO:0002025; GO:0004940; GO:0005769; GO:0005886; GO:0043410; GO:0045823; GO:0071880
O42574	FUN_029230	GO:0002025; GO:0004940; GO:0005769; GO:0005886; GO:0043410; GO:0045823; GO:0071880
O42574	FUN_008240	GO:0002025; GO:0004940; GO:0005769; GO:0005886; GO:0043410; GO:0045823; GO:0071880
O42574	FUN_000599	GO:0002025; GO:0004940; GO:0005769; GO:0005886; GO:0043410; GO:0045823; GO:0071880
O42586	FUN_037573	GO:0005524; GO:0005634; GO:0005737; GO:0008540; GO:0016887; GO:0022624; GO:0036402; GO:0043161
O42606	FUN_041443	GO:0000981; GO:0003682; GO:0005634; GO:0007399; GO:0007413; GO:0007422; GO:0007423; GO:0021516; GO:0021575; GO:0021772; GO:0021884; GO:0021986; GO:0030900; GO:0031103; GO:0045666; GO:0045944; GO:0046983; GO:0048699; GO:0048884; GO:0048909; GO:0048918; GO:0048935; GO:0050768; GO:0051091; GO:0061564; GO:0070888; GO:0071698
O42877	FUN_043509	GO:0005634; GO:0005730; GO:0006364; GO:0006396
O43102	FUN_041750	GO:0000495; GO:0003677; GO:0003723; GO:0005874; GO:0009982; GO:0031118; GO:0031120; GO:0031429; GO:0106032; GO:1990481
O43148	FUN_035267	GO:0001650; GO:0003723; GO:0004482; GO:0005634; GO:0005654; GO:0006370; GO:0031533; GO:0043235; GO:0160130; GO:1990830
O43156	FUN_022825	GO:0005634; GO:0005737; GO:0031931; GO:0031932; GO:0032006; GO:0050821; GO:0110078; GO:2000003
O43184	FUN_038066	GO:0004222; GO:0005576; GO:0005654; GO:0005886; GO:0006508; GO:0007155; GO:0007520; GO:0008237; GO:0017124; GO:0045766; GO:0046872
O43246	FUN_012654	GO:0005886; GO:0006865; GO:0015171; GO:0015174; GO:0016020
O43246	FUN_012648	GO:0005886; GO:0006865; GO:0015171; GO:0015174; GO:0016020
O43264	FUN_018006	GO:0000070; GO:0000132; GO:0000776; GO:0000922; GO:0005634; GO:0005783; GO:0005789; GO:0005811; GO:0005828; GO:0005829; GO:0006888; GO:0006890; GO:0007030; GO:0007080; GO:0007094; GO:0007096; GO:0015031; GO:0016020; GO:0019237; GO:0034501; GO:0051301; GO:0051321; GO:0051988; GO:0065003; GO:0070939; GO:1990423
O43272	FUN_016047	GO:0004657; GO:0005654; GO:0005739; GO:0005743; GO:0005759; GO:0006560; GO:0006562; GO:0008631; GO:0010133; GO:0019470; GO:0043231; GO:0071949; GO:1903376
O43347	FUN_022780	GO:0003723; GO:0003729; GO:0005634; GO:0005737; GO:0006417; GO:0007399; GO:0007417; GO:0008266; GO:0009725; GO:0030855; GO:0042802; GO:0042803; GO:0140693
O43390	FUN_012110	GO:0000398; GO:0003723; GO:0003729; GO:0005634; GO:0005654; GO:0005681; GO:0005783; GO:0006397; GO:0071013; GO:1990904
O43390	FUN_012109	GO:0000398; GO:0003723; GO:0003729; GO:0005634; GO:0005654; GO:0005681; GO:0005783; GO:0006397; GO:0071013; GO:1990904
O43422	FUN_036055	GO:0003677; GO:0005634; GO:0007165; GO:0008270; GO:0008285; GO:0046983
O43422	FUN_029318	GO:0003677; GO:0005634; GO:0007165; GO:0008270; GO:0008285; GO:0046983
O43422	FUN_023236	GO:0003677; GO:0005634; GO:0007165; GO:0008270; GO:0008285; GO:0046983
O43422	FUN_026127	GO:0003677; GO:0005634; GO:0007165; GO:0008270; GO:0008285; GO:0046983
