"","gene_ID","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","X","miRNA","V2","V3","V4.x","V5","V6","V7","V8","V9","V10","V11","PCC.cor","p_value","adjusted_p_value"
"84","Pocillopora_meandrina_HIv1___RNAseq.g2170.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",6747,"Cluster_21","Pocillopora_meandrina_HIv1___Sc0000008:5844185-5875283",154,-21.51,2,21,15843,15870,25,"68.00%","72.00%",0.132567885984611,0.831705031507067,0.994770429144229
"85","Pocillopora_meandrina_HIv1___RNAseq.g2170.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",8561,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000008:5844185-5875283",163,-20.05,2,21,5984,6009,23,"69.57%","78.26%",0.450992146146374,0.445886327119044,0.97024921967979
"86","Pocillopora_meandrina_HIv1___RNAseq.29385_t","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",1356,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000039:2588405-2590673",159,-21.75,2,21,856,878,20,"65.00%","85.00%",0.241977510254159,0.694938297823871,0.981589748154401
"87","Pocillopora_meandrina_HIv1___RNAseq.g25689.t1","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",2819,"Cluster_1296","Pocillopora_meandrina_HIv1___Sc0000030:3372099-3406524",156,-23.28,2,21,15395,15416,19,"63.16%","78.95%",0.576208361620352,0.309255717894096,0.953199492211196
"88","Pocillopora_meandrina_HIv1___RNAseq.g25689.t1","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",2820,"Cluster_1296","Pocillopora_meandrina_HIv1___Sc0000030:3372099-3406524",159,-21.94,2,21,34358,34380,20,"75.00%","75.00%",0.576208361620352,0.309255717894096,0.953199492211196
"89","Pocillopora_meandrina_HIv1___RNAseq.g7429.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",230,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000002:12519059-12540723",164,-22.83,2,21,1133,1154,19,"68.42%","84.21%",0.497386280426539,0.393886762327028,0.967903306776112
"90","Pocillopora_meandrina_HIv1___RNAseq.g7429.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",1510,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000002:12519059-12540723",146,-20.44,2,17,598,618,15,"73.33%","80.00%",0.204523414161736,0.74141973144826,0.984812903965519
"91","Pocillopora_meandrina_HIv1___RNAseq.g20441.t1","GO:0006631","fatty acid metabolic process",8,7,1.14,4.5e-06,"Biological Processes",177,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000001:20285463-20291966",164,-23.87,2,18,1640,1663,18,"83.33%","83.33%",0.396720370129964,0.508461696398615,0.973552982047016
"92","Pocillopora_meandrina_HIv1___RNAseq.g60.t1","GO:0001822","kidney development",6,4,0.85,0.0042,"Biological Processes",8067,"Cluster_360","Pocillopora_meandrina_HIv1___Sc0000045:954055-963683",147,-21.88,2,21,1782,1804,20,"60.00%","75.00%",0.589987809025077,0.295002763725429,0.950957458903684
"93","Pocillopora_meandrina_HIv1___RNAseq.g11034.t1","GO:0001653","peptide receptor activity",21,4,2.92,0.039,"Molecular Functions",7100,"Cluster_21","Pocillopora_meandrina_HIv1___Sc0000021:5161570-5177894",165,-20.65,2,19,5254,5276,18,"83.33%","83.33%",0.145162568573758,0.815824461349936,0.993725075935684
"94","Pocillopora_meandrina_HIv1___RNAseq.g26799.t1","GO:0001653","peptide receptor activity",21,4,2.92,0.039,"Molecular Functions",6650,"Cluster_21","Pocillopora_meandrina_HIv1___Sc0000006:1646079-1661734",151,-21.64,2,17,11959,11982,17,"76.47%","76.47%",0.742413176570311,0.15072423175129,0.884628771942152
"95","Pocillopora_meandrina_HIv1___RNAseq.g9623.t1a","GO:0001653","peptide receptor activity",21,4,2.92,0.039,"Molecular Functions",6842,"Cluster_21","Pocillopora_meandrina_HIv1___Sc0000012:1215481-1224919",169,-25.14,2,19,2922,2945,19,"84.21%","84.21%",0.0307113417962789,0.960903252910228,0.999610930147471
"96","Pocillopora_meandrina_HIv1___RNAseq.g9623.t1a","GO:0001653","peptide receptor activity",21,4,2.92,0.039,"Molecular Functions",8646,"Cluster_390","Pocillopora_meandrina_HIv1___Sc0000012:1215481-1224919",160,-22.06,2,21,7475,7495,20,"75.00%","85.00%",0.843711683465016,0.0724054069613372,0.81792379223042
"97","Pocillopora_meandrina_HIv1___RNAseq.g28263.t2","GO:0001653","peptide receptor activity",21,4,2.92,0.039,"Molecular Functions",985,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000018:1923999-1939375",161,-24.3,2,19,12544,12568,20,"75.00%","80.00%",0.316917822589187,0.603347884634147,0.976732732570472
"98","Pocillopora_meandrina_HIv1___RNAseq.g28264.t1","GO:0001653","peptide receptor activity",21,4,2.92,0.039,"Molecular Functions",986,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000018:1971455-1991036",158,-22.36,2,20,5791,5814,20,"70.00%","80.00%",0.639554948859112,0.245240080037814,0.935490653557428
"99","Pocillopora_meandrina_HIv1___RNAseq.g28288.t1","GO:0001653","peptide receptor activity",21,4,2.92,0.039,"Molecular Functions",5251,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000018:2242901-2256353",159,-24.29,2,18,4179,4200,16,"75.00%","93.75%",0.412082329932424,0.490573229946486,0.973552982047016
"100","Pocillopora_meandrina_HIv1___RNAseq.g25307.t1","GO:0001653","peptide receptor activity",21,4,2.92,0.039,"Molecular Functions",2076,"Cluster_1068","Pocillopora_meandrina_HIv1___Sc0000041:1279279-1290282",152,-25.58,2,21,9647,9668,19,"63.16%","73.68%",0.129801934981635,0.835196313569071,0.994770429144229
"101","Pocillopora_meandrina_HIv1___RNAseq.g28291.t1","GO:0001653","peptide receptor activity",21,4,2.92,0.039,"Molecular Functions",987,"Cluster_1015","Pocillopora_meandrina_HIv1___Sc0000018:2302417-2317984",156,-25.74,2,21,5488,5507,19,"73.68%","84.21%",0.114271149466554,0.854822718888979,0.995940290797811
"102","Pocillopora_meandrina_HIv1___RNAseq.g9621.t1","GO:0001653","peptide receptor activity",21,4,2.92,0.039,"Molecular Functions",4858,"Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000012:1190754-1199454",150,-20.71,2,19,6524,6546,17,"52.94%","88.24%",0.217609857080295,0.725133053063201,0.98310937191136
