,id,type
1055,Peve_00034069,gene
1056,Peve_00034189,gene
1057,Peve_00035232,gene
1058,Peve_00042498,gene
1059,Peve_00036264,gene
1060,Peve_00008377,gene
1061,Peve_00009458,gene
1062,Peve_00015066,gene
1063,Peve_00021093,gene
1064,Peve_00028238,gene
1065,Peve_00029556,gene
1066,Peve_00030695,gene
1067,Peve_00033813,gene
1068,Peve_00042524,gene
1069,Peve_00044403,gene
1070,Peve_00044772,gene
1071,Peve_00003999,gene
1072,Peve_00007262,gene
1073,Peve_00010915,gene
1074,Peve_00011228,gene
1075,Peve_00021519,gene
1076,Peve_00021626,gene
1077,Peve_00037342,gene
1078,Peve_00037704,gene
1079,Peve_00042648,gene
1080,Peve_00021945,gene
1081,Peve_00042462,gene
1082,Peve_00006922,gene
1083,Peve_00042534,gene
1084,Peve_00043593,gene
1085,Peve_00000232,gene
1086,Peve_00023691,gene
1087,Peve_00042248,gene
1088,Peve_00007907,gene
1089,Peve_00014221,gene
1090,Peve_00043872,gene
1091,Peve_00025803,gene
1092,Peve_00012591,gene
1093,Peve_00026480,gene
1094,Peve_00028200,gene
1095,Peve_00018391,gene
1096,Peve_00013384,gene
1097,Peve_00025850,gene
1098,Peve_00038875,gene
1099,Peve_00041049,gene
1100,Peve_00028555,gene
1101,Peve_00015062,gene
1102,Peve_00044134,gene
1103,Peve_00038750,gene
1104,Peve_00040567,gene
1105,Peve_00011634,gene
1106,Peve_00012869,gene
1107,Peve_00018542,gene
1108,Peve_00030038,gene
1109,Peve_00033284,gene
1110,Peve_00000825,gene
1111,Peve_00002320,gene
1112,Peve_00003234,gene
1113,Peve_00004521,gene
1114,Peve_00004512,gene
1115,Peve_00012208,gene
1116,Peve_00012302,gene
1117,Peve_00012404,gene
1118,Peve_00014451,gene
1119,Peve_00016786,gene
1120,Peve_00017781,gene
1121,Peve_00020492,gene
1122,Peve_00022813,gene
1123,Peve_00023808,gene
1124,Peve_00024938,gene
1125,Peve_00026617,gene
1126,Peve_00028917,gene
1127,Peve_00036859,gene
1128,Peve_00038692,gene
1129,Peve_00038822,gene
1130,Peve_00040250,gene
1131,Peve_00042525,gene
1132,Peve_00045047,gene
1133,Peve_00016482,gene
1134,lncRNA_5679,lncRNA
1135,lncRNA_247,lncRNA
1136,lncRNA_3272,lncRNA
1137,lncRNA_6929,lncRNA
1138,lncRNA_7798,lncRNA
1139,lncRNA_061,lncRNA
1140,lncRNA_062,lncRNA
1141,lncRNA_063,lncRNA
1142,lncRNA_064,lncRNA
1143,lncRNA_1492,lncRNA
1144,lncRNA_2005,lncRNA
1145,lncRNA_2228,lncRNA
1146,lncRNA_2229,lncRNA
1147,lncRNA_2230,lncRNA
1148,lncRNA_2231,lncRNA
1149,lncRNA_2232,lncRNA
1150,lncRNA_2233,lncRNA
1151,lncRNA_2340,lncRNA
1152,lncRNA_2391,lncRNA
1153,lncRNA_2576,lncRNA
1154,lncRNA_3101,lncRNA
1155,lncRNA_3332,lncRNA
1156,lncRNA_3350,lncRNA
1157,lncRNA_3384,lncRNA
1158,lncRNA_3385,lncRNA
1159,lncRNA_3733,lncRNA
1160,lncRNA_3818,lncRNA
1161,lncRNA_3819,lncRNA
1162,lncRNA_4079,lncRNA
1163,lncRNA_4605,lncRNA
1164,lncRNA_4738,lncRNA
1165,lncRNA_4739,lncRNA
1166,lncRNA_4740,lncRNA
1167,lncRNA_4741,lncRNA
1168,lncRNA_4742,lncRNA
1169,lncRNA_4743,lncRNA
1170,lncRNA_4744,lncRNA
1171,lncRNA_4745,lncRNA
1172,lncRNA_5007,lncRNA
1173,lncRNA_5029,lncRNA
1174,lncRNA_5063,lncRNA
1175,lncRNA_5109,lncRNA
1176,lncRNA_5205,lncRNA
1177,lncRNA_5299,lncRNA
1178,lncRNA_5598,lncRNA
1179,lncRNA_5821,lncRNA
1180,lncRNA_6563,lncRNA
1181,lncRNA_6910,lncRNA
1182,lncRNA_6911,lncRNA
1183,lncRNA_7306,lncRNA
1184,lncRNA_7334,lncRNA
1185,lncRNA_7388,lncRNA
1186,lncRNA_775,lncRNA
1187,lncRNA_8689,lncRNA
1188,lncRNA_8938,lncRNA
1189,lncRNA_9048,lncRNA
1190,lncRNA_9288,lncRNA
1191,lncRNA_9383,lncRNA
1192,lncRNA_9909,lncRNA
1193,lncRNA_9958,lncRNA
1194,lncRNA_6742,lncRNA
1195,lncRNA_6743,lncRNA
1196,lncRNA_6744,lncRNA
1197,lncRNA_6745,lncRNA
1198,lncRNA_687,lncRNA
1199,lncRNA_7871,lncRNA
1200,lncRNA_2970,lncRNA
1201,lncRNA_4542,lncRNA
1202,lncRNA_5660,lncRNA
1203,lncRNA_747,lncRNA
1204,lncRNA_4757,lncRNA
1205,lncRNA_641,lncRNA
1206,lncRNA_7296,lncRNA
1207,lncRNA_7297,lncRNA
1208,lncRNA_7298,lncRNA
1209,lncRNA_8059,lncRNA
1210,lncRNA_8060,lncRNA
1211,lncRNA_7745,lncRNA
1212,lncRNA_9613,lncRNA
1213,lncRNA_6136,lncRNA
1214,lncRNA_10072,lncRNA
1215,lncRNA_1312,lncRNA
1216,lncRNA_1481,lncRNA
1217,lncRNA_1626,lncRNA
1218,lncRNA_4246,lncRNA
1219,lncRNA_553,lncRNA
1220,lncRNA_7617,lncRNA
1221,lncRNA_7618,lncRNA
1222,lncRNA_8804,lncRNA
1223,lncRNA_8805,lncRNA
1224,lncRNA_3836,lncRNA
1225,lncRNA_3837,lncRNA
1226,lncRNA_6690,lncRNA
1227,lncRNA_8595,lncRNA
1228,lncRNA_8596,lncRNA
1229,lncRNA_2034,lncRNA
1230,lncRNA_3203,lncRNA
1231,lncRNA_787,lncRNA
1232,lncRNA_8483,lncRNA
1233,lncRNA_8551,lncRNA
1234,lncRNA_9933,lncRNA
1235,lncRNA_9198,lncRNA
1236,lncRNA_4188,lncRNA
1237,lncRNA_8084,lncRNA
1238,lncRNA_8151,lncRNA
1239,lncRNA_9154,lncRNA
1240,lncRNA_583,lncRNA
1241,lncRNA_2239,lncRNA
1242,lncRNA_5928,lncRNA
1243,lncRNA_6011,lncRNA
1244,lncRNA_9353,lncRNA
1245,lncRNA_2689,lncRNA
1246,lncRNA_5756,lncRNA
1247,lncRNA_1257,lncRNA
1248,lncRNA_1258,lncRNA
1249,lncRNA_4891,lncRNA
1250,lncRNA_5387,lncRNA
1251,lncRNA_5654,lncRNA
1252,lncRNA_7239,lncRNA
1253,lncRNA_7359,lncRNA
1254,lncRNA_7664,lncRNA
1255,lncRNA_8149,lncRNA
1256,lncRNA_9182,lncRNA
1257,lncRNA_1267,lncRNA
1258,lncRNA_1438,lncRNA
1259,lncRNA_1439,lncRNA
1260,lncRNA_2251,lncRNA
1261,lncRNA_3454,lncRNA
1262,lncRNA_5218,lncRNA
1263,lncRNA_10040,lncRNA
1264,lncRNA_4802,lncRNA
1265,lncRNA_4874,lncRNA
1266,lncRNA_4875,lncRNA
1267,lncRNA_5844,lncRNA
1268,lncRNA_7510,lncRNA
1269,lncRNA_7946,lncRNA
1270,lncRNA_8629,lncRNA
1271,lncRNA_1504,lncRNA
1272,lncRNA_3373,lncRNA
1273,lncRNA_3374,lncRNA
1274,lncRNA_5828,lncRNA
1275,lncRNA_8047,lncRNA
1276,lncRNA_1578,lncRNA
1277,lncRNA_4233,lncRNA
1278,lncRNA_4234,lncRNA
1279,lncRNA_8099,lncRNA
1280,lncRNA_644,lncRNA
1281,lncRNA_681,lncRNA
1282,lncRNA_7046,lncRNA
1283,lncRNA_368,lncRNA
1284,lncRNA_2215,lncRNA
1285,lncRNA_2216,lncRNA
1286,lncRNA_3557,lncRNA
1287,lncRNA_3558,lncRNA
1288,lncRNA_487,lncRNA
1289,lncRNA_488,lncRNA
1290,lncRNA_6261,lncRNA
1291,lncRNA_6454,lncRNA
1292,lncRNA_8633,lncRNA
1293,lncRNA_8634,lncRNA
