"","V1","V2","V3","V4.x","V5","V6","V7","V8","V9","V10","V11","V4.y","PCC.cor","p_value","adjusted_p_value"
"905","Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000033:753469-754469",156,-20.5,2,18,466,489,17,"76.47%","82.35%","Pocillopora_meandrina_HIv1___RNAseq.g557.t1",-0.283595304664872,0.64381549857808,0.977982859683049
"906","Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000034:2654648-2655648",144,-20.24,2,22,675,700,23,"52.17%","73.91%","Pocillopora_meandrina_HIv1___RNAseq.g9422.t1",0.540618834409672,0.346842326070947,0.964594493385921
"907","Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000035:938316-939316",157,-20.92,2,20,343,364,18,"66.67%","88.89%","Pocillopora_meandrina_HIv1___RNAseq.g12676.t1",0.339395092936713,0.576314470493355,0.97542458317668
"908","Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000036:2051330-2052330",157,-24.07,2,22,130,149,20,"65.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g17270.t1",0.0980315339090763,0.875382583588833,0.996087148068407
"909","Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000037:1717439-1718439",146,-21.03,2,21,195,216,19,"63.16%","73.68%","Pocillopora_meandrina_HIv1___RNAseq.g20766.t1",-0.762677483266122,0.133734567234479,0.876805058669263
"910","Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000037:1842730-1843730",177,-26.21,2,22,19,41,20,"80.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g20773.t1",0.341329873028959,0.573998113740652,0.97542458317668
"911","Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000038:1679742-1680742",173,-28.85,2,22,467,489,20,"75.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g29868.t1",0.113955724787619,0.855221706627827,0.996008567734189
"912","Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000038:2099519-2100519",156,-21.34,2,20,185,208,20,"70.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g29905.t1",0.768620902549345,0.12886681806886,0.873325684537336
"913","Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000039:325477-326477",160,-22.17,2,22,3,22,20,"80.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g3923.t1",-0.160161619045826,0.796951113654708,0.991549920610552
"914","Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000041:1741825-1742825",164,-23.96,2,22,657,681,22,"68.18%","81.82%","Pocillopora_meandrina_HIv1___RNAseq.g25358.t1",NA,NA,NA
"915","Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000043:1835501-1836501",163,-24.85,2,18,552,573,16,"81.25%","93.75%","Pocillopora_meandrina_HIv1___TS.g18529.t1",0.362059731343372,0.549290807435311,0.973607590972016
"916","Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000044:522147-523147",158,-26.42,2,22,30,53,22,"72.73%","77.27%","Pocillopora_meandrina_HIv1___RNAseq.g4916.t1",-0.0563382603878039,0.928305863355846,0.998849927161741
"917","Cluster_1938","Pocillopora_meandrina_HIv1___Sc0000046:684536-685536",162,-24.72,2,20,724,747,19,"73.68%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g9180.t1",0.512988572766234,0.376742995849981,0.967743555596755
"918","Cluster_1938","Pocillopora_meandrina_HIv1___xfSc0000001:906756-907756",163,-22.42,2,20,643,665,18,"72.22%","83.33%","Pocillopora_meandrina_HIv1___TS.g19506.t1",0.341329873028959,0.573998113740652,0.97542458317668
"919","Cluster_1938","Pocillopora_meandrina_HIv1___xfSc0000003:405274-406274",167,-27.07,2,18,477,498,16,"87.50%","93.75%","Pocillopora_meandrina_HIv1___TS.g10092.t1",-0.662940757050163,0.222645866317718,0.925613499246347
"920","Cluster_1938","Pocillopora_meandrina_HIv1___xfSc0000029:40519-41519",157,-21.29,2,22,198,220,20,"60.00%","80.00%","Pocillopora_meandrina_HIv1___TS.g25199.t1",0.409569154901392,0.493490598240712,0.973552982047016
"921","Cluster_1938","Pocillopora_meandrina_HIv1___xfSc0000092:7988-8278",155,-20.73,2,22,151,172,20,"65.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g9492.t1",NA,NA,NA
"922","Cluster_1938","Pocillopora_meandrina_HIv1___xfSc0000092:7988-8760",155,-20.73,2,22,151,172,20,"65.00%","80.00%","Pocillopora_meandrina_HIv1___TS.g10061.t1",-0.117564644209855,0.850657581681312,0.99565440655817
"923","Cluster_1938","Pocillopora_meandrina_HIv1___xfSc0000092:7988-8988",155,-20.73,2,22,151,172,20,"65.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g9493.t1",0.341329873028959,0.573998113740652,0.97542458317668
"924","Cluster_1938","Pocillopora_meandrina_HIv1___xfSc0000699:24273-25273",151,-20.13,2,20,256,278,18,"66.67%","72.22%","Pocillopora_meandrina_HIv1___RNAseq.g12380.t1",0.258438032869869,0.674647004775709,0.979115587552118
"925","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000000:11636622-11637622",163,-25.8,2,21,57,79,20,"70.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g22048.t1b",-0.444850890215775,0.452877324965801,0.97024921967979
"926","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000000:13392853-13393853",149,-21,2,15,934,957,15,"80.00%","80.00%","Pocillopora_meandrina_HIv1___TS.g26974.t1",-0.203349931030588,0.742882456073964,0.985176782882698
"927","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000000:19855702-19856702",170,-24.08,2,19,381,402,17,"76.47%","94.12%","Pocillopora_meandrina_HIv1___RNAseq.g22624.t1",0.271598548685987,0.658489805825481,0.978622467559393
"928","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000000:4201063-4202063",164,-22.54,2,21,470,491,19,"68.42%","84.21%","Pocillopora_meandrina_HIv1___TS.g26105.t1",-0.956420695574493,0.0108491278448096,0.669105275336596
"929","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000000:6034797-6035797",159,-20.96,2,21,339,361,20,"70.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g21547.t1",-0.906214923782366,0.0339882392340703,0.747496681093633
"930","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000000:6873444-6874444",148,-20.73,2,19,611,634,19,"73.68%","73.68%","Pocillopora_meandrina_HIv1___RNAseq.g21622.t1",0.589416590485885,0.295590144707279,0.951231680233676
"931","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000001:16483995-16484995",152,-20.82,2,21,18,39,19,"57.89%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g20042.t1",NA,NA,NA
"932","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000001:16536638-16537638",168,-20.58,2,21,355,376,19,"63.16%","94.74%","Pocillopora_meandrina_HIv1___RNAseq.g20046.t1",NA,NA,NA
"933","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000001:16572242-16573242",152,-21.16,2,21,572,593,19,"57.89%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g20047.t1",0.426034766076754,0.474443714575161,0.97024921967979
"934","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000001:16588525-16589525",155,-21.28,2,21,565,591,24,"62.50%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g20048.t1",-0.503509204060298,0.387137308133812,0.967903306776112
"935","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000001:16605298-16606298",152,-20.82,2,21,571,592,19,"57.89%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g20049.t1",-0.109847657907449,0.86041940445438,0.996067076900065
"936","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000001:16629916-16630916",152,-20.82,2,21,572,593,19,"57.89%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g20051.t1",NA,NA,NA
"937","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000001:16655326-16656326",152,-20.82,2,21,572,593,19,"57.89%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g20053.t1",0.722964856985668,0.167575360660073,0.891144132164561
"938","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000001:17891858-17892858",164,-20.55,2,20,563,584,19,"78.95%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.g20178.t1",0.669449418452943,0.216465579847216,0.921170333056356
"939","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000001:2562719-2563719",160,-22.95,2,19,430,450,17,"82.35%","82.35%","Pocillopora_meandrina_HIv1___RNAseq.g18775.t1",-0.46876914172515,0.425787864852186,0.97024921967979
"940","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000001:9721921-9722921",176,-25.65,2,21,573,594,19,"78.95%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.g19513.t1",NA,NA,NA
"941","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000002:11122574-11123574",167,-26.94,2,21,1,24,21,"76.19%","80.95%","Pocillopora_meandrina_HIv1___RNAseq.g7303.t1",0.327820932630046,0.59020681433829,0.976732732570472
"942","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000002:13495238-13496238",157,-20.35,2,16,668,688,14,"85.71%","92.86%","Pocillopora_meandrina_HIv1___RNAseq.g7527.t1",-0.337715204927987,0.578327060621279,0.97582076190104
"943","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000002:15151543-15152543",168,-20.03,2,21,494,515,19,"73.68%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g7680.t1",0.669672126128392,0.216254963432357,0.921009825224549
"944","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000002:19528872-19529872",160,-21.18,2,21,9,30,19,"68.42%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g8039.t1",-0.880300650582873,0.0488108158227748,0.789465680505196
"945","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000002:2062004-2062365",152,-20.63,2,21,314,334,20,"75.00%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g6606.t1",-0.742715699365153,0.150466245294622,0.884628771942152
"946","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000002:2062004-2062365",152,-20.63,2,21,314,334,20,"75.00%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g6607.t1",0.191066168125255,0.758215377379737,0.985466733303337
"947","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000002:4627595-4628595",146,-20.26,2,11,713,734,9,"88.89%","100.00%","Pocillopora_meandrina_HIv1___RNAseq.g6822.t1",0.389082681004779,0.517404226231674,0.973552982047016
"948","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000002:4907258-4908258",157,-21.04,2,21,406,425,19,"73.68%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g6846.t1",0.845818507509174,0.0709699088311306,0.815029569438949
"949","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000003:12981167-12982167",159,-21.2,2,21,662,684,20,"65.00%","85.00%","Pocillopora_meandrina_HIv1___TS.g11207.t1",-0.644433565169296,0.240477565117262,0.932341936154142
"950","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000003:13469586-13470586",153,-21.03,2,21,365,386,20,"70.00%","80.00%","Pocillopora_meandrina_HIv1___TS.g11246.t1",NA,NA,NA
"951","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000003:14023953-14024953",150,-20.95,2,21,337,362,23,"65.22%","73.91%","Pocillopora_meandrina_HIv1___RNAseq.g16256.t1",NA,NA,NA
"952","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000003:1731572-1731971",152,-22.19,2,19,367,394,23,"69.57%","73.91%","Pocillopora_meandrina_HIv1___RNAseq.g15268.t1",0.0103942142959302,0.986765913631223,0.999610930147471
"953","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000003:1731572-1731971",152,-22.19,2,19,367,394,23,"69.57%","73.91%","Pocillopora_meandrina_HIv1___RNAseq.g15269.t1",-0.615453087990717,0.269132157702923,0.944044924257856
"954","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000003:3534470-3535470",158,-21.43,2,17,351,371,15,"80.00%","93.33%","Pocillopora_meandrina_HIv1___RNAseq.g15460.t1",0.066161780985815,0.915821702799959,0.998219089356082
"955","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000003:3541938-3542694",166,-23.95,2,21,405,431,24,"75.00%","79.17%","Pocillopora_meandrina_HIv1___RNAseq.g15462.t1",NA,NA,NA
"956","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000003:4215631-4216631",162,-20.92,2,21,780,803,21,"71.43%","85.71%","Pocillopora_meandrina_HIv1___TS.g10556.t1",0.817918704108437,0.090677527185435,0.839872135661715
"957","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000003:6112830-6113830",172,-24.48,2,21,841,862,19,"78.95%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g15638.t2",-0.811925496464456,0.0951000487401494,0.846487659427615
"958","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000004:14199788-14200788",153,-21.68,2,20,839,863,21,"66.67%","80.95%","Pocillopora_meandrina_HIv1___RNAseq.g25131.t1",0.537836764144006,0.349825458399745,0.964740261214261
"959","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000004:31101-32101",168,-22.35,2,21,776,797,19,"78.95%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g24094.t1",0.409699889091138,0.493338748855382,0.973552982047016
"960","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000004:319280-320280",157,-20.31,2,19,858,880,18,"77.78%","77.78%","Pocillopora_meandrina_HIv1___RNAseq.g24130.t1",0.822566706129601,0.087292355600319,0.836447982096504
"961","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000004:7393558-7394558",154,-21.4,2,20,503,526,20,"65.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g24687.t2",0.704559601967978,0.183987501400949,0.902145570778637
"962","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000004:7408083-7409083",154,-21.4,2,20,487,510,20,"65.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g24688.t2",0.600613710322042,0.284132039592835,0.947370374306882
"963","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000005:10095017-10096017",154,-22.89,2,20,446,472,23,"69.57%","69.57%","Pocillopora_meandrina_HIv1___RNAseq.g23677.t1",-0.293241931597892,0.632055036585696,0.977982859683049
"964","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000005:10398511-10399511",176,-25.32,2,21,80,101,19,"78.95%","89.47%","Pocillopora_meandrina_HIv1___TS.g16589.t1",-0.651170486250299,0.233943024179083,0.927825454545578
"965","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000005:12124933-12125933",152,-20.36,2,18,522,546,19,"63.16%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g23888.t1",0.332954183857809,0.584037983202918,0.976732732570472
"966","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000005:1252091-1253060",154,-20.25,2,21,367,393,24,"62.50%","79.17%","Pocillopora_meandrina_HIv1___RNAseq.g22976.t1",-0.0433170301734244,0.94486429692738,0.999610930147471
"967","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000005:12685481-12686481",162,-22.21,2,21,803,823,19,"73.68%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g23939.t1",0.82362882622878,0.0865243662677812,0.83544057312813
"968","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000005:2711644-2712644",158,-21.73,2,21,790,810,19,"73.68%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g23097.t1",-0.140298719224812,0.821953895364725,0.994770429144229
"969","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000005:3279892-3280892",145,-20.13,2,10,676,697,8,"100.00%","100.00%","Pocillopora_meandrina_HIv1___RNAseq.g23132.t1",NA,NA,NA
"970","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000005:361895-362895",170,-24.8,2,15,509,530,13,"100.00%","100.00%","Pocillopora_meandrina_HIv1___RNAseq.g22890.t1",0.321269146411969,0.598097239941397,0.976732732570472
"971","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000005:40700-41700",170,-21.93,2,20,607,629,19,"73.68%","94.74%","Pocillopora_meandrina_HIv1___RNAseq.g22857.t1",-0.330634778966787,0.586823849047828,0.976732732570472
"972","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000005:7397138-7398138",157,-21.51,2,14,629,650,12,"91.67%","91.67%","Pocillopora_meandrina_HIv1___RNAseq.g23487.t1",-0.229149946608222,0.71081112095951,0.982185628634329
"973","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000005:8109683-8110683",157,-21.51,2,14,626,647,12,"91.67%","91.67%","Pocillopora_meandrina_HIv1___RNAseq.g23510.t1",-0.398617457721443,0.506245454291667,0.973552982047016
"974","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000006:12553835-12554835",162,-25.19,2,15,418,439,13,"92.31%","92.31%","Pocillopora_meandrina_HIv1___RNAseq.g28001.t1",0.743179348586301,0.150071103757039,0.884628771942152
"975","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000006:2004069-2005069",167,-21.98,2,20,664,685,18,"77.78%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g26862.t1b",0.265739518739626,0.665675459238753,0.978872410042939
"976","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000006:293497-294497",168,-24.25,2,21,114,135,19,"73.68%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g26704.t1",0.552368353211892,0.334314062077816,0.962184914190153
"977","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000006:6032296-6032855",161,-23.08,2,19,127,151,20,"75.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g27322.t1",0.426034766076754,0.474443714575161,0.97024921967979
"978","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000006:6032296-6033296",161,-23.08,2,19,127,151,20,"75.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g27323.t1",0.426034766076754,0.474443714575161,0.97024921967979
"979","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000007:13560183-13560321",162,-22.02,2,19,40,61,17,"70.59%","88.24%","Pocillopora_meandrina_HIv1___RNAseq.g6210.t1",NA,NA,NA
"980","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000007:5507324-5508324",163,-22.46,2,21,561,583,20,"75.00%","80.00%","Pocillopora_meandrina_HIv1___RNAseq.g5617.t1",0.426034766076754,0.474443714575161,0.97024921967979
"981","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000008:10004204-10005204",156,-23.39,2,14,451,473,13,"92.31%","92.31%","Pocillopora_meandrina_HIv1___RNAseq.g2578.t2",-0.46153564388041,0.433940788235961,0.97024921967979
"982","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000008:104779-105779",156,-22.69,2,20,89,112,21,"71.43%","80.95%","Pocillopora_meandrina_HIv1___RNAseq.g1650.t1",-0.302933637455973,0.62027621813579,0.977460109028891
"983","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000008:11312879-11313879",157,-21.78,2,21,9,34,23,"69.57%","82.61%","Pocillopora_meandrina_HIv1___RNAseq.g2708.t1",-0.318273649178959,0.601710969437439,0.976732732570472
"984","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000008:1311468-1312468",161,-23.38,2,20,304,327,20,"75.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g1734.t1",0.723428114523114,0.167167993706062,0.890624301602616
"985","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000008:1344502-1345502",157,-20.55,2,20,278,301,20,"70.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g1736.t1",0.78993362815121,0.111863207703345,0.86208081501324
"986","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000008:3965816-3966462",163,-20.71,2,21,1,22,20,"70.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g2016.t1",NA,NA,NA
"987","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000008:5782588-5783588",162,-24.12,2,15,764,785,13,"92.31%","92.31%","Pocillopora_meandrina_HIv1___RNAseq.g2165.t1",-0.0713749607437827,0.909199797310981,0.997588858415921
"988","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000008:7093359-7094359",158,-25.86,2,21,636,661,23,"69.57%","78.26%","Pocillopora_meandrina_HIv1___RNAseq.g2291.t1",0.197516477825545,0.750159107035512,0.985466733303337
"989","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000008:7133467-7134467",147,-23.21,2,21,124,147,21,"61.90%","71.43%","Pocillopora_meandrina_HIv1___RNAseq.g2296.t1",-0.848844529081213,0.0689238073563481,0.811505854351988
"990","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000009:9748485-9749485",155,-21.21,2,20,265,286,18,"61.11%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g14558.t1",-0.407844018551988,0.495495279176328,0.973552982047016
"991","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000010:2467819-2467993",147,-20.27,2,17,94,118,18,"61.11%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g13135.t1",-0.320730700420719,0.598746529722776,0.976732732570472
"992","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000010:2467819-2467993",147,-20.27,2,17,94,118,18,"61.11%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g13136.t1",NA,NA,NA
"993","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000010:8912753-8913753",157,-20.16,2,20,921,944,20,"70.00%","85.00%","Pocillopora_meandrina_HIv1___RNAseq.g13566.t1",0.870692485796264,0.0547219213527895,0.800217495744531
"994","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000011:6810389-6811389",163,-24.26,2,16,420,441,14,"85.71%","92.86%","Pocillopora_meandrina_HIv1___RNAseq.g8764.t2",-0.0726800273507831,0.907542450941251,0.997250497164067
"995","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000012:7895641-7896641",157,-22.32,2,19,636,660,20,"75.00%","75.00%","Pocillopora_meandrina_HIv1___RNAseq.g10068.t1",-0.848428713012205,0.069203865064325,0.811687420617094
"996","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000012:9634905-9635905",160,-23.69,2,21,73,92,19,"78.95%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g10194.t1",-0.942066678237258,0.0165926622500592,0.674410729954476
"997","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000013:1375726-1376726",171,-25.53,2,20,543,564,18,"77.78%","88.89%","Pocillopora_meandrina_HIv1___RNAseq.g3323.t1",NA,NA,NA
"998","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000014:1683702-1684265",159,-23.16,2,21,385,408,21,"66.67%","80.95%","Pocillopora_meandrina_HIv1___RNAseq.g25972.t1",NA,NA,NA
"999","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000014:1683702-1684702",159,-23.16,2,21,385,408,21,"66.67%","80.95%","Pocillopora_meandrina_HIv1___TS.g18720.t1",NA,NA,NA
"1000","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000014:243163-244163",159,-20.09,2,20,27,48,18,"72.22%","77.78%","Pocillopora_meandrina_HIv1___RNAseq.g25844.t1",0.993115846217196,0.000684952936472363,0.667107103030161
"1001","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000014:9519663-9520663",168,-24.51,2,21,743,764,19,"73.68%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g26673.t1",NA,NA,NA
"1002","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000015:530234-531234",159,-21.77,2,21,541,565,22,"68.18%","77.27%","Pocillopora_meandrina_HIv1___TS.g21550.t3",0.725466625240204,0.165378830175797,0.888835297023124
"1003","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000015:9351362-9352362",176,-25.22,2,21,317,338,19,"73.68%","94.74%","Pocillopora_meandrina_HIv1___RNAseq.g4848.t1",NA,NA,NA
"1004","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000016:2991042-2992042",169,-22.89,2,20,757,777,18,"83.33%","88.89%","Pocillopora_meandrina_HIv1___RNAseq.g11447.t1",0.459076175301863,0.43672080217566,0.97024921967979
"1005","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000016:6027940-6028940",161,-20.66,2,20,179,199,18,"77.78%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g11559.t1",0.146648536262225,0.813952715822175,0.993614113248201
"1006","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000017:1956207-1957028",152,-20.61,2,20,217,241,21,"76.19%","76.19%","Pocillopora_meandrina_HIv1___RNAseq.g29043.t1",NA,NA,NA
"1007","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000017:6963166-6964166",156,-21.08,2,19,818,838,17,"76.47%","82.35%","Pocillopora_meandrina_HIv1___RNAseq.g29533.t1",NA,NA,NA
"1008","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000017:8936123-8937123",144,-20.34,2,21,821,842,19,"57.89%","68.42%","Pocillopora_meandrina_HIv1___RNAseq.g29635.t1",0.67138442718433,0.214637531334612,0.919777966945813
"1009","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000017:9068365-9069365",152,-20.29,2,19,581,601,17,"70.59%","82.35%","Pocillopora_meandrina_HIv1___RNAseq.g29646.t1",-0.0558532965847422,0.928922366160446,0.99894130845029
"1010","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000018:7756839-7757839",176,-23.56,2,21,900,921,19,"78.95%","89.47%","Pocillopora_meandrina_HIv1___RNAseq.g28766.t1",NA,NA,NA
"1011","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000019:610652-611652",162,-21.59,2,19,756,777,17,"70.59%","88.24%","Pocillopora_meandrina_HIv1___RNAseq.21398_t",-0.680411296446424,0.206167071360308,0.916420776581405
"1012","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000020:120713-121713",156,-20.68,2,19,157,182,21,"71.43%","80.95%","Pocillopora_meandrina_HIv1___RNAseq.g97.t1",-0.688488597633245,0.198669244614291,0.912297624566772
"1013","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000021:4853032-4854032",160,-23.26,2,21,851,872,19,"68.42%","78.95%","Pocillopora_meandrina_HIv1___RNAseq.g11006.t1",0.436998117292632,0.461851350084051,0.97024921967979
"1014","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000022:2992337-2993337",169,-23.03,2,20,316,336,18,"83.33%","88.89%","Pocillopora_meandrina_HIv1___RNAseq.g3022.t1",0.677727874250437,0.208675134489422,0.917126038663203
"1015","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000022:3226083-3227083",153,-20.53,2,18,683,704,16,"62.50%","87.50%","Pocillopora_meandrina_HIv1___TS.g18156.t1",NA,NA,NA
"1016","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000022:3499722-3500722",159,-22.17,2,21,613,631,19,"78.95%","84.21%","Pocillopora_meandrina_HIv1___RNAseq.g3050.t1",0.117086019672597,0.851262776537198,0.99571744464625
"1017","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000022:5808008-5809008",155,-22.43,2,19,423,444,18,"77.78%","83.33%","Pocillopora_meandrina_HIv1___RNAseq.g3216.t1",0.116044825326659,0.852579429084157,0.99571744464625
"1018","Cluster_1952","Pocillopora_meandrina_HIv1___Sc0000022:5912689-5913689",157,-20.64,2,20,449,469,18,"77.78%","77.78%","Pocillopora_meandrina_HIv1___RNAseq.g3227.t1",-0.105275778892847,0.866206724826477,0.996087148068407
