CpG context (R1)
================
position	count methylated	count unmethylated	% methylation	coverage
129	1569	15502	9.19	17071
130	1557	14874	9.48	16431
131	1555	14703	9.56	16258
132	1466	14062	9.44	15528
133	1427	13910	9.30	15337
134	1504	13374	10.11	14878
135	1382	12892	9.68	14274
136	1360	12411	9.88	13771
137	1317	12214	9.73	13531
138	1205	11630	9.39	12835
139	1280	11316	10.16	12596
140	1203	11160	9.73	12363
141	1131	10689	9.57	11820
142	1135	10687	9.60	11822
143	1099	10313	9.63	11412
144	1038	9897	9.49	10935
145	1084	9651	10.10	10735
146	1052	9655	9.83	10707
147	984	9479	9.40	10463
148	992	9258	9.68	10250
149	984	8923	9.93	9907
150	832	8684	8.74	9516
151	769	6973	9.93	7742

