"","X","miRNA","V2","V3.x","V4.x","V5","V6","V7","V8","V9","V10","V11","mRNA","PCC.cor","p_value","adjusted_p_value","V3.y","Protein.names","Organism","Gene.Ontology..biological.process.","Gene.Ontology.IDs"
"1126",1126,"Cluster_15726","Porites_evermani_scaffold_2230:31004-32004",160,-23.08,2,21,885,906,19,"73.68%","73.68%","Peve_00015888",1,1.34157585525081e-08,8.89340150118664e-06,"Q9TV36","Fibrillin-1 [Cleaved into: Asprosin]","Sus scrofa (Pig)","activation of protein kinase A activity [GO:0034199]; anatomical structure morphogenesis [GO:0009653]; glucose homeostasis [GO:0042593]; glucose metabolic process [GO:0006006]; protein kinase A signaling [GO:0010737]","GO:0001527; GO:0005179; GO:0005201; GO:0005509; GO:0005576; GO:0005615; GO:0006006; GO:0008201; GO:0009653; GO:0010737; GO:0031012; GO:0034199; GO:0042593"
"1128",1128,"Cluster_15726","Porites_evermani_scaffold_2256:23302-24302",165,-21.29,2,14,849,870,12,"100.00%","100.00%","Peve_00016106",1,9.48637384723993e-09,6.86838308108347e-06,"Q95LU3","Fibrinogen C domain-containing protein 1","Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)","","GO:0008061; GO:0016020; GO:0046872"
"1129",1129,"Cluster_15726","Porites_evermani_scaffold_2335:51068-52068",160,-20.05,2,21,302,323,19,"68.42%","78.95%","Peve_00016876",1,1.34157585525081e-08,8.89340150118664e-06,NA,NA,NA,NA,NA
"1142",1142,"Cluster_15726","Porites_evermani_scaffold_2836:49531-50531",160,-24.78,2,21,609,630,19,"73.68%","73.68%","Peve_00021185",-0.999137171835302,0.0264477364816598,0.885091958128636,"Q4R562","Beta-arrestin-1 (Arrestin beta-1)","Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)","negative regulation of Notch signaling pathway [GO:0045746]; positive regulation of protein phosphorylation [GO:0001934]; positive regulation of receptor internalization [GO:0002092]; protein transport [GO:0015031]; signal transduction [GO:0007165]; ubiquitin-dependent protein catabolic process [GO:0006511]","GO:0001934; GO:0002092; GO:0005634; GO:0005905; GO:0006511; GO:0007165; GO:0015031; GO:0031143; GO:0031410; GO:0045746"
"1158",1158,"Cluster_15726","Porites_evermani_scaffold_3359:14369-15369",151,-20.82,2,17,399,421,16,"75.00%","81.25%","Peve_00025028",-0.998577868479122,0.0339559968102885,0.909359886114279,NA,NA,NA,NA,NA
"1172",1172,"Cluster_15726","Porites_evermani_scaffold_3974:30779-31779",157,-20.54,2,19,657,680,19,"73.68%","78.95%","Peve_00028583",1,9.48637384723993e-09,6.86838308108347e-06,NA,NA,NA,NA,NA
"1189",1189,"Cluster_15726","Porites_evermani_scaffold_45:429558-430558",158,-22.99,2,21,226,251,23,"69.57%","78.26%","Peve_00031471",-0.999762972739619,0.0138612644080488,0.719823225073345,NA,NA,NA,NA,NA
"1204",1204,"Cluster_15726","Porites_evermani_scaffold_5346:1030-2030",149,-21.02,2,21,71,98,25,"68.00%","72.00%","Peve_00034900",-0.997904126995256,0.0412243184290208,0.909359886114279,NA,NA,NA,NA,NA
"1210",1210,"Cluster_15726","Porites_evermani_scaffold_6242:189-1189",146,-20.27,2,11,800,821,9,"88.89%","100.00%","Peve_00037737",-0.999593925615707,0.0181431468379987,0.782669382293497,"Q3ZCH0","Stress-70 protein, mitochondrial (75 kDa glucose-regulated protein) (GRP-75) (Heat shock 70 kDa protein 9)","Bos taurus (Bovine)","cellular response to unfolded protein [GO:0034620]; chaperone cofactor-dependent protein refolding [GO:0051085]; erythrocyte differentiation [GO:0030218]; iron-sulfur cluster assembly [GO:0016226]; negative regulation of erythrocyte differentiation [GO:0045647]; negative regulation of hematopoietic stem cell differentiation [GO:1902037]; negative regulation of hemopoiesis [GO:1903707]; protein export from nucleus [GO:0006611]; protein refolding [GO:0042026]; regulation of erythrocyte differentiation [GO:0045646]","GO:0005524; GO:0005730; GO:0005737; GO:0005739; GO:0006611; GO:0016226; GO:0016887; GO:0030218; GO:0031072; GO:0031625; GO:0034620; GO:0042026; GO:0042645; GO:0044183; GO:0045646; GO:0045647; GO:0051082; GO:0051085; GO:0051787; GO:0140662; GO:1902037; GO:1903707"
"1228",1228,"Cluster_15726","Porites_evermani_scaffold_986:47990-48990",158,-20.18,2,19,287,308,17,"70.59%","82.35%","Peve_00045142",1,1.34157585525081e-08,8.89340150118664e-06,"O54991","Contactin-associated protein 1 (Caspr) (Caspr1) (MHDNIV) (NCP1) (Neurexin IV) (Neurexin-4) (Paranodin)","Mus musculus (Mouse)","axonogenesis [GO:0007409]; cell adhesion [GO:0007155]; central nervous system myelination [GO:0022010]; cytoskeleton organization [GO:0007010]; mitochondrion organization [GO:0007005]; myelination [GO:0042552]; myelination in peripheral nervous system [GO:0022011]; neuromuscular junction development, skeletal muscle fiber [GO:0098529]; neuromuscular process [GO:0050905]; neuromuscular process controlling balance [GO:0050885]; neuromuscular process controlling posture [GO:0050884]; neuron projection development [GO:0031175]; neuron projection morphogenesis [GO:0048812]; neuronal action potential propagation [GO:0019227]; paranodal junction assembly [GO:0030913]; paranodal junction maintenance [GO:1990227]; postsynaptic density organization [GO:0097106]; protein localization to juxtaparanode region of axon [GO:0071205]; protein localization to paranode region of axon [GO:0002175]; regulation of synapse maturation [GO:0090128]","GO:0002175; GO:0005886; GO:0005918; GO:0007005; GO:0007010; GO:0007155; GO:0007409; GO:0016020; GO:0017124; GO:0019227; GO:0022010; GO:0022011; GO:0030424; GO:0030913; GO:0031175; GO:0033010; GO:0033270; GO:0042552; GO:0043209; GO:0048786; GO:0048812; GO:0050884; GO:0050885; GO:0050905; GO:0071205; GO:0090128; GO:0097106; GO:0098529; GO:0098978; GO:1990227"
"1235",1235,"Cluster_15890","Porites_evermani_scaffold_1548:71038-72038",176,-20.71,2,21,307,328,19,"78.95%","89.47%","Peve_00008072",-0.998282282435782,0.0373192738625068,0.909359886114279,NA,NA,NA,NA,NA
"1282",1282,"Cluster_16738","Porites_evermani_scaffold_1522:115932-116932",161,-20.31,2,14,320,341,12,"91.67%","100.00%","Peve_00007806",0.999974190676381,0.00457387578917121,0.54328949385489,NA,NA,NA,NA,NA
"1432",1432,"Cluster_2787","Porites_evermani_scaffold_207:73123-74123",154,-21.98,2,21,447,467,19,"68.42%","78.95%","Peve_00014228",0.997036573432838,0.0490229581666764,0.949574829383869,NA,NA,NA,NA,NA
"1433",1433,"Cluster_2787","Porites_evermani_scaffold_207:73123-74123",161,-20.26,2,19,825,847,18,"77.78%","83.33%","Peve_00014228",0.997036573432838,0.0490229581666764,0.949574829383869,NA,NA,NA,NA,NA
"1479",1479,"Cluster_2787","Porites_evermani_scaffold_2655:58204-59204",163,-21.71,2,21,199,221,20,"75.00%","80.00%","Peve_00019695",0.998742428996946,0.0319305869438654,0.905632568744263,"Q91YK2","Ribosomal RNA processing protein 1 homolog B (RRP1-like protein B)","Mus musculus (Mouse)","apoptotic process [GO:0006915]; cellular response to virus [GO:0098586]; mRNA processing [GO:0006397]; negative regulation of GTPase activity [GO:0034260]; positive regulation by host of viral transcription [GO:0043923]; positive regulation of apoptotic process [GO:0043065]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of RNA splicing [GO:0043484]; RNA splicing [GO:0008380]; rRNA processing [GO:0006364]","GO:0000791; GO:0000792; GO:0001652; GO:0003713; GO:0005634; GO:0005654; GO:0005694; GO:0005730; GO:0006364; GO:0006397; GO:0006915; GO:0008380; GO:0030687; GO:0030688; GO:0034260; GO:0043065; GO:0043484; GO:0043923; GO:0045944; GO:0098586"
"1509",1509,"Cluster_2787","Porites_evermani_scaffold_319:203593-204593",148,-21,2,20,696,720,22,"68.18%","72.73%","Peve_00023931",0.997268981044785,0.0470604815083167,0.940685113548625,"P50549","ETS translocation variant 1 (Ets-related protein 81)","Homo sapiens (Human)","axon guidance [GO:0007411]; cell differentiation [GO:0030154]; mechanosensory behavior [GO:0007638]; muscle organ development [GO:0007517]; peripheral nervous system neuron development [GO:0048935]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription by RNA polymerase II [GO:0006357]; transcription by RNA polymerase II [GO:0006366]","GO:0000785; GO:0000978; GO:0000981; GO:0001228; GO:0003700; GO:0005634; GO:0006357; GO:0006366; GO:0007411; GO:0007517; GO:0007638; GO:0030154; GO:0045944; GO:0048935; GO:1990837"
"1518",1518,"Cluster_2787","Porites_evermani_scaffold_337:73551-74551",152,-21.52,2,21,585,604,19,"73.68%","78.95%","Peve_00025086",-0.999963153550721,0.00546505171493988,0.551398425649056,NA,NA,NA,NA,NA
"1586",1586,"Cluster_2787","Porites_evermani_scaffold_57:312852-313852",158,-23.01,2,21,595,615,19,"73.68%","78.95%","Peve_00036122",0.998020559760609,0.0400624940598234,0.909359886114279,NA,NA,NA,NA,NA
"1593",1593,"Cluster_2787","Porites_evermani_scaffold_60:343976-344976",150,-21.21,2,21,349,373,22,"68.18%","72.73%","Peve_00037061",-0.999649545771953,0.0168547943103946,0.778328904052462,"Q92820","Gamma-glutamyl hydrolase (EC 3.4.19.9) (Conjugase) (GH) (Gamma-Glu-X carboxypeptidase)","Homo sapiens (Human)","tetrahydrofolylpolyglutamate metabolic process [GO:0046900]","GO:0005576; GO:0005615; GO:0005634; GO:0005773; GO:0008238; GO:0008242; GO:0034722; GO:0035578; GO:0035580; GO:0042470; GO:0046900; GO:0070062; GO:1904724"
"1601",1601,"Cluster_2787","Porites_evermani_scaffold_682:92964-93879",158,-21.8,2,21,666,691,23,"69.57%","78.26%","Peve_00039122",0.997623736355649,0.0438963560597039,0.922643131738102,"Q9BYE2","Transmembrane protease serine 13 (EC 3.4.21.-) (Membrane-type mosaic serine protease) (Mosaic serine protease)","Homo sapiens (Human)","proteolysis [GO:0006508]","GO:0004252; GO:0005044; GO:0006508; GO:0016020; GO:0072562"
"1613",1613,"Cluster_2787","Porites_evermani_scaffold_82:578818-579818",152,-21.18,2,21,347,368,19,"68.42%","68.42%","Peve_00042177",0.999318127749319,0.0235110112931456,0.850665296699579,"Q96LK0","Centrosomal protein of 19 kDa (Cep19)","Homo sapiens (Human)","cilium assembly [GO:0060271]; microtubule anchoring at centrosome [GO:0034454]; vesicle targeting, trans-Golgi to periciliary membrane compartment [GO:0097712]","GO:0000922; GO:0005654; GO:0005737; GO:0005813; GO:0005814; GO:0005929; GO:0034454; GO:0036064; GO:0060271; GO:0097712"
"1631",1631,"Cluster_2854","Porites_evermani_scaffold_101:86928-87928",148,-20.88,2,14,173,196,14,"78.57%","85.71%","Peve_00000377",0.997896558563532,0.0412987102322654,0.909359886114279,"Q55DA0","ABC transporter G family member 22 (ABC transporter ABCG.22)","Dictyostelium discoideum (Social amoeba)","aggregation involved in sorocarp development [GO:0031152]; cell motility [GO:0048870]; sorocarp morphogenesis [GO:0031288]; transmembrane transport [GO:0055085]","GO:0005524; GO:0016020; GO:0016887; GO:0031152; GO:0031288; GO:0042626; GO:0048870; GO:0055085; GO:0140359"
"1634",1634,"Cluster_2854","Porites_evermani_scaffold_1069:139502-140502",159,-21.31,2,20,162,183,18,"72.22%","77.78%","Peve_00001268",0.999962448044095,0.00551712420276981,0.551398425649056,NA,NA,NA,NA,NA
"1654",1654,"Cluster_2854","Porites_evermani_scaffold_1274:58721-59721",160,-20.55,2,19,748,771,19,"78.95%","84.21%","Peve_00004417",0.998804655877086,0.031130411862649,0.903929377050813,NA,NA,NA,NA,NA
"1681",1681,"Cluster_2854","Porites_evermani_scaffold_1791:63755-64755",146,-20.55,2,21,100,126,24,"66.67%","66.67%","Peve_00011018",-0.999898831254468,0.00905569870901151,0.591707940755134,NA,NA,NA,NA,NA
"1685",1685,"Cluster_2854","Porites_evermani_scaffold_18:431398-432398",153,-21.61,2,14,478,499,12,"83.33%","91.67%","Peve_00011155",0.999983740199231,0.00363039030884399,0.527140119669662,NA,NA,NA,NA,NA
"1689",1689,"Cluster_2854","Porites_evermani_scaffold_2040:84488-85488",166,-20.5,2,21,65,85,19,"73.68%","89.47%","Peve_00013972",0.999962448044095,0.00551712420276981,0.551398425649056,"Q9VBW3","Tyrosine kinase receptor Cad96Ca (EC 2.7.10.1) (Cadherin-96Ca) (Tyrosine kinase receptor HD-14)","Drosophila melanogaster (Fruit fly)","calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules [GO:0016339]; Golgi organization [GO:0007030]; homophilic cell adhesion via plasma membrane adhesion molecules [GO:0007156]; negative regulation of cell size [GO:0045792]; positive regulation of kinase activity [GO:0033674]; positive regulation of phosphatidylinositol 3-kinase signaling [GO:0014068]; positive regulation of wound healing [GO:0090303]; protein phosphorylation [GO:0006468]; transmembrane receptor protein tyrosine kinase signaling pathway [GO:0007169]; wound healing [GO:0042060]","GO:0004713; GO:0004714; GO:0005509; GO:0005524; GO:0005886; GO:0006468; GO:0007030; GO:0007156; GO:0007169; GO:0014068; GO:0016339; GO:0033674; GO:0042060; GO:0043235; GO:0045177; GO:0045792; GO:0090303"
"1709",1709,"Cluster_2854","Porites_evermani_scaffold_2548:41242-42242",163,-21.24,2,21,889,912,21,"76.19%","76.19%","Peve_00018828",0.998059288344699,0.0396685101306057,0.909359886114279,NA,NA,NA,NA,NA
"1719",1719,"Cluster_2854","Porites_evermani_scaffold_3060:27010-28010",167,-20.56,2,20,420,441,18,"77.78%","83.33%","Peve_00023071",0.999962448044095,0.00551712420276166,0.551398425649056,NA,NA,NA,NA,NA
"1731",1731,"Cluster_2854","Porites_evermani_scaffold_33:436056-437056",159,-20.29,2,20,562,583,18,"61.11%","88.89%","Peve_00024587",-0.997501684128481,0.0450100248602691,0.930633997430282,"Q9VCA2","Organic cation transporter protein","Drosophila melanogaster (Fruit fly)","apoptotic process [GO:0006915]; ion transport [GO:0006811]","GO:0006811; GO:0006915; GO:0016020; GO:0022857"
"1773",1773,"Cluster_2854","Porites_evermani_scaffold_546:130408-131408",150,-20.22,2,15,853,874,13,"76.92%","84.62%","Peve_00035329",0.998029698096393,0.0399698798387951,0.909359886114279,NA,NA,NA,NA,NA
"1793",1793,"Cluster_2854","Porites_evermani_scaffold_6869:3658-3892",149,-22.41,2,21,76,98,21,"66.67%","76.19%","Peve_00039198",-0.997118363096831,0.0483413856135186,0.946447951505117,"O75897","Sulfotransferase 1C4 (ST1C4) (EC 2.8.2.1) (Sulfotransferase 1C2) (SULT1C#2)","Homo sapiens (Human)","3'-phosphoadenosine 5'-phosphosulfate metabolic process [GO:0050427]; doxorubicin metabolic process [GO:0044598]; ethanol catabolic process [GO:0006068]; flavonoid metabolic process [GO:0009812]; sulfation [GO:0051923]; xenobiotic metabolic process [GO:0006805]","GO:0004062; GO:0005737; GO:0005829; GO:0006068; GO:0006805; GO:0008146; GO:0009812; GO:0044598; GO:0050427; GO:0051923"
"1847",1847,"Cluster_2882","Porites_evermani_scaffold_1735:0-787",147,-21.44,2,21,121,147,24,"62.50%","66.67%","Peve_00010433",-0.99813899500858,0.0388451018771475,0.909359886114279,"Q6NSI8","SANT and BTB domain regulator of class switch recombination (SANT and BTB domain regulator of CSR)","Homo sapiens (Human)","isotype switching [GO:0045190]","GO:0042802; GO:0045190"
"1854",1854,"Cluster_2882","Porites_evermani_scaffold_1890:93851-94851",169,-23.55,2,19,372,395,19,"78.95%","89.47%","Peve_00012142",-0.997089131731783,0.0485860732748588,0.947668828184205,"Q12834","Cell division cycle protein 20 homolog (p55CDC)","Homo sapiens (Human)","anaphase-promoting complex-dependent catabolic process [GO:0031145]; cell differentiation [GO:0030154]; cell division [GO:0051301]; mitotic sister chromatid cohesion [GO:0007064]; mitotic spindle assembly [GO:0090307]; mitotic spindle assembly checkpoint signaling [GO:0007094]; negative regulation of ubiquitin-protein transferase activity [GO:0051444]; nervous system development [GO:0007399]; positive regulation of anaphase-promoting complex-dependent catabolic process [GO:1905786]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of synapse maturation [GO:0090129]; positive regulation of synaptic plasticity [GO:0031915]; positive regulation of ubiquitin protein ligase activity [GO:1904668]; protein ubiquitination [GO:0016567]; regulation of dendrite development [GO:0050773]; regulation of meiotic cell cycle [GO:0051445]; regulation of meiotic nuclear division [GO:0040020]; regulation of mitotic cell cycle [GO:0007346]","GO:0000922; GO:0005654; GO:0005680; GO:0005813; GO:0005819; GO:0005829; GO:0007064; GO:0007094; GO:0007346; GO:0007399; GO:0008022; GO:0008284; GO:0010997; GO:0016567; GO:0019899; GO:0030154; GO:0031145; GO:0031915; GO:0033597; GO:0040020; GO:0042826; GO:0048471; GO:0050773; GO:0051301; GO:0051444; GO:0051445; GO:0090129; GO:0090307; GO:1904668; GO:1905786; GO:1990757"
"1888",1888,"Cluster_2882","Porites_evermani_scaffold_310:30150-31150",162,-24.47,2,15,257,278,13,"84.62%","100.00%","Peve_00023391",-0.999656503413255,0.0166866349892639,0.775337211553618,"Q1PSW8","E3 ubiquitin-protein ligase TRIM71 (EC 2.3.2.27) (Protein lin-41 homolog) (mLin41) (RING-type E3 ubiquitin transferase TRIM71) (Tripartite motif-containing protein 71)","Mus musculus (Mouse)","3'-UTR-mediated mRNA destabilization [GO:0061158]; cellular response to organic substance [GO:0071310]; fibroblast growth factor receptor signaling pathway [GO:0008543]; G1/S transition of mitotic cell cycle [GO:0000082]; miRNA metabolic process [GO:0010586]; miRNA processing [GO:0035196]; miRNA-mediated gene silencing by inhibition of translation [GO:0035278]; negative regulation of translation [GO:0017148]; neural tube closure [GO:0001843]; neural tube development [GO:0021915]; positive regulation of miRNA-mediated gene silencing [GO:2000637]; post-transcriptional regulation of gene expression [GO:0010608]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein autoubiquitination [GO:0051865]; protein polyubiquitination [GO:0000209]; regulation of miRNA-mediated gene silencing [GO:0060964]; regulation of neural precursor cell proliferation [GO:2000177]; regulation of protein metabolic process [GO:0051246]; stem cell proliferation [GO:0072089]","GO:0000082; GO:0000209; GO:0000932; GO:0001843; GO:0004842; GO:0008270; GO:0008543; GO:0010586; GO:0010608; GO:0017148; GO:0021915; GO:0030371; GO:0035196; GO:0035198; GO:0035278; GO:0043161; GO:0051246; GO:0051865; GO:0060964; GO:0061158; GO:0061630; GO:0071310; GO:0072089; GO:2000177; GO:2000637"
"1906",1906,"Cluster_2882","Porites_evermani_scaffold_45:5053-6053",166,-22.51,2,21,763,788,23,"73.91%","82.61%","Peve_00031436",-0.998016621951657,0.0401023366876437,0.909359886114279,"Q0P5B1","Peroxisomal membrane protein PEX13 (Peroxin-13)","Bos taurus (Bovine)","cerebral cortex cell migration [GO:0021795]; fatty acid alpha-oxidation [GO:0001561]; locomotory behavior [GO:0007626]; microtubule-based peroxisome localization [GO:0060152]; neuron migration [GO:0001764]; protein import into peroxisome matrix, docking [GO:0016560]; suckling behavior [GO:0001967]","GO:0001561; GO:0001764; GO:0001967; GO:0005778; GO:0007626; GO:0008320; GO:0016560; GO:0021795; GO:0060152; GO:1990429"
"1952",1952,"Cluster_29","Porites_evermani_scaffold_2014:26035-27035",155,-20.25,2,20,449,467,18,"72.22%","83.33%","Peve_00013718",0.999652457614836,0.0167846228939752,0.776954707475336,NA,NA,NA,NA,NA
"1960",1960,"Cluster_29","Porites_evermani_scaffold_27:867342-868342",159,-20.95,2,21,842,864,20,"65.00%","85.00%","Peve_00020075",-0.99757215116682,0.0443704514965721,0.926335665692565,NA,NA,NA,NA,NA
"2021",2021,"Cluster_4079","Porites_evermani_scaffold_2:1132302-1133302",156,-20.02,2,21,84,105,19,"63.16%","78.95%","Peve_00013396",-0.999820977218369,0.0120463575804017,0.676535186799302,"Q925Q3","Mitochondrial sodium/calcium exchanger protein (Na(+)/K(+)/Ca(2+)-exchange protein 6) (Sodium/calcium exchanger protein, mitochondrial) (Sodium/potassium/calcium exchanger 6) (Solute carrier family 24 member 6) (Solute carrier family 8 member B1)","Mus musculus (Mouse)","calcium export from the mitochondrion [GO:0099093]; calcium ion transmembrane transport [GO:0070588]; cation transport [GO:0006812]; cellular calcium ion homeostasis [GO:0006874]; glucose homeostasis [GO:0042593]; mitochondrial calcium ion homeostasis [GO:0051560]; mitochondrial calcium ion transmembrane transport [GO:0006851]; regulation of cardiac muscle cell membrane potential [GO:0086036]; regulation of cytosolic calcium ion concentration [GO:0051480]; regulation of insulin secretion [GO:0050796]; regulation of lymphocyte chemotaxis [GO:1901623]; regulation of store-operated calcium entry [GO:2001256]; response to stimulus [GO:0050896]; sodium ion transmembrane transport [GO:0035725]","GO:0005432; GO:0005739; GO:0005743; GO:0005886; GO:0006812; GO:0006851; GO:0006874; GO:0008324; GO:0016020; GO:0030061; GO:0031966; GO:0035725; GO:0042383; GO:0042593; GO:0042802; GO:0042803; GO:0050796; GO:0050896; GO:0051480; GO:0051560; GO:0070588; GO:0086036; GO:0086038; GO:0099093; GO:1901623; GO:2001256"
"2028",2028,"Cluster_4079","Porites_evermani_scaffold_2219:68259-69259",171,-21.11,2,20,653,674,18,"83.33%","83.33%","Peve_00015748",-0.999044377811527,0.0278338206502373,0.899469696283718,"P0CI65","Nephrocystin-3","Danio rerio (Zebrafish) (Brachydanio rerio)","cilium assembly [GO:0060271]; convergent extension [GO:0060026]; determination of left/right symmetry [GO:0007368]; heart jogging [GO:0003146]; kidney development [GO:0001822]; Kupffer's vesicle development [GO:0070121]; left/right pattern formation [GO:0060972]; pronephros development [GO:0048793]; visual perception [GO:0007601]; Wnt signaling pathway [GO:0016055]","GO:0001822; GO:0003146; GO:0005929; GO:0007368; GO:0007601; GO:0016055; GO:0048793; GO:0060026; GO:0060271; GO:0060972; GO:0070121; GO:0097543; GO:0097546"
"2045",2045,"Cluster_4079","Porites_evermani_scaffold_3021:53225-54225",154,-21.51,2,20,62,85,20,"60.00%","85.00%","Peve_00022789",0.999909031516669,0.0085870479919059,0.575101679046124,NA,NA,NA,NA,NA
"2085",2085,"Cluster_4079","Porites_evermani_scaffold_541:193793-194793",158,-20.23,2,20,417,439,19,"68.42%","84.21%","Peve_00035192",-0.998775289031826,0.03151056991983,0.903929377050813,"Q80XJ3","Tetratricopeptide repeat protein 28 (TPR repeat protein 28)","Mus musculus (Mouse)","cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of mitotic cell cycle [GO:0007346]","GO:0005737; GO:0005813; GO:0007049; GO:0007346; GO:0019900; GO:0030496; GO:0051301; GO:0072686; GO:0097431; GO:1990023"
"2094",2094,"Cluster_4079","Porites_evermani_scaffold_636:90422-91422",146,-20.12,2,20,13,35,19,"63.16%","73.68%","Peve_00038009",-0.999936297068816,0.00718583323943983,0.573710369894872,"P15178","Aspartate--tRNA ligase, cytoplasmic (EC 6.1.1.12) (Aspartyl-tRNA synthetase) (AspRS)","Rattus norvegicus (Rat)","aspartyl-tRNA aminoacylation [GO:0006422]","GO:0003723; GO:0004815; GO:0005524; GO:0005737; GO:0005829; GO:0006422; GO:0017101; GO:0045202"
"2129",2129,"Cluster_4080","Porites_evermani_scaffold_1461:30812-31812",165,-20.75,2,20,758,781,20,"75.00%","90.00%","Peve_00006985",-0.998052429938545,0.0397385645947719,0.909359886114279,"Q9H4G4","Golgi-associated plant pathogenesis-related protein 1 (GAPR-1) (Golgi-associated PR-1 protein) (Glioma pathogenesis-related protein 2) (GliPR 2)","Homo sapiens (Human)","positive regulation of epithelial cell migration [GO:0010634]; positive regulation of epithelial to mesenchymal transition [GO:0010718]; positive regulation of ERK1 and ERK2 cascade [GO:0070374]","GO:0000139; GO:0005615; GO:0010634; GO:0010718; GO:0042803; GO:0070062; GO:0070374"
"2143",2143,"Cluster_4080","Porites_evermani_scaffold_185:171141-172141",161,-21.13,2,21,615,638,22,"77.27%","77.27%","Peve_00011705",0.998232761629708,0.037853554466726,0.909359886114279,NA,NA,NA,NA,NA
"2149",2149,"Cluster_4080","Porites_evermani_scaffold_1978:17170-17866",162,-20.91,2,15,566,587,13,"84.62%","100.00%","Peve_00013087",-0.999999672229045,0.000515442667547547,0.239778920002343,"Q7TN88","Polycystic kidney disease protein 1-like 2 (PC1-like 2 protein) (Polycystin-1L2)","Mus musculus (Mouse)","detection of mechanical stimulus [GO:0050982]","GO:0001965; GO:0005262; GO:0005509; GO:0016020; GO:0030246; GO:0050982"
"2221",2221,"Cluster_4080","Porites_evermani_scaffold_563:175532-176532",161,-20.29,2,21,329,350,20,"75.00%","85.00%","Peve_00035886",-0.999981340367671,0.00388908412218857,0.54328949385489,"Q6DE14","Transcription factor E2F4 (E2F-4)","Xenopus laevis (African clawed frog)","centriole assembly [GO:0098534]; motile cilium assembly [GO:0044458]; multi-ciliated epithelial cell differentiation [GO:1903251]; positive regulation of transcription by RNA polymerase II [GO:0045944]","GO:0000978; GO:0003700; GO:0005634; GO:0005667; GO:0044458; GO:0045944; GO:0046983; GO:0098534; GO:1903251"
"2228",2228,"Cluster_4080","Porites_evermani_scaffold_623:104387-105387",172,-21.91,2,19,957,977,17,"88.24%","94.12%","Peve_00037697",-0.999168966643069,0.0259558006313078,0.879507868160642,"O62742","Sterol carrier protein 2 (SCP-2) (Acetyl-CoA C-myristoyltransferase) (EC 2.3.1.155) (Non-specific lipid-transfer protein) (NSL-TP) (Propanoyl-CoA C-acyltransferase) (EC 2.3.1.176) (SCP-2/3-oxoacyl-CoA thiolase) (SCP-2/thiolase) (EC 2.3.1.16) (SCP-chi) (SCPX) (Sterol carrier protein X) (SCP-X)","Oryctolagus cuniculus (Rabbit)","bile acid metabolic process [GO:0008206]; fatty acid beta-oxidation [GO:0006635]; intracellular cholesterol transport [GO:0032367]; lipid transport [GO:0006869]; regulation of phospholipid biosynthetic process [GO:0071071]","GO:0003988; GO:0005737; GO:0005739; GO:0005777; GO:0005782; GO:0005783; GO:0006635; GO:0006869; GO:0008206; GO:0008289; GO:0032367; GO:0033814; GO:0050632; GO:0050633; GO:0071071; GO:0120019; GO:0120020"
"2231",2231,"Cluster_4080","Porites_evermani_scaffold_6:665825-666825",167,-21.47,2,20,777,798,18,"77.78%","83.33%","Peve_00036963",0.999351594621176,0.0229267182870592,0.843538272975541,"Q8WU76","Sec1 family domain-containing protein 2 (Syntaxin-binding protein 1-like 1)","Homo sapiens (Human)","intracellular protein transport [GO:0006886]; vesicle docking involved in exocytosis [GO:0006904]; vesicle-mediated transport [GO:0016192]","GO:0005886; GO:0006886; GO:0006904; GO:0016192; GO:0019905; GO:0030141"
"2244",2244,"Cluster_4080","Porites_evermani_scaffold_893:112442-113442",161,-20.29,2,18,577,598,16,"75.00%","87.50%","Peve_00043526",0.998465344822469,0.0352741113828147,0.909359886114279,NA,NA,NA,NA,NA
"2329",2329,"Cluster_4629","Porites_evermani_scaffold_1071:25544-26544",150,-20.45,2,21,296,316,19,"68.42%","73.68%","Peve_00001326",-0.997041811903654,0.0489795884758296,0.949444666171571,"Q505F5","Leucine-rich repeat-containing protein 47","Mus musculus (Mouse)","phenylalanyl-tRNA aminoacylation [GO:0006432]","GO:0003723; GO:0004826; GO:0006432"
"2334",2334,"Cluster_4629","Porites_evermani_scaffold_1137:25604-26604",140,-21.96,2,9,1,17,7,"100.00%","100.00%","Peve_00002365",0.997938030915672,0.0408894104551393,0.909359886114279,NA,NA,NA,NA,NA
"2335",2335,"Cluster_4629","Porites_evermani_scaffold_1144:119483-120483",161,-23.63,2,21,861,885,22,"77.27%","81.82%","Peve_00002477",0.997938030915672,0.0408894104551393,0.909359886114279,NA,NA,NA,NA,NA
"2352",2352,"Cluster_4629","Porites_evermani_scaffold_1347:20083-21083",172,-30.34,2,21,633,654,19,"73.68%","89.47%","Peve_00005452",0.997938030915672,0.0408894104551393,0.909359886114279,"Q9FGB1",NA,NA,NA,NA
