"","mRNA","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","X","miRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar"
"116","Peve_00036804","GO:0106310","protein serine kinase activity",509,5,1.82,0.03592,"Molecular Functions",2222,"Cluster_8634",0.999713854690073,0.0152299610722912,0.74704227726185,165,-22.16,"2 18","575 596",16,"81.25%","87.50%"
"117","Peve_00037304","GO:0001875","lipopolysaccharide immune receptor activity",2,1,0.01,0.00716,"Molecular Functions",2346,"Cluster_4735",0.99999940598563,0.000693894776259953,0.239778920002343,151,-24.43,"2 18","62 87",20,"70.00%","80.00%"
"118","Peve_00037304","GO:0004992","platelet activating factor receptor activity",1,1,0,0.00358,"Molecular Functions",2346,"Cluster_4735",0.99999940598563,0.000693894776259953,0.239778920002343,151,-24.43,"2 18","62 87",20,"70.00%","80.00%"
"119","Peve_00037304","GO:0045028","G protein-coupled purinergic nucleotide receptor ac...",2,1,0.01,0.00716,"Molecular Functions",2346,"Cluster_4735",0.99999940598563,0.000693894776259953,0.239778920002343,151,-24.43,"2 18","62 87",20,"70.00%","80.00%"
"120","Peve_00038927","GO:0001641","group II metabotropic glutamate receptor activity",12,1,0.04,0.04219,"Molecular Functions",2561,"Cluster_796",0.999994129428634,0.00218140105709832,0.379078774246101,164,-21.21,"2 20","939 958",18,"83.33%","83.33%"
"121","Peve_00039844","GO:0004165","delta(3)-delta(2)-enoyl-CoA isomerase activity",4,1,0.01,0.01426,"Molecular Functions",3361,"Cluster_6904",0.999999795128444,0.00040750783351279,0.220203561143389,155,-23.05,"2 21","24 48",22,"63.64%","77.27%"
"122","Peve_00041130","GO:0032977","membrane insertase activity",8,2,0.03,0.00035,"Molecular Functions",2319,"Cluster_11134",0.998868511449619,0.0302873419647907,0.903929377050732,162,-24.53,"2 19","497 518",17,"64.71%","94.12%"
"123","Peve_00042916","GO:0004140","dephospho-CoA kinase activity",5,1,0.02,0.0178,"Molecular Functions",2583,"Cluster_4735",0.999824590062268,0.011924181187447,0.672885963152335,173,-22.62,"2 18","311 332",16,"87.50%","93.75%"
"124","Peve_00042916","GO:0004595","pantetheine-phosphate adenylyltransferase activity",4,1,0.01,0.01426,"Molecular Functions",2583,"Cluster_4735",0.999824590062268,0.011924181187447,0.672885963152335,173,-22.62,"2 18","311 332",16,"87.50%","93.75%"
"125","Peve_00043419","GO:0106310","protein serine kinase activity",509,5,1.82,0.03592,"Molecular Functions",574,"Cluster_1167",0.999909726776791,0.00855416971793915,0.573710369895225,158,-20.65,"2 20","290 312",19,"73.68%","78.95%"
"126","Peve_00044580","GO:0017178","diphthine-ammonia ligase activity",1,1,0,0.00358,"Molecular Functions",2208,"Cluster_10934",0.998038064060883,0.0398849050546989,0.909359886114302,161,-21.63,"2 20","74 94",18,"77.78%","83.33%"
