"","mRNA","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","X","miRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar"
"114","Peve_00037614","GO:0004081","bis(5'-nucleosyl)-tetraphosphatase (asymmetrical) a...",5,1,0.01,0.01181,"Molecular Functions",1519,"Cluster_4079",-0.997292545957875,0.046856916122049,0.939542385262123,169,-28.14,"2 21","495 517",21,"80.95%","85.71%"
"115","Peve_00037614","GO:0004820","glycine-tRNA ligase activity",1,1,0,0.00237,"Molecular Functions",1519,"Cluster_4079",-0.997292545957875,0.046856916122049,0.939542385262123,169,-28.14,"2 21","495 517",21,"80.95%","85.71%"
"116","Peve_00039724","GO:0008707","4-phytase activity",3,1,0.01,0.0071,"Molecular Functions",1449,"Cluster_2787",-0.999918519895222,0.00812688022498161,0.573710369895225,161,-22.45,"2 19","175 197",18,"72.22%","88.89%"
"117","Peve_00039724","GO:0016158","3-phytase activity",4,1,0.01,0.00946,"Molecular Functions",1449,"Cluster_2787",-0.999918519895222,0.00812688022498161,0.573710369895225,161,-22.45,"2 19","175 197",18,"72.22%","88.89%"
"118","Peve_00039724","GO:0016312","inositol bisphosphate phosphatase activity",6,1,0.01,0.01416,"Molecular Functions",1449,"Cluster_2787",-0.999918519895222,0.00812688022498161,0.573710369895225,161,-22.45,"2 19","175 197",18,"72.22%","88.89%"
"119","Peve_00039724","GO:0030351","inositol-1,3,4,5,6-pentakisphosphate 3-phosphatase ...",4,1,0.01,0.00946,"Molecular Functions",1449,"Cluster_2787",-0.999918519895222,0.00812688022498161,0.573710369895225,161,-22.45,"2 19","175 197",18,"72.22%","88.89%"
"120","Peve_00039724","GO:0030352","inositol-1,4,5,6-tetrakisphosphate 6-phosphatase ac...",3,1,0.01,0.0071,"Molecular Functions",1449,"Cluster_2787",-0.999918519895222,0.00812688022498161,0.573710369895225,161,-22.45,"2 19","175 197",18,"72.22%","88.89%"
"121","Peve_00039724","GO:0034417","bisphosphoglycerate 3-phosphatase activity",4,1,0.01,0.00946,"Molecular Functions",1449,"Cluster_2787",-0.999918519895222,0.00812688022498161,0.573710369895225,161,-22.45,"2 19","175 197",18,"72.22%","88.89%"
"122","Peve_00039724","GO:0046030","inositol trisphosphate phosphatase activity",13,1,0.03,0.03043,"Molecular Functions",1449,"Cluster_2787",-0.999918519895222,0.00812688022498161,0.573710369895225,161,-22.45,"2 19","175 197",18,"72.22%","88.89%"
"123","Peve_00039724","GO:0052826","inositol hexakisphosphate 2-phosphatase activity",4,1,0.01,0.00946,"Molecular Functions",1449,"Cluster_2787",-0.999918519895222,0.00812688022498161,0.573710369895225,161,-22.45,"2 19","175 197",18,"72.22%","88.89%"
"124","Peve_00040371","GO:0005049","nuclear export signal receptor activity",11,1,0.03,0.02581,"Molecular Functions",2312,"Cluster_4115",-0.998463578089383,0.0352944149574955,0.909359886114302,166,-23.07,"2 19","609 630",17,"70.59%","94.12%"
"125","Peve_00040371","GO:0008139","nuclear localization sequence binding",19,1,0.05,0.04417,"Molecular Functions",2312,"Cluster_4115",-0.998463578089383,0.0352944149574955,0.909359886114302,166,-23.07,"2 19","609 630",17,"70.59%","94.12%"
"126","Peve_00043019","GO:0008270","zinc ion binding",1370,7,3.25,0.04173,"Molecular Functions",3328,"Cluster_9149",-0.998042064423258,0.0398442086073031,0.909359886114302,162,-24.46,"2 15","294 315",13,"84.62%","100.00%"
"127","Peve_00043019","GO:0030371","translation repressor activity",94,2,0.22,0.021,"Molecular Functions",3328,"Cluster_9149",-0.998042064423258,0.0398442086073031,0.909359886114302,162,-24.46,"2 15","294 315",13,"84.62%","100.00%"
"128","Peve_00043672","GO:0005018","platelet-derived growth factor alpha-receptor activ...",8,1,0.02,0.01884,"Molecular Functions",3191,"Cluster_6906",-0.996921218382016,0.0499684699057138,0.95352564431127,159,-20.7,"2 17","859 882",17,"82.35%","82.35%"
"129","Peve_00043672","GO:0005161","platelet-derived growth factor receptor binding",9,1,0.02,0.02117,"Molecular Functions",3191,"Cluster_6906",-0.996921218382016,0.0499684699057138,0.95352564431127,159,-20.7,"2 17","859 882",17,"82.35%","82.35%"
"130","Peve_00043672","GO:0038085","vascular endothelial growth factor binding",18,1,0.04,0.04189,"Molecular Functions",3191,"Cluster_6906",-0.996921218382016,0.0499684699057138,0.95352564431127,159,-20.7,"2 17","859 882",17,"82.35%","82.35%"
"131","Peve_00043672","GO:0043548","phosphatidylinositol 3-kinase binding",85,2,0.2,0.03444,"Molecular Functions",3191,"Cluster_6906",-0.996921218382016,0.0499684699057138,0.95352564431127,159,-20.7,"2 17","859 882",17,"82.35%","82.35%"
"132","Peve_00043672","GO:0048407","platelet-derived growth factor binding",12,1,0.03,0.02812,"Molecular Functions",3191,"Cluster_6906",-0.996921218382016,0.0499684699057138,0.95352564431127,159,-20.7,"2 17","859 882",17,"82.35%","82.35%"
"133","Peve_00043724","GO:0008499","UDP-galactose:beta-N-acetylglucosamine beta-1,3-gal...",38,2,0.09,0.00367,"Molecular Functions",2061,"Cluster_15726",-0.998403640393818,0.0359764475202192,0.909359886114302,165,-27.25,"2 20","949 973",21,"80.95%","80.95%"
"134","Peve_00043724","GO:0047275","glucosaminylgalactosylglucosylceramide beta-galacto...",12,1,0.03,0.02812,"Molecular Functions",2061,"Cluster_15726",-0.998403640393818,0.0359764475202192,0.909359886114302,165,-27.25,"2 20","949 973",21,"80.95%","80.95%"
"135","Peve_00045236","GO:0008143","poly(A) binding",18,2,0.04,0.00082,"Molecular Functions",2530,"Cluster_4735",-0.999310671556481,0.023639221558204,0.851916223620128,166,-20.89,"2 21","859 883",22,"77.27%","81.82%"
"136","Peve_00045236","GO:0048027","mRNA 5'-UTR binding",17,1,0.04,0.03961,"Molecular Functions",2530,"Cluster_4735",-0.999310671556481,0.023639221558204,0.851916223620128,166,-20.89,"2 21","859 883",22,"77.27%","81.82%"
