species,feature_type,feature_id,genomic_context,max_prop,TE_exonic_prop,TE_intronic_prop,exon_prop,intron_prop,TE_intergenic_prop,intergenic_prop
Peve,lncRNA_promoter,lncRNA_9242,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9243,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9244,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9245,intergenic,0,0,0,0,0,0,0
Peve,lncRNA_promoter,lncRNA_9246,intergenic,0,0,0,0,0,0,0
Peve,lncRNA_promoter,lncRNA_9247,intron,1,0,0,0,1,0,0
Peve,lncRNA_promoter,lncRNA_9248,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9249,intergenic,0.964956195244055,0,0,0,0,0.0350438047559449,0.964956195244055
Peve,lncRNA_promoter,lncRNA_9250,intergenic,0.967990515708358,0,0,0,0,0.032009484291642,0.967990515708358
Peve,lncRNA_promoter,lncRNA_9251,exon,0.4,0,0,0.4,0.194444444444444,0.0555555555555556,0.35
Peve,lncRNA_promoter,lncRNA_9252,intron,0.626095925734915,0.0201134605466735,0,0.353790613718412,0.626095925734915,0,0
Peve,lncRNA_promoter,lncRNA_9253,intron,0.626095925734915,0.0201134605466735,0,0.353790613718412,0.626095925734915,0,0
Peve,lncRNA_promoter,lncRNA_9254,intergenic,0.826262626262626,0,0,0.173737373737374,0,0,0.826262626262626
Peve,lncRNA_promoter,lncRNA_9255,intergenic,0.818,0,0,0.182,0,0,0.818
Peve,lncRNA_promoter,lncRNA_9256,intergenic,0.998799519807923,0,0,0,0,0.00120048019207683,0.998799519807923
Peve,lncRNA_promoter,lncRNA_9257,intron,0.940128649183572,0,0.0598713508164275,0,0.940128649183572,0,0
Peve,lncRNA_promoter,lncRNA_9258,intron,0.635789473684211,0,0,0.36421052631579,0.635789473684211,0,0
Peve,lncRNA_promoter,lncRNA_9259,intron,0.760141093474427,0.0599647266313933,0.0476190476190476,0.132275132275132,0.760141093474427,0,0
Peve,lncRNA_promoter,lncRNA_9260,intron,0.760141093474427,0.0599647266313933,0.0476190476190476,0.132275132275132,0.760141093474427,0,0
Peve,lncRNA_promoter,lncRNA_9261,TE_intergenic,0.501742160278746,0,0,0,0,0.501742160278746,0.498257839721254
Peve,lncRNA_promoter,lncRNA_9262,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9263,intron,0.519427402862986,0,0,0.480572597137014,0.519427402862986,0,0
Peve,lncRNA_promoter,lncRNA_9264,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9265,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9266,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9267,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9268,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9269,intergenic,0.978540772532189,0,0,0,0,0.0214592274678112,0.978540772532189
Peve,lncRNA_promoter,lncRNA_9270,exon,0.483938547486034,0,0.0405027932960894,0.483938547486034,0.475558659217877,0,0
Peve,lncRNA_promoter,lncRNA_9271,intergenic,0.96736913664174,0,0,0,0,0.0326308633582597,0.96736913664174
Peve,lncRNA_promoter,lncRNA_9272,intron,0.965263157894737,0,0,0.0347368421052632,0.965263157894737,0,0
Peve,lncRNA_promoter,lncRNA_9273,intron,1,0,0,0,1,0,0
Peve,lncRNA_promoter,lncRNA_9274,intergenic,0.902325581395349,0,0,0,0,0.0976744186046512,0.902325581395349
Peve,lncRNA_promoter,lncRNA_9275,intergenic,0.927215189873418,0,0,0,0,0.0727848101265823,0.927215189873418
Peve,lncRNA_promoter,lncRNA_9276,intergenic,0.973534971644612,0,0,0,0,0.0264650283553875,0.973534971644612
Peve,lncRNA_promoter,lncRNA_9277,intron,1,0,0,0,1,0,0
Peve,lncRNA_promoter,lncRNA_9278,intergenic,0.717737183264585,0,0,0,0,0.282262816735415,0.717737183264585
Peve,lncRNA_promoter,lncRNA_9279,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9280,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9281,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9282,intergenic,0.974496644295302,0,0,0.025503355704698,0,0,0.974496644295302
Peve,lncRNA_promoter,lncRNA_9283,exon,0.704444444444444,0,0,0.704444444444444,0.12,0,0.175555555555556
Peve,lncRNA_promoter,lncRNA_9284,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9285,intergenic,0.95906432748538,0,0,0,0,0.0409356725146199,0.95906432748538
Peve,lncRNA_promoter,lncRNA_9286,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9287,intergenic,0.943137254901961,0,0,0,0,0.0568627450980392,0.943137254901961
Peve,lncRNA_promoter,lncRNA_9288,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9289,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9290,intron,0.953684210526316,0,0,0.0463157894736842,0.953684210526316,0,0
Peve,lncRNA_promoter,lncRNA_9291,exon,0.341176470588235,0,0.0196078431372549,0.341176470588235,0.333333333333333,0,0.305882352941177
Peve,lncRNA_promoter,lncRNA_9292,intron,0.623155505107832,0,0.0624290578887628,0.314415437003405,0.623155505107832,0,0
Peve,lncRNA_promoter,lncRNA_9293,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9294,exon,1,0,0,1,0,0,0
Peve,lncRNA_promoter,lncRNA_9295,exon,0.722783389450056,0,0,0.722783389450056,0.277216610549944,0,0
Peve,lncRNA_promoter,lncRNA_9296,intergenic,0.979333333333333,0,0,0,0,0.0206666666666667,0.979333333333333
Peve,lncRNA_promoter,lncRNA_9297,intergenic,0,0,0,0,0,0,0
Peve,lncRNA_promoter,lncRNA_9298,intron,0.804615384615385,0,0.0256410256410256,0.16974358974359,0.804615384615385,0,0
Peve,lncRNA_promoter,lncRNA_9299,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9300,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9301,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9302,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9303,intergenic,0.982,0,0,0,0,0.018,0.982
Peve,lncRNA_promoter,lncRNA_9304,intergenic,0.981719702098849,0,0,0,0,0.018280297901151,0.981719702098849
Peve,lncRNA_promoter,lncRNA_9305,intron,0.943684210526316,0,0,0.0563157894736842,0.943684210526316,0,0
Peve,lncRNA_promoter,lncRNA_9306,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9307,intergenic,0.951837769328264,0,0,0,0,0.0481622306717364,0.951837769328264
Peve,lncRNA_promoter,lncRNA_9308,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9309,intergenic,0.970111016225448,0,0,0,0,0.0298889837745517,0.970111016225448
Peve,lncRNA_promoter,lncRNA_9310,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9311,intergenic,0,0,0,0,0,0,0
Peve,lncRNA_promoter,lncRNA_9312,intergenic,0.877607788595271,0,0,0,0,0.122392211404729,0.877607788595271
Peve,lncRNA_promoter,lncRNA_9313,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9314,exon,1,0,0,1,0,0,0
Peve,lncRNA_promoter,lncRNA_9315,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9316,intergenic,0.957874270900843,0,0,0,0,0.0421257290991575,0.957874270900843
Peve,lncRNA_promoter,lncRNA_9317,intron,1,0,0,0,1,0,0
Peve,lncRNA_promoter,lncRNA_9318,intron,0.947894736842105,0,0,0.0521052631578947,0.947894736842105,0,0
Peve,lncRNA_promoter,lncRNA_9319,intergenic,0,0,0,0,0,0,0
Peve,lncRNA_promoter,lncRNA_9320,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9321,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9322,intergenic,0.979333333333333,0,0,0,0,0.0206666666666667,0.979333333333333
Peve,lncRNA_promoter,lncRNA_9323,intron,0.974736842105263,0,0,0.0252631578947368,0.974736842105263,0,0
Peve,lncRNA_promoter,lncRNA_9324,intergenic,0.877333333333333,0,0,0,0,0.122666666666667,0.877333333333333
Peve,lncRNA_promoter,lncRNA_9325,intergenic,0.958932238193018,0,0,0,0,0.0410677618069815,0.958932238193018
Peve,lncRNA_promoter,lncRNA_9326,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9327,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9328,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9329,intergenic,0.976798143851508,0,0,0,0,0.0232018561484919,0.976798143851508
Peve,lncRNA_promoter,lncRNA_9330,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9331,intergenic,0.542222222222222,0,0,0.457777777777778,0,0,0.542222222222222
Peve,lncRNA_promoter,lncRNA_9332,intron,0.853489611081513,0,0,0.146510388918487,0.853489611081513,0,0
Peve,lncRNA_promoter,lncRNA_9333,exon,1,0,0,1,0,0,0
Peve,lncRNA_promoter,lncRNA_9334,intron,0.757091284167097,0.0201134605466735,0,0.22279525528623,0.757091284167097,0,0
Peve,lncRNA_promoter,lncRNA_9335,intron,0.965333333333333,0,0,0.0346666666666667,0.965333333333333,0,0
Peve,lncRNA_promoter,lncRNA_9336,intron,0.866598255515649,0,0.0251410979989738,0.108260646485377,0.866598255515649,0,0
Peve,lncRNA_promoter,lncRNA_9337,intron,1,0,0,0,1,0,0
Peve,lncRNA_promoter,lncRNA_9338,intergenic,0.525333333333333,0,0,0,0,0.474666666666667,0.525333333333333
Peve,lncRNA_promoter,lncRNA_9339,intron,1,0,0,0,1,0,0
Peve,lncRNA_promoter,lncRNA_9340,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9341,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9342,intergenic,0.886666666666667,0,0,0,0,0.113333333333333,0.886666666666667
Peve,lncRNA_promoter,lncRNA_9343,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9344,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9345,exon,0.704411764705882,0,0,0.704411764705882,0.263235294117647,0,0.0323529411764706
Peve,lncRNA_promoter,lncRNA_9346,intron,0.899910634495085,0,0,0.100089365504915,0.899910634495085,0,0
Peve,lncRNA_promoter,lncRNA_9347,intergenic,0.961333333333333,0,0,0,0,0.0386666666666667,0.961333333333333
Peve,lncRNA_promoter,lncRNA_9348,intron,0.912429378531073,0,0.015819209039548,0.0717514124293785,0.912429378531073,0,0
Peve,lncRNA_promoter,lncRNA_9349,intergenic,0.974666666666667,0,0,0,0,0.0253333333333333,0.974666666666667
Peve,lncRNA_promoter,lncRNA_9350,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9351,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9352,intergenic,0.954666666666667,0,0,0,0,0.0453333333333333,0.954666666666667
Peve,lncRNA_promoter,lncRNA_9353,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9354,exon,0.71,0,0,0.71,0.29,0,0
Peve,lncRNA_promoter,lncRNA_9355,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9356,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9357,intergenic,0.973764490543014,0,0,0,0,0.026235509456986,0.973764490543014
Peve,lncRNA_promoter,lncRNA_9358,intron,0.923675255226057,0,0.0763247447739426,0,0.923675255226057,0,0
Peve,lncRNA_promoter,lncRNA_9359,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9360,intergenic,0.948924731182796,0,0,0,0,0.0510752688172043,0.948924731182796
Peve,lncRNA_promoter,lncRNA_9361,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9362,intergenic,0.662222222222222,0,0,0.148888888888889,0,0.188888888888889,0.662222222222222
Peve,lncRNA_promoter,lncRNA_9363,intron,0.496,0,0,0.144,0.496,0,0.36
Peve,lncRNA_promoter,lncRNA_9364,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9365,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9366,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9367,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9368,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9369,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9370,exon,1,0,0,1,0,0,0
Peve,lncRNA_promoter,lncRNA_9371,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9372,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9373,intergenic,0.988118811881188,0,0,0,0,0.0118811881188119,0.988118811881188
Peve,lncRNA_promoter,lncRNA_9374,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9375,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9376,intron,0.821428571428571,0,0,0.178571428571429,0.821428571428571,0,0
Peve,lncRNA_promoter,lncRNA_9377,intron,0.857217030114226,0,0.0134994807892004,0.129283489096573,0.857217030114226,0,0
Peve,lncRNA_promoter,lncRNA_9378,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9379,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9380,intron,0.987525987525988,0,0.0124740124740125,0,0.987525987525988,0,0
Peve,lncRNA_promoter,lncRNA_9381,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9382,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9383,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9384,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9385,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9386,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9387,intergenic,0.856643356643357,0,0,0,0,0.143356643356643,0.856643356643357
Peve,lncRNA_promoter,lncRNA_9388,intergenic,0.41,0,0,0.371111111111111,0.218888888888889,0,0.41
Peve,lncRNA_promoter,lncRNA_9389,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9390,intergenic,0.986325802615933,0,0,0,0,0.0136741973840666,0.986325802615933
Peve,lncRNA_promoter,lncRNA_9391,intergenic,0.972666666666667,0,0,0,0,0.0273333333333333,0.972666666666667
Peve,lncRNA_promoter,lncRNA_9392,intergenic,0.980666666666667,0,0,0,0,0.0193333333333333,0.980666666666667
Peve,lncRNA_promoter,lncRNA_9393,intergenic,0.831946755407654,0,0,0,0,0.168053244592346,0.831946755407654
Peve,lncRNA_promoter,lncRNA_9394,intron,1,0,0,0,1,0,0
Peve,lncRNA_promoter,lncRNA_9395,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9396,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9397,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9398,intergenic,0.926868044515103,0,0,0,0,0.0731319554848967,0.926868044515103
Peve,lncRNA_promoter,lncRNA_9399,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9400,TE_exonic,0.461400359066427,0.461400359066427,0,0.420706163973668,0.0927588270496708,0,0.0251346499102334
Peve,lncRNA_promoter,lncRNA_9401,intron,0.635402906208719,0,0,0.364597093791281,0.635402906208719,0,0
Peve,lncRNA_promoter,lncRNA_9402,intron,0.941993058998513,0,0.0580069410014874,0,0.941993058998513,0,0
Peve,lncRNA_promoter,lncRNA_9403,intergenic,0,0,0,0,0,0,0
Peve,lncRNA_promoter,lncRNA_9404,intergenic,0,0,0,0,0,0,0
Peve,lncRNA_promoter,lncRNA_9405,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9406,intergenic,0.897333333333333,0,0,0,0,0.102666666666667,0.897333333333333
Peve,lncRNA_promoter,lncRNA_9407,intergenic,0.897333333333333,0,0,0,0,0.102666666666667,0.897333333333333
Peve,lncRNA_promoter,lncRNA_9408,exon,0.975663716814159,0,0,0.975663716814159,0,0,0.0243362831858407
Peve,lncRNA_promoter,lncRNA_9409,intron,0.890730191610565,0,0.016053858104609,0.0932159502848265,0.890730191610565,0,0
Peve,lncRNA_promoter,lncRNA_9410,intergenic,0.830357142857143,0,0,0,0,0.169642857142857,0.830357142857143
Peve,lncRNA_promoter,lncRNA_9411,exon,0.772,0,0,0.772,0,0,0.228
Peve,lncRNA_promoter,lncRNA_9412,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9413,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9414,intron,0.865783410138249,0,0,0.134216589861751,0.865783410138249,0,0
Peve,lncRNA_promoter,lncRNA_9415,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9416,intergenic,0,0,0,0,0,0,0
Peve,lncRNA_promoter,lncRNA_9417,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9418,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9419,intron,0.945263157894737,0,0,0.0547368421052632,0.945263157894737,0,0
Peve,lncRNA_promoter,lncRNA_9420,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9421,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9422,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9423,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9424,exon,0.826315789473684,0,0,0.826315789473684,0.173684210526316,0,0
Peve,lncRNA_promoter,lncRNA_9425,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9426,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9427,intergenic,0.942,0,0,0,0,0.058,0.942
Peve,lncRNA_promoter,lncRNA_9428,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9429,intergenic,0.703448275862069,0,0,0.296551724137931,0,0,0.703448275862069
Peve,lncRNA_promoter,lncRNA_9430,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9431,intergenic,0,0,0,0,0,0,0
Peve,lncRNA_promoter,lncRNA_9432,intergenic,0.977229601518026,0,0,0,0,0.0227703984819734,0.977229601518026
Peve,lncRNA_promoter,lncRNA_9433,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9434,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9435,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9436,exon,0.586,0,0,0.586,0,0,0.414
Peve,lncRNA_promoter,lncRNA_9437,intergenic,0.978,0,0,0,0,0.022,0.978
Peve,lncRNA_promoter,lncRNA_9438,intron,0.714736842105263,0,0,0.285263157894737,0.714736842105263,0,0
Peve,lncRNA_promoter,lncRNA_9439,intergenic,0.908666666666667,0,0,0,0,0.0913333333333333,0.908666666666667
Peve,lncRNA_promoter,lncRNA_9440,intergenic,0.655826558265583,0,0,0,0,0.344173441734417,0.655826558265583
Peve,lncRNA_promoter,lncRNA_9441,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9442,intergenic,0.986674742580254,0,0,0,0,0.0133252574197456,0.986674742580254
Peve,lncRNA_promoter,lncRNA_9443,intergenic,0.910863509749304,0,0,0,0,0.0891364902506964,0.910863509749304
Peve,lncRNA_promoter,lncRNA_9444,intergenic,0.974983541803818,0,0,0,0,0.0250164581961817,0.974983541803818
Peve,lncRNA_promoter,lncRNA_9445,exon,1,0,0,1,0,0,0
Peve,lncRNA_promoter,lncRNA_9446,exon,1,0,0,1,0,0,0
Peve,lncRNA_promoter,lncRNA_9447,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9448,intergenic,0.894736842105263,0,0,0,0,0.105263157894737,0.894736842105263
Peve,lncRNA_promoter,lncRNA_9449,intron,1,0,0,0,1,0,0
Peve,lncRNA_promoter,lncRNA_9450,intron,0.55298353909465,0,0.123971193415638,0.323045267489712,0.55298353909465,0,0
Peve,lncRNA_promoter,lncRNA_9451,intron,0.918876755070203,0,0.0119604784191368,0.0691627665106604,0.918876755070203,0,0
Peve,lncRNA_promoter,lncRNA_9452,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9453,intron,0.856164383561644,0,0,0.143835616438356,0.856164383561644,0,0
Peve,lncRNA_promoter,lncRNA_9454,intron,1,0,0,0,1,0,0
Peve,lncRNA_promoter,lncRNA_9455,intergenic,0.930844553243574,0,0,0,0,0.069155446756426,0.930844553243574
Peve,lncRNA_promoter,lncRNA_9456,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9457,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9458,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9459,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9460,exon,0.742372881355932,0,0,0.742372881355932,0.257627118644068,0,0
Peve,lncRNA_promoter,lncRNA_9461,intron,0.501111111111111,0,0,0.0655555555555556,0.501111111111111,0,0.433333333333333
Peve,lncRNA_promoter,lncRNA_9462,intron,0.941993058998513,0,0.0580069410014874,0,0.941993058998513,0,0
Peve,lncRNA_promoter,lncRNA_9463,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9464,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9465,exon,0.833110814419226,0,0,0.833110814419226,0,0,0.166889185580774
Peve,lncRNA_promoter,lncRNA_9466,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9467,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9468,intergenic,0.987333333333333,0,0,0,0,0.0126666666666667,0.987333333333333
Peve,lncRNA_promoter,lncRNA_9469,intergenic,0.988666666666667,0,0,0,0,0.0113333333333333,0.988666666666667
Peve,lncRNA_promoter,lncRNA_9470,intron,0.748087710351861,0,0.0311065782763896,0.220805711371749,0.748087710351861,0,0
Peve,lncRNA_promoter,lncRNA_9471,intergenic,0.975333333333333,0,0,0,0,0.0246666666666667,0.975333333333333
Peve,lncRNA_promoter,lncRNA_9472,intergenic,0.954063604240283,0,0,0,0,0.0459363957597173,0.954063604240283
Peve,lncRNA_promoter,lncRNA_9473,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9474,intergenic,0.764473684210526,0,0,0,0,0.235526315789474,0.764473684210526
Peve,lncRNA_promoter,lncRNA_9475,intron,0.501255650426921,0,0.0457056755399297,0.453038674033149,0.501255650426921,0,0
Peve,lncRNA_promoter,lncRNA_9476,intron,0.865018031942298,0,0.0211231324059763,0.113858835651726,0.865018031942298,0,0
Peve,lncRNA_promoter,lncRNA_9477,intergenic,0.930128205128205,0,0,0,0,0.0698717948717949,0.930128205128205
Peve,lncRNA_promoter,lncRNA_9478,intergenic,0.927333333333333,0,0,0,0,0.0726666666666667,0.927333333333333
Peve,lncRNA_promoter,lncRNA_9479,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9480,intergenic,0.964322120285423,0,0,0,0,0.035677879714577,0.964322120285423
Peve,lncRNA_promoter,lncRNA_9481,intergenic,0.954308093994778,0,0,0,0,0.0456919060052219,0.954308093994778
Peve,lncRNA_promoter,lncRNA_9482,intergenic,0.985565356856456,0,0,0,0,0.0144346431435445,0.985565356856456
Peve,lncRNA_promoter,lncRNA_9483,intergenic,0.587463556851312,0,0,0,0,0.412536443148688,0.587463556851312
Peve,lncRNA_promoter,lncRNA_9484,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9485,intergenic,0.957333333333333,0,0,0,0,0.0426666666666667,0.957333333333333
Peve,lncRNA_promoter,lncRNA_9486,intron,0.678879310344828,0,0.0980603448275862,0.223060344827586,0.678879310344828,0,0
Peve,lncRNA_promoter,lncRNA_9487,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9488,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9489,intergenic,0.611333333333333,0,0,0,0,0.388666666666667,0.611333333333333
Peve,lncRNA_promoter,lncRNA_9490,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9491,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9492,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9493,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9494,intergenic,0.989260897030954,0,0,0,0,0.0107391029690461,0.989260897030954
Peve,lncRNA_promoter,lncRNA_9495,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9496,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9497,intergenic,0.51,0,0,0.174444444444444,0.315555555555556,0,0.51
Peve,lncRNA_promoter,lncRNA_9498,exon,1,0,0,1,0,0,0
Peve,lncRNA_promoter,lncRNA_9499,exon,1,0,0,1,0,0,0
Peve,lncRNA_promoter,lncRNA_9500,exon,0.941578947368421,0,0,0.941578947368421,0.058421052631579,0,0
Peve,lncRNA_promoter,lncRNA_9501,exon,0.941578947368421,0,0,0.941578947368421,0.058421052631579,0,0
Peve,lncRNA_promoter,lncRNA_9502,intron,0.818947368421053,0,0,0.181052631578947,0.818947368421053,0,0
Peve,lncRNA_promoter,lncRNA_9503,intergenic,0.897740784780024,0,0,0,0,0.102259215219976,0.897740784780024
Peve,lncRNA_promoter,lncRNA_9504,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9505,intergenic,0.988,0,0,0,0,0.012,0.988
Peve,lncRNA_promoter,lncRNA_9506,intergenic,0.951061320754717,0,0,0,0,0.048938679245283,0.951061320754717
Peve,lncRNA_promoter,lncRNA_9507,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9508,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9509,intron,0.963000506842372,0,0.036999493157628,0,0.963000506842372,0,0
Peve,lncRNA_promoter,lncRNA_9510,intergenic,0.972169512966477,0,0,0,0,0.0278304870335231,0.972169512966477
Peve,lncRNA_promoter,lncRNA_9511,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9512,intergenic,1,0,0,0,0,0,1
Peve,lncRNA_promoter,lncRNA_9513,intergenic,0.982,0,0,0,0,0.018,0.982
Peve,lncRNA_promoter,lncRNA_9514,intron,0.517857142857143,0,0.0373376623376623,0.444805194805195,0.517857142857143,0,0
