species,lncRNA_id,nearest_gene_id,distance,mean_meth_body,n_samples,nearest_gene_meth,nearest_gene_rpm,sd_rpm,nearest_gene_cv,nearest_gene_log2_rpm
Apul,lncRNA_6608,FUN_010054,65212,39.7053611106243,5,,0.246636204640285,0.230878816391062,0.936110806310028,0.31804051702438
Apul,lncRNA_6609,FUN_010054,66152,41.6678037010693,5,,0.246636204640285,0.230878816391062,0.936110806310028,0.31804051702438
Apul,lncRNA_6610,FUN_010062,34804,1.83283636035059,5,43.9342875976218,0.351276455085532,0.512134966343553,1.45792568482523,0.434322863101158
Apul,lncRNA_6611,FUN_010062,8782,,,43.9342875976218,0.351276455085532,0.512134966343553,1.45792568482523,0.434322863101158
Apul,lncRNA_6612,FUN_010062,11267,69.582257135076,5,43.9342875976218,0.351276455085532,0.512134966343553,1.45792568482523,0.434322863101158
Apul,lncRNA_6613,FUN_010063,4967,,,52.2738050493097,0,0,,0
Apul,lncRNA_6614,FUN_010063,351,31.7925047997734,4,52.2738050493097,0,0,,0
Apul,lncRNA_6615,FUN_010064,5564,13.398033126294,4,52.7328298447029,0,0,,0
Apul,lncRNA_6616,FUN_010067,4645,64.2955695834953,5,13.6539059648634,0.0554383076152268,0.0786804181914492,1.41924278673035,0.0778422528691254
Apul,lncRNA_6617,FUN_010067,2857,48.1148766999812,5,13.6539059648634,0.0554383076152268,0.0786804181914492,1.41924278673035,0.0778422528691254
Apul,lncRNA_6618,FUN_010067,4584,9.4392610313663,5,13.6539059648634,0.0554383076152268,0.0786804181914492,1.41924278673035,0.0778422528691254
Apul,lncRNA_6619,FUN_010071,1072,28.8971151502179,5,24.3686172213823,0.0635889346732751,0.142189180546237,2.23606797749979,0.0889406729296609
Apul,lncRNA_6620,FUN_010074,0,,,16.2269698287534,1.98838762377601,1.29957277902745,0.653581204936047,1.57936729224677
Apul,lncRNA_6621,FUN_010074,17028,42.4190518727488,5,16.2269698287534,1.98838762377601,1.29957277902745,0.653581204936047,1.57936729224677
Apul,lncRNA_6622,FUN_010085,1159,38.0921152254193,5,19.8458653040732,0,0,,0
Apul,lncRNA_6623,FUN_010085,5827,37.6768613865733,5,19.8458653040732,0,0,,0
Apul,lncRNA_6624,FUN_010085,9600,,,19.8458653040732,0,0,,0
Apul,lncRNA_6625,FUN_010091,14605,66.4968183916279,5,,0.0111546732195118,0.015522097682309,1.39153316075254,0.016003698743279
Apul,lncRNA_6626,FUN_010095,5474,,,41.8724012286285,0,0,,0
Apul,lncRNA_6627,FUN_010108,3461,8.81433823529412,4,,0.898803600781318,0.917899429008714,1.02124582969049,0.925090690726004
Apul,lncRNA_6628,FUN_010109,2763,75.9891192266277,5,53.4983050302939,0.155404612163814,0.290260132915763,1.86777038901391,0.208398158776813
Apul,lncRNA_6629,FUN_010112,8038,,,,0,0,,0
Apul,lncRNA_6630,FUN_010116,0,37.3303767099991,5,46.2546991202982,0,0,,0
Apul,lncRNA_6631,FUN_010116,6839,,,46.2546991202982,0,0,,0
Apul,lncRNA_6632,FUN_010117,3330,,,,1.63051985013289,3.26805084862757,2.0042999466466,1.39534793681675
Apul,lncRNA_6633,FUN_010117,975,,,,1.63051985013289,3.26805084862757,2.0042999466466,1.39534793681675
Apul,lncRNA_6634,FUN_010121,3484,46.6975536397319,5,79.6515261029339,0,0,,0
Apul,lncRNA_6635,FUN_010125,2713,91.421396628827,5,72.7040430429081,0.0381533608039651,0.0853135083277419,2.23606797749979,0.0540195810062898
Apul,lncRNA_6636,FUN_010128,3787,,,77.2921560256511,0.0191831190087373,0.0428947581240049,2.23606797749979,0.0274132871769543
Apul,lncRNA_6637,FUN_010129,7819,1.99859317781132,5,,0,0,,0
Apul,lncRNA_6638,FUN_010129,3292,2.51422443977591,4,,0,0,,0
Apul,lncRNA_6639,FUN_010129,2270,2.03907203907204,5,,0,0,,0
Apul,lncRNA_6640,FUN_010129,10008,,,,0,0,,0
Apul,lncRNA_6641,FUN_010129,16632,2.31824062233515,5,,0,0,,0
Apul,lncRNA_6642,FUN_010129,29435,2.16360893116639,5,,0,0,,0
Apul,lncRNA_6643,FUN_010129,34767,1.06247918747919,4,,0,0,,0
Apul,lncRNA_6644,FUN_010129,44305,,,,0,0,,0
Apul,lncRNA_6645,FUN_010129,46026,0,4,,0,0,,0
Apul,lncRNA_6646,FUN_010129,47274,0.142857142857143,5,,0,0,,0
Apul,lncRNA_6647,FUN_010129,49500,,,,0,0,,0
Apul,lncRNA_6648,FUN_010129,56025,3.16590976716836,5,,0,0,,0
Apul,lncRNA_6649,FUN_010129,60414,1.37152097328304,5,,0,0,,0
Apul,lncRNA_6650,FUN_010129,65325,,,,0,0,,0
Apul,lncRNA_6651,FUN_010129,73889,1.56079413264819,5,,0,0,,0
Apul,lncRNA_6652,FUN_010129,77139,1.85475085960321,5,,0,0,,0
Apul,lncRNA_6653,FUN_010129,79499,6.75875423576535,5,,0,0,,0
Apul,lncRNA_6654,FUN_010129,87332,1.11516458370005,5,,0,0,,0
Apul,lncRNA_6655,FUN_010129,88669,,,,0,0,,0
Apul,lncRNA_6656,FUN_010135,14393,,,,0.00874713973997465,0.0195591990672732,2.23606797749979,0.0125645828078345
Apul,lncRNA_6657,FUN_010137,3699,3.03141263355284,5,2.76453038592888,0.0310564861789983,0.0292992646147591,0.943418532473015,0.0441233725683009
Apul,lncRNA_6658,FUN_010137,28997,2.52624796593114,5,2.76453038592888,0.0310564861789983,0.0292992646147591,0.943418532473015,0.0441233725683009
Apul,lncRNA_6659,FUN_010137,45479,,,2.76453038592888,0.0310564861789983,0.0292992646147591,0.943418532473015,0.0441233725683009
Apul,lncRNA_6660,FUN_010137,56488,0,4,2.76453038592888,0.0310564861789983,0.0292992646147591,0.943418532473015,0.0441233725683009
Apul,lncRNA_6661,FUN_010137,57780,2.21763011580224,5,2.76453038592888,0.0310564861789983,0.0292992646147591,0.943418532473015,0.0441233725683009
Apul,lncRNA_6662,FUN_010137,61721,5.48418972332017,4,2.76453038592888,0.0310564861789983,0.0292992646147591,0.943418532473015,0.0441233725683009
Apul,lncRNA_6663,FUN_010137,91234,,,2.76453038592888,0.0310564861789983,0.0292992646147591,0.943418532473015,0.0441233725683009
Apul,lncRNA_6664,FUN_010138,87328,,,8.65743743899333,0.877989995448168,0.824295288684755,0.938843600676788,0.909189377392241
Apul,lncRNA_6665,FUN_010138,76179,,,8.65743743899333,0.877989995448168,0.824295288684755,0.938843600676788,0.909189377392241
Apul,lncRNA_6666,FUN_010138,72358,3.81060239982771,4,8.65743743899333,0.877989995448168,0.824295288684755,0.938843600676788,0.909189377392241
Apul,lncRNA_6667,FUN_010138,71543,,,8.65743743899333,0.877989995448168,0.824295288684755,0.938843600676788,0.909189377392241
Apul,lncRNA_6668,FUN_010138,70687,8.26761001753552,5,8.65743743899333,0.877989995448168,0.824295288684755,0.938843600676788,0.909189377392241
Apul,lncRNA_6669,FUN_010138,4195,,,8.65743743899333,0.877989995448168,0.824295288684755,0.938843600676788,0.909189377392241
Apul,lncRNA_6670,FUN_010138,1815,,,8.65743743899333,0.877989995448168,0.824295288684755,0.938843600676788,0.909189377392241
Apul,lncRNA_6671,FUN_010138,6027,,,8.65743743899333,0.877989995448168,0.824295288684755,0.938843600676788,0.909189377392241
Apul,lncRNA_6672,FUN_010140,11616,4.88782051282051,4,,0,0,,0
Apul,lncRNA_6673,FUN_010144,14766,3.02870886304013,5,4.72711807423196,1.48958402326725,2.49610476286212,1.67570591780863,1.31590470707111
Apul,lncRNA_6674,FUN_010144,7722,10.1964682490998,5,4.72711807423196,1.48958402326725,2.49610476286212,1.67570591780863,1.31590470707111
Apul,lncRNA_6675,FUN_010204,11130,,,,0,0,,0
Apul,lncRNA_6676,FUN_010164,29176,16.8244427120399,5,,0,0,,0
Apul,lncRNA_6677,FUN_010451,2760,,,,0.314850778032407,0.296372761865443,0.941311829424596,0.394899077838259
Apul,lncRNA_6678,FUN_010451,4866,,,,0.314850778032407,0.296372761865443,0.941311829424596,0.394899077838259
Apul,lncRNA_6679,FUN_010451,7064,,,,0.314850778032407,0.296372761865443,0.941311829424596,0.394899077838259
Apul,lncRNA_6680,FUN_010472,410,,,19.3526260318056,0.0582943590326889,0.0619748198981737,1.06313579781229,0.0817409613378675
Apul,lncRNA_6681,FUN_010153,89073,,,,0.0184246915512266,0.0173915109234689,0.943924128939412,0.0263393026970315
Apul,lncRNA_6682,FUN_010153,19463,24.6643286050451,5,,0.0184246915512266,0.0173915109234689,0.943924128939412,0.0263393026970315
Apul,lncRNA_6683,FUN_010153,18773,,,,0.0184246915512266,0.0173915109234689,0.943924128939412,0.0263393026970315
Apul,lncRNA_6684,FUN_010164,27415,,,,0,0,,0
Apul,lncRNA_6685,FUN_010164,629,,,,0,0,,0
Apul,lncRNA_6686,FUN_010164,5927,,,,0,0,,0
Apul,lncRNA_6687,FUN_010177,4498,,,,0,0,,0
Apul,lncRNA_6688,FUN_010177,5535,,,,0,0,,0
Apul,lncRNA_6689,FUN_010177,7089,47.7319506955497,5,,0,0,,0
Apul,lncRNA_6690,FUN_010177,8193,40.3291447682752,5,,0,0,,0
Apul,lncRNA_6691,FUN_010177,11339,,,,0,0,,0
Apul,lncRNA_6692,FUN_010177,14802,1.74154348376916,5,,0,0,,0
Apul,lncRNA_6693,FUN_010184,18282,,,,0,0,,0
Apul,lncRNA_6694,FUN_010184,7142,,,,0,0,,0
Apul,lncRNA_6695,FUN_010184,5473,3.34427643663614,5,,0,0,,0
Apul,lncRNA_6696,FUN_010184,2681,23.2507477628802,5,,0,0,,0
Apul,lncRNA_6697,FUN_010188,11566,,,,2.67080218704991,4.51795265278338,1.69160886369266,1.87609537228236
Apul,lncRNA_6698,FUN_010198,7057,31.1032980854696,4,,0,0,,0
Apul,lncRNA_6699,FUN_010204,5830,35.8885541852119,4,,0,0,,0
Apul,lncRNA_6700,FUN_010213,5851,11.0690235690236,4,,0.0287746785131059,0.0643421371860074,2.23606797749979,0.0409270388038267
Apul,lncRNA_6701,FUN_010233,250,7.69627808689395,5,7.72186112524535,0.14593099508898,0.181477713381908,1.24358580074955,0.196520171459325
Apul,lncRNA_6702,FUN_010236,8830,6.5809037887877,5,65.4498314847088,0.0953834020099127,0.213283770819355,2.23606797749979,0.131435924953793
Apul,lncRNA_6703,FUN_010236,4414,67.3112349834522,4,65.4498314847088,0.0953834020099127,0.213283770819355,2.23606797749979,0.131435924953793
Apul,lncRNA_6704,FUN_010236,1167,69.903978337307,5,65.4498314847088,0.0953834020099127,0.213283770819355,2.23606797749979,0.131435924953793
Apul,lncRNA_6705,FUN_010238,3261,,,,0,0,,0
Apul,lncRNA_6706,FUN_010449,17781,,,,0.014527602323351,0.0324847063450968,2.23606797749979,0.0208081171333044
Apul,lncRNA_6707,FUN_010467,5702,3.73747294317597,5,,0,0,,0
Apul,lncRNA_6708,FUN_010477,685481,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6709,FUN_010477,683480,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6710,FUN_010477,593985,2.14983224447123,5,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6711,FUN_010477,513797,3.10167466415538,5,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6712,FUN_010477,492093,2.12609574913724,5,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6713,FUN_010477,296105,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6714,FUN_010477,204453,2.13230495587523,4,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6715,FUN_010477,37430,5.85224941204878,5,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6716,FUN_010477,32672,2.33092566707223,5,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6717,FUN_010477,12818,2.73798155606578,5,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6718,FUN_010477,12818,2.73798155606578,5,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6719,FUN_010477,2702,4.63718842309143,5,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6720,FUN_010477,133642,2.33140266573329,5,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6721,FUN_010477,192008,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6722,FUN_010482,204692,2.19704140953419,5,6.98702411876432,0.00437356986998733,0.00977959953363658,2.23606797749979,0.00629596964479128
Apul,lncRNA_6723,FUN_010482,28435,1.73786859278927,5,6.98702411876432,0.00437356986998733,0.00977959953363658,2.23606797749979,0.00629596964479128
Apul,lncRNA_6724,FUN_010482,21819,1.99519810718994,5,6.98702411876432,0.00437356986998733,0.00977959953363658,2.23606797749979,0.00629596964479128
Apul,lncRNA_6725,FUN_010482,2678,,,6.98702411876432,0.00437356986998733,0.00977959953363658,2.23606797749979,0.00629596964479128
Apul,lncRNA_6726,FUN_010484,0,,,42.4224917693265,10.5676413953878,9.87803383452878,0.934743474436974,3.53202282847205
Apul,lncRNA_6727,FUN_010484,0,,,42.4224917693265,10.5676413953878,9.87803383452878,0.934743474436974,3.53202282847205
Apul,lncRNA_6728,FUN_010484,0,,,42.4224917693265,10.5676413953878,9.87803383452878,0.934743474436974,3.53202282847205
Apul,lncRNA_6729,FUN_010484,0,52.5657641838936,4,42.4224917693265,10.5676413953878,9.87803383452878,0.934743474436974,3.53202282847205
Apul,lncRNA_6730,FUN_010484,0,52.5657641838936,4,42.4224917693265,10.5676413953878,9.87803383452878,0.934743474436974,3.53202282847205
Apul,lncRNA_6731,FUN_010484,0,52.5657641838936,4,42.4224917693265,10.5676413953878,9.87803383452878,0.934743474436974,3.53202282847205
Apul,lncRNA_6732,FUN_010484,0,43.6631291889328,5,42.4224917693265,10.5676413953878,9.87803383452878,0.934743474436974,3.53202282847205
Apul,lncRNA_6733,FUN_010484,0,43.6631291889328,5,42.4224917693265,10.5676413953878,9.87803383452878,0.934743474436974,3.53202282847205
Apul,lncRNA_6734,FUN_010484,3185,4.7945080865626,5,42.4224917693265,10.5676413953878,9.87803383452878,0.934743474436974,3.53202282847205
Apul,lncRNA_6735,FUN_010484,3185,4.20281261472734,5,42.4224917693265,10.5676413953878,9.87803383452878,0.934743474436974,3.53202282847205
Apul,lncRNA_6736,FUN_010484,7747,2.36583609363366,5,42.4224917693265,10.5676413953878,9.87803383452878,0.934743474436974,3.53202282847205
Apul,lncRNA_6737,FUN_010484,7747,2.45580189880266,5,42.4224917693265,10.5676413953878,9.87803383452878,0.934743474436974,3.53202282847205
Apul,lncRNA_6738,FUN_010484,25894,1.93327976289879,5,42.4224917693265,10.5676413953878,9.87803383452878,0.934743474436974,3.53202282847205
Apul,lncRNA_6739,FUN_010529,11376,5.09021584477922,5,10.3570907848419,0,0,,0
Apul,lncRNA_6740,FUN_010547,1536,2.31271160119725,4,2.17090967514982,0.00635889346732751,0.0142189180546237,2.23606797749979,0.00914489906869991
Apul,lncRNA_6741,FUN_010477,808331,4.41004684470252,5,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6742,FUN_010477,728213,1.80767276422764,4,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6743,FUN_010477,601320,1.94472701328985,5,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6744,FUN_010477,601320,1.80740399007761,5,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6745,FUN_010477,592081,2.00773349943026,5,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6746,FUN_010477,561224,4.23607922414983,5,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6747,FUN_010477,561224,4.23607922414983,5,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6748,FUN_010477,561224,3.5110697434628,5,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6749,FUN_010477,269202,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6750,FUN_010477,21578,2.33934006038917,5,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6751,FUN_010477,21820,3.63378868553297,5,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6752,FUN_010477,106225,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6753,FUN_010482,194446,2.53678303733058,5,6.98702411876432,0.00437356986998733,0.00977959953363658,2.23606797749979,0.00629596964479128
Apul,lncRNA_6754,FUN_010484,0,,,42.4224917693265,10.5676413953878,9.87803383452878,0.934743474436974,3.53202282847205
Apul,lncRNA_6755,FUN_010484,0,42.6775187640184,5,42.4224917693265,10.5676413953878,9.87803383452878,0.934743474436974,3.53202282847205
Apul,lncRNA_6756,FUN_010484,0,42.6775187640184,5,42.4224917693265,10.5676413953878,9.87803383452878,0.934743474436974,3.53202282847205
Apul,lncRNA_6757,FUN_010484,0,42.6775187640184,5,42.4224917693265,10.5676413953878,9.87803383452878,0.934743474436974,3.53202282847205
Apul,lncRNA_6758,FUN_010484,0,42.8108007607833,5,42.4224917693265,10.5676413953878,9.87803383452878,0.934743474436974,3.53202282847205
Apul,lncRNA_6759,FUN_010484,0,42.8108007607833,5,42.4224917693265,10.5676413953878,9.87803383452878,0.934743474436974,3.53202282847205
Apul,lncRNA_6760,FUN_010494,215,8.00202724835078,5,,0.16577102627521,0.227875581129718,1.37464058858756,0.221284450891112
Apul,lncRNA_6761,FUN_010494,13229,,,,0.16577102627521,0.227875581129718,1.37464058858756,0.221284450891112
Apul,lncRNA_6762,FUN_010508,7042,82.383073313694,5,,0,0,,0
Apul,lncRNA_6763,FUN_010515,8626,24.3121201686663,5,4.37898446902033,4.09295736690548,2.94966506792192,0.720668407585207,2.34850364050042
Apul,lncRNA_6764,FUN_010529,5322,12.7453981692126,5,10.3570907848419,0,0,,0
Apul,lncRNA_6765,FUN_010529,2367,10.4827782733841,5,10.3570907848419,0,0,,0
Apul,lncRNA_6766,FUN_010530,2208,9.19655992438774,5,6.59449286192659,0,0,,0
Apul,lncRNA_6767,FUN_010541,32516,2.17390368576809,5,6.51056348826195,0,0,,0
Apul,lncRNA_6768,FUN_010477,763601,0,4,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6769,FUN_010477,755713,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6770,FUN_010477,745918,1.46503496503496,5,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6771,FUN_010477,739362,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6772,FUN_010477,732940,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6773,FUN_010477,682282,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6774,FUN_010477,580105,0,4,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6775,FUN_010477,537104,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6776,FUN_010477,508274,3.82862129475332,5,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6777,FUN_010477,472661,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6778,FUN_010477,471465,3.26822181441747,4,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6779,FUN_010477,450295,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6780,FUN_010477,434005,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6781,FUN_010477,377430,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6782,FUN_010477,353796,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6783,FUN_010477,323056,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6784,FUN_010477,288229,1.13636363636364,4,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6785,FUN_010477,283647,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6786,FUN_010477,237678,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6787,FUN_010477,164656,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6788,FUN_010477,137670,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6789,FUN_010477,133036,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6790,FUN_010477,129930,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6791,FUN_010477,102316,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6792,FUN_010477,95809,2.2602772746024,5,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6793,FUN_010477,50475,0.308641975308643,4,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6794,FUN_010477,48581,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6795,FUN_010477,43985,0.862341451789438,5,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6796,FUN_010477,42569,0,4,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6797,FUN_010477,19604,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6798,FUN_010477,17633,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6799,FUN_010477,12341,2.85469367751635,4,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6800,FUN_010477,3520,3.30467639343396,4,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6801,FUN_010477,8555,8.40357665651803,4,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6802,FUN_010477,9372,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6803,FUN_010477,15795,0,4,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6804,FUN_010477,49098,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6805,FUN_010477,88380,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6806,FUN_010477,96065,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6807,FUN_010477,105604,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6808,FUN_010477,118439,1.1392804370552,5,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6809,FUN_010477,158614,,,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6810,FUN_010477,164550,1.8284176165886,5,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6811,FUN_010477,173397,1.88209141684639,4,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6812,FUN_010477,175839,1.67165623537438,4,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6813,FUN_010477,213025,1.27915270277357,5,,0.711531691060273,1.43642450450308,2.01877797229611,0.775288005822602
Apul,lncRNA_6814,FUN_010482,187430,,,6.98702411876432,0.00437356986998733,0.00977959953363658,2.23606797749979,0.00629596964479128
Apul,lncRNA_6815,FUN_010482,162538,2.28041806834376,5,6.98702411876432,0.00437356986998733,0.00977959953363658,2.23606797749979,0.00629596964479128
Apul,lncRNA_6816,FUN_010482,7645,36.8088260012118,4,6.98702411876432,0.00437356986998733,0.00977959953363658,2.23606797749979,0.00629596964479128
Apul,lncRNA_6817,FUN_010484,0,,,42.4224917693265,10.5676413953878,9.87803383452878,0.934743474436974,3.53202282847205
Apul,lncRNA_6818,FUN_010484,27699,2.51561364224369,5,42.4224917693265,10.5676413953878,9.87803383452878,0.934743474436974,3.53202282847205
Apul,lncRNA_6819,FUN_010490,23140,,,0,0,0,,0
Apul,lncRNA_6820,FUN_010490,6043,,,0,0,0,,0
Apul,lncRNA_6821,FUN_010490,4313,7.49198717948718,4,0,0,0,,0
Apul,lncRNA_6822,FUN_010490,5611,0.953907203907205,4,0,0,0,,0
Apul,lncRNA_6823,FUN_010492,2683,,,28.0844155844156,0.337778636410611,0.275365569823575,0.815224943619095,0.419839411514791
Apul,lncRNA_6824,FUN_010492,2438,,,28.0844155844156,0.337778636410611,0.275365569823575,0.815224943619095,0.419839411514791
Apul,lncRNA_6825,FUN_010494,18056,3.5226955841305,5,,0.16577102627521,0.227875581129718,1.37464058858756,0.221284450891112
Apul,lncRNA_6826,FUN_010496,13533,,,16.1133822227317,0,0,,0
Apul,lncRNA_6827,FUN_010496,11302,26.0358369170261,4,16.1133822227317,0,0,,0
Apul,lncRNA_6828,FUN_010496,2061,16.984126984127,5,16.1133822227317,0,0,,0
Apul,lncRNA_6829,FUN_010496,1283,7.86431623931624,4,16.1133822227317,0,0,,0
Apul,lncRNA_6830,FUN_010500,245,5.61495910420078,5,1.87320071543419,0.183276172381353,0.128395211548114,0.700555941778152,0.242786832785931
Apul,lncRNA_6831,FUN_010500,8472,2.52728699936336,5,1.87320071543419,0.183276172381353,0.128395211548114,0.700555941778152,0.242786832785931
Apul,lncRNA_6832,FUN_010501,8700,26.3409877840025,4,62.511572081302,0,0,,0
Apul,lncRNA_6833,FUN_010510,419,,,3.70651529152796,0,0,,0
Apul,lncRNA_6834,FUN_010510,10145,5.42255750084893,5,3.70651529152796,0,0,,0
Apul,lncRNA_6835,FUN_010515,6252,1.7619208277103,5,4.37898446902033,4.09295736690548,2.94966506792192,0.720668407585207,2.34850364050042
Apul,lncRNA_6836,FUN_010515,9462,1.85539036791437,5,4.37898446902033,4.09295736690548,2.94966506792192,0.720668407585207,2.34850364050042
Apul,lncRNA_6837,FUN_010520,6052,,,0.281077948420748,0.796916372015241,0.217995934924057,0.273549324093805,0.845523267787004
Apul,lncRNA_6838,FUN_010520,17402,,,0.281077948420748,0.796916372015241,0.217995934924057,0.273549324093805,0.845523267787004
Apul,lncRNA_6839,FUN_010529,19081,,,10.3570907848419,0,0,,0
Apul,lncRNA_6840,FUN_010529,17012,,,10.3570907848419,0,0,,0
Apul,lncRNA_6841,FUN_010529,1379,4.89692397888345,5,10.3570907848419,0,0,,0
Apul,lncRNA_6842,FUN_010530,0,3.16558441558442,4,6.59449286192659,0,0,,0
Apul,lncRNA_6843,FUN_010530,5495,8.99962196148202,5,6.59449286192659,0,0,,0
Apul,lncRNA_6844,FUN_010530,9591,2.93551804900952,5,6.59449286192659,0,0,,0
Apul,lncRNA_6845,FUN_010531,9664,5.6503622931766,5,1.84690743014401,0.20348459095448,0.455005377747957,2.23606797749979,0.26721767010832
