lncRNA_id,mean_meth_body,n_samples,species,mean_rpm,sd_rpm,cv_rpm,log2_rpm,genomic_context,meth_class
lncRNA_19279,1.20097804491079,4,Apul,6.20089503271337,6.09197011020247,0.982433999940935,2.84817623697236,intergenic,Low (<10%)
lncRNA_1928,1.54925170767458,5,Apul,1067.89220547809,946.181387727758,0.886027056732897,10.0619006536573,exon,Low (<10%)
lncRNA_19280,2.97984482806917,5,Apul,33.3264011858383,42.5443550353005,1.27659613764055,5.10124670652272,intron,Low (<10%)
lncRNA_19281,0.90832906163327,5,Apul,13.1734839929376,13.4396153680572,1.02020204945497,3.82512252650386,intron,Low (<10%)
lncRNA_19283,1.47299265830222,5,Apul,21.7032051106626,28.3866129524769,1.30794566091673,4.504824078344,TE_intergenic,Low (<10%)
lncRNA_19284,1.70167282424407,5,Apul,8.0506879100914,11.5775633168804,1.43808373224456,3.17802745040141,TE_intergenic,Low (<10%)
lncRNA_19285,3.71514951924431,5,Apul,4.73911212161166,5.32298907970372,1.12320387091696,2.52082755975333,intergenic,Low (<10%)
lncRNA_19286,1.20220057720058,4,Apul,8.16642543407784,10.4306992770304,1.27726621166514,3.19635924593379,TE_intergenic,Low (<10%)
lncRNA_1929,1.21585895685712,5,Apul,1127.58820356028,953.803480372781,0.845879264576568,10.1403034598301,exon,Low (<10%)
lncRNA_19291,5.68200425305689,5,Apul,18.2211891035515,27.7460054140352,1.5227329707383,4.26462568493926,TE_intergenic,Low (<10%)
lncRNA_19293,2.45475580401706,5,Apul,18.6461778788868,21.9893044052795,1.179292858199,4.29617676149214,intron,Low (<10%)
lncRNA_19296,1.65513833992095,4,Apul,5.76948069679786,12.2505444035152,2.12333571205368,2.75904516542656,TE_intergenic,Low (<10%)
lncRNA_19297,2.13211937232914,5,Apul,13.1861907800621,10.3466084594918,0.784654843242237,3.82641534951001,TE_intergenic,Low (<10%)
lncRNA_19298,4.97973102012313,4,Apul,9.65826682529954,11.6349767842804,1.20466508067503,3.4139009508234,TE_intergenic,Low (<10%)
lncRNA_19299,1.94188122486949,5,Apul,28.0475158401795,35.1793262470915,1.25427600959566,4.86034288370486,intergenic,Low (<10%)
lncRNA_1930,1.07089807521568,5,Apul,82.9929596226021,55.8507016360624,0.672957102506466,6.392196499645,intergenic,Low (<10%)
lncRNA_19300,0.870275220022348,4,Apul,4.39209959087388,9.82103324914301,2.23606797749979,2.4308471430207,intergenic,Low (<10%)
lncRNA_19301,1.09686165461241,5,Apul,8.31307493954708,13.929817017067,1.67565156315383,3.21925758750426,intergenic,Low (<10%)
lncRNA_19303,0.632412695099261,5,Apul,14.0039127131287,19.6773757186873,1.40513413085185,3.90726686999068,intergenic,Low (<10%)
lncRNA_19304,1.76320134268256,5,Apul,2.5709851263652,5.74889751169348,2.23606797749979,1.83632212491702,TE_intronic,Low (<10%)
lncRNA_19306,0,5,Apul,4.14711883215321,7.12374380783744,1.71775733856624,2.36376509060334,intron,Low (<10%)
lncRNA_19307,0.990253411306043,5,Apul,4.52886551612885,4.58262754429418,1.01187097032885,2.46698348006858,intergenic,Low (<10%)
lncRNA_19308,0.333333333333334,5,Apul,69.4201800367722,96.392692384532,1.38853993656416,6.13791701049832,intergenic,Low (<10%)
lncRNA_19309,3.15853019605451,5,Apul,6.47747277928395,14.0489853774667,2.16889917660445,2.90255075342038,intergenic,Low (<10%)
lncRNA_1931,1.24534151035381,5,Apul,1745.45207300421,1995.42632337039,1.14321461713694,10.770211336792,intron,Low (<10%)
lncRNA_19310,2.27272727272727,4,Apul,39.8807306343201,33.8624525398795,0.849093083333295,5.3533490757297,TE_intergenic,Low (<10%)
lncRNA_19311,1.35441289780493,5,Apul,18.1120085175692,5.1579797674874,0.284782317901629,4.25640749675427,intergenic,Low (<10%)
lncRNA_19312,2.3134708205009,5,Apul,32.5143025521017,36.410512316859,1.11983064248461,5.06670500590363,TE_intergenic,Low (<10%)
lncRNA_19314,3.22547746237392,5,Apul,8.02722406636795,17.0845654476095,2.1283279632357,3.17428241723244,intergenic,Low (<10%)
lncRNA_19319,5.10313906126713,4,Apul,7.70585092557231,16.3665484097752,2.12391189082855,3.12198531638369,TE_intergenic,Low (<10%)
lncRNA_1932,1.21638498480128,5,Apul,776.816007429018,737.479432997318,0.949361787018408,9.60328511547102,intron,Low (<10%)
lncRNA_19320,1.30051362478094,5,Apul,10.0448883859792,14.7835658787396,1.47175013904333,3.46530693451238,intergenic,Low (<10%)
lncRNA_19321,2.17391304347826,4,Apul,3.77122424726816,8.43271377528708,2.23606797749979,2.25435949450056,intergenic,Low (<10%)
lncRNA_19322,0.79308188396477,5,Apul,64.8394076443603,71.5461347838584,1.10343597178253,6.04087945081112,intergenic,Low (<10%)
lncRNA_19323,1.79520453198114,5,Apul,45.8689530881917,53.8180222009028,1.17329955400176,5.55056066458498,intergenic,Low (<10%)
lncRNA_19324,1.46076386191854,5,Apul,1.9282388447739,4.31167313377011,2.23606797749979,1.55003323330688,TE_intergenic,Low (<10%)
lncRNA_19325,2.439985418191,5,Apul,27.555959011504,25.0573466282859,0.909325878218391,4.83571993116813,TE_intergenic,Low (<10%)
lncRNA_19326,3.94529576419202,5,Apul,23.044298237675,26.83779837786,1.16461773324835,4.58762291489177,TE_intergenic,Low (<10%)
lncRNA_19327,55.008080133269,5,Apul,16.1567275007945,8.90434546480477,0.551123082590018,4.10070249221127,intergenic,High (>=50%)
lncRNA_19328,4.6864008282739,4,Apul,7.50928883715397,14.2518605292793,1.8978975024592,3.08903856387556,intron,Low (<10%)
lncRNA_1933,1.5390391195567,5,Apul,933.129712625411,433.333379126444,0.464387076376806,9.86747908528573,intergenic,Low (<10%)
lncRNA_19333,2.05127603649019,5,Apul,31.6821081277381,30.6955777547828,0.968861593143432,5.03042914101907,intergenic,Low (<10%)
lncRNA_19334,0.390625,4,Apul,3.50437255056191,7.25202199842119,2.06942095732897,2.17132615570867,intergenic,Low (<10%)
lncRNA_19336,6.88166163064872,5,Apul,3.04238815727372,5.57951621874432,1.8339264848257,2.01520785850322,TE_intergenic,Low (<10%)
lncRNA_19338,0.908378080014044,5,Apul,11.4476569066887,17.6522826587212,1.54199962512916,3.63780229603745,TE_intergenic,Low (<10%)
lncRNA_1934,1.43445685161556,5,Apul,154.173902249121,69.4872856310631,0.450707185959284,7.27774212963386,intergenic,Low (<10%)
lncRNA_19340,2.60491910162626,5,Apul,9.4182160115559,6.1522881074245,0.653232852153296,3.38103635027442,TE_intergenic,Low (<10%)
lncRNA_19341,0.862954074910596,5,Apul,10.6605332035826,14.2390796418258,1.33568174967464,3.54356185534484,TE_intergenic,Low (<10%)
lncRNA_19343,0.999058333706826,5,Apul,10.9579440824601,11.1738322956873,1.01970152535937,3.57989746460727,TE_intergenic,Low (<10%)
lncRNA_19346,5.84429920116195,5,Apul,4.99107196057733,6.88147729350064,1.37875737874648,2.58281416225359,intergenic,Low (<10%)
lncRNA_19347,0,4,Apul,3.9351842557198,5.94525673804828,1.51079501027349,2.30310394888651,TE_intergenic,Low (<10%)
lncRNA_19348,2.5,4,Apul,4.91351258515335,9.32990842728312,1.89882660634153,2.5640153357881,TE_intergenic,Low (<10%)
lncRNA_1935,2.35223733972774,5,Apul,54.3973005181633,38.2150627995609,0.702517632962335,5.79174377109059,intergenic,Low (<10%)
lncRNA_19350,6.76637366456151,5,Apul,7.64607310774167,11.5939093763959,1.51632206663797,3.11204503513856,TE_intergenic,Low (<10%)
lncRNA_19351,3.84892940440638,5,Apul,15.8039659637228,33.1387473783218,2.0968627403014,4.07072986366197,TE_intergenic,Low (<10%)
lncRNA_19353,3.15727874332378,5,Apul,25.3166266277385,16.5476871964488,0.653629231088715,4.71790266529261,intergenic,Low (<10%)
lncRNA_19356,1.06722106722107,5,Apul,7.78289111579541,9.62941919333499,1.23725477461609,3.13469591833117,intergenic,Low (<10%)
lncRNA_1936,72.8073609519678,5,Apul,105.532258397148,109.601314670812,1.03855746418646,6.73514654025192,intergenic,High (>=50%)
lncRNA_19362,0.864548982321396,5,Apul,6.7031860953085,10.6396981890091,1.5872598549003,2.94545527868854,intergenic,Low (<10%)
lncRNA_19369,6.99137639812936,4,Apul,22.4252744507815,15.4764991014366,0.690136441157233,4.54999404550232,intergenic,Low (<10%)
lncRNA_1937,1.57025696499727,5,Apul,103.180203934422,102.435737843543,0.99278479725285,6.70293735607745,exon,Low (<10%)
lncRNA_19370,1.24264705882353,5,Apul,6.05711953941632,5.76818364203955,0.952298135195031,2.81907944777801,intergenic,Low (<10%)
lncRNA_19371,5.34028276421949,5,Apul,17.1912176471264,13.3528233870071,0.776723537627894,4.18517020932682,TE_intergenic,Low (<10%)
lncRNA_19375,2.96296278443229,4,Apul,1.71399008424347,3.83259834112899,2.23606797749979,1.44041544977707,intergenic,Low (<10%)
lncRNA_19377,0.673675453087219,4,Apul,24.441854931354,23.2740706598459,0.952221945724336,4.66913195429532,TE_intergenic,Low (<10%)
lncRNA_19378,0.586881884728774,5,Apul,25.5728581147303,35.9953172291963,1.40755941583481,4.73188150397994,intergenic,Low (<10%)
lncRNA_1938,6.12765670652147,5,Apul,135.685231593493,95.7610571415023,0.705758880438794,7.09471356250782,intron,Low (<10%)
lncRNA_19381,1.34032634032634,4,Apul,5.99424420098498,12.7527088796902,2.12749238304216,2.80616816798296,intergenic,Low (<10%)
lncRNA_19384,0,4,Apul,16.6298077556291,12.0445378451252,0.724274027825015,4.13994483775234,TE_intergenic,Low (<10%)
lncRNA_1939,1.96342385365484,5,Apul,528.168570466578,163.387552122317,0.309347358510905,9.04758356624668,intergenic,Low (<10%)
lncRNA_19391,1.71154551865759,5,Apul,86.5111497693035,185.376501970827,2.1428047421074,6.4513949368849,intergenic,Low (<10%)
lncRNA_19392,2.99900031688994,5,Apul,30.7023720301806,48.7062746391309,1.58640103087971,4.98651888440506,TE_intergenic,Low (<10%)
lncRNA_19399,2.57381897515809,4,Apul,13.4241385856676,14.5147370299048,1.08124159604562,3.85041325810517,TE_intergenic,Low (<10%)
lncRNA_194,1.55847875145035,5,Apul,124.087204273855,101.71684436167,0.819720654977333,6.96679040713763,intergenic,Low (<10%)
lncRNA_1940,1.76737465652459,5,Apul,206.926483723989,115.595691450956,0.558631690688487,7.69992971662842,TE_intergenic,Low (<10%)
lncRNA_19400,7.56500880072308,5,Apul,79.8932178178594,22.430712759222,0.280758659769588,6.33794684537072,intron,Low (<10%)
lncRNA_19401,7.63385771960977,5,Apul,19.8417053980453,25.8436890120931,1.30249333379575,4.3814014276208,intergenic,Low (<10%)
lncRNA_19405,2.91452991452991,5,Apul,18.4606033817011,19.5336134674121,1.05812432364885,4.28248453688166,intergenic,Low (<10%)
lncRNA_19408,4.05490483306222,5,Apul,20.9970111826385,16.6045438186573,0.790805113843384,4.45923560750489,TE_intergenic,Low (<10%)
lncRNA_1941,1.85983569830693,5,Apul,44.1952791557378,38.5112895307401,0.871389213201524,5.49810017960085,intergenic,Low (<10%)
lncRNA_19411,1.2531328320802,4,Apul,9.65505680869955,12.8794846494666,1.33396259645637,3.41346637992826,intergenic,Low (<10%)
lncRNA_19414,0.383320336323911,4,Apul,2.19988081090642,4.91908303558412,2.23606797749979,1.67801816863868,TE_intergenic,Low (<10%)
lncRNA_19415,77.8577345529865,4,Apul,49.8382086136429,11.7047460594705,0.234854871093148,5.66784128986936,TE_intergenic,High (>=50%)
lncRNA_1942,1.85983569830693,5,Apul,44.1952791557378,38.5112895307401,0.871389213201524,5.49810017960085,intergenic,Low (<10%)
lncRNA_19420,5.06707627603591,5,Apul,13.832962939236,13.8287594593555,0.999696125848171,3.89073490513968,intergenic,Low (<10%)
lncRNA_19423,2.24033816425121,5,Apul,18.6333823603163,26.3749641078736,1.41546841028952,4.29523683081431,intergenic,Low (<10%)
lncRNA_19426,8.29643016261943,5,Apul,22.3659220026177,26.3283838768966,1.17716514766595,4.54633406093065,TE_intergenic,Low (<10%)
lncRNA_19431,5.16103687523638,4,Apul,13.8065962653821,23.3470982634472,1.69101042825352,3.88816812745009,intergenic,Low (<10%)
lncRNA_19436,1.43491226207367,5,Apul,37.3428754640818,23.9910309222745,0.64245269342877,5.26088662861265,TE_intergenic,Low (<10%)
lncRNA_1944,1.97175863481294,5,Apul,11.3575384648193,10.5950940616681,0.932868868944366,3.6273194919916,TE_intergenic,Low (<10%)
lncRNA_19442,1.92307692307692,4,Apul,34.2841912244313,33.6637912732625,0.981904197561274,5.14095003615588,intergenic,Low (<10%)
lncRNA_19448,3.1868228146973,5,Apul,12.1140903181519,21.6132708578777,1.78414311683743,3.71304583089222,TE_intergenic,Low (<10%)
lncRNA_1945,0.767823337215006,5,Apul,73.0029238319466,71.9400598474726,0.985440802522915,6.2095103671765,TE_intergenic,Low (<10%)
lncRNA_19454,7.54985754985755,4,Apul,9.24913866187288,14.9923809091889,1.62094887505482,3.3574307655489,intergenic,Low (<10%)
lncRNA_19456,2.05357142857143,5,Apul,5.85531912704227,8.4375741193081,1.44101012024091,2.77722382753402,intergenic,Low (<10%)
lncRNA_19458,3.08858893862003,5,Apul,27.7011052606863,26.1338753908661,0.943423561801183,4.84303439009522,intron,Low (<10%)
lncRNA_19459,2.40533311018475,5,Apul,74.2604664621481,160.397042722728,2.15992506328365,6.23382032610212,TE_intergenic,Low (<10%)
lncRNA_1946,2.22039209815262,5,Apul,933.27359983523,729.137526211375,0.781268779423424,9.86770129144762,exon,Low (<10%)
lncRNA_19468,2.02991452991453,4,Apul,7.56879716108371,13.0980711305908,1.73053536140945,3.0990927012419,TE_intergenic,Low (<10%)
lncRNA_1947,2.24867550749904,5,Apul,10.9294298860322,23.7833473434767,2.17608307034128,3.57645319238424,TE_intergenic,Low (<10%)
lncRNA_19471,4.67304683682069,5,Apul,16.5690680729411,14.6519942388493,0.884298028974695,4.1349657624884,intergenic,Low (<10%)
lncRNA_19472,7.0465911692884,5,Apul,25.7782893797773,28.7735893735479,1.11619467644429,4.74299189788953,TE_intergenic,Low (<10%)
lncRNA_19476,7.65433628733054,5,Apul,42.554922797415,48.7560158763686,1.14571975863931,5.44476388360922,intron,Low (<10%)
lncRNA_19478,2.25450340551574,5,Apul,9.9662994610888,16.2892200546418,1.63443012306017,3.4550048704183,TE_intergenic,Low (<10%)
lncRNA_19479,1.80204384969801,5,Apul,116.728141640044,133.060018127356,1.13991378820777,6.87931541203448,intergenic,Low (<10%)
lncRNA_19480,2.05500468011614,5,Apul,8.65962323023076,10.3429588547327,1.19438901436559,3.27196691841113,intron,Low (<10%)
lncRNA_19481,1.48687179444339,5,Apul,65.9738960386031,76.25196489621,1.15578993321227,6.06552699054801,intron,Low (<10%)
lncRNA_19483,2.47150982236729,5,Apul,30.4901883920323,34.616825782221,1.13534312537298,4.97683048340031,intron,Low (<10%)
lncRNA_19484,0.45021645021645,5,Apul,5.53600367917741,10.2359400535037,1.84897638200714,2.70840879559031,intron,Low (<10%)
lncRNA_19485,1.78512324092368,5,Apul,22.1402931427706,29.0908408897564,1.31393205601053,4.53233523560513,intron,Low (<10%)
lncRNA_19486,2.76684215476502,5,Apul,26.8956153710932,25.6693820678346,0.95440768741151,4.80196647215728,intron,Low (<10%)
lncRNA_19488,0,4,Apul,6.91512067174192,9.50807987437578,1.37496948003088,2.98461134545994,intron,Low (<10%)
lncRNA_19489,8.10600255246417,5,Apul,12.4063589862326,17.6976072401761,1.42649485314872,3.74484556585447,intron,Low (<10%)
lncRNA_1949,75.0434335638648,5,Apul,829.025626099451,539.011394880756,0.650174587988062,9.69701206849438,intergenic,High (>=50%)
lncRNA_19491,0.839699516170105,4,Apul,32.8668828099867,29.8987308016727,0.909691709266323,5.08180329868041,intron,Low (<10%)
lncRNA_19493,1.0968660968661,5,Apul,3.60439247730383,7.21342079713316,2.00128616474335,2.20301081368881,intergenic,Low (<10%)
lncRNA_19494,0.606060606060606,5,Apul,6.71180211896197,11.2266030805729,1.6726659817422,2.94706803319976,TE_intergenic,Low (<10%)
lncRNA_19495,1.97167069711081,5,Apul,42.0905266676484,32.6273514461498,0.775170900183292,5.42929882657217,intron,Low (<10%)
lncRNA_19498,6.83013764555573,4,Apul,17.7557619549775,15.9006860057357,0.895522594077027,4.22926196872856,intron,Low (<10%)
lncRNA_19499,1.20833333333333,5,Apul,24.190811319267,24.4758134806908,1.01178142219632,4.65482568251863,intron,Low (<10%)
lncRNA_195,3.01676633507753,5,Apul,19.8554153807507,21.018122195014,1.05855867489886,4.38235014179593,intergenic,Low (<10%)
lncRNA_1950,71.4240817722629,5,Apul,831.478570572667,539.402277820656,0.648726614143708,9.70126932498991,intergenic,High (>=50%)
lncRNA_19500,1.60938805200082,5,Apul,45.0977324402136,38.6903854908539,0.857923079439659,5.52662388073248,intergenic,Low (<10%)
lncRNA_19504,2.720379477328,5,Apul,2.79909357710289,4.28942901957147,1.53243501920043,1.92565524808075,intergenic,Low (<10%)
lncRNA_19507,1.15384615384615,5,Apul,19.6632703318878,29.906761992179,1.52094547282298,4.36899669943959,TE_intergenic,Low (<10%)
lncRNA_19508,3.36657150898637,4,Apul,117.888615834587,88.1426853295454,0.747677667648765,6.89346676637811,TE_intergenic,Low (<10%)
lncRNA_1951,72.1975032405673,5,Apul,781.400314845263,513.745811051615,0.657468139302388,9.61176314061908,intergenic,High (>=50%)
lncRNA_19514,1.04093732549785,5,Apul,7.30735289642438,5.96555297410364,0.816376745267454,3.05438884142582,intron,Low (<10%)
lncRNA_19515,2.38672623148742,5,Apul,8.69785577680121,10.4459919385833,1.20098472619478,3.27766579862589,intron,Low (<10%)
lncRNA_19516,1.47922192298922,5,Apul,33.1032146599138,29.6096509591354,0.894464518426094,5.09183583282668,intron,Low (<10%)
lncRNA_19517,6.46969696969697,4,Apul,7.28341948763304,6.65239893270578,0.913362047044152,3.05022645123359,intergenic,Low (<10%)
lncRNA_19518,1.26803431585567,5,Apul,11.0999165097318,21.5485473595934,1.94132517489667,3.59692518772513,intron,Low (<10%)
lncRNA_1952,77.4320515394605,5,Apul,164.85032884022,194.978796378204,1.18276255649563,7.37373806241127,intergenic,High (>=50%)
lncRNA_19522,4.94311635908728,5,Apul,31.8698742391558,45.9062563409779,1.44042790995946,5.03869403153396,intron,Low (<10%)
lncRNA_19523,0,4,Apul,5.94726915293135,10.2057204320142,1.71603473284606,2.79644599168502,intron,Low (<10%)
lncRNA_19524,1.59138257575758,4,Apul,2.87104490659094,4.30000620752574,1.49771471621861,1.95272304391032,TE_intronic,Low (<10%)
lncRNA_19525,2.36153953259216,5,Apul,12.1291592396674,21.4648321950514,1.7696883824274,3.71470262729493,TE_intergenic,Low (<10%)
lncRNA_19527,0.78125,4,Apul,5.67759215405648,12.6954820049897,2.23606797749979,2.73932798089901,TE_intergenic,Low (<10%)
lncRNA_19529,1.74589114589115,5,Apul,67.5535215437985,75.4303391661153,1.11660113998957,6.09915887297474,intergenic,Low (<10%)
lncRNA_1953,77.4320515394605,5,Apul,164.85032884022,194.978796378204,1.18276255649563,7.37373806241127,intergenic,High (>=50%)
lncRNA_19530,0.902898346617595,5,Apul,8.78419918174778,19.6420664982861,2.23606797749979,3.29045377381571,intron,Low (<10%)
lncRNA_19533,0.509591739921775,5,Apul,5.88617132600435,6.81263626640474,1.15739686955889,2.78370207520089,intergenic,Low (<10%)
lncRNA_19534,2.33165094803026,5,Apul,7.61027692106606,10.8030831892391,1.4195387764846,3.10605963788044,intergenic,Low (<10%)
lncRNA_19536,2.83993297151192,5,Apul,6.45511198309598,14.4340691965761,2.23606797749979,2.89823002336638,intergenic,Low (<10%)
lncRNA_19538,9.79451376510199,5,Apul,13.7743060624029,18.4887022314644,1.34226015798571,3.88501846462411,intergenic,Low (<10%)
lncRNA_19539,0.980699589282539,5,Apul,4.87114142304933,8.45899795395937,1.736553554765,2.55364100849555,intergenic,Low (<10%)
lncRNA_1954,77.4320515394605,5,Apul,164.85032884022,194.978796378204,1.18276255649563,7.37373806241127,intergenic,High (>=50%)
lncRNA_19544,1.38888888888889,4,Apul,88.9917706824334,198.552736300859,2.23113592165048,6.49172117479119,intergenic,Low (<10%)
lncRNA_19547,1.24622519187736,5,Apul,5.4824467502871,9.12349723589242,1.66412874605935,2.69653845018582,TE_intergenic,Low (<10%)
lncRNA_19548,1.77224118617307,5,Apul,7.14627777534629,4.82990742602836,0.675863376412669,3.02614100882722,intergenic,Low (<10%)
lncRNA_1955,77.4320515394605,5,Apul,164.85032884022,194.978796378204,1.18276255649563,7.37373806241127,intergenic,High (>=50%)
lncRNA_19550,2.08333333333333,4,Apul,35.5025847708337,29.1136592143222,0.820043368736349,5.18992672063434,intergenic,Low (<10%)
lncRNA_19553,0.935662212595883,5,Apul,22.6222909021396,19.2647272707151,0.851581626018833,4.56207697972772,intron,Low (<10%)
lncRNA_19554,0.434027777777778,5,Apul,7.67266742252872,15.2508383621499,1.98768401160853,3.11647578645666,intron,Low (<10%)
lncRNA_19555,0,4,Apul,12.9776436909963,21.5036428325045,1.65697589982559,3.80504927092034,intergenic,Low (<10%)
lncRNA_19556,2.03159230529479,5,Apul,109.677252141867,206.286904603407,1.88085405656022,6.79021492052556,intergenic,Low (<10%)
lncRNA_19558,1.20855326447432,4,Apul,8.96576879243604,19.4547557476877,2.16989264368502,3.3169811036346,intergenic,Low (<10%)
lncRNA_1956,77.4320515394605,5,Apul,164.85032884022,194.978796378204,1.18276255649563,7.37373806241127,intergenic,High (>=50%)
lncRNA_19560,1.17366061993959,5,Apul,31.6454494463434,32.3397597974209,1.02194029041221,5.02880999879583,TE_intergenic,Low (<10%)
lncRNA_19561,0.861826995332824,5,Apul,12.4981356313797,18.9448065389862,1.51581060549708,3.75468825022963,intergenic,Low (<10%)
lncRNA_19562,2.28824132284671,5,Apul,12.3106877068465,26.9564503279548,2.18967867351254,3.73451320600392,TE_intergenic,Low (<10%)
lncRNA_19563,2.97767570170923,5,Apul,33.7879241148698,35.9840630579584,1.06499774699453,5.12051468708067,intergenic,Low (<10%)
lncRNA_19565,2.62559762264797,5,Apul,95.4635436305319,51.8093651659147,0.542713618158049,6.59191190399496,intergenic,Low (<10%)
lncRNA_19567,1.49537962037962,4,Apul,36.9484732325303,28.9971692584028,0.784800202052003,5.24596993825759,TE_intergenic,Low (<10%)
lncRNA_19568,1.25597888897122,4,Apul,7.77979180279394,15.4891760996015,1.99094994984814,3.13418672920961,TE_intergenic,Low (<10%)
lncRNA_19569,1.53417274445484,5,Apul,14.1511056491422,26.0512225184506,1.84093195007909,3.92135117283189,intergenic,Low (<10%)
lncRNA_1957,77.4320515394605,5,Apul,164.85032884022,194.978796378204,1.18276255649563,7.37373806241127,intergenic,High (>=50%)
lncRNA_19570,1.96303332467004,5,Apul,39.6886319720878,49.7648938957335,1.25388282293862,5.34655387000866,intron,Low (<10%)
lncRNA_19571,5.28703846210849,4,Apul,7.28881796000555,11.562837625507,1.58638035535439,3.0511663785814,intron,Low (<10%)
lncRNA_19572,1.56707176230547,5,Apul,15.7337839481035,27.8418016141935,1.76955535337381,4.0646918083985,intergenic,Low (<10%)
lncRNA_19573,1.50991138491139,5,Apul,12.7450751544896,15.7074564761698,1.23243341335941,3.78084289004038,TE_intergenic,Low (<10%)
lncRNA_19577,1.49324011575136,4,Apul,13.8211164846931,24.7227637665662,1.78876748444648,3.88958222581445,intergenic,Low (<10%)
lncRNA_19578,1.54543314812891,5,Apul,3.86074734877982,5.91070468354131,1.53097422586054,2.28117814788186,intergenic,Low (<10%)
lncRNA_1958,76.7563541928424,5,Apul,164.428935772683,194.959895339994,1.18567875188051,7.37006779335654,intergenic,High (>=50%)
lncRNA_19580,2.22740142808707,5,Apul,5.08619279754663,6.80975961452101,1.3388717033703,2.60554003606395,TE_intergenic,Low (<10%)
lncRNA_19581,0,4,Apul,15.6323024211876,12.9846672535296,0.830630504942805,4.05591599061457,TE_intergenic,Low (<10%)
lncRNA_19583,1.49808624832548,5,Apul,28.3181827686283,38.0621451339883,1.34408854709966,4.87372377844308,TE_intergenic,Low (<10%)
lncRNA_19584,0.864313464313465,5,Apul,8.86434061286051,10.1952137858471,1.15013786485773,3.30222261644804,intergenic,Low (<10%)
lncRNA_19585,0.833333333333333,4,Apul,18.6202898579521,12.2248366702479,0.656533102519189,4.29427445008065,TE_intergenic,Low (<10%)
lncRNA_19586,3.1058405672593,5,Apul,16.7899465540097,6.86268747784081,0.408737898942382,4.1529902712383,intron,Low (<10%)
lncRNA_19588,4.79437229437229,5,Apul,3.74224885575929,7.52035884435265,2.00958277608366,2.24557137213024,TE_intergenic,Low (<10%)
lncRNA_19589,3.47936956828535,5,Apul,24.1129166103143,14.3075536113281,0.593356409037968,4.65035768760995,TE_intergenic,Low (<10%)
lncRNA_19590,1.36955451507208,5,Apul,12.630737623481,23.3116810296625,1.84563100941351,3.76879173017385,intergenic,Low (<10%)
lncRNA_19591,1.88240285948943,5,Apul,180.171654511432,84.3937037350409,0.46840721957008,7.50121344375335,intergenic,Low (<10%)
lncRNA_19592,1.69324839605018,4,Apul,25.2587121826694,29.7890261448478,1.17935649012568,4.71472425813891,intron,Low (<10%)
lncRNA_19593,1.76419878240407,5,Apul,2.5709851263652,5.74889751169348,2.23606797749979,1.83632212491702,intergenic,Low (<10%)
lncRNA_196,1.69476026398488,5,Apul,30669.8846299597,17667.5495661083,0.576055299172854,14.90458215792,intron,Low (<10%)
lncRNA_1960,3.35258034977854,5,Apul,574.387222011537,589.710112509387,1.02667693484578,9.16838937236516,exon,Low (<10%)
lncRNA_19601,56.3537371654944,5,Apul,56.4926671479786,97.2356807891126,1.72120888777318,5.84530605539886,TE_intergenic,High (>=50%)
lncRNA_19603,0.983505611025774,5,Apul,53.4064209629254,65.4066265731301,1.22469593344469,5.76570502108204,intron,Low (<10%)
lncRNA_19604,68.4001310771177,5,Apul,3.84937323602451,7.7589440794011,2.01563828801757,2.27779829622535,intron,High (>=50%)
lncRNA_19606,1.22963612840274,5,Apul,11.016229903171,15.920721292065,1.44520597627344,3.58691241579757,intergenic,Low (<10%)
lncRNA_19607,95.4738562091503,4,Apul,27.669797388581,26.4321325954861,0.955270189524207,4.8414598038773,intron,High (>=50%)
lncRNA_19608,4.48779478345597,5,Apul,29.9472384798177,30.5574467954784,1.02037611301196,4.95173877381895,TE_intergenic,Low (<10%)
lncRNA_19609,8.75158171018146,5,Apul,14.4680610652545,18.3721581281027,1.26984245126142,3.95122045994476,intron,Low (<10%)
lncRNA_1961,1.42191142191142,5,Apul,63.1150971973631,52.7783281506331,0.836223510606241,6.00259220348205,exon,Low (<10%)
lncRNA_19610,1.47202354099634,5,Apul,6.84619248251419,11.5811521798276,1.69161942341044,2.97199272799243,intron,Low (<10%)
lncRNA_19611,3.16249793198609,5,Apul,3.90489635985015,7.13845954587646,1.82807913143959,2.29422265271161,intron,Low (<10%)
lncRNA_19612,70.7768329505462,4,Apul,14.1694745371336,17.2037224923329,1.21413976553947,3.92309920711692,intron,High (>=50%)
lncRNA_19614,1.01786147278806,5,Apul,4.71898662693893,7.26682683736349,1.53991257272905,2.51575953200187,intergenic,Low (<10%)
lncRNA_19616,2.21082905342714,5,Apul,29.7829086282309,28.2914037418044,0.949920778220674,4.94405765096119,intergenic,Low (<10%)
lncRNA_19617,1.64528711834559,5,Apul,47.4895751110932,46.8075395742652,0.985638205116964,5.5996027070913,intergenic,Low (<10%)
lncRNA_19618,5.82750582750583,4,Apul,58.732331860519,113.943629717881,1.94004947715138,5.90044013841379,intron,Low (<10%)
lncRNA_19619,2.22119536888547,5,Apul,19.041139785442,29.2711067664968,1.53725602019246,4.32489265511932,intergenic,Low (<10%)
lncRNA_19620,92.6311861939939,5,Apul,27.0799944557316,44.4407235863254,1.64109057182319,4.81147074567623,intron,High (>=50%)
