species,lncRNA_id,nearest_gene_id,distance
Ptuh,lncRNA_4935,gene-Pocillopora_meandrina_HIv1___RNAseq.g27214.t1,2465
Ptuh,lncRNA_4936,gene-Pocillopora_meandrina_HIv1___RNAseq.g27220.t1,970
Ptuh,lncRNA_4937,gene-Pocillopora_meandrina_HIv1___RNAseq.g27224.t1,0
Ptuh,lncRNA_4938,gene-Pocillopora_meandrina_HIv1___RNAseq.10316_t,4358
Ptuh,lncRNA_4939,gene-Pocillopora_meandrina_HIv1___RNAseq.10316_t,7035
Ptuh,lncRNA_4940,gene-Pocillopora_meandrina_HIv1___RNAseq.g27231.t1,11773
Ptuh,lncRNA_4941,gene-Pocillopora_meandrina_HIv1___RNAseq.g27231.t1,3117
Ptuh,lncRNA_4942,gene-Pocillopora_meandrina_HIv1___RNAseq.g27233.t1,13091
Ptuh,lncRNA_4943,gene-Pocillopora_meandrina_HIv1___TS.g14605.t2,6337
Ptuh,lncRNA_4944,gene-Pocillopora_meandrina_HIv1___TS.g14605.t2,2797
Ptuh,lncRNA_4945,gene-Pocillopora_meandrina_HIv1___RNAseq.g27265.t1,5189
Ptuh,lncRNA_4946,gene-Pocillopora_meandrina_HIv1___RNAseq.g27265.t1,664
Ptuh,lncRNA_4947,gene-Pocillopora_meandrina_HIv1___RNAseq.g27273.t1,31139
Ptuh,lncRNA_4948,gene-Pocillopora_meandrina_HIv1___RNAseq.g27273.t1,30517
Ptuh,lncRNA_4949,gene-Pocillopora_meandrina_HIv1___RNAseq.g27273.t1,23576
Ptuh,lncRNA_4950,gene-Pocillopora_meandrina_HIv1___RNAseq.g27273.t1,20714
Ptuh,lncRNA_4951,gene-Pocillopora_meandrina_HIv1___RNAseq.g27273.t1,15702
Ptuh,lncRNA_4952,gene-Pocillopora_meandrina_HIv1___TS.g14622.t1,934
Ptuh,lncRNA_4953,gene-Pocillopora_meandrina_HIv1___TS.g14622.t1,3179
Ptuh,lncRNA_4954,gene-Pocillopora_meandrina_HIv1___RNAseq.g27310.t1,11862
Ptuh,lncRNA_4955,gene-Pocillopora_meandrina_HIv1___RNAseq.g27310.t1,3414
Ptuh,lncRNA_4956,gene-Pocillopora_meandrina_HIv1___RNAseq.g27310.t1,1821
Ptuh,lncRNA_4957,gene-Pocillopora_meandrina_HIv1___TS.g14684.t1,5155
Ptuh,lncRNA_4958,gene-Pocillopora_meandrina_HIv1___TS.g14688.t1,0
Ptuh,lncRNA_4959,gene-Pocillopora_meandrina_HIv1___RNAseq.g27349.t1,1914
Ptuh,lncRNA_4960,gene-Pocillopora_meandrina_HIv1___RNAseq.g27349.t1,0
Ptuh,lncRNA_4961,gene-Pocillopora_meandrina_HIv1___RNAseq.g27352.t1,6391
Ptuh,lncRNA_4962,gene-Pocillopora_meandrina_HIv1___RNAseq.g27353.t1b,15900
Ptuh,lncRNA_4963,gene-Pocillopora_meandrina_HIv1___RNAseq.g27358.t1,0
Ptuh,lncRNA_4964,gene-Pocillopora_meandrina_HIv1___RNAseq.g27368.t2,11291
Ptuh,lncRNA_4965,gene-Pocillopora_meandrina_HIv1___RNAseq.g27372.t1,8425
Ptuh,lncRNA_4966,gene-Pocillopora_meandrina_HIv1___RNAseq.g27395.t1,4535
Ptuh,lncRNA_4967,gene-Pocillopora_meandrina_HIv1___RNAseq.g27398.t1,8743
Ptuh,lncRNA_4968,gene-Pocillopora_meandrina_HIv1___RNAseq.g27399.t1,11391
Ptuh,lncRNA_4969,gene-Pocillopora_meandrina_HIv1___RNAseq.g27402.t1,9476
Ptuh,lncRNA_4970,gene-Pocillopora_meandrina_HIv1___RNAseq.g27402.t1,610
Ptuh,lncRNA_4971,gene-Pocillopora_meandrina_HIv1___RNAseq.g27402.t1,11009
Ptuh,lncRNA_4972,gene-Pocillopora_meandrina_HIv1___RNAseq.g27405.t1,5291
Ptuh,lncRNA_4973,gene-Pocillopora_meandrina_HIv1___RNAseq.g27425.t1,0
Ptuh,lncRNA_4974,gene-Pocillopora_meandrina_HIv1___RNAseq.g27427.t1,5802
Ptuh,lncRNA_4975,gene-Pocillopora_meandrina_HIv1___RNAseq.g27444.t1,17425
Ptuh,lncRNA_4976,gene-Pocillopora_meandrina_HIv1___RNAseq.g27462.t1,1098
Ptuh,lncRNA_4977,gene-Pocillopora_meandrina_HIv1___RNAseq.g27473.t3,2693
Ptuh,lncRNA_4978,gene-Pocillopora_meandrina_HIv1___RNAseq.g27477.t1,8653
Ptuh,lncRNA_4979,gene-Pocillopora_meandrina_HIv1___RNAseq.g27477.t1,10101
Ptuh,lncRNA_4980,gene-Pocillopora_meandrina_HIv1___RNAseq.g27487.t1,1644
Ptuh,lncRNA_4981,gene-Pocillopora_meandrina_HIv1___RNAseq.g27487.t1,3903
Ptuh,lncRNA_4982,gene-Pocillopora_meandrina_HIv1___RNAseq.g27491.t2,5972
Ptuh,lncRNA_4983,gene-Pocillopora_meandrina_HIv1___RNAseq.g27496.t1,3246
Ptuh,lncRNA_4984,gene-Pocillopora_meandrina_HIv1___RNAseq.g27496.t1,2689
Ptuh,lncRNA_4985,gene-Pocillopora_meandrina_HIv1___RNAseq.g27496.t1,1471
Ptuh,lncRNA_4986,gene-Pocillopora_meandrina_HIv1___RNAseq.g27504.t1,28691
Ptuh,lncRNA_4987,gene-Pocillopora_meandrina_HIv1___RNAseq.g27504.t1,6535
Ptuh,lncRNA_4988,gene-Pocillopora_meandrina_HIv1___TS.g14870.t1,489
Ptuh,lncRNA_4989,gene-Pocillopora_meandrina_HIv1___TS.g14879.t1,8758
Ptuh,lncRNA_4990,gene-Pocillopora_meandrina_HIv1___TS.g14885.t1,157086
Ptuh,lncRNA_4991,gene-Pocillopora_meandrina_HIv1___RNAseq.g27542.t1,149778
Ptuh,lncRNA_4992,gene-Pocillopora_meandrina_HIv1___RNAseq.g27542.t1,143009
Ptuh,lncRNA_4993,gene-Pocillopora_meandrina_HIv1___RNAseq.g27542.t1,110208
Ptuh,lncRNA_4994,gene-Pocillopora_meandrina_HIv1___RNAseq.g27542.t1,109211
Ptuh,lncRNA_4995,gene-Pocillopora_meandrina_HIv1___RNAseq.g27542.t1,95270
Ptuh,lncRNA_4996,gene-Pocillopora_meandrina_HIv1___RNAseq.g27542.t1,88342
Ptuh,lncRNA_4997,gene-Pocillopora_meandrina_HIv1___RNAseq.g27542.t1,36337
Ptuh,lncRNA_4998,gene-Pocillopora_meandrina_HIv1___RNAseq.g27542.t1,72
Ptuh,lncRNA_4999,gene-Pocillopora_meandrina_HIv1___RNAseq.g27555.t1,0
Ptuh,lncRNA_5000,gene-Pocillopora_meandrina_HIv1___RNAseq.g27573.t1,0
Ptuh,lncRNA_5001,gene-Pocillopora_meandrina_HIv1___RNAseq.g27576.t1,2861
Ptuh,lncRNA_5002,gene-Pocillopora_meandrina_HIv1___TS.g14930.t1,728
Ptuh,lncRNA_5003,gene-Pocillopora_meandrina_HIv1___TS.g14947.t1a,6884
Ptuh,lncRNA_5004,gene-Pocillopora_meandrina_HIv1___TS.g14947.t1a,2032
Ptuh,lncRNA_5005,gene-Pocillopora_meandrina_HIv1___RNAseq.g27599.t1,1896
Ptuh,lncRNA_5006,gene-Pocillopora_meandrina_HIv1___TS.g14953.t1,2053
Ptuh,lncRNA_5007,gene-Pocillopora_meandrina_HIv1___RNAseq.g27608.t2,3201
Ptuh,lncRNA_5008,gene-Pocillopora_meandrina_HIv1___RNAseq.g27609.t1,4029
Ptuh,lncRNA_5009,gene-Pocillopora_meandrina_HIv1___RNAseq.g27609.t1,0
Ptuh,lncRNA_5010,gene-Pocillopora_meandrina_HIv1___RNAseq.g27612.t1,1131
Ptuh,lncRNA_5011,gene-Pocillopora_meandrina_HIv1___TS.g14965.t1,3507
Ptuh,lncRNA_5012,gene-Pocillopora_meandrina_HIv1___RNAseq.g27615.t1,2761
Ptuh,lncRNA_5013,gene-Pocillopora_meandrina_HIv1___RNAseq.g27615.t1,5002
Ptuh,lncRNA_5014,gene-Pocillopora_meandrina_HIv1___RNAseq.g27615.t1,5815
Ptuh,lncRNA_5015,gene-Pocillopora_meandrina_HIv1___RNAseq.g27615.t1,8789
Ptuh,lncRNA_5016,gene-Pocillopora_meandrina_HIv1___RNAseq.g27625.t1,10076
Ptuh,lncRNA_5017,gene-Pocillopora_meandrina_HIv1___RNAseq.g27628.t1,2388
Ptuh,lncRNA_5018,gene-Pocillopora_meandrina_HIv1___RNAseq.g27631.t1,434
Ptuh,lncRNA_5019,gene-Pocillopora_meandrina_HIv1___TS.g14990.t1,3353
Ptuh,lncRNA_5020,gene-Pocillopora_meandrina_HIv1___TS.g15005.t1,0
Ptuh,lncRNA_5021,gene-Pocillopora_meandrina_HIv1___RNAseq.g27658.t1,0
Ptuh,lncRNA_5022,gene-Pocillopora_meandrina_HIv1___TS.g15009.t1,7337
Ptuh,lncRNA_5023,gene-Pocillopora_meandrina_HIv1___RNAseq.g27662.t1,4048
Ptuh,lncRNA_5024,gene-Pocillopora_meandrina_HIv1___TS.g15013.t1,4114
Ptuh,lncRNA_5025,gene-Pocillopora_meandrina_HIv1___TS.g15016.t1,0
Ptuh,lncRNA_5026,gene-Pocillopora_meandrina_HIv1___RNAseq.g27683.t1,838
Ptuh,lncRNA_5027,gene-Pocillopora_meandrina_HIv1___RNAseq.g27706.t1,9159
Ptuh,lncRNA_5028,gene-Pocillopora_meandrina_HIv1___RNAseq.g27708.t1,8656
Ptuh,lncRNA_5029,gene-Pocillopora_meandrina_HIv1___RNAseq.g27708.t1,4269
Ptuh,lncRNA_5030,gene-Pocillopora_meandrina_HIv1___RNAseq.g27712.t1,21047
Ptuh,lncRNA_5031,gene-Pocillopora_meandrina_HIv1___RNAseq.g27733.t1,2680
Ptuh,lncRNA_5032,gene-Pocillopora_meandrina_HIv1___RNAseq.g27738.t1,5166
Ptuh,lncRNA_5033,gene-Pocillopora_meandrina_HIv1___RNAseq.g27739.t1,3678
Ptuh,lncRNA_5034,gene-Pocillopora_meandrina_HIv1___RNAseq.g27742.t1,3398
Ptuh,lncRNA_5035,gene-Pocillopora_meandrina_HIv1___RNAseq.g27742.t1,697
Ptuh,lncRNA_5036,gene-Pocillopora_meandrina_HIv1___RNAseq.g27742.t1,2733
Ptuh,lncRNA_5037,gene-Pocillopora_meandrina_HIv1___RNAseq.g27742.t1,3956
Ptuh,lncRNA_5038,gene-Pocillopora_meandrina_HIv1___RNAseq.g27747.t1,7954
Ptuh,lncRNA_5039,gene-Pocillopora_meandrina_HIv1___RNAseq.g27749.t1,3342
Ptuh,lncRNA_5040,gene-Pocillopora_meandrina_HIv1___RNAseq.g27749.t1,15294
Ptuh,lncRNA_5041,gene-Pocillopora_meandrina_HIv1___TS.g15097.t1,0
Ptuh,lncRNA_5042,gene-Pocillopora_meandrina_HIv1___RNAseq.g27762.t1,0
Ptuh,lncRNA_5043,gene-Pocillopora_meandrina_HIv1___RNAseq.g27767.t1,3383
Ptuh,lncRNA_5044,gene-Pocillopora_meandrina_HIv1___RNAseq.g27788.t1,77842
Ptuh,lncRNA_5045,gene-Pocillopora_meandrina_HIv1___RNAseq.g27805.t1,77334
Ptuh,lncRNA_5046,gene-Pocillopora_meandrina_HIv1___RNAseq.g27805.t1,54977
Ptuh,lncRNA_5047,gene-Pocillopora_meandrina_HIv1___RNAseq.g27830.t1,0
Ptuh,lncRNA_5048,gene-Pocillopora_meandrina_HIv1___RNAseq.g27833.t1,1672
Ptuh,lncRNA_5049,gene-Pocillopora_meandrina_HIv1___RNAseq.g27835.t1,12983
Ptuh,lncRNA_5050,gene-Pocillopora_meandrina_HIv1___RNAseq.g27850.t1,3005
Ptuh,lncRNA_5051,gene-Pocillopora_meandrina_HIv1___RNAseq.g27850.t1,657
Ptuh,lncRNA_5052,gene-Pocillopora_meandrina_HIv1___RNAseq.g27851.t1,0
Ptuh,lncRNA_5053,gene-Pocillopora_meandrina_HIv1___RNAseq.11026_t,1366
Ptuh,lncRNA_5054,gene-Pocillopora_meandrina_HIv1___RNAseq.g27910.t1,3967
Ptuh,lncRNA_5055,gene-Pocillopora_meandrina_HIv1___RNAseq.g27944.t1,11386
Ptuh,lncRNA_5056,gene-Pocillopora_meandrina_HIv1___RNAseq.g27944.t1,14354
Ptuh,lncRNA_5057,gene-Pocillopora_meandrina_HIv1___RNAseq.g27954.t1,503
Ptuh,lncRNA_5058,gene-Pocillopora_meandrina_HIv1___RNAseq.g27957.t1a,6823
Ptuh,lncRNA_5059,gene-Pocillopora_meandrina_HIv1___RNAseq.g27957.t1a,3389
Ptuh,lncRNA_5060,gene-Pocillopora_meandrina_HIv1___RNAseq.g27957.t1a,918
Ptuh,lncRNA_5061,gene-Pocillopora_meandrina_HIv1___TS.g15308.t1,1356
Ptuh,lncRNA_5062,gene-Pocillopora_meandrina_HIv1___RNAseq.g27965.t1,1803
Ptuh,lncRNA_5063,gene-Pocillopora_meandrina_HIv1___RNAseq.g27969.t1,11652
Ptuh,lncRNA_5064,gene-Pocillopora_meandrina_HIv1___RNAseq.g27969.t1,0
Ptuh,lncRNA_5065,gene-Pocillopora_meandrina_HIv1___TS.g15336.t1,2461
Ptuh,lncRNA_5066,gene-Pocillopora_meandrina_HIv1___RNAseq.g27992.t1,1263
Ptuh,lncRNA_5067,gene-Pocillopora_meandrina_HIv1___TS.g15340.t1,341
Ptuh,lncRNA_5068,gene-Pocillopora_meandrina_HIv1___RNAseq.g28000.t1,4324
Ptuh,lncRNA_5069,gene-Pocillopora_meandrina_HIv1___RNAseq.g28003.t1,3398
Ptuh,lncRNA_5070,gene-Pocillopora_meandrina_HIv1___RNAseq.g28016.t1,25275
Ptuh,lncRNA_5071,gene-Pocillopora_meandrina_HIv1___TS.g15362.t1,2347
Ptuh,lncRNA_5072,gene-Pocillopora_meandrina_HIv1___TS.g15362.t1,5926
Ptuh,lncRNA_5073,gene-Pocillopora_meandrina_HIv1___RNAseq.g28020.t1,10902
Ptuh,lncRNA_5074,gene-Pocillopora_meandrina_HIv1___RNAseq.g28020.t1,3433
Ptuh,lncRNA_5075,gene-Pocillopora_meandrina_HIv1___RNAseq.g28022.t1,372
Ptuh,lncRNA_5076,gene-Pocillopora_meandrina_HIv1___RNAseq.g28068.t1,43440
Ptuh,lncRNA_5077,gene-Pocillopora_meandrina_HIv1___RNAseq.g28068.t1,41430
Ptuh,lncRNA_5078,gene-Pocillopora_meandrina_HIv1___RNAseq.g28081.t1,5725
Ptuh,lncRNA_5079,gene-Pocillopora_meandrina_HIv1___RNAseq.g28081.t1,4903
Ptuh,lncRNA_5080,gene-Pocillopora_meandrina_HIv1___RNAseq.g28081.t1,3556
Ptuh,lncRNA_5081,gene-Pocillopora_meandrina_HIv1___RNAseq.g28086.t1,3590
Ptuh,lncRNA_5082,gene-Pocillopora_meandrina_HIv1___TS.g15446.t1,462
Ptuh,lncRNA_5083,gene-Pocillopora_meandrina_HIv1___RNAseq.g28100.t1,4701
Ptuh,lncRNA_5084,gene-Pocillopora_meandrina_HIv1___RNAseq.g28104.t1,1512
Ptuh,lncRNA_5085,gene-Pocillopora_meandrina_HIv1___RNAseq.g28107.t1,1658
Ptuh,lncRNA_5086,gene-Pocillopora_meandrina_HIv1___RNAseq.g28120.t1,918
Ptuh,lncRNA_5087,gene-Pocillopora_meandrina_HIv1___RNAseq.g28127.t1,3582
Ptuh,lncRNA_5088,gene-Pocillopora_meandrina_HIv1___RNAseq.g28130.t1,325
Ptuh,lncRNA_5089,gene-Pocillopora_meandrina_HIv1___RNAseq.g28138.t1,507
Ptuh,lncRNA_5090,gene-Pocillopora_meandrina_HIv1___RNAseq.g28144.t1,562
Ptuh,lncRNA_5091,gene-Pocillopora_meandrina_HIv1___RNAseq.g28150.t1,7027
Ptuh,lncRNA_5092,gene-Pocillopora_meandrina_HIv1___RNAseq.g28150.t1,8271
Ptuh,lncRNA_5093,gene-Pocillopora_meandrina_HIv1___RNAseq.g28150.t1,9413
Ptuh,lncRNA_5094,gene-Pocillopora_meandrina_HIv1___RNAseq.g28150.t1,10129
Ptuh,lncRNA_5095,gene-Pocillopora_meandrina_HIv1___RNAseq.g28150.t1,22280
Ptuh,lncRNA_5096,gene-Pocillopora_meandrina_HIv1___RNAseq.g28150.t1,24281
Ptuh,lncRNA_5097,gene-Pocillopora_meandrina_HIv1___RNAseq.g28151.t1,610
Ptuh,lncRNA_5098,gene-Pocillopora_meandrina_HIv1___RNAseq.g5079.t1,1150
Ptuh,lncRNA_5099,gene-Pocillopora_meandrina_HIv1___RNAseq.g5104.t1,2979
Ptuh,lncRNA_5100,gene-Pocillopora_meandrina_HIv1___RNAseq.g5133.t1,8802
Ptuh,lncRNA_5101,gene-Pocillopora_meandrina_HIv1___RNAseq.g5151.t1,272
Ptuh,lncRNA_5102,gene-Pocillopora_meandrina_HIv1___RNAseq.g5154.t1,681
Ptuh,lncRNA_5103,gene-Pocillopora_meandrina_HIv1___RNAseq.g5267.t1,16715
Ptuh,lncRNA_5104,gene-Pocillopora_meandrina_HIv1___TS.g23984.t1,11794
Ptuh,lncRNA_5105,gene-Pocillopora_meandrina_HIv1___TS.g23984.t1,11800
Ptuh,lncRNA_5106,gene-Pocillopora_meandrina_HIv1___TS.g23997.t1,5627
Ptuh,lncRNA_5107,gene-Pocillopora_meandrina_HIv1___RNAseq.g5291.t1,1563
Ptuh,lncRNA_5108,gene-Pocillopora_meandrina_HIv1___RNAseq.g5317.t1,6693
Ptuh,lncRNA_5109,gene-Pocillopora_meandrina_HIv1___RNAseq.g5320.t1,85
Ptuh,lncRNA_5110,gene-Pocillopora_meandrina_HIv1___RNAseq.g5320.t1,13918
Ptuh,lncRNA_5111,gene-Pocillopora_meandrina_HIv1___RNAseq.g5320.t1,17392
Ptuh,lncRNA_5112,gene-Pocillopora_meandrina_HIv1___RNAseq.g5320.t1,19525
Ptuh,lncRNA_5113,gene-Pocillopora_meandrina_HIv1___RNAseq.g5324.t1,20816
Ptuh,lncRNA_5114,gene-Pocillopora_meandrina_HIv1___RNAseq.g5324.t1,36982
Ptuh,lncRNA_5115,gene-Pocillopora_meandrina_HIv1___RNAseq.g5337.t1,22399
Ptuh,lncRNA_5116,gene-Pocillopora_meandrina_HIv1___TS.g24062.t1,88853
Ptuh,lncRNA_5117,gene-Pocillopora_meandrina_HIv1___RNAseq.g5356.t1,18196
Ptuh,lncRNA_5118,gene-Pocillopora_meandrina_HIv1___RNAseq.g5356.t1,9173
Ptuh,lncRNA_5119,gene-Pocillopora_meandrina_HIv1___RNAseq.g5361.t1,0
Ptuh,lncRNA_5120,gene-Pocillopora_meandrina_HIv1___RNAseq.g5370.t1,9819
Ptuh,lncRNA_5121,gene-Pocillopora_meandrina_HIv1___RNAseq.g5370.t1,9819
Ptuh,lncRNA_5122,gene-Pocillopora_meandrina_HIv1___RNAseq.g5369.t1,9174
Ptuh,lncRNA_5123,gene-Pocillopora_meandrina_HIv1___RNAseq.g5373.t1,3240
Ptuh,lncRNA_5124,gene-Pocillopora_meandrina_HIv1___RNAseq.g5373.t1,3246
Ptuh,lncRNA_5125,gene-Pocillopora_meandrina_HIv1___RNAseq.g5373.t1,3246
Ptuh,lncRNA_5126,gene-Pocillopora_meandrina_HIv1___RNAseq.g5383.t1,2011
Ptuh,lncRNA_5127,gene-Pocillopora_meandrina_HIv1___RNAseq.g5390.t1,8792
Ptuh,lncRNA_5128,gene-Pocillopora_meandrina_HIv1___RNAseq.g5396.t1,43053
Ptuh,lncRNA_5129,gene-Pocillopora_meandrina_HIv1___RNAseq.g5396.t1,44675
Ptuh,lncRNA_5130,gene-Pocillopora_meandrina_HIv1___RNAseq.g5423.t1,3590
Ptuh,lncRNA_5131,gene-Pocillopora_meandrina_HIv1___RNAseq.g5424.t1,429
Ptuh,lncRNA_5132,gene-Pocillopora_meandrina_HIv1___RNAseq.g5424.t1,429
Ptuh,lncRNA_5133,gene-Pocillopora_meandrina_HIv1___RNAseq.g5451.t1,112
Ptuh,lncRNA_5134,gene-Pocillopora_meandrina_HIv1___RNAseq.g5474.t1,18
Ptuh,lncRNA_5135,gene-Pocillopora_meandrina_HIv1___RNAseq.g5505.t1,0
Ptuh,lncRNA_5136,gene-Pocillopora_meandrina_HIv1___RNAseq.g5505.t1,0
Ptuh,lncRNA_5137,gene-Pocillopora_meandrina_HIv1___RNAseq.g5513.t1,5507
Ptuh,lncRNA_5138,gene-Pocillopora_meandrina_HIv1___RNAseq.g5513.t1,30903
Ptuh,lncRNA_5139,gene-Pocillopora_meandrina_HIv1___RNAseq.11794_t,0
Ptuh,lncRNA_5140,gene-Pocillopora_meandrina_HIv1___RNAseq.g5551.t2,2343
Ptuh,lncRNA_5141,gene-Pocillopora_meandrina_HIv1___RNAseq.g5551.t2,0
Ptuh,lncRNA_5142,gene-Pocillopora_meandrina_HIv1___TS.g24279.t1,1520
Ptuh,lncRNA_5143,gene-Pocillopora_meandrina_HIv1___TS.g24279.t1,1895
Ptuh,lncRNA_5144,gene-Pocillopora_meandrina_HIv1___TS.g24279.t1,0
Ptuh,lncRNA_5145,gene-Pocillopora_meandrina_HIv1___TS.g24287.t1,4468
Ptuh,lncRNA_5146,gene-Pocillopora_meandrina_HIv1___RNAseq.g5576.t1,6943
Ptuh,lncRNA_5147,gene-Pocillopora_meandrina_HIv1___RNAseq.g5578.t1,5545
Ptuh,lncRNA_5148,gene-Pocillopora_meandrina_HIv1___RNAseq.g5578.t1,5545
Ptuh,lncRNA_5149,gene-Pocillopora_meandrina_HIv1___RNAseq.g5584.t1,11890
Ptuh,lncRNA_5150,gene-Pocillopora_meandrina_HIv1___RNAseq.g5584.t1,9721
Ptuh,lncRNA_5151,gene-Pocillopora_meandrina_HIv1___RNAseq.g5584.t1,9721
Ptuh,lncRNA_5152,gene-Pocillopora_meandrina_HIv1___RNAseq.g5584.t1,11595
Ptuh,lncRNA_5153,gene-Pocillopora_meandrina_HIv1___RNAseq.g5590.t1,7475
Ptuh,lncRNA_5154,gene-Pocillopora_meandrina_HIv1___RNAseq.g5613.t1,21177
Ptuh,lncRNA_5155,gene-Pocillopora_meandrina_HIv1___RNAseq.g5617.t1,15503
Ptuh,lncRNA_5156,gene-Pocillopora_meandrina_HIv1___RNAseq.g5642.t1,8311
Ptuh,lncRNA_5157,gene-Pocillopora_meandrina_HIv1___RNAseq.g5642.t1,9964
Ptuh,lncRNA_5158,gene-Pocillopora_meandrina_HIv1___RNAseq.g5642.t1,10496
Ptuh,lncRNA_5159,gene-Pocillopora_meandrina_HIv1___TS.g24379.t1,22658
Ptuh,lncRNA_5160,gene-Pocillopora_meandrina_HIv1___TS.g24379.t1,0
Ptuh,lncRNA_5161,gene-Pocillopora_meandrina_HIv1___TS.g24379.t1,22333
Ptuh,lncRNA_5162,gene-Pocillopora_meandrina_HIv1___TS.g24379.t1,0
Ptuh,lncRNA_5163,gene-Pocillopora_meandrina_HIv1___TS.g24379.t1,0
Ptuh,lncRNA_5164,gene-Pocillopora_meandrina_HIv1___RNAseq.g5669.t1,5424
Ptuh,lncRNA_5165,gene-Pocillopora_meandrina_HIv1___RNAseq.g5696.t1c,19708
Ptuh,lncRNA_5166,gene-Pocillopora_meandrina_HIv1___RNAseq.g5696.t1c,19708
Ptuh,lncRNA_5167,gene-Pocillopora_meandrina_HIv1___RNAseq.g5696.t1c,20622
Ptuh,lncRNA_5168,gene-Pocillopora_meandrina_HIv1___RNAseq.g5696.t1c,52725
Ptuh,lncRNA_5169,gene-Pocillopora_meandrina_HIv1___RNAseq.g5696.t1c,15467
Ptuh,lncRNA_5170,gene-Pocillopora_meandrina_HIv1___RNAseq.g5699.t1,48689
Ptuh,lncRNA_5171,gene-Pocillopora_meandrina_HIv1___RNAseq.g5699.t1,48689
Ptuh,lncRNA_5172,gene-Pocillopora_meandrina_HIv1___RNAseq.g5704.t1,77728
Ptuh,lncRNA_5173,gene-Pocillopora_meandrina_HIv1___RNAseq.g5728.t1,0
Ptuh,lncRNA_5174,gene-Pocillopora_meandrina_HIv1___RNAseq.g5728.t1,0
Ptuh,lncRNA_5175,gene-Pocillopora_meandrina_HIv1___TS.g24454.t1,7709
Ptuh,lncRNA_5176,gene-Pocillopora_meandrina_HIv1___RNAseq.g5809.t1,8194
Ptuh,lncRNA_5177,gene-Pocillopora_meandrina_HIv1___RNAseq.g5812.t1,67042
Ptuh,lncRNA_5178,gene-Pocillopora_meandrina_HIv1___RNAseq.g5812.t1,80661
Ptuh,lncRNA_5179,gene-Pocillopora_meandrina_HIv1___RNAseq.g5827.t1,119160
Ptuh,lncRNA_5180,gene-Pocillopora_meandrina_HIv1___TS.g24548.t1,13680
Ptuh,lncRNA_5181,gene-Pocillopora_meandrina_HIv1___TS.g24548.t1,13688
Ptuh,lncRNA_5182,gene-Pocillopora_meandrina_HIv1___TS.g24548.t1,13781
Ptuh,lncRNA_5183,gene-Pocillopora_meandrina_HIv1___RNAseq.g5830.t1,49546
Ptuh,lncRNA_5184,gene-Pocillopora_meandrina_HIv1___RNAseq.g5830.t1,50070
Ptuh,lncRNA_5185,gene-Pocillopora_meandrina_HIv1___RNAseq.g5837.t1,18945
Ptuh,lncRNA_5186,gene-Pocillopora_meandrina_HIv1___RNAseq.g5837.t1,60552
Ptuh,lncRNA_5187,gene-Pocillopora_meandrina_HIv1___RNAseq.g5847.t1,1042
Ptuh,lncRNA_5188,gene-Pocillopora_meandrina_HIv1___RNAseq.g5860.t1,4955
Ptuh,lncRNA_5189,gene-Pocillopora_meandrina_HIv1___RNAseq.g5874.t1,9760
Ptuh,lncRNA_5190,gene-Pocillopora_meandrina_HIv1___RNAseq.g5889.t1,4603
Ptuh,lncRNA_5191,gene-Pocillopora_meandrina_HIv1___RNAseq.g5894.t1b,0
Ptuh,lncRNA_5192,gene-Pocillopora_meandrina_HIv1___RNAseq.g5894.t1b,339
Ptuh,lncRNA_5193,gene-Pocillopora_meandrina_HIv1___RNAseq.g5900.t1,7215
Ptuh,lncRNA_5194,gene-Pocillopora_meandrina_HIv1___TS.g24637.t1,49423
Ptuh,lncRNA_5195,gene-Pocillopora_meandrina_HIv1___TS.g24637.t1,49423
Ptuh,lncRNA_5196,gene-Pocillopora_meandrina_HIv1___TS.g24637.t1,45212
Ptuh,lncRNA_5197,gene-Pocillopora_meandrina_HIv1___TS.g24637.t1,31345
Ptuh,lncRNA_5198,gene-Pocillopora_meandrina_HIv1___TS.g24637.t1,19056
Ptuh,lncRNA_5199,gene-Pocillopora_meandrina_HIv1___TS.g24637.t1,22299
Ptuh,lncRNA_5200,gene-Pocillopora_meandrina_HIv1___TS.g24637.t1,9540
Ptuh,lncRNA_5201,gene-Pocillopora_meandrina_HIv1___RNAseq.g5923.t1,96
Ptuh,lncRNA_5202,gene-Pocillopora_meandrina_HIv1___RNAseq.g5928.t1a,2112
Ptuh,lncRNA_5203,gene-Pocillopora_meandrina_HIv1___RNAseq.g5940.t1,1054
Ptuh,lncRNA_5204,gene-Pocillopora_meandrina_HIv1___RNAseq.g5947.t1,53894
Ptuh,lncRNA_5205,gene-Pocillopora_meandrina_HIv1___RNAseq.g5950.t1,7587
Ptuh,lncRNA_5206,gene-Pocillopora_meandrina_HIv1___RNAseq.g5956.t1,35137
Ptuh,lncRNA_5207,gene-Pocillopora_meandrina_HIv1___RNAseq.g5960.t1,34458
Ptuh,lncRNA_5208,gene-Pocillopora_meandrina_HIv1___RNAseq.g5991.t1,3153
Ptuh,lncRNA_5209,gene-Pocillopora_meandrina_HIv1___RNAseq.g5999.t1,583
Ptuh,lncRNA_5210,gene-Pocillopora_meandrina_HIv1___RNAseq.g6001.t1,3961
Ptuh,lncRNA_5211,gene-Pocillopora_meandrina_HIv1___RNAseq.g6008.t1,5409
Ptuh,lncRNA_5212,gene-Pocillopora_meandrina_HIv1___RNAseq.g6010.t1,1193
