lncRNA_id,mean_meth_body,n_samples,species,genomic_context
lncRNA_11751,7.91352325474632,5,Apul,intron
lncRNA_11754,4.4268023432546,4,Apul,intergenic
lncRNA_11755,3.59485214540362,4,Apul,intergenic
lncRNA_11756,1.91600953253318,5,Apul,intergenic
lncRNA_11757,8.66258768943419,5,Apul,TE_exonic
lncRNA_11758,4.56956665456865,5,Apul,intergenic
lncRNA_11759,53.4378990063273,5,Apul,intergenic
lncRNA_11761,19,5,Apul,TE_intergenic
lncRNA_11762,7.1757870495097,5,Apul,intergenic
lncRNA_11765,4.92127799552323,5,Apul,intergenic
lncRNA_11768,6.53645114139063,5,Apul,intergenic
lncRNA_1177,0,4,Apul,intergenic
lncRNA_11771,1.03324915824916,4,Apul,intron
lncRNA_11775,0.353260869565218,5,Apul,TE_intergenic
lncRNA_11777,1.32446982035945,5,Apul,intergenic
lncRNA_11778,2.86759698634699,5,Apul,intergenic
lncRNA_11779,1.92817964547247,5,Apul,intergenic
lncRNA_1178,0.703886693017127,4,Apul,intergenic
lncRNA_11780,1.11411167209311,5,Apul,intergenic
lncRNA_11781,2.56156015037594,5,Apul,intergenic
lncRNA_11782,0.498199279711886,5,Apul,intergenic
lncRNA_11783,2.91407111459041,5,Apul,intergenic
lncRNA_11784,0.43103448275862,4,Apul,intron
lncRNA_11785,3.28944641405006,5,Apul,intergenic
lncRNA_11786,3.30731519099657,5,Apul,intergenic
lncRNA_11787,2.24100653099128,5,Apul,intergenic
lncRNA_11788,1.86327221388318,5,Apul,TE_intergenic
lncRNA_11789,3.37799893395943,5,Apul,intron
lncRNA_1179,0.321230158730159,5,Apul,intergenic
lncRNA_11790,6.64503424502143,5,Apul,intergenic
lncRNA_11791,1.42801210386196,5,Apul,intergenic
lncRNA_11792,1.40159339794189,5,Apul,intergenic
lncRNA_11793,0.605011240768609,5,Apul,intergenic
lncRNA_11794,1.47074862794924,5,Apul,intergenic
lncRNA_11795,1.36438934061113,5,Apul,intergenic
lncRNA_11796,1.98792410587295,5,Apul,intergenic
lncRNA_11797,1.83088137665134,5,Apul,intergenic
lncRNA_11798,2.80849997658896,5,Apul,intergenic
lncRNA_11799,0.76923076923077,4,Apul,intron
lncRNA_118,5.93735180062001,5,Apul,intergenic
lncRNA_1180,1.23948551448552,5,Apul,intergenic
lncRNA_11801,10.7966870715192,5,Apul,intron
lncRNA_11802,1.28501400560224,5,Apul,intergenic
lncRNA_11803,4.03595478595478,5,Apul,intron
lncRNA_11804,0.995259269715792,5,Apul,intergenic
lncRNA_11805,1.59852044861057,5,Apul,intergenic
lncRNA_11806,2.67645137164754,5,Apul,intergenic
lncRNA_11808,1.50803340068008,5,Apul,intergenic
lncRNA_11809,0.294117647058824,5,Apul,intergenic
lncRNA_11810,1.7626227277257,5,Apul,intergenic
lncRNA_11811,15.1248819811255,5,Apul,TE_intergenic
lncRNA_11812,1.45522853904204,5,Apul,intergenic
lncRNA_11813,1.12908240219165,5,Apul,intergenic
lncRNA_11814,0.982761791585322,5,Apul,intergenic
lncRNA_11815,1.70837222768295,5,Apul,intergenic
lncRNA_11816,2.48148148148148,5,Apul,intergenic
lncRNA_11817,1.84856967760484,5,Apul,intergenic
lncRNA_11818,0,4,Apul,intergenic
lncRNA_11819,1.30987424423117,5,Apul,intergenic
lncRNA_11820,0.717877605731678,5,Apul,intergenic
lncRNA_11822,0.181818181818182,5,Apul,intergenic
lncRNA_11823,1.61291201558789,5,Apul,intergenic
lncRNA_11825,1.72333822358476,5,Apul,intergenic
lncRNA_11826,2.22913343965976,5,Apul,TE_intergenic
lncRNA_11828,0.691358024691358,5,Apul,intergenic
lncRNA_11829,0.344827586206896,5,Apul,intergenic
lncRNA_11830,2.44228864296056,5,Apul,TE_intergenic
lncRNA_11831,2.24067424728831,5,Apul,TE_intergenic
lncRNA_11832,1.76107438529517,5,Apul,intergenic
lncRNA_11833,1.54929342410602,5,Apul,intergenic
lncRNA_11834,1.87702512051888,5,Apul,intergenic
lncRNA_11835,1.11342894323985,5,Apul,intergenic
lncRNA_11836,1.51426842488395,5,Apul,intergenic
lncRNA_11837,1.65245302397448,5,Apul,intergenic
lncRNA_11838,2.44780332764444,5,Apul,intron
lncRNA_11840,70.6132886336252,5,Apul,intron
lncRNA_11841,1.65317023398796,5,Apul,TE_intergenic
lncRNA_11842,2.73036643652047,5,Apul,intergenic
lncRNA_11843,0.806827331283852,5,Apul,TE_intergenic
lncRNA_11844,4.5189256204786,5,Apul,intergenic
lncRNA_11845,2.46503129361224,5,Apul,intergenic
lncRNA_11846,1.74189186326968,5,Apul,intergenic
lncRNA_11847,0.93220319985026,5,Apul,TE_intergenic
lncRNA_1185,0.138888888888889,5,Apul,intergenic
lncRNA_11850,1.9096743617062,5,Apul,intron
lncRNA_11851,0.667002442002443,5,Apul,intron
lncRNA_11852,2.01904212679312,5,Apul,intron
lncRNA_11853,0.872791153190545,5,Apul,intergenic
lncRNA_11856,3.89443776760405,5,Apul,TE_intergenic
lncRNA_11857,11.4614522602179,5,Apul,intergenic
lncRNA_11858,0.790992633097896,5,Apul,TE_intergenic
lncRNA_11859,7.55360149244814,5,Apul,TE_intergenic
lncRNA_11862,2.69886363636364,4,Apul,intron
lncRNA_11863,2.31840895380794,5,Apul,TE_intergenic
lncRNA_11864,0.583778966131908,5,Apul,intergenic
lncRNA_11865,4.28400279423552,5,Apul,intron
lncRNA_11866,1.15384615384615,4,Apul,intron
lncRNA_11867,13.1302249486146,5,Apul,intron
lncRNA_11868,3.15983137819633,5,Apul,intergenic
lncRNA_11869,1.08577898709478,5,Apul,intergenic
lncRNA_11870,1.71264389840745,5,Apul,TE_intergenic
lncRNA_11871,1.30955183290945,5,Apul,intron
lncRNA_11872,2.76330860397962,5,Apul,intron
lncRNA_11873,1.24892309248212,5,Apul,TE_intergenic
lncRNA_11874,2.0345746233515,5,Apul,intergenic
lncRNA_11875,1.50398335278581,5,Apul,intergenic
lncRNA_11876,1.29113543210537,5,Apul,intergenic
lncRNA_11878,1.58426067510769,5,Apul,intergenic
lncRNA_11879,5.24747474747475,4,Apul,intron
lncRNA_1188,0.90909090909091,5,Apul,intergenic
lncRNA_11880,4.22329457280458,5,Apul,intergenic
lncRNA_11882,5.88443382154789,5,Apul,intergenic
lncRNA_11883,1.80546074840192,5,Apul,TE_intergenic
lncRNA_11884,1.57738095238095,4,Apul,TE_intergenic
lncRNA_11885,3.29203080058804,5,Apul,intergenic
lncRNA_11886,4.20545714830266,5,Apul,intergenic
lncRNA_11888,6.17792788531242,5,Apul,intergenic
lncRNA_11889,1.79541995931912,5,Apul,intergenic
lncRNA_11890,1.54328838715987,5,Apul,intron
lncRNA_11893,55.3253627822454,5,Apul,intergenic
lncRNA_11894,1.45586409427335,5,Apul,TE_intergenic
lncRNA_11895,0.937912781662782,5,Apul,intergenic
lncRNA_11896,0,4,Apul,intergenic
lncRNA_11897,0.901093802189726,5,Apul,intron
lncRNA_11898,0.32258064516129,5,Apul,intron
lncRNA_11899,3.05555555555556,4,Apul,intergenic
lncRNA_119,6.17858375602925,5,Apul,intergenic
lncRNA_1190,1.47549825225597,5,Apul,intergenic
lncRNA_11900,1.82600732600733,5,Apul,intergenic
lncRNA_11901,3.05555555555556,4,Apul,intergenic
lncRNA_11902,2.05499839617922,5,Apul,intergenic
lncRNA_11904,8.73721115429301,5,Apul,TE_intergenic
lncRNA_11905,0.597147950089128,5,Apul,intergenic
lncRNA_11906,0.461309523809524,5,Apul,TE_intergenic
lncRNA_11907,1.25480690575393,5,Apul,intron
lncRNA_11908,2.21515151515152,5,Apul,intergenic
lncRNA_11909,2.35983020951322,5,Apul,TE_intergenic
lncRNA_1191,20.2159958565188,5,Apul,intergenic
lncRNA_11911,0.333333333333333,4,Apul,intergenic
lncRNA_11912,1.30010866386576,5,Apul,intergenic
lncRNA_11914,10.0795870401401,5,Apul,intergenic
lncRNA_11915,2.98386554621849,5,Apul,TE_intergenic
lncRNA_11916,1.66592854999216,5,Apul,TE_intergenic
lncRNA_11917,0.201242236024844,5,Apul,intergenic
lncRNA_11918,9.7332720474906,5,Apul,intergenic
lncRNA_1192,45.9850763129379,4,Apul,TE_intergenic
lncRNA_11921,17.1734153414635,5,Apul,intron
lncRNA_11923,19.4476938760227,5,Apul,intergenic
lncRNA_11926,0.531767105310162,5,Apul,intergenic
lncRNA_11927,0.752878657120633,5,Apul,TE_intergenic
lncRNA_11928,12.7585215710216,4,Apul,intergenic
lncRNA_1193,1.4866449106633,5,Apul,TE_intergenic
lncRNA_11932,5.24168254090293,5,Apul,TE_intergenic
lncRNA_11933,1.33801925025329,4,Apul,TE_intergenic
lncRNA_11934,1.69891631381622,5,Apul,intergenic
lncRNA_11935,1.8386662248427,5,Apul,intergenic
lncRNA_11936,1.56464033314438,5,Apul,intron
lncRNA_11937,1.11050033158845,5,Apul,intron
lncRNA_11938,4.08687322722694,5,Apul,intron
lncRNA_1194,5.11961372875934,5,Apul,TE_intergenic
lncRNA_11940,2.36669360793713,5,Apul,TE_intergenic
lncRNA_11941,36.3995361575497,4,Apul,intergenic
lncRNA_11942,1.59916439291981,5,Apul,TE_intergenic
lncRNA_11943,0.423592293592294,5,Apul,intron
lncRNA_11944,1.5625,4,Apul,intron
lncRNA_11946,2.18707056948476,5,Apul,intron
lncRNA_11947,6.74603174603175,4,Apul,intron
lncRNA_11948,0.398809523809524,5,Apul,intron
lncRNA_1195,30.7195787281473,5,Apul,intergenic
lncRNA_11950,1.93933186799192,5,Apul,intergenic
lncRNA_11951,1.21892893332498,5,Apul,intergenic
lncRNA_11954,1.14269107329452,5,Apul,intergenic
lncRNA_11955,1.59725781155015,5,Apul,TE_intergenic
lncRNA_11956,0,5,Apul,intron
lncRNA_11957,4.63486172696699,5,Apul,TE_intergenic
lncRNA_11959,0.926986962313049,5,Apul,TE_intergenic
lncRNA_1196,1.20932641732974,5,Apul,intergenic
lncRNA_11960,2.4462327668382,5,Apul,TE_intergenic
lncRNA_11964,1.56106905299033,5,Apul,intron
lncRNA_11965,1.83934162014735,5,Apul,intergenic
lncRNA_11966,11.6577848198594,5,Apul,intergenic
lncRNA_11967,0.662010513526981,5,Apul,intergenic
lncRNA_1197,1.76003533503533,5,Apul,intergenic
lncRNA_11970,33.5480075480076,5,Apul,intergenic
lncRNA_11974,0.392156862745098,5,Apul,intergenic
lncRNA_11975,4.217166107298,5,Apul,TE_intergenic
lncRNA_11976,0.91620491002577,5,Apul,intron
lncRNA_11978,14.2140365032359,5,Apul,intergenic
lncRNA_11979,2.43878064884366,5,Apul,TE_intergenic
lncRNA_1198,7.98531998155904,5,Apul,intron
lncRNA_11981,5.86932692182107,5,Apul,intergenic
lncRNA_11982,2.00826222777923,4,Apul,intergenic
lncRNA_11983,2.69142404436522,5,Apul,TE_intergenic
lncRNA_11984,4.84078342748846,5,Apul,intergenic
lncRNA_11985,1.5028333987862,5,Apul,intergenic
lncRNA_11986,0.357142857142858,5,Apul,intergenic
lncRNA_11987,2.78846153846154,5,Apul,intergenic
lncRNA_11988,2.0071250667866,5,Apul,TE_intergenic
lncRNA_11989,0.523580065104716,5,Apul,intergenic
lncRNA_1199,1.0461920895694,5,Apul,intergenic
lncRNA_11990,0,4,Apul,intergenic
lncRNA_11991,0.333333333333334,5,Apul,intergenic
lncRNA_11992,0.563773163773164,5,Apul,intergenic
lncRNA_11993,4.84142831559232,5,Apul,intergenic
lncRNA_11994,1.48204850428372,5,Apul,intergenic
lncRNA_11995,16.7519498668229,5,Apul,intergenic
lncRNA_11996,2.10544869247697,5,Apul,intergenic
lncRNA_11997,11.3134819920331,5,Apul,TE_intergenic
lncRNA_11998,0.908873987305359,5,Apul,intergenic
lncRNA_11999,2.18831053625964,5,Apul,intergenic
lncRNA_120,1.66265426295564,5,Apul,intron
lncRNA_1200,0.49859943977591,5,Apul,intergenic
lncRNA_12000,12.4251012145749,4,Apul,TE_intergenic
lncRNA_12001,1.54841183205456,5,Apul,intergenic
lncRNA_12002,1.14649349188823,5,Apul,TE_intergenic
lncRNA_12003,1.52582712318378,5,Apul,intergenic
lncRNA_12006,1.0657742201508,5,Apul,intergenic
lncRNA_12007,0,5,Apul,intergenic
lncRNA_12008,1.05358551336252,5,Apul,intergenic
lncRNA_12009,2.85514640638864,5,Apul,intergenic
lncRNA_1201,0.837632565815828,5,Apul,intergenic
lncRNA_12010,1.28289473684211,4,Apul,intergenic
lncRNA_12011,6.93854636828211,5,Apul,intergenic
lncRNA_12012,1.64745600985335,5,Apul,TE_intergenic
lncRNA_12013,0.870389406366746,5,Apul,TE_intergenic
lncRNA_12015,1.59307373182999,5,Apul,intergenic
lncRNA_12016,0.869979996393855,5,Apul,intergenic
lncRNA_12017,12.5313449765921,5,Apul,intergenic
lncRNA_12018,2.27646847743105,5,Apul,TE_intergenic
lncRNA_12019,29.2992743396904,5,Apul,intergenic
lncRNA_1202,1.38176211926212,5,Apul,intergenic
lncRNA_12020,2.43546163359227,5,Apul,TE_intergenic
lncRNA_12021,1.75125073318009,5,Apul,TE_intergenic
lncRNA_12022,71.6264153395736,5,Apul,intergenic
lncRNA_12023,56.9412795987386,5,Apul,intergenic
lncRNA_12025,50.5170951903578,5,Apul,intergenic
lncRNA_12027,40.1384077373203,5,Apul,intergenic
lncRNA_12028,78.7966308563087,4,Apul,TE_intergenic
lncRNA_12029,34.8494983277592,5,Apul,TE_intergenic
lncRNA_1203,0.25,5,Apul,intergenic
lncRNA_12030,44.9128281533854,5,Apul,TE_intergenic
lncRNA_12034,25.9188127774087,5,Apul,TE_intergenic
lncRNA_12036,60.5751556578956,5,Apul,intergenic
lncRNA_12037,43.8717107562073,5,Apul,intergenic
lncRNA_12038,42.9837792882242,5,Apul,intergenic
lncRNA_1204,0.381212121212122,5,Apul,intergenic
lncRNA_12041,11.1903640724686,5,Apul,TE_intergenic
lncRNA_12042,47.7987448240655,5,Apul,TE_intergenic
lncRNA_12044,34.436785602169,5,Apul,intergenic
lncRNA_12045,31.8049664621923,5,Apul,intergenic
lncRNA_12048,23.9049216486682,5,Apul,intergenic
lncRNA_12049,5.15812067834127,5,Apul,intergenic
lncRNA_1205,0.446428571428573,4,Apul,intergenic
lncRNA_12050,43.6843604139146,5,Apul,intergenic
lncRNA_12052,48.8287608561353,5,Apul,intergenic
lncRNA_12053,49.3082519372558,5,Apul,intergenic
lncRNA_12054,41.3953132719165,5,Apul,intergenic
lncRNA_12055,3.96825396825397,4,Apul,intergenic
lncRNA_12057,32.6920226831992,5,Apul,intergenic
lncRNA_12059,15.8279151831669,5,Apul,intergenic
lncRNA_1206,1.02419084047309,5,Apul,intergenic
lncRNA_12061,3.14335612787624,5,Apul,intergenic
lncRNA_12062,57.7244152046784,5,Apul,intergenic
lncRNA_12063,65.4490494511575,5,Apul,intergenic
lncRNA_12064,58.4422331857804,5,Apul,TE_intergenic
lncRNA_12065,85.1228632478633,4,Apul,intergenic
lncRNA_12068,72.7915075725222,5,Apul,intergenic
lncRNA_12069,80.771194660239,5,Apul,intergenic
lncRNA_12070,88.4421272319737,4,Apul,intergenic
lncRNA_12071,49.252318547036,4,Apul,TE_intergenic
lncRNA_12072,55.4118315635629,5,Apul,intergenic
lncRNA_12073,27.8910612713849,5,Apul,intergenic
lncRNA_12074,53.4756214797644,5,Apul,intergenic
lncRNA_12075,60.8632202809305,5,Apul,intergenic
lncRNA_12076,65.5365618551103,4,Apul,TE_intergenic
lncRNA_12077,9.50726750037617,5,Apul,intergenic
lncRNA_12085,34.6446530414251,5,Apul,TE_intergenic
lncRNA_12087,58.5066811456146,5,Apul,TE_intergenic
lncRNA_12088,0.67193675889328,5,Apul,TE_intergenic
lncRNA_12089,17.9172098074373,4,Apul,intergenic
lncRNA_1209,5.04192546583851,5,Apul,intergenic
lncRNA_12090,37.4479871175523,5,Apul,intergenic
lncRNA_12092,31.6622910572695,5,Apul,TE_intronic
lncRNA_12093,32.526893611573,5,Apul,intergenic
lncRNA_12094,16.1434330776436,5,Apul,TE_intergenic
lncRNA_12095,14.2044294139929,5,Apul,intergenic
lncRNA_12096,34.8689818243802,5,Apul,intergenic
lncRNA_12097,47.2829687601719,5,Apul,intergenic
lncRNA_12098,41.8014729098342,5,Apul,intergenic
lncRNA_12099,36.2063931391698,5,Apul,intergenic
lncRNA_121,1.67326451584927,5,Apul,intergenic
lncRNA_1210,1.37347593724392,5,Apul,intergenic
lncRNA_12100,8.08627142090407,5,Apul,TE_intergenic
lncRNA_12102,15.5992635262636,4,Apul,intergenic
lncRNA_12103,19.5805978865335,5,Apul,intergenic
lncRNA_12104,38.9283728015527,5,Apul,intergenic
lncRNA_12105,15.8740292300757,5,Apul,TE_intergenic
lncRNA_12106,6.86681530815966,5,Apul,TE_intergenic
lncRNA_12107,14.7731277295834,5,Apul,intergenic
lncRNA_12108,7.23177431521971,5,Apul,TE_intergenic
lncRNA_12109,21.9994724449306,5,Apul,TE_intronic
lncRNA_12110,17.2759747707482,5,Apul,intergenic
lncRNA_12111,20.1145980320183,5,Apul,TE_intergenic
lncRNA_12112,14.5645029122016,5,Apul,intergenic
lncRNA_12113,36.6588843395666,5,Apul,TE_intergenic
lncRNA_12115,9.78511814265687,5,Apul,TE_intergenic
lncRNA_12117,43.5909108512724,5,Apul,TE_intergenic
lncRNA_12118,12.2690663677223,5,Apul,TE_intergenic
lncRNA_1212,2.67277238885693,5,Apul,intergenic
lncRNA_12125,19.4947139387514,5,Apul,intergenic
lncRNA_12126,8.17237575311914,5,Apul,intergenic
lncRNA_12127,1.68627445691818,5,Apul,intergenic
lncRNA_12128,4.78153791068198,4,Apul,intergenic
lncRNA_12129,3.72046313679491,5,Apul,intergenic
lncRNA_12130,5.48020008171367,4,Apul,intergenic
lncRNA_12131,88.7036860781985,5,Apul,intron
lncRNA_12132,55.5836757489729,5,Apul,intergenic
lncRNA_12133,57.6629995326805,5,Apul,intergenic
lncRNA_12134,79.5348531685109,5,Apul,TE_intergenic
lncRNA_12136,64.9415329768271,5,Apul,intergenic
lncRNA_12137,38.2305194805195,4,Apul,TE_intergenic
lncRNA_1214,1.28787878787879,5,Apul,intergenic
lncRNA_12140,2.13333333333333,5,Apul,intergenic
lncRNA_12141,59.5150098976531,4,Apul,intergenic
lncRNA_12142,29.3694052363407,4,Apul,intergenic
lncRNA_12143,33.1082850567876,4,Apul,intergenic
lncRNA_12146,18.6125625343579,5,Apul,TE_intergenic
lncRNA_12149,32.9664907492278,5,Apul,intergenic
lncRNA_12151,34.0573610585572,5,Apul,intergenic
lncRNA_12152,5.84387351778656,5,Apul,intron
lncRNA_12153,30.5780756438623,5,Apul,intergenic
lncRNA_12154,28.6642139731173,5,Apul,intergenic
lncRNA_12155,16.8341011745542,5,Apul,TE_intergenic
lncRNA_12156,18.0681818181818,4,Apul,intergenic
lncRNA_12157,13.3586769868103,5,Apul,intergenic
lncRNA_12158,47.6361717194175,4,Apul,intergenic
lncRNA_12159,43.8651567314312,5,Apul,TE_intergenic
lncRNA_1216,1.21622840868656,5,Apul,intergenic
lncRNA_12160,31.8648162412664,5,Apul,intergenic
lncRNA_12162,72.868997456362,4,Apul,intergenic
lncRNA_12163,21.1317490448689,5,Apul,intergenic
lncRNA_12164,20.1691278196496,5,Apul,intergenic
lncRNA_12167,9.67315542951323,5,Apul,intron
lncRNA_12171,92.0419238620501,5,Apul,intergenic
lncRNA_12172,2.38715191618417,5,Apul,TE_intergenic
lncRNA_12173,2.01988950514894,4,Apul,intergenic
lncRNA_12177,22.8342443703653,5,Apul,intergenic
lncRNA_12178,0.717950292950294,5,Apul,intergenic
lncRNA_12179,2.06561883127878,5,Apul,intergenic
lncRNA_12180,1.38568852277027,5,Apul,intergenic
lncRNA_12181,3.1655337349141,5,Apul,intergenic
lncRNA_12187,25.8245226669135,5,Apul,intergenic
lncRNA_12188,31.8972967392085,4,Apul,TE_intergenic
lncRNA_12189,10.361618059999,5,Apul,intergenic
lncRNA_12190,2.97883752050419,5,Apul,intergenic
lncRNA_12191,18.4573973706787,5,Apul,intergenic
lncRNA_12192,3.89178071054466,5,Apul,intergenic
lncRNA_12193,1.77865263807994,5,Apul,intergenic
lncRNA_12194,1.18151971149528,5,Apul,intergenic
lncRNA_12195,7.75680898049319,5,Apul,intron
lncRNA_12196,1.74277850724308,5,Apul,TE_intergenic
lncRNA_12197,2.42288507600043,5,Apul,intergenic
lncRNA_12198,2.20391261704818,5,Apul,intergenic
lncRNA_122,1.33733400097277,5,Apul,intergenic
lncRNA_1220,2.29335753440132,4,Apul,intergenic
lncRNA_12200,2.11995925298562,5,Apul,TE_intergenic
lncRNA_12201,4.78145792144836,5,Apul,TE_intergenic
lncRNA_12202,6.0409867909868,5,Apul,intergenic
lncRNA_12206,1.80896738507234,5,Apul,TE_intergenic
lncRNA_12207,2.35434173669468,5,Apul,TE_intergenic
lncRNA_12208,7.97836493125559,5,Apul,exon
lncRNA_12209,21.2260446155064,5,Apul,TE_intergenic
lncRNA_1221,2.39579695715598,4,Apul,intergenic
lncRNA_12211,1.56883086038522,5,Apul,intergenic
lncRNA_12212,1.62229880143867,5,Apul,exon
lncRNA_12213,9.76474721480307,5,Apul,intergenic
lncRNA_12214,6.54020533260957,5,Apul,intergenic
lncRNA_12215,1.66666666666667,4,Apul,intergenic
lncRNA_12216,20.0495217978055,5,Apul,intergenic
lncRNA_12217,20.0495217978055,5,Apul,intergenic
lncRNA_12218,20.0495217978055,5,Apul,intergenic
lncRNA_12219,20.0495217978055,5,Apul,intergenic
lncRNA_12220,20.0495217978055,5,Apul,intergenic
lncRNA_12222,8.1416792075296,5,Apul,intergenic
lncRNA_12223,1.61069406846139,5,Apul,intergenic
lncRNA_12224,85.8288770053476,4,Apul,intron
lncRNA_12225,1.58649527057483,5,Apul,intron
lncRNA_12226,1.48640822025853,5,Apul,TE_intergenic
lncRNA_12227,1.94088749175381,5,Apul,TE_intergenic
lncRNA_12228,2.04244477982227,5,Apul,intron
lncRNA_12229,1.73864565511281,5,Apul,exon
lncRNA_12232,1.66203306821156,5,Apul,intergenic
lncRNA_12233,50.6475145950608,5,Apul,intron
lncRNA_12234,1.64637720669669,5,Apul,intron
lncRNA_12235,1.25709056493638,5,Apul,intron
lncRNA_12236,1.62889188185735,5,Apul,intron
lncRNA_12237,26.5916637422572,5,Apul,intron
lncRNA_12238,55.7664672982273,5,Apul,intron
lncRNA_12239,1.28463831370845,4,Apul,TE_intergenic
lncRNA_1224,1.31031452810109,5,Apul,intergenic
lncRNA_12240,0.568181818181818,4,Apul,TE_intergenic
lncRNA_12241,2.02831354864395,5,Apul,intron
lncRNA_12242,19.5966157063388,5,Apul,intergenic
lncRNA_12243,46.3179611507532,5,Apul,intergenic
lncRNA_12244,15.8019150962531,5,Apul,intron
lncRNA_12245,1.96102497182885,5,Apul,exon
lncRNA_12246,23.8388415131599,5,Apul,intergenic
lncRNA_12247,23.8388415131599,5,Apul,intergenic
lncRNA_12248,23.8388415131599,5,Apul,intergenic
lncRNA_12249,18.777185842866,5,Apul,intergenic
lncRNA_1225,1.16462179413676,5,Apul,intergenic
lncRNA_12251,12.5230413333237,5,Apul,intron
lncRNA_12252,5.19110949460259,5,Apul,exon
lncRNA_12253,8.03576610806126,4,Apul,intergenic
lncRNA_12254,11.808198003818,5,Apul,intron
lncRNA_12255,4.2605387884579,5,Apul,intron
lncRNA_12256,2.57159062540487,5,Apul,intron
lncRNA_12257,2.25313505716382,5,Apul,intron
lncRNA_12258,26.1495022357388,4,Apul,intron
lncRNA_12260,5.20592318772968,5,Apul,TE_intergenic
lncRNA_12261,5.85310022232857,5,Apul,TE_intergenic
lncRNA_12263,2.18752266341213,5,Apul,TE_intergenic
lncRNA_12266,15.5358856261819,5,Apul,intergenic
lncRNA_12267,6.68786529638047,5,Apul,intergenic
lncRNA_12268,6.68786529638047,5,Apul,intergenic
lncRNA_1227,2.01813617207294,5,Apul,intergenic
lncRNA_12270,4.47214868233795,5,Apul,intergenic
lncRNA_12271,32.1205665068729,5,Apul,intergenic
lncRNA_12272,36.501014923866,5,Apul,intergenic
lncRNA_12273,34.302033237702,5,Apul,intergenic
lncRNA_12274,36.7570746247217,4,Apul,intergenic
lncRNA_12275,1,5,Apul,intron
lncRNA_12276,8.33333333333333,4,Apul,intergenic
lncRNA_12277,6.5625,4,Apul,intergenic
lncRNA_12279,24.2548125601405,5,Apul,exon
lncRNA_1228,1.44193016705639,5,Apul,intergenic
lncRNA_12280,1.63674903007756,5,Apul,intergenic
lncRNA_12281,6.25599137435877,5,Apul,intergenic
lncRNA_12282,10.0801118013745,5,Apul,intergenic
lncRNA_12283,17.1590909090909,4,Apul,intron
lncRNA_12286,0.499243528507094,5,Apul,intergenic
lncRNA_12288,2.93614633005186,5,Apul,exon
lncRNA_12290,40.585394659615,5,Apul,intron
lncRNA_12291,40.585394659615,5,Apul,intron
lncRNA_12292,40.585394659615,5,Apul,intron
lncRNA_12293,40.585394659615,5,Apul,intron
lncRNA_12294,40.585394659615,5,Apul,intron
lncRNA_12295,40.585394659615,5,Apul,intron
lncRNA_12296,40.585394659615,5,Apul,intron
lncRNA_12297,40.585394659615,5,Apul,intron
lncRNA_12298,40.585394659615,5,Apul,intron
lncRNA_12299,2.0545985172427,5,Apul,intron
lncRNA_123,1.33733400097277,5,Apul,intergenic
lncRNA_1230,1.51372371336601,5,Apul,intergenic
lncRNA_12301,20.0892622081333,5,Apul,intron
lncRNA_12302,22.0925342024279,5,Apul,intron
lncRNA_12303,1.39302577215768,5,Apul,intergenic
lncRNA_12304,3.58077033660598,5,Apul,intergenic
lncRNA_12305,3.8604054127274,5,Apul,intergenic
lncRNA_12306,3.45463401754962,5,Apul,intergenic
lncRNA_12307,31.9899145309728,5,Apul,exon
lncRNA_12308,51.5021385876776,5,Apul,intergenic
lncRNA_12309,2.02852049910874,5,Apul,TE_intergenic
lncRNA_1231,1.93441102910988,5,Apul,intergenic
lncRNA_12310,0.693086407775833,5,Apul,intergenic
lncRNA_12311,10.3704198887821,5,Apul,intergenic
lncRNA_12312,2.5124914159441,5,Apul,intergenic
lncRNA_12313,2.26895356294581,5,Apul,intron
lncRNA_12314,46.9552595991831,5,Apul,TE_intergenic
lncRNA_12315,46.9552595991831,5,Apul,TE_intergenic
lncRNA_12316,12.1431382318773,5,Apul,TE_intergenic
lncRNA_12317,1.46439916271327,5,Apul,intergenic
lncRNA_12319,0.739360617139129,5,Apul,intergenic
lncRNA_1232,2.17539614852812,5,Apul,intergenic
lncRNA_12320,38.7086980298088,5,Apul,intron
lncRNA_12321,2.10978494760277,5,Apul,intergenic
lncRNA_12322,8.48733597843503,5,Apul,intron
lncRNA_12323,2.86284045593845,5,Apul,intergenic
lncRNA_12324,1.08087212965322,5,Apul,intron
lncRNA_12325,3.68066693788176,5,Apul,intron
lncRNA_12326,1.14102564102564,5,Apul,intron
lncRNA_12327,1.12566399933672,5,Apul,intergenic
lncRNA_12328,2.05727344436325,5,Apul,intron
lncRNA_12329,2.55588904280225,5,Apul,intron
lncRNA_1233,2.04983543443443,5,Apul,intergenic
lncRNA_12331,4.65336734350725,5,Apul,exon
lncRNA_12332,11.3610335019759,5,Apul,intergenic
lncRNA_12333,25.5878093535416,4,Apul,intergenic
lncRNA_12334,23.734515740647,5,Apul,intergenic
lncRNA_12336,1.39833850360166,5,Apul,intergenic
lncRNA_12337,18.2631395486226,5,Apul,intergenic
lncRNA_1234,1.87250888837958,5,Apul,intergenic
lncRNA_12340,14.5929694982179,5,Apul,exon
lncRNA_12343,48.303692154372,5,Apul,intergenic
lncRNA_12344,48.303692154372,5,Apul,intergenic
lncRNA_12347,0.836164629282757,5,Apul,intron
lncRNA_1235,1.66100600055555,5,Apul,intergenic
lncRNA_12351,0.907235885100733,5,Apul,intergenic
