,id,type
434,Pocillopora_meandrina_HIv1___RNAseq.g15417.t1,other
435,Pocillopora_meandrina_HIv1___TS.g10502.t1,other
436,Pocillopora_meandrina_HIv1___TS.g10596.t1a,other
437,Pocillopora_meandrina_HIv1___RNAseq.g15131.t1,other
438,Pocillopora_meandrina_HIv1___RNAseq.g15653.t1,other
439,Pocillopora_meandrina_HIv1___RNAseq.g24110.t1,other
440,Pocillopora_meandrina_HIv1___RNAseq.g24997.t1,other
441,Pocillopora_meandrina_HIv1___RNAseq.g24271.t1,other
442,Pocillopora_meandrina_HIv1___RNAseq.g24403.t1,other
443,Pocillopora_meandrina_HIv1___RNAseq.g24423.t1,other
444,Pocillopora_meandrina_HIv1___RNAseq.g24535.t1,other
445,Pocillopora_meandrina_HIv1___RNAseq.g24729.t1,other
446,Pocillopora_meandrina_HIv1___RNAseq.g23763.t1,other
447,Pocillopora_meandrina_HIv1___RNAseq.g23195.t2,other
448,Pocillopora_meandrina_HIv1___RNAseq.g23199.t1,other
449,Pocillopora_meandrina_HIv1___RNAseq.g23544.t2,other
450,Pocillopora_meandrina_HIv1___RNAseq.g23642.t1,other
451,Pocillopora_meandrina_HIv1___TS.g14548.t1,other
452,Pocillopora_meandrina_HIv1___RNAseq.g27222.t1,other
453,Pocillopora_meandrina_HIv1___RNAseq.g27322.t1,other
454,Pocillopora_meandrina_HIv1___RNAseq.g6001.t1,other
455,Pocillopora_meandrina_HIv1___RNAseq.g6027.t1,other
456,Pocillopora_meandrina_HIv1___TS.g24903.t1,other
457,Pocillopora_meandrina_HIv1___RNAseq.g5263.t1,other
458,Pocillopora_meandrina_HIv1___RNAseq.g5599.t1,other
459,Pocillopora_meandrina_HIv1___RNAseq.g5127.t1,other
460,Pocillopora_meandrina_HIv1___RNAseq.g5899.t1,other
461,Pocillopora_meandrina_HIv1___RNAseq.12156_t,other
462,Pocillopora_meandrina_HIv1___RNAseq.g2633.t1,other
463,Pocillopora_meandrina_HIv1___RNAseq.g2711.t1,other
464,Pocillopora_meandrina_HIv1___RNAseq.g1751.t1,other
465,Pocillopora_meandrina_HIv1___TS.g4301.t1,other
466,Pocillopora_meandrina_HIv1___TS.g4585.t1,other
467,Pocillopora_meandrina_HIv1___TS.g4766.t1,other
468,Pocillopora_meandrina_HIv1___TS.g4899.t2,other
469,Pocillopora_meandrina_HIv1___RNAseq.13437_t,other
470,Pocillopora_meandrina_HIv1___RNAseq.g14623.t1,other
471,Pocillopora_meandrina_HIv1___RNAseq.g14283.t1,other
472,Pocillopora_meandrina_HIv1___TS.g20336.t1,other
473,Pocillopora_meandrina_HIv1___RNAseq.g8609.t1,other
474,Pocillopora_meandrina_HIv1___RNAseq.g8656.t1,other
475,Pocillopora_meandrina_HIv1___TS.g20478.t1,other
476,Pocillopora_meandrina_HIv1___TS.g9874.t2,other
477,Pocillopora_meandrina_HIv1___RNAseq.g3751.t1,other
478,Pocillopora_meandrina_HIv1___TS.g10020.t1b,other
479,Pocillopora_meandrina_HIv1___RNAseq.g26228.t1,other
480,Pocillopora_meandrina_HIv1___RNAseq.g26411.t1,other
481,Pocillopora_meandrina_HIv1___RNAseq.g26412.t1,other
482,Pocillopora_meandrina_HIv1___RNAseq.g4606.t1,other
483,Pocillopora_meandrina_HIv1___RNAseq.g4167.t1,other
484,Pocillopora_meandrina_HIv1___RNAseq.g11321.t1,other
485,Pocillopora_meandrina_HIv1___TS.g7439.t1,other
486,Pocillopora_meandrina_HIv1___RNAseq.g11418.t1,other
487,Pocillopora_meandrina_HIv1___RNAseq.g11487.t2,other
488,Pocillopora_meandrina_HIv1___RNAseq.g11563.t1,other
489,Pocillopora_meandrina_HIv1___RNAseq.g11690.t1,other
490,Pocillopora_meandrina_HIv1___RNAseq.g29370.t1,other
491,Pocillopora_meandrina_HIv1___RNAseq.g28251.t1,other
492,Pocillopora_meandrina_HIv1___RNAseq.g28366.t1,other
493,Pocillopora_meandrina_HIv1___RNAseq.g28413.t1,other
494,Pocillopora_meandrina_HIv1___RNAseq.g28498.t1,other
495,Pocillopora_meandrina_HIv1___RNAseq.g28582.t1a,other
496,Pocillopora_meandrina_HIv1___RNAseq.g28715.t1,other
497,Pocillopora_meandrina_HIv1___RNAseq.g18377.t1,other
498,Pocillopora_meandrina_HIv1___RNAseq.g347.t1,other
499,Pocillopora_meandrina_HIv1___RNAseq.g10740.t1,other
500,Pocillopora_meandrina_HIv1___RNAseq.g10835.t1,other
501,Pocillopora_meandrina_HIv1___TS.g13368.t1,other
502,Pocillopora_meandrina_HIv1___RNAseq.g11150.t1,other
503,Pocillopora_meandrina_HIv1___RNAseq.g14655.t1,other
504,Pocillopora_meandrina_HIv1___RNAseq.g14908.t1,other
505,Pocillopora_meandrina_HIv1___RNAseq.g14641.t1,other
506,Pocillopora_meandrina_HIv1___RNAseq.g16987.t1,other
507,Pocillopora_meandrina_HIv1___RNAseq.g16989.t1,other
508,Pocillopora_meandrina_HIv1___RNAseq.g11904.t1,other
509,Pocillopora_meandrina_HIv1___TS.g11844.t1,other
510,Pocillopora_meandrina_HIv1___RNAseq.g14104.t1,other
511,Pocillopora_meandrina_HIv1___RNAseq.g14184.t1,other
512,Pocillopora_meandrina_HIv1___RNAseq.g14187.t1,other
513,Pocillopora_meandrina_HIv1___RNAseq.g14226.t1,other
514,Pocillopora_meandrina_HIv1___RNAseq.g1104.t1,other
515,Pocillopora_meandrina_HIv1___RNAseq.g1159.t1,other
516,Pocillopora_meandrina_HIv1___RNAseq.g831.t1,other
517,Pocillopora_meandrina_HIv1___RNAseq.g10488.t1,other
518,Pocillopora_meandrina_HIv1___RNAseq.g25538.t1,other
519,Pocillopora_meandrina_HIv1___RNAseq.g1556.t1,other
520,Pocillopora_meandrina_HIv1___RNAseq.g1351.t1,other
521,Pocillopora_meandrina_HIv1___RNAseq.g30338.t1,other
522,Pocillopora_meandrina_HIv1___RNAseq.g9373.t1,other
523,Pocillopora_meandrina_HIv1___RNAseq.g9411.t1,other
524,Pocillopora_meandrina_HIv1___RNAseq.g12701.t1,other
525,Pocillopora_meandrina_HIv1___RNAseq.g17190.t1,other
526,Pocillopora_meandrina_HIv1___TS.g3093.t1,other
527,Pocillopora_meandrina_HIv1___RNAseq.g20705.t1,other
528,Pocillopora_meandrina_HIv1___RNAseq.g29941.t1,other
529,Pocillopora_meandrina_HIv1___RNAseq.g29749.t1,other
530,Pocillopora_meandrina_HIv1___RNAseq.g4070.t1,other
531,Pocillopora_meandrina_HIv1___RNAseq.g4075.t1,other
532,Pocillopora_meandrina_HIv1___RNAseq.g3897.t1,other
533,Pocillopora_meandrina_HIv1___RNAseq.g6326.t1,other
534,Pocillopora_meandrina_HIv1___RNAseq.g6242.t1,other
535,Pocillopora_meandrina_HIv1___TS.g25577.t1,other
536,Pocillopora_meandrina_HIv1___RNAseq.g25357.t1,other
537,Pocillopora_meandrina_HIv1___RNAseq.g12504.t1,other
538,Pocillopora_meandrina_HIv1___RNAseq.g5040.t1,other
539,Pocillopora_meandrina_HIv1___RNAseq.g1228.t1,other
540,Pocillopora_meandrina_HIv1___RNAseq.g21658.t1,other
541,Pocillopora_meandrina_HIv1___RNAseq.g19730.t1,other
542,Pocillopora_meandrina_HIv1___RNAseq.g7804.t1,other
543,Pocillopora_meandrina_HIv1___RNAseq.g15980.t1,other
544,Pocillopora_meandrina_HIv1___RNAseq.g16008.t4,other
545,Pocillopora_meandrina_HIv1___RNAseq.g16473.t1,other
546,Pocillopora_meandrina_HIv1___RNAseq.g24324.t1,other
547,Pocillopora_meandrina_HIv1___TS.g16003.t1,other
548,Pocillopora_meandrina_HIv1___RNAseq.g23258.t1c,other
549,Pocillopora_meandrina_HIv1___TS.g14653.t1a,other
550,Pocillopora_meandrina_HIv1___RNAseq.g6184.t1,other
551,Pocillopora_meandrina_HIv1___RNAseq.g5896.t1a,other
552,Pocillopora_meandrina_HIv1___RNAseq.g1800.t1,other
553,Pocillopora_meandrina_HIv1___RNAseq.g13455.t1,other
554,Pocillopora_meandrina_HIv1___RNAseq.g8853.t1,other
555,Pocillopora_meandrina_HIv1___RNAseq.g10010.t1,other
556,Pocillopora_meandrina_HIv1___RNAseq.g3480.t1,other
557,Pocillopora_meandrina_HIv1___RNAseq.g3496.t2,other
558,Pocillopora_meandrina_HIv1___RNAseq.g26431.t1,other
559,Pocillopora_meandrina_HIv1___RNAseq.g4437.t1,other
560,Pocillopora_meandrina_HIv1___RNAseq.g11544.t1,other
561,Pocillopora_meandrina_HIv1___TS.g7877.t1,other
562,Pocillopora_meandrina_HIv1___RNAseq.20168_t,other
563,Pocillopora_meandrina_HIv1___RNAseq.g28575.t1,other
564,Pocillopora_meandrina_HIv1___RNAseq.g3090.t1,other
565,Pocillopora_meandrina_HIv1___RNAseq.g17558.t1,other
566,Pocillopora_meandrina_HIv1___RNAseq.g17418.t1,other
567,Pocillopora_meandrina_HIv1___RNAseq.g17837.t1,other
568,Pocillopora_meandrina_HIv1___RNAseq.g14211.t1,other
569,Pocillopora_meandrina_HIv1___TS.g5496.t3,other
570,Pocillopora_meandrina_HIv1___RNAseq.g25647.t2,other
571,Pocillopora_meandrina_HIv1___TS.g22375.t1b,other
572,Pocillopora_meandrina_HIv1___RNAseq.g30184.t1,other
573,Pocillopora_meandrina_HIv1___RNAseq.g4007.t1,other
574,Pocillopora_meandrina_HIv1___RNAseq.g21244.t1,other
575,Pocillopora_meandrina_HIv1___RNAseq.g21802.t1,other
576,Pocillopora_meandrina_HIv1___RNAseq.g24493.t1,other
577,Pocillopora_meandrina_HIv1___RNAseq.g9080.t1,other
578,Pocillopora_meandrina_HIv1___TS.g19318.t2,other
579,Pocillopora_meandrina_HIv1___RNAseq.g4357.t1,other
580,Pocillopora_meandrina_HIv1___RNAseq.g4101.t1,other
581,Pocillopora_meandrina_HIv1___RNAseq.g11718.t1,other
582,Pocillopora_meandrina_HIv1___RNAseq.g282.t2,other
583,Pocillopora_meandrina_HIv1___RNAseq.g10617.t1,other
584,Pocillopora_meandrina_HIv1___RNAseq.g11050.t1,other
585,Pocillopora_meandrina_HIv1___RNAseq.g3032.t1,other
586,Pocillopora_meandrina_HIv1___RNAseq.g16633.t1,other
587,Pocillopora_meandrina_HIv1___TS.g8931.t1,other
588,Pocillopora_meandrina_HIv1___TS.g22728.t1,other
589,Pocillopora_meandrina_HIv1___RNAseq.g30140.t1,other
590,Pocillopora_meandrina_HIv1___RNAseq.g25255.t4,other
591,Pocillopora_meandrina_HIv1___RNAseq.g7441.t1,other
592,Pocillopora_meandrina_HIv1___RNAseq.g7461.t1,other
593,Pocillopora_meandrina_HIv1___RNAseq.g15553.t1,other
594,Pocillopora_meandrina_HIv1___RNAseq.g23650.t3,other
595,Pocillopora_meandrina_HIv1___RNAseq.g3604.t2,other
596,Pocillopora_meandrina_HIv1___RNAseq.g4654.t1,other
597,Pocillopora_meandrina_HIv1___TS.g8542.t1,other
598,Pocillopora_meandrina_HIv1___RNAseq.g14869.t1,other
599,Pocillopora_meandrina_HIv1___RNAseq.g6331.t2,other
600,Pocillopora_meandrina_HIv1___RNAseq.g22097.t1,other
601,Pocillopora_meandrina_HIv1___RNAseq.g20018.t1,other
602,Pocillopora_meandrina_HIv1___RNAseq.g20403.t1,other
603,Pocillopora_meandrina_HIv1___RNAseq.g19278.t1,other
604,Pocillopora_meandrina_HIv1___RNAseq.g7263.t1,other
605,Pocillopora_meandrina_HIv1___RNAseq.g7509.t1,other
606,Pocillopora_meandrina_HIv1___RNAseq.g6697.t1,other
607,Pocillopora_meandrina_HIv1___RNAseq.g6701.t1,other
608,Pocillopora_meandrina_HIv1___RNAseq.g6837.t1,other
609,Pocillopora_meandrina_HIv1___TS.g215.t1,other
610,Pocillopora_meandrina_HIv1___RNAseq.g6909.t1,other
611,Pocillopora_meandrina_HIv1___RNAseq.g16079.t1,other
612,Pocillopora_meandrina_HIv1___TS.g11103.t3,other
613,Pocillopora_meandrina_HIv1___TS.g16737.t1,other
614,Pocillopora_meandrina_HIv1___RNAseq.g24045.t1,other
615,Pocillopora_meandrina_HIv1___RNAseq.g23173.t2,other
616,Pocillopora_meandrina_HIv1___RNAseq.g6066.t1,other
617,Pocillopora_meandrina_HIv1___RNAseq.g1868.t2,other
618,Pocillopora_meandrina_HIv1___TS.g4593.t1,other
619,Pocillopora_meandrina_HIv1___RNAseq.g2255.t1,other
620,Pocillopora_meandrina_HIv1___RNAseq.g13731.t1,other
621,Pocillopora_meandrina_HIv1___RNAseq.g8534.t1,other
622,Pocillopora_meandrina_HIv1___RNAseq.g8536.t1,other
623,Pocillopora_meandrina_HIv1___TS.g20479.t1,other
624,Pocillopora_meandrina_HIv1___TS.g20483.t1,other
625,Pocillopora_meandrina_HIv1___RNAseq.g8764.t2,other
626,Pocillopora_meandrina_HIv1___RNAseq.g8858.t1,other
627,Pocillopora_meandrina_HIv1___RNAseq.g8196.t1,other
628,Pocillopora_meandrina_HIv1___RNAseq.g9003.t1,other
629,Pocillopora_meandrina_HIv1___RNAseq.g9841.t1,other
630,Pocillopora_meandrina_HIv1___RNAseq.g9959.t1b,other
631,Pocillopora_meandrina_HIv1___RNAseq.g25957.t1,other
632,Pocillopora_meandrina_HIv1___RNAseq.g4288.t1,other
633,Pocillopora_meandrina_HIv1___RNAseq.18822_t,other
634,Pocillopora_meandrina_HIv1___RNAseq.g4150.t1,other
635,Pocillopora_meandrina_HIv1___RNAseq.g28194.t1,other
636,Pocillopora_meandrina_HIv1___RNAseq.g418.t1,other
637,Pocillopora_meandrina_HIv1___TS.g17310.t1,other
638,Pocillopora_meandrina_HIv1___RNAseq.g17749.t1,other
639,Pocillopora_meandrina_HIv1___RNAseq.g14870.t1,other
640,Pocillopora_meandrina_HIv1___RNAseq.g16812.t1,other
641,Pocillopora_meandrina_HIv1___RNAseq.g14114.t1,other
642,Pocillopora_meandrina_HIv1___TS.g9014.t1b,other
643,Pocillopora_meandrina_HIv1___RNAseq.g583.t1,other
644,Pocillopora_meandrina_HIv1___TS.g19607.t1,other
645,Pocillopora_meandrina_HIv1___RNAseq.g9361.t1,other
646,Pocillopora_meandrina_HIv1___RNAseq.g17323.t1,other
647,Pocillopora_meandrina_HIv1___RNAseq.g9107.t1,other
648,Pocillopora_meandrina_HIv1___RNAseq.g6551.t1,other
649,Pocillopora_meandrina_HIv1___RNAseq.g6868.t1,other
650,Pocillopora_meandrina_HIv1___TS.g11574.t1,other
651,Pocillopora_meandrina_HIv1___RNAseq.g8514.t1,other
652,Pocillopora_meandrina_HIv1___RNAseq.g8592.t1,other
653,Pocillopora_meandrina_HIv1___TS.g11888.t1,other
654,Pocillopora_meandrina_HIv1___RNAseq.g20715.t1,other
655,Pocillopora_meandrina_HIv1___RNAseq.g21765.t1,other
656,Pocillopora_meandrina_HIv1___RNAseq.g21827.t1,other
657,Pocillopora_meandrina_HIv1___RNAseq.g20463.t1,other
658,Pocillopora_meandrina_HIv1___RNAseq.g19125.t1,other
659,Pocillopora_meandrina_HIv1___RNAseq.g19153.t1,other
660,Pocillopora_meandrina_HIv1___RNAseq.g15606.t1,other
661,Pocillopora_meandrina_HIv1___RNAseq.g15734.t1,other
662,Pocillopora_meandrina_HIv1___RNAseq.g23880.t1,other
663,Pocillopora_meandrina_HIv1___RNAseq.g23949.t1,other
664,Pocillopora_meandrina_HIv1___RNAseq.g23410.t1,other
665,Pocillopora_meandrina_HIv1___TS.g16473.t1,other
666,Pocillopora_meandrina_HIv1___RNAseq.g27911.t1,other
667,Pocillopora_meandrina_HIv1___RNAseq.g6062.t1,other
668,Pocillopora_meandrina_HIv1___TS.g23938.t1b,other
669,Pocillopora_meandrina_HIv1___RNAseq.g8807.t1,other
670,Pocillopora_meandrina_HIv1___RNAseq.g9780.t1,other
671,Pocillopora_meandrina_HIv1___RNAseq.g9542.t1,other
672,Pocillopora_meandrina_HIv1___RNAseq.g29209.t1,other
673,Pocillopora_meandrina_HIv1___RNAseq.g14915.t1,other
674,Pocillopora_meandrina_HIv1___RNAseq.g11924.t1,other
675,Pocillopora_meandrina_HIv1___RNAseq.g25453.t1,other
676,Pocillopora_meandrina_HIv1___RNAseq.g578.t1,other
677,Pocillopora_meandrina_HIv1___RNAseq.g9345.t1,other
678,Pocillopora_meandrina_HIv1___TS.g2914.t1,other
679,Pocillopora_meandrina_HIv1___TS.g933.t1,other
680,Pocillopora_meandrina_HIv1___RNAseq.g25124.t1,other
681,Pocillopora_meandrina_HIv1___RNAseq.g2747.t1,other
682,Pocillopora_meandrina_HIv1___RNAseq.g28187.t1,other
683,Pocillopora_meandrina_HIv1___RNAseq.g18288.t1,other
684,Pocillopora_meandrina_HIv1___RNAseq.g898.t1,other
685,Pocillopora_meandrina_HIv1___RNAseq.25719_t,other
686,Pocillopora_meandrina_HIv1___RNAseq.g1339.t1,other
687,Pocillopora_meandrina_HIv1___RNAseq.g21352.t1,other
688,Pocillopora_meandrina_HIv1___RNAseq.g16022.t1,other
689,Pocillopora_meandrina_HIv1___TS.g11041.t1,other
690,Pocillopora_meandrina_HIv1___TS.g15059.t1,other
691,Pocillopora_meandrina_HIv1___RNAseq.g27489.t1,other
692,Pocillopora_meandrina_HIv1___RNAseq.g5575.t1,other
693,Pocillopora_meandrina_HIv1___RNAseq.g9962.t1a,other
694,Pocillopora_meandrina_HIv1___RNAseq.g3736.t1,other
695,Pocillopora_meandrina_HIv1___RNAseq.g4470.t1,other
696,Pocillopora_meandrina_HIv1___TS.g8592.t1,other
697,Pocillopora_meandrina_HIv1___RNAseq.g13529.t1,other
698,Pocillopora_meandrina_HIv1___RNAseq.g9265.t1,other
699,Pocillopora_meandrina_HIv1___RNAseq.g4947.t1,other
700,Pocillopora_meandrina_HIv1___RNAseq.g15789.t1,other
701,Pocillopora_meandrina_HIv1___TS.g14605.t2,other
702,Pocillopora_meandrina_HIv1___RNAseq.g12885.t1,other
703,Pocillopora_meandrina_HIv1___RNAseq.g3552.t1,other
704,Pocillopora_meandrina_HIv1___RNAseq.g4733.t1b,other
705,Pocillopora_meandrina_HIv1___RNAseq.g7188.t1,other
706,Pocillopora_meandrina_HIv1___RNAseq.g23904.t1,other
707,Pocillopora_meandrina_HIv1___RNAseq.g27467.t1,other
708,Pocillopora_meandrina_HIv1___RNAseq.g2374.t1,other
709,Pocillopora_meandrina_HIv1___RNAseq.g4840.t1,other
710,Pocillopora_meandrina_HIv1___RNAseq.g9470.t1,other
711,Pocillopora_meandrina_HIv1___RNAseq.g3965.t1,other
712,Pocillopora_meandrina_HIv1___RNAseq.g3966.t1,other
713,Pocillopora_meandrina_HIv1___TS.g15728.t1,other
714,Pocillopora_meandrina_HIv1___RNAseq.g6914.t1,other
715,Pocillopora_meandrina_HIv1___RNAseq.g27972.t1,other
716,Pocillopora_meandrina_HIv1___RNAseq.g20039.t1,other
717,Pocillopora_meandrina_HIv1___TS.g28288.t1,other
718,Pocillopora_meandrina_HIv1___TS.g13098.t1,other
719,Pocillopora_meandrina_HIv1___RNAseq.9397_t,other
720,Pocillopora_meandrina_HIv1___TS.g16929.t1,other
721,Pocillopora_meandrina_HIv1___RNAseq.g26810.t1,other
722,Pocillopora_meandrina_HIv1___RNAseq.g26939.t1,other
723,Pocillopora_meandrina_HIv1___RNAseq.g5308.t1,other
724,Pocillopora_meandrina_HIv1___TS.g4673.t1,other
725,Pocillopora_meandrina_HIv1___RNAseq.g13248.t1,other
726,Pocillopora_meandrina_HIv1___RNAseq.g10013.t1,other
727,Pocillopora_meandrina_HIv1___TS.g23752.t1,other
728,Pocillopora_meandrina_HIv1___RNAseq.g3677.t1,other
729,Pocillopora_meandrina_HIv1___RNAseq.g26199.t1,other
730,Pocillopora_meandrina_HIv1___RNAseq.g4782.t1,other
731,Pocillopora_meandrina_HIv1___RNAseq.g11294.t1,other
732,Pocillopora_meandrina_HIv1___RNAseq.g11726.t1,other
733,Pocillopora_meandrina_HIv1___TS.g6338.t1,other
734,Pocillopora_meandrina_HIv1___RNAseq.g29556.t1b,other
735,Pocillopora_meandrina_HIv1___RNAseq.g18403.t1a,other
736,Pocillopora_meandrina_HIv1___RNAseq.g3054.t1,other
737,Pocillopora_meandrina_HIv1___RNAseq.g14836.t1,other
738,Pocillopora_meandrina_HIv1___RNAseq.g25459.t1,other
739,Pocillopora_meandrina_HIv1___RNAseq.g30111.t1,other
740,Pocillopora_meandrina_HIv1___TS.g26105.t1,other
741,Pocillopora_meandrina_HIv1___RNAseq.g21547.t1,other
742,Pocillopora_meandrina_HIv1___RNAseq.g8039.t1,other
743,Pocillopora_meandrina_HIv1___RNAseq.g10194.t1,other
744,Pocillopora_meandrina_HIv1___RNAseq.g25844.t1,other
745,Pocillopora_meandrina_HIv1___RNAseq.g1120.t1,other
746,Pocillopora_meandrina_HIv1___TS.g26164.t1,other
747,Pocillopora_meandrina_HIv1___RNAseq.g18085.t1,other
748,Pocillopora_meandrina_HIv1___RNAseq.g14958.t1,other
749,Pocillopora_meandrina_HIv1___RNAseq.g3315.t1,other
750,Pocillopora_meandrina_HIv1___TS.g23771.t1,other
751,Pocillopora_meandrina_HIv1___TS.g12745.t1,other
752,Pocillopora_meandrina_HIv1___TS.g3943.t1,other
753,Pocillopora_meandrina_HIv1___RNAseq.g9041.t1a,other
754,Pocillopora_meandrina_HIv1___RNAseq.g4104.t1,other
755,Pocillopora_meandrina_HIv1___RNAseq.g14712.t1,other
756,Pocillopora_meandrina_HIv1___RNAseq.g27416.t1,other
757,Pocillopora_meandrina_HIv1___RNAseq.g1865.t1,other
758,Pocillopora_meandrina_HIv1___RNAseq.g26353.t1,other
759,Pocillopora_meandrina_HIv1___RNAseq.g10251.t1,other
760,Pocillopora_meandrina_HIv1___TS.g13692.t1,other
761,Pocillopora_meandrina_HIv1___RNAseq.g21594.t1,other
762,Pocillopora_meandrina_HIv1___RNAseq.g20276.t1,other
763,Pocillopora_meandrina_HIv1___RNAseq.g15953.t1,other
764,Pocillopora_meandrina_HIv1___RNAseq.g24675.t1,other
765,Pocillopora_meandrina_HIv1___TS.g16589.t1,other
766,Pocillopora_meandrina_HIv1___RNAseq.g23169.t1,other
767,Pocillopora_meandrina_HIv1___TS.g16193.t1,other
768,Pocillopora_meandrina_HIv1___RNAseq.g22915.t2,other
769,Pocillopora_meandrina_HIv1___RNAseq.g5433.t1,other
770,Pocillopora_meandrina_HIv1___RNAseq.g1748.t1,other
771,Pocillopora_meandrina_HIv1___RNAseq.g13109.t1,other
772,Pocillopora_meandrina_HIv1___RNAseq.g13373.t1,other
773,Pocillopora_meandrina_HIv1___RNAseq.g8391.t1,other
774,Pocillopora_meandrina_HIv1___RNAseq.g8879.t1,other
775,Pocillopora_meandrina_HIv1___RNAseq.g9764.t1,other
776,Pocillopora_meandrina_HIv1___RNAseq.g26343.t1,other
777,Pocillopora_meandrina_HIv1___RNAseq.g26540.t1,other
778,Pocillopora_meandrina_HIv1___TS.g21578.t1,other
779,Pocillopora_meandrina_HIv1___RNAseq.g18119.t1,other
780,Pocillopora_meandrina_HIv1___RNAseq.g10665.t1,other
781,Pocillopora_meandrina_HIv1___RNAseq.g17627.t1,other
782,Pocillopora_meandrina_HIv1___RNAseq.g12194.t1,other
783,Pocillopora_meandrina_HIv1___RNAseq.g13979.t1,other
784,Pocillopora_meandrina_HIv1___RNAseq.g1018.t1,other
785,Pocillopora_meandrina_HIv1___RNAseq.g25456.t1,other
786,Pocillopora_meandrina_HIv1___RNAseq.g9286.t1,other
787,Pocillopora_meandrina_HIv1___RNAseq.g5012.t1,other
788,Pocillopora_meandrina_HIv1___RNAseq.g6383.t1,other
789,Pocillopora_meandrina_HIv1___RNAseq.g12815.t1,other
790,Pocillopora_meandrina_HIv1___RNAseq.g22593.t1,other
791,Pocillopora_meandrina_HIv1___RNAseq.g6000.t1,other
792,Pocillopora_meandrina_HIv1___RNAseq.g4703.t2,other
793,Pocillopora_meandrina_HIv1___RNAseq.g28829.t1,other
794,Pocillopora_meandrina_HIv1___RNAseq.g27216.t1,other
795,Pocillopora_meandrina_HIv1___RNAseq.g14406.t1,other
796,Pocillopora_meandrina_HIv1___RNAseq.g4219.t1,other
797,Pocillopora_meandrina_HIv1___RNAseq.g17855.t1,other
798,Pocillopora_meandrina_HIv1___RNAseq.g26279.t1,other
799,Pocillopora_meandrina_HIv1___RNAseq.g10909.t1,other
800,Pocillopora_meandrina_HIv1___RNAseq.g22033.t1,other
801,Pocillopora_meandrina_HIv1___RNAseq.g20238.t1,other
802,Pocillopora_meandrina_HIv1___RNAseq.g18711.t1,other
803,Pocillopora_meandrina_HIv1___RNAseq.g7611.t1,other
804,Pocillopora_meandrina_HIv1___RNAseq.g16493.t1,other
805,Pocillopora_meandrina_HIv1___RNAseq.g24984.t1,other
806,Pocillopora_meandrina_HIv1___RNAseq.g23558.t1,other
807,Pocillopora_meandrina_HIv1___RNAseq.g5404.t1,other
808,Pocillopora_meandrina_HIv1___RNAseq.g5118.t1,other
809,Pocillopora_meandrina_HIv1___RNAseq.g5926.t1,other
810,Pocillopora_meandrina_HIv1___RNAseq.g2559.t1,other
811,Pocillopora_meandrina_HIv1___RNAseq.g2567.t1,other
812,Pocillopora_meandrina_HIv1___RNAseq.g13293.t1,other
813,Pocillopora_meandrina_HIv1___RNAseq.g29177.t1,other
814,Pocillopora_meandrina_HIv1___RNAseq.g28449.t1,other
815,Pocillopora_meandrina_HIv1___TS.g8006.t1,other
816,Pocillopora_meandrina_HIv1___RNAseq.g16906.t1,other
817,Pocillopora_meandrina_HIv1___RNAseq.g16975.t1,other
818,Pocillopora_meandrina_HIv1___RNAseq.g13654.t2,other
819,Pocillopora_meandrina_HIv1___RNAseq.g9431.t1,other
820,Pocillopora_meandrina_HIv1___RNAseq.g22570.t1,other
821,Pocillopora_meandrina_HIv1___TS.g21248.t1,other
822,Pocillopora_meandrina_HIv1___RNAseq.g21698.t1,other
823,Pocillopora_meandrina_HIv1___TS.g16019.t1,other
824,Pocillopora_meandrina_HIv1___RNAseq.g26767.t1,other
825,Pocillopora_meandrina_HIv1___TS.g4417.t1,other
826,Pocillopora_meandrina_HIv1___RNAseq.g29874.t1,other
827,Pocillopora_meandrina_HIv1___RNAseq.g7317.t2,other
828,Pocillopora_meandrina_HIv1___RNAseq.g23227.t1,other
829,Pocillopora_meandrina_HIv1___TS.g15372.t1,other
830,Pocillopora_meandrina_HIv1___RNAseq.g13008.t1,other
831,Pocillopora_meandrina_HIv1___TS.g7023.t1,other
832,Pocillopora_meandrina_HIv1___RNAseq.g17618.t1b,other
833,Pocillopora_meandrina_HIv1___RNAseq.g6426.t1,other
834,Pocillopora_meandrina_HIv1___RNAseq.g19288.t1,other
835,Pocillopora_meandrina_HIv1___RNAseq.g27544.t1,other
836,Pocillopora_meandrina_HIv1___RNAseq.g13665.t1,other
837,Pocillopora_meandrina_HIv1___RNAseq.g26491.t1,other
838,Pocillopora_meandrina_HIv1___RNAseq.g17817.t2,other
839,Pocillopora_meandrina_HIv1___TS.g26522.t1,other
840,Pocillopora_meandrina_HIv1___RNAseq.g7090.t1,other
841,Pocillopora_meandrina_HIv1___TS.g4491.t1,other
842,Pocillopora_meandrina_HIv1___RNAseq.g26253.t1,other
843,Pocillopora_meandrina_HIv1___RNAseq.g28667.t1,other
844,Pocillopora_meandrina_HIv1___RNAseq.g18019.t1,other
845,Pocillopora_meandrina_HIv1___RNAseq.g1584.t1,other
846,Pocillopora_meandrina_HIv1___RNAseq.g25239.t1,other
847,Pocillopora_meandrina_HIv1___RNAseq.g23879.t1,other
848,Pocillopora_meandrina_HIv1___RNAseq.g6179.t1,other
849,Pocillopora_meandrina_HIv1___RNAseq.g358.t2,other
850,Pocillopora_meandrina_HIv1___RNAseq.g6951.t1,other
