"lncRNA_id" "lncRNA_coord"
"4513" "lncRNA_4513" "Pocillopora_meandrina_HIv1___Sc0000005:12855222-12855441"
"4514" "lncRNA_4514" "Pocillopora_meandrina_HIv1___Sc0000005:12901702-12901953"
"4515" "lncRNA_4515" "Pocillopora_meandrina_HIv1___Sc0000005:12902184-12902608"
"4516" "lncRNA_4516" "Pocillopora_meandrina_HIv1___Sc0000005:12924313-12924806"
"4517" "lncRNA_4517" "Pocillopora_meandrina_HIv1___Sc0000005:12930042-12930411"
"4518" "lncRNA_4518" "Pocillopora_meandrina_HIv1___Sc0000005:13039942-13041482"
"4519" "lncRNA_4519" "Pocillopora_meandrina_HIv1___Sc0000005:13042840-13043109"
"4520" "lncRNA_4520" "Pocillopora_meandrina_HIv1___Sc0000005:13049225-13049683"
"4521" "lncRNA_4521" "Pocillopora_meandrina_HIv1___Sc0000005:13072348-13072650"
"4522" "lncRNA_4522" "Pocillopora_meandrina_HIv1___Sc0000005:13197589-13197793"
"4523" "lncRNA_4523" "Pocillopora_meandrina_HIv1___Sc0000005:13215272-13216245"
"4524" "lncRNA_4524" "Pocillopora_meandrina_HIv1___Sc0000005:13444769-13446766"
"4525" "lncRNA_4525" "Pocillopora_meandrina_HIv1___Sc0000005:13476510-13476746"
"4526" "lncRNA_4526" "Pocillopora_meandrina_HIv1___Sc0000005:13541001-13541586"
"4527" "lncRNA_4527" "Pocillopora_meandrina_HIv1___Sc0000005:13587713-13588208"
"4528" "lncRNA_4528" "Pocillopora_meandrina_HIv1___Sc0000005:13619555-13620044"
"4529" "lncRNA_4529" "Pocillopora_meandrina_HIv1___Sc0000005:13624503-13624782"
"4530" "lncRNA_4530" "Pocillopora_meandrina_HIv1___Sc0000005:13628894-13629133"
"4531" "lncRNA_4531" "Pocillopora_meandrina_HIv1___Sc0000005:13782281-13783213"
"4532" "lncRNA_4532" "Pocillopora_meandrina_HIv1___Sc0000005:13783572-13784803"
"4533" "lncRNA_4533" "Pocillopora_meandrina_HIv1___Sc0000005:13805335-13805649"
"4534" "lncRNA_4534" "Pocillopora_meandrina_HIv1___Sc0000005:13814987-13815240"
"4535" "lncRNA_4535" "Pocillopora_meandrina_HIv1___Sc0000005:13874725-13875038"
"4536" "lncRNA_4536" "Pocillopora_meandrina_HIv1___Sc0000005:13944677-13946205"
"4537" "lncRNA_4537" "Pocillopora_meandrina_HIv1___Sc0000006:283870-286483"
"4538" "lncRNA_4538" "Pocillopora_meandrina_HIv1___Sc0000006:301171-302467"
"4539" "lncRNA_4539" "Pocillopora_meandrina_HIv1___Sc0000006:636104-637001"
"4540" "lncRNA_4540" "Pocillopora_meandrina_HIv1___Sc0000006:651037-653979"
"4541" "lncRNA_4541" "Pocillopora_meandrina_HIv1___Sc0000006:656705-657815"
"4542" "lncRNA_4542" "Pocillopora_meandrina_HIv1___Sc0000006:656705-658140"
"4543" "lncRNA_4543" "Pocillopora_meandrina_HIv1___Sc0000006:695944-697098"
"4544" "lncRNA_4544" "Pocillopora_meandrina_HIv1___Sc0000006:722063-723949"
"4545" "lncRNA_4545" "Pocillopora_meandrina_HIv1___Sc0000006:746585-750232"
"4546" "lncRNA_4546" "Pocillopora_meandrina_HIv1___Sc0000006:747572-755587"
"4547" "lncRNA_4547" "Pocillopora_meandrina_HIv1___Sc0000006:852126-852857"
"4548" "lncRNA_4548" "Pocillopora_meandrina_HIv1___Sc0000006:854360-856429"
"4549" "lncRNA_4549" "Pocillopora_meandrina_HIv1___Sc0000006:927658-932537"
"4550" "lncRNA_4550" "Pocillopora_meandrina_HIv1___Sc0000006:929678-932537"
"4551" "lncRNA_4551" "Pocillopora_meandrina_HIv1___Sc0000006:922636-925559"
"4552" "lncRNA_4552" "Pocillopora_meandrina_HIv1___Sc0000006:974787-976837"
"4553" "lncRNA_4553" "Pocillopora_meandrina_HIv1___Sc0000006:1017682-1023655"
"4554" "lncRNA_4554" "Pocillopora_meandrina_HIv1___Sc0000006:1132793-1134111"
"4555" "lncRNA_4555" "Pocillopora_meandrina_HIv1___Sc0000006:1194570-1200633"
"4556" "lncRNA_4556" "Pocillopora_meandrina_HIv1___Sc0000006:1225360-1231813"
"4557" "lncRNA_4557" "Pocillopora_meandrina_HIv1___Sc0000006:1297112-1297964"
"4558" "lncRNA_4558" "Pocillopora_meandrina_HIv1___Sc0000006:1449740-1450824"
"4559" "lncRNA_4559" "Pocillopora_meandrina_HIv1___Sc0000006:1461310-1462674"
"4560" "lncRNA_4560" "Pocillopora_meandrina_HIv1___Sc0000006:1628993-1630166"
"4561" "lncRNA_4561" "Pocillopora_meandrina_HIv1___Sc0000006:1630257-1631063"
"4562" "lncRNA_4562" "Pocillopora_meandrina_HIv1___Sc0000006:1822882-1827772"
"4563" "lncRNA_4563" "Pocillopora_meandrina_HIv1___Sc0000006:1866727-1867188"
"4564" "lncRNA_4564" "Pocillopora_meandrina_HIv1___Sc0000006:1944132-1947474"
"4565" "lncRNA_4565" "Pocillopora_meandrina_HIv1___Sc0000006:2122567-2123008"
"4566" "lncRNA_4566" "Pocillopora_meandrina_HIv1___Sc0000006:2244095-2244329"
"4567" "lncRNA_4567" "Pocillopora_meandrina_HIv1___Sc0000006:2260192-2262678"
"4568" "lncRNA_4568" "Pocillopora_meandrina_HIv1___Sc0000006:2316406-2318470"
"4569" "lncRNA_4569" "Pocillopora_meandrina_HIv1___Sc0000006:2316407-2318470"
"4570" "lncRNA_4570" "Pocillopora_meandrina_HIv1___Sc0000006:2329181-2330304"
"4571" "lncRNA_4571" "Pocillopora_meandrina_HIv1___Sc0000006:2343128-2348251"
"4572" "lncRNA_4572" "Pocillopora_meandrina_HIv1___Sc0000006:2343128-2348251"
"4573" "lncRNA_4573" "Pocillopora_meandrina_HIv1___Sc0000006:2343142-2348251"
"4574" "lncRNA_4574" "Pocillopora_meandrina_HIv1___Sc0000006:2343142-2348251"
"4575" "lncRNA_4575" "Pocillopora_meandrina_HIv1___Sc0000006:2725330-2728208"
"4576" "lncRNA_4576" "Pocillopora_meandrina_HIv1___Sc0000006:2833208-2833596"
"4577" "lncRNA_4577" "Pocillopora_meandrina_HIv1___Sc0000006:3107109-3114485"
"4578" "lncRNA_4578" "Pocillopora_meandrina_HIv1___Sc0000006:3107118-3109972"
"4579" "lncRNA_4579" "Pocillopora_meandrina_HIv1___Sc0000006:3118317-3120377"
"4580" "lncRNA_4580" "Pocillopora_meandrina_HIv1___Sc0000006:3167219-3168566"
"4581" "lncRNA_4581" "Pocillopora_meandrina_HIv1___Sc0000006:4138142-4166652"
"4582" "lncRNA_4582" "Pocillopora_meandrina_HIv1___Sc0000006:4143706-4144472"
"4583" "lncRNA_4583" "Pocillopora_meandrina_HIv1___Sc0000006:4173192-4228721"
"4584" "lncRNA_4584" "Pocillopora_meandrina_HIv1___Sc0000006:4326044-4330448"
"4585" "lncRNA_4585" "Pocillopora_meandrina_HIv1___Sc0000006:4445709-4447882"
"4586" "lncRNA_4586" "Pocillopora_meandrina_HIv1___Sc0000006:4445709-4449850"
"4587" "lncRNA_4587" "Pocillopora_meandrina_HIv1___Sc0000006:4787236-4787521"
"4588" "lncRNA_4588" "Pocillopora_meandrina_HIv1___Sc0000006:5170730-5174833"
"4589" "lncRNA_4589" "Pocillopora_meandrina_HIv1___Sc0000006:5322888-5324437"
"4590" "lncRNA_4590" "Pocillopora_meandrina_HIv1___Sc0000006:5400685-5404658"
"4591" "lncRNA_4591" "Pocillopora_meandrina_HIv1___Sc0000006:5400685-5404658"
"4592" "lncRNA_4592" "Pocillopora_meandrina_HIv1___Sc0000006:5400685-5404658"
"4593" "lncRNA_4593" "Pocillopora_meandrina_HIv1___Sc0000006:5487783-5490051"
"4594" "lncRNA_4594" "Pocillopora_meandrina_HIv1___Sc0000006:5791396-5793226"
"4595" "lncRNA_4595" "Pocillopora_meandrina_HIv1___Sc0000006:5818855-5833729"
"4596" "lncRNA_4596" "Pocillopora_meandrina_HIv1___Sc0000006:5824986-5833729"
"4597" "lncRNA_4597" "Pocillopora_meandrina_HIv1___Sc0000006:5849592-5850519"
"4598" "lncRNA_4598" "Pocillopora_meandrina_HIv1___Sc0000006:5849624-5850519"
"4599" "lncRNA_4599" "Pocillopora_meandrina_HIv1___Sc0000006:5873791-5877023"
"4600" "lncRNA_4600" "Pocillopora_meandrina_HIv1___Sc0000006:6119174-6119842"
"4601" "lncRNA_4601" "Pocillopora_meandrina_HIv1___Sc0000006:6247320-6248895"
"4602" "lncRNA_4602" "Pocillopora_meandrina_HIv1___Sc0000006:6267178-6268686"
"4603" "lncRNA_4603" "Pocillopora_meandrina_HIv1___Sc0000006:6393606-6394617"
"4604" "lncRNA_4604" "Pocillopora_meandrina_HIv1___Sc0000006:6786867-6787716"
"4605" "lncRNA_4605" "Pocillopora_meandrina_HIv1___Sc0000006:6964792-6972224"
"4606" "lncRNA_4606" "Pocillopora_meandrina_HIv1___Sc0000006:7021545-7025808"
"4607" "lncRNA_4607" "Pocillopora_meandrina_HIv1___Sc0000006:7067992-7068905"
"4608" "lncRNA_4608" "Pocillopora_meandrina_HIv1___Sc0000006:7265941-7267075"
"4609" "lncRNA_4609" "Pocillopora_meandrina_HIv1___Sc0000006:7465220-7465785"
"4610" "lncRNA_4610" "Pocillopora_meandrina_HIv1___Sc0000006:7967335-7967784"
"4611" "lncRNA_4611" "Pocillopora_meandrina_HIv1___Sc0000006:8382010-8384423"
"4612" "lncRNA_4612" "Pocillopora_meandrina_HIv1___Sc0000006:8382032-8384423"
"4613" "lncRNA_4613" "Pocillopora_meandrina_HIv1___Sc0000006:8817253-8817862"
"4614" "lncRNA_4614" "Pocillopora_meandrina_HIv1___Sc0000006:9056017-9057891"
"4615" "lncRNA_4615" "Pocillopora_meandrina_HIv1___Sc0000006:9088176-9089039"
"4616" "lncRNA_4616" "Pocillopora_meandrina_HIv1___Sc0000006:9738961-9740815"
"4617" "lncRNA_4617" "Pocillopora_meandrina_HIv1___Sc0000006:9815802-9816877"
"4618" "lncRNA_4618" "Pocillopora_meandrina_HIv1___Sc0000006:9815802-9816877"
"4619" "lncRNA_4619" "Pocillopora_meandrina_HIv1___Sc0000006:9848318-9848750"
"4620" "lncRNA_4620" "Pocillopora_meandrina_HIv1___Sc0000006:9850555-9853396"
"4621" "lncRNA_4621" "Pocillopora_meandrina_HIv1___Sc0000006:9850651-9853396"
"4622" "lncRNA_4622" "Pocillopora_meandrina_HIv1___Sc0000006:9850666-9851452"
"4623" "lncRNA_4623" "Pocillopora_meandrina_HIv1___Sc0000006:10003262-10003874"
"4624" "lncRNA_4624" "Pocillopora_meandrina_HIv1___Sc0000006:10028307-10030125"
"4625" "lncRNA_4625" "Pocillopora_meandrina_HIv1___Sc0000006:10028336-10030125"
"4626" "lncRNA_4626" "Pocillopora_meandrina_HIv1___Sc0000006:10035211-10035514"
"4627" "lncRNA_4627" "Pocillopora_meandrina_HIv1___Sc0000006:10277704-10279528"
"4628" "lncRNA_4628" "Pocillopora_meandrina_HIv1___Sc0000006:10312057-10314488"
"4629" "lncRNA_4629" "Pocillopora_meandrina_HIv1___Sc0000006:10443788-10446240"
"4630" "lncRNA_4630" "Pocillopora_meandrina_HIv1___Sc0000006:10479270-10479766"
"4631" "lncRNA_4631" "Pocillopora_meandrina_HIv1___Sc0000006:10484325-10485819"
"4632" "lncRNA_4632" "Pocillopora_meandrina_HIv1___Sc0000006:11612249-11613260"
"4633" "lncRNA_4633" "Pocillopora_meandrina_HIv1___Sc0000006:11613908-11615260"
"4634" "lncRNA_4634" "Pocillopora_meandrina_HIv1___Sc0000006:11677263-11678293"
"4635" "lncRNA_4635" "Pocillopora_meandrina_HIv1___Sc0000006:11786612-11787324"
"4636" "lncRNA_4636" "Pocillopora_meandrina_HIv1___Sc0000006:11918259-11919175"
"4637" "lncRNA_4637" "Pocillopora_meandrina_HIv1___Sc0000006:11937358-11939482"
"4638" "lncRNA_4638" "Pocillopora_meandrina_HIv1___Sc0000006:11937869-11939482"
"4639" "lncRNA_4639" "Pocillopora_meandrina_HIv1___Sc0000006:12083335-12084187"
"4640" "lncRNA_4640" "Pocillopora_meandrina_HIv1___Sc0000006:12454519-12454893"
"4641" "lncRNA_4641" "Pocillopora_meandrina_HIv1___Sc0000006:12476486-12477047"
"4642" "lncRNA_4642" "Pocillopora_meandrina_HIv1___Sc0000006:12498949-12500118"
"4643" "lncRNA_4643" "Pocillopora_meandrina_HIv1___Sc0000006:12530103-12531946"
"4644" "lncRNA_4644" "Pocillopora_meandrina_HIv1___Sc0000006:12622396-12623952"
"4645" "lncRNA_4645" "Pocillopora_meandrina_HIv1___Sc0000006:12857176-12860634"
"4646" "lncRNA_4646" "Pocillopora_meandrina_HIv1___Sc0000006:12857176-12860634"
"4647" "lncRNA_4647" "Pocillopora_meandrina_HIv1___Sc0000006:12857176-12860634"
"4648" "lncRNA_4648" "Pocillopora_meandrina_HIv1___Sc0000006:12857176-12861229"
"4649" "lncRNA_4649" "Pocillopora_meandrina_HIv1___Sc0000006:12857176-12861229"
"4650" "lncRNA_4650" "Pocillopora_meandrina_HIv1___Sc0000006:12857313-12859099"
"4651" "lncRNA_4651" "Pocillopora_meandrina_HIv1___Sc0000006:13052640-13056241"
"4652" "lncRNA_4652" "Pocillopora_meandrina_HIv1___Sc0000006:13256077-13276337"
"4653" "lncRNA_4653" "Pocillopora_meandrina_HIv1___Sc0000006:13281778-13299093"
"4654" "lncRNA_4654" "Pocillopora_meandrina_HIv1___Sc0000006:13338421-13356779"
"4655" "lncRNA_4655" "Pocillopora_meandrina_HIv1___Sc0000006:13345258-13361216"
"4656" "lncRNA_4656" "Pocillopora_meandrina_HIv1___Sc0000006:13599774-13605226"
"4657" "lncRNA_4657" "Pocillopora_meandrina_HIv1___Sc0000006:13738440-13739968"
"4658" "lncRNA_4658" "Pocillopora_meandrina_HIv1___Sc0000006:13835336-13835608"
"4659" "lncRNA_4659" "Pocillopora_meandrina_HIv1___Sc0000006:13909970-13910515"
"4660" "lncRNA_4660" "Pocillopora_meandrina_HIv1___Sc0000006:13925681-13927190"
"4661" "lncRNA_4661" "Pocillopora_meandrina_HIv1___Sc0000006:370293-370705"
"4662" "lncRNA_4662" "Pocillopora_meandrina_HIv1___Sc0000006:471318-471601"
"4663" "lncRNA_4663" "Pocillopora_meandrina_HIv1___Sc0000006:656701-658417"
"4664" "lncRNA_4664" "Pocillopora_meandrina_HIv1___Sc0000006:681041-681902"
"4665" "lncRNA_4665" "Pocillopora_meandrina_HIv1___Sc0000006:687732-688008"
"4666" "lncRNA_4666" "Pocillopora_meandrina_HIv1___Sc0000006:690472-690785"
"4667" "lncRNA_4667" "Pocillopora_meandrina_HIv1___Sc0000006:726139-726432"
"4668" "lncRNA_4668" "Pocillopora_meandrina_HIv1___Sc0000006:756195-757076"
"4669" "lncRNA_4669" "Pocillopora_meandrina_HIv1___Sc0000006:931520-932664"
"4670" "lncRNA_4670" "Pocillopora_meandrina_HIv1___Sc0000006:1029067-1030238"
"4671" "lncRNA_4671" "Pocillopora_meandrina_HIv1___Sc0000006:1029286-1029863"
"4672" "lncRNA_4672" "Pocillopora_meandrina_HIv1___Sc0000006:1064087-1066048"
"4673" "lncRNA_4673" "Pocillopora_meandrina_HIv1___Sc0000006:2117011-2117645"
"4674" "lncRNA_4674" "Pocillopora_meandrina_HIv1___Sc0000006:2181129-2195368"
"4675" "lncRNA_4675" "Pocillopora_meandrina_HIv1___Sc0000006:2263953-2264850"
"4676" "lncRNA_4676" "Pocillopora_meandrina_HIv1___Sc0000006:2624228-2624677"
"4677" "lncRNA_4677" "Pocillopora_meandrina_HIv1___Sc0000006:2651029-2652463"
"4678" "lncRNA_4678" "Pocillopora_meandrina_HIv1___Sc0000006:2825979-2826561"
"4679" "lncRNA_4679" "Pocillopora_meandrina_HIv1___Sc0000006:2857896-2859907"
"4680" "lncRNA_4680" "Pocillopora_meandrina_HIv1___Sc0000006:2857896-2859907"
"4681" "lncRNA_4681" "Pocillopora_meandrina_HIv1___Sc0000006:3088709-3089344"
"4682" "lncRNA_4682" "Pocillopora_meandrina_HIv1___Sc0000006:3327393-3327646"
"4683" "lncRNA_4683" "Pocillopora_meandrina_HIv1___Sc0000006:3769406-3772203"
"4684" "lncRNA_4684" "Pocillopora_meandrina_HIv1___Sc0000006:3828770-3834510"
"4685" "lncRNA_4685" "Pocillopora_meandrina_HIv1___Sc0000006:3947468-3948208"
"4686" "lncRNA_4686" "Pocillopora_meandrina_HIv1___Sc0000006:3964435-3964858"
"4687" "lncRNA_4687" "Pocillopora_meandrina_HIv1___Sc0000006:3964445-3964858"
"4688" "lncRNA_4688" "Pocillopora_meandrina_HIv1___Sc0000006:4045767-4048235"
"4689" "lncRNA_4689" "Pocillopora_meandrina_HIv1___Sc0000006:4198287-4261593"
"4690" "lncRNA_4690" "Pocillopora_meandrina_HIv1___Sc0000006:4866027-4867875"
"4691" "lncRNA_4691" "Pocillopora_meandrina_HIv1___Sc0000006:5169502-5172954"
"4692" "lncRNA_4692" "Pocillopora_meandrina_HIv1___Sc0000006:5171139-5171797"
"4693" "lncRNA_4693" "Pocillopora_meandrina_HIv1___Sc0000006:5231669-5233132"
"4694" "lncRNA_4694" "Pocillopora_meandrina_HIv1___Sc0000006:5717584-5717974"
"4695" "lncRNA_4695" "Pocillopora_meandrina_HIv1___Sc0000006:5887220-5888706"
"4696" "lncRNA_4696" "Pocillopora_meandrina_HIv1___Sc0000006:5927413-5929851"
"4697" "lncRNA_4697" "Pocillopora_meandrina_HIv1___Sc0000006:6267197-6268692"
"4698" "lncRNA_4698" "Pocillopora_meandrina_HIv1___Sc0000006:6280326-6281521"
"4699" "lncRNA_4699" "Pocillopora_meandrina_HIv1___Sc0000006:6912261-6913012"
"4700" "lncRNA_4700" "Pocillopora_meandrina_HIv1___Sc0000006:6959229-6973758"
"4701" "lncRNA_4701" "Pocillopora_meandrina_HIv1___Sc0000006:7440647-7441244"
"4702" "lncRNA_4702" "Pocillopora_meandrina_HIv1___Sc0000006:7521053-7533029"
"4703" "lncRNA_4703" "Pocillopora_meandrina_HIv1___Sc0000006:7586470-7595724"
"4704" "lncRNA_4704" "Pocillopora_meandrina_HIv1___Sc0000006:7586518-7595724"
"4705" "lncRNA_4705" "Pocillopora_meandrina_HIv1___Sc0000006:7598968-7601377"
"4706" "lncRNA_4706" "Pocillopora_meandrina_HIv1___Sc0000006:7697408-7698379"
"4707" "lncRNA_4707" "Pocillopora_meandrina_HIv1___Sc0000006:7960093-7962920"
"4708" "lncRNA_4708" "Pocillopora_meandrina_HIv1___Sc0000006:7984863-7986557"
"4709" "lncRNA_4709" "Pocillopora_meandrina_HIv1___Sc0000006:8017432-8021125"
"4710" "lncRNA_4710" "Pocillopora_meandrina_HIv1___Sc0000006:8285546-8285782"
"4711" "lncRNA_4711" "Pocillopora_meandrina_HIv1___Sc0000006:8390564-8391714"
"4712" "lncRNA_4712" "Pocillopora_meandrina_HIv1___Sc0000006:8408649-8409142"
"4713" "lncRNA_4713" "Pocillopora_meandrina_HIv1___Sc0000006:8758917-8760107"
"4714" "lncRNA_4714" "Pocillopora_meandrina_HIv1___Sc0000006:8759188-8759966"
"4715" "lncRNA_4715" "Pocillopora_meandrina_HIv1___Sc0000006:8776247-8778701"
"4716" "lncRNA_4716" "Pocillopora_meandrina_HIv1___Sc0000006:8803078-8803843"
"4717" "lncRNA_4717" "Pocillopora_meandrina_HIv1___Sc0000006:8848704-8850074"
"4718" "lncRNA_4718" "Pocillopora_meandrina_HIv1___Sc0000006:8896060-8899481"
"4719" "lncRNA_4719" "Pocillopora_meandrina_HIv1___Sc0000006:9012255-9012979"
"4720" "lncRNA_4720" "Pocillopora_meandrina_HIv1___Sc0000006:9107684-9109396"
"4721" "lncRNA_4721" "Pocillopora_meandrina_HIv1___Sc0000006:9140593-9142018"
"4722" "lncRNA_4722" "Pocillopora_meandrina_HIv1___Sc0000006:9251516-9280552"
"4723" "lncRNA_4723" "Pocillopora_meandrina_HIv1___Sc0000006:9338826-9340887"
"4724" "lncRNA_4724" "Pocillopora_meandrina_HIv1___Sc0000006:9339996-9341100"
"4725" "lncRNA_4725" "Pocillopora_meandrina_HIv1___Sc0000006:9397378-9398089"
"4726" "lncRNA_4726" "Pocillopora_meandrina_HIv1___Sc0000006:9397528-9398089"
"4727" "lncRNA_4727" "Pocillopora_meandrina_HIv1___Sc0000006:9546209-9567073"
"4728" "lncRNA_4728" "Pocillopora_meandrina_HIv1___Sc0000006:9600938-9602263"
"4729" "lncRNA_4729" "Pocillopora_meandrina_HIv1___Sc0000006:9600938-9602263"
"4730" "lncRNA_4730" "Pocillopora_meandrina_HIv1___Sc0000006:9762550-9766107"
"4731" "lncRNA_4731" "Pocillopora_meandrina_HIv1___Sc0000006:9824623-9825324"
"4732" "lncRNA_4732" "Pocillopora_meandrina_HIv1___Sc0000006:10001287-10035916"
"4733" "lncRNA_4733" "Pocillopora_meandrina_HIv1___Sc0000006:10001290-10036255"
"4734" "lncRNA_4734" "Pocillopora_meandrina_HIv1___Sc0000006:10019473-10049861"
"4735" "lncRNA_4735" "Pocillopora_meandrina_HIv1___Sc0000006:10016437-10045757"
"4736" "lncRNA_4736" "Pocillopora_meandrina_HIv1___Sc0000006:10089229-10091957"
"4737" "lncRNA_4737" "Pocillopora_meandrina_HIv1___Sc0000006:10166516-10170485"
"4738" "lncRNA_4738" "Pocillopora_meandrina_HIv1___Sc0000006:10166516-10170485"
"4739" "lncRNA_4739" "Pocillopora_meandrina_HIv1___Sc0000006:10166516-10170485"
"4740" "lncRNA_4740" "Pocillopora_meandrina_HIv1___Sc0000006:10166535-10168047"
"4741" "lncRNA_4741" "Pocillopora_meandrina_HIv1___Sc0000006:10166535-10169117"
"4742" "lncRNA_4742" "Pocillopora_meandrina_HIv1___Sc0000006:10168115-10169117"
"4743" "lncRNA_4743" "Pocillopora_meandrina_HIv1___Sc0000006:10247050-10255595"
"4744" "lncRNA_4744" "Pocillopora_meandrina_HIv1___Sc0000006:10247477-10255824"
"4745" "lncRNA_4745" "Pocillopora_meandrina_HIv1___Sc0000006:10279595-10280807"
"4746" "lncRNA_4746" "Pocillopora_meandrina_HIv1___Sc0000006:10460133-10461607"
"4747" "lncRNA_4747" "Pocillopora_meandrina_HIv1___Sc0000006:10461162-10461607"
"4748" "lncRNA_4748" "Pocillopora_meandrina_HIv1___Sc0000006:10466609-10468267"
"4749" "lncRNA_4749" "Pocillopora_meandrina_HIv1___Sc0000006:10805291-10807975"
"4750" "lncRNA_4750" "Pocillopora_meandrina_HIv1___Sc0000006:11355779-11356211"
"4751" "lncRNA_4751" "Pocillopora_meandrina_HIv1___Sc0000006:11372288-11372971"
"4752" "lncRNA_4752" "Pocillopora_meandrina_HIv1___Sc0000006:11492154-11492433"
"4753" "lncRNA_4753" "Pocillopora_meandrina_HIv1___Sc0000006:11769482-11769913"
"4754" "lncRNA_4754" "Pocillopora_meandrina_HIv1___Sc0000006:11940077-11940440"
"4755" "lncRNA_4755" "Pocillopora_meandrina_HIv1___Sc0000006:12074467-12084298"
"4756" "lncRNA_4756" "Pocillopora_meandrina_HIv1___Sc0000006:12074467-12084298"
"4757" "lncRNA_4757" "Pocillopora_meandrina_HIv1___Sc0000006:12530185-12544538"
"4758" "lncRNA_4758" "Pocillopora_meandrina_HIv1___Sc0000006:12547412-12547721"
"4759" "lncRNA_4759" "Pocillopora_meandrina_HIv1___Sc0000006:12612483-12613144"
"4760" "lncRNA_4760" "Pocillopora_meandrina_HIv1___Sc0000006:12638482-12639552"
"4761" "lncRNA_4761" "Pocillopora_meandrina_HIv1___Sc0000006:12646075-12647053"
"4762" "lncRNA_4762" "Pocillopora_meandrina_HIv1___Sc0000006:12670065-12670530"
"4763" "lncRNA_4763" "Pocillopora_meandrina_HIv1___Sc0000006:12680480-12683955"
"4764" "lncRNA_4764" "Pocillopora_meandrina_HIv1___Sc0000006:12722136-12723285"
"4765" "lncRNA_4765" "Pocillopora_meandrina_HIv1___Sc0000006:12700871-12701688"
"4766" "lncRNA_4766" "Pocillopora_meandrina_HIv1___Sc0000006:12703968-12704462"
"4767" "lncRNA_4767" "Pocillopora_meandrina_HIv1___Sc0000006:12706847-12707577"
"4768" "lncRNA_4768" "Pocillopora_meandrina_HIv1___Sc0000006:12723415-12726708"
"4769" "lncRNA_4769" "Pocillopora_meandrina_HIv1___Sc0000006:12728535-12730324"
"4770" "lncRNA_4770" "Pocillopora_meandrina_HIv1___Sc0000006:12738103-12740140"
"4771" "lncRNA_4771" "Pocillopora_meandrina_HIv1___Sc0000006:12748111-12748890"
"4772" "lncRNA_4772" "Pocillopora_meandrina_HIv1___Sc0000006:12764595-12767193"
"4773" "lncRNA_4773" "Pocillopora_meandrina_HIv1___Sc0000006:12801054-12801676"
"4774" "lncRNA_4774" "Pocillopora_meandrina_HIv1___Sc0000006:12802176-12804777"
"4775" "lncRNA_4775" "Pocillopora_meandrina_HIv1___Sc0000006:12817175-12827109"
"4776" "lncRNA_4776" "Pocillopora_meandrina_HIv1___Sc0000006:12829682-12830903"
"4777" "lncRNA_4777" "Pocillopora_meandrina_HIv1___Sc0000006:12838697-12840279"
"4778" "lncRNA_4778" "Pocillopora_meandrina_HIv1___Sc0000006:12974019-12974695"
"4779" "lncRNA_4779" "Pocillopora_meandrina_HIv1___Sc0000006:13050152-13053904"
"4780" "lncRNA_4780" "Pocillopora_meandrina_HIv1___Sc0000006:13050152-13053904"
"4781" "lncRNA_4781" "Pocillopora_meandrina_HIv1___Sc0000006:13050152-13053904"
"4782" "lncRNA_4782" "Pocillopora_meandrina_HIv1___Sc0000006:13093439-13108213"
"4783" "lncRNA_4783" "Pocillopora_meandrina_HIv1___Sc0000006:13192431-13192766"
"4784" "lncRNA_4784" "Pocillopora_meandrina_HIv1___Sc0000006:13304331-13305507"
"4785" "lncRNA_4785" "Pocillopora_meandrina_HIv1___Sc0000006:13646091-13646431"
"4786" "lncRNA_4786" "Pocillopora_meandrina_HIv1___Sc0000006:13685202-13686579"
"4787" "lncRNA_4787" "Pocillopora_meandrina_HIv1___Sc0000006:13739167-13742771"
"4788" "lncRNA_4788" "Pocillopora_meandrina_HIv1___Sc0000006:13739186-13742771"
"4789" "lncRNA_4789" "Pocillopora_meandrina_HIv1___Sc0000006:14033593-14051699"
"4790" "lncRNA_4790" "Pocillopora_meandrina_HIv1___Sc0000006:49854-50084"
"4791" "lncRNA_4791" "Pocillopora_meandrina_HIv1___Sc0000006:64491-65403"
"4792" "lncRNA_4792" "Pocillopora_meandrina_HIv1___Sc0000006:72133-72392"
"4793" "lncRNA_4793" "Pocillopora_meandrina_HIv1___Sc0000006:165076-165568"
"4794" "lncRNA_4794" "Pocillopora_meandrina_HIv1___Sc0000006:211179-211788"
"4795" "lncRNA_4795" "Pocillopora_meandrina_HIv1___Sc0000006:224371-224771"
"4796" "lncRNA_4796" "Pocillopora_meandrina_HIv1___Sc0000006:225782-226015"
"4797" "lncRNA_4797" "Pocillopora_meandrina_HIv1___Sc0000006:239909-240494"
"4798" "lncRNA_4798" "Pocillopora_meandrina_HIv1___Sc0000006:273025-273905"
"4799" "lncRNA_4799" "Pocillopora_meandrina_HIv1___Sc0000006:275555-275780"
"4800" "lncRNA_4800" "Pocillopora_meandrina_HIv1___Sc0000006:332465-333170"
"4801" "lncRNA_4801" "Pocillopora_meandrina_HIv1___Sc0000006:362736-363362"
"4802" "lncRNA_4802" "Pocillopora_meandrina_HIv1___Sc0000006:387456-388629"
"4803" "lncRNA_4803" "Pocillopora_meandrina_HIv1___Sc0000006:410973-411184"
"4804" "lncRNA_4804" "Pocillopora_meandrina_HIv1___Sc0000006:433860-434843"
