Entry	GeneID	Gene Ontology IDs
O96019	gene-Peve_00006192	GO:0000723; GO:0000776; GO:0000785; GO:0000786; GO:0001825; GO:0003407; GO:0003682; GO:0003713; GO:0005634; GO:0005654; GO:0005886; GO:0006275; GO:0006281; GO:0006282; GO:0006310; GO:0006338; GO:0006355; GO:0006357; GO:0007165; GO:0007399; GO:0008284; GO:0016363; GO:0016514; GO:0016586; GO:0021510; GO:0030071; GO:0031011; GO:0032991; GO:0033044; GO:0035060; GO:0035267; GO:0042981; GO:0045582; GO:0045596; GO:0045597; GO:0045663; GO:0045739; GO:0045893; GO:0045995; GO:0051726; GO:0060382; GO:0070316; GO:0071564; GO:0140288; GO:1902459; GO:1904507; GO:1905168; GO:2000045; GO:2000779; GO:2000781; GO:2000819
O96028	gene-Peve_00005354	GO:0000122; GO:0000785; GO:0003149; GO:0003289; GO:0003290; GO:0003682; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0006302; GO:0006355; GO:0008270; GO:0032259; GO:0042799; GO:0043565; GO:0046975; GO:0048298; GO:0060348; GO:0070201; GO:0140938; GO:0140954; GO:0140955; GO:2001032
O96099	gene-Peve_00002594	GO:0005886; GO:0006629; GO:0006636; GO:0016491; GO:0016717; GO:0046872; GO:0102866
O96107	gene-Peve_00036623	GO:0004930; GO:0007601; GO:0007602; GO:0009881; GO:0016020
O96347	gene-Peve_00012278	GO:0004784; GO:0005759; GO:0030145
O97159	gene-Peve_00007941	GO:0000122; GO:0000785; GO:0000791; GO:0003677; GO:0003682; GO:0004386; GO:0005524; GO:0005634; GO:0005700; GO:0005829; GO:0006338; GO:0006357; GO:0007064; GO:0007283; GO:0008270; GO:0016581; GO:0016887; GO:0030261; GO:0034728; GO:0042393; GO:0045892; GO:0051276; GO:0140658; GO:0140750; GO:0141006
O97394	gene-Peve_00039207	GO:0004895; GO:0005886; GO:0007156; GO:0042675; GO:0045177; GO:0046533; GO:0050931; GO:0098595; GO:0098609
O97490	gene-Peve_00036177	GO:0005615; GO:0005769; GO:0005886; GO:0006826; GO:0046872; GO:0055037; GO:0098552
O97512	gene-Peve_00001935	GO:0004995; GO:0005886; GO:0097225; GO:1902093
O97524	gene-Peve_00025603	GO:0004566; GO:0005102; GO:0005615; GO:0005764; GO:0005975; GO:0030246
O97555	gene-Peve_00003760	GO:0005093; GO:0005096; GO:0005794; GO:0005829; GO:0015031; GO:0016192; GO:0032482; GO:0050771; GO:0090315
O97555	gene-Peve_00027805	GO:0005093; GO:0005096; GO:0005794; GO:0005829; GO:0015031; GO:0016192; GO:0032482; GO:0050771; GO:0090315
O97725	gene-Peve_00029303	GO:0005739; GO:0005743; GO:0045271
O97967	gene-Peve_00011812	GO:0004946; GO:0005886
P00125	gene-Peve_00008081	GO:0005739; GO:0005743; GO:0006122; GO:0008121; GO:0020037; GO:0045275; GO:0046872
P00451	gene-Peve_00010577	GO:0005507; GO:0005576; GO:0005615; GO:0005788; GO:0005796; GO:0005886; GO:0006953; GO:0007596; GO:0007597; GO:0016491; GO:0030134; GO:0031093; GO:0033116
P00514	gene-Peve_00041683	GO:0001707; GO:0001772; GO:0004862; GO:0005737; GO:0005771; GO:0005813; GO:0005829; GO:0005930; GO:0005952; GO:0007189; GO:0010629; GO:0019904; GO:0030552; GO:0031588; GO:0031594; GO:0031625; GO:0032024; GO:0034236; GO:0042802; GO:0044853; GO:0045214; GO:0046007; GO:0060038; GO:0071377; GO:0098978; GO:0120212; GO:0141162
P00516	gene-Peve_00008757	GO:0004692; GO:0005246; GO:0005524; GO:0005737; GO:0005829; GO:0007165; GO:0030553; GO:0042802; GO:0043087; GO:0090331; GO:0106310
P00528	gene-Peve_00015721	GO:0004715; GO:0005102; GO:0005524; GO:0005829; GO:0005886; GO:0005917; GO:0007169; GO:0007293; GO:0007300; GO:0007301; GO:0007349; GO:0007411; GO:0007424; GO:0007435; GO:0007616; GO:0008064; GO:0008302; GO:0008335; GO:0016319; GO:0030036; GO:0030046; GO:0030154; GO:0030708; GO:0030717; GO:0030723; GO:0034332; GO:0035331; GO:0036058; GO:0036059; GO:0045172; GO:0045742; GO:0045743; GO:0045874; GO:0045886; GO:0048167; GO:0048477; GO:0090136; GO:0120176
P00532	gene-Peve_00034187	GO:0004674; GO:0005524; GO:0106310
P00565	gene-Peve_00036810	GO:0004111; GO:0005524; GO:0005615; GO:0005829; GO:0009408; GO:0046314
P00569	gene-Peve_00040165	GO:0004017; GO:0004550; GO:0005524; GO:0005737; GO:0006172; GO:0009142; GO:0046033; GO:0046034; GO:0047506
P00727	gene-Peve_00044465	GO:0004180; GO:0005737; GO:0005739; GO:0006508; GO:0008233; GO:0016805; GO:0030145; GO:0070006; GO:0097718
P00734	gene-Peve_00023801	GO:0001530; GO:0004252; GO:0005102; GO:0005509; GO:0005576; GO:0005615; GO:0005788; GO:0005796; GO:0005886; GO:0006508; GO:0006953; GO:0007166; GO:0007596; GO:0008083; GO:0008201; GO:0008284; GO:0008360; GO:0009611; GO:0010544; GO:0030168; GO:0030193; GO:0030194; GO:0030195; GO:0030307; GO:0032024; GO:0032967; GO:0042730; GO:0045861; GO:0046427; GO:0048018; GO:0048712; GO:0051281; GO:0051480; GO:0051838; GO:0051897; GO:0051918; GO:0061844; GO:0062023; GO:0070053; GO:0070062; GO:0070493; GO:0070945; GO:0072562; GO:1900016; GO:1900182; GO:1900738; GO:1990806; GO:2000379
P00735	gene-Peve_00041884	GO:0004252; GO:0005509; GO:0005615; GO:0006508; GO:0006953; GO:0030168; GO:0030194; GO:0051258; GO:0062023; GO:0070051
P00760	gene-Peve_00044642	GO:0004175; GO:0004252; GO:0005615; GO:0006508; GO:0007586; GO:0046872; GO:0097180; GO:0097655
P00762	gene-Peve_00027793	GO:0004252; GO:0005615; GO:0006508; GO:0007584; GO:0007586; GO:0031000; GO:0035094; GO:0046872; GO:1905640
P00765	gene-Peve_00037603	GO:0004252; GO:0005576; GO:0006508; GO:0007586; GO:0046872
P00765	gene-Peve_00026249	GO:0004252; GO:0005576; GO:0006508; GO:0007586; GO:0046872
P00766	gene-Peve_00026233	GO:0004252; GO:0005576; GO:0006508; GO:0007586; GO:0097180; GO:0097655
P01005	gene-Peve_00027829	GO:0004867; GO:0005615; GO:0005783; GO:0019863; GO:0019864; GO:0030246; GO:0032991; GO:0048545
P01104	gene-Peve_00026136	GO:0000978; GO:0000981; GO:0042025
P01112	gene-Peve_00024531	GO:0000139; GO:0000165; GO:0003924; GO:0003925; GO:0005525; GO:0005654; GO:0005737; GO:0005789; GO:0005794; GO:0005829; GO:0005886; GO:0006357; GO:0006897; GO:0006935; GO:0007165; GO:0007166; GO:0007265; GO:0008284; GO:0008285; GO:0008286; GO:0009887; GO:0010629; GO:0014044; GO:0019003; GO:0030335; GO:0032729; GO:0032956; GO:0036064; GO:0042088; GO:0042127; GO:0042552; GO:0042832; GO:0043410; GO:0043495; GO:0043524; GO:0045944; GO:0046330; GO:0048144; GO:0048146; GO:0048169; GO:0048471; GO:0050679; GO:0050852; GO:0051402; GO:0051726; GO:0060612; GO:0070374; GO:0071480; GO:0090303; GO:0090314; GO:0090398; GO:0090402; GO:0097193; GO:0098696; GO:0098978; GO:0160185; GO:1900029; GO:1905360; GO:2000630
P01122	gene-Peve_00026934	GO:0003924; GO:0005525; GO:0005886; GO:0007264
P01122	gene-Peve_00012492	GO:0003924; GO:0005525; GO:0005886; GO:0007264
P02286	gene-Peve_00029732	GO:0000786; GO:0003677; GO:0005634; GO:0030527; GO:0044877; GO:0046982
P02385	gene-Peve_00033591	GO:0003723; GO:0003735; GO:0006412; GO:0022625
P02463	gene-Peve_00024136	GO:0001569; GO:0005576; GO:0005587; GO:0005604; GO:0005615; GO:0007420; GO:0007528; GO:0030020; GO:0030855; GO:0038063; GO:0048407; GO:0061304; GO:0061333; GO:0062023; GO:0071230; GO:0071711
P02463	gene-Peve_00030268	GO:0001569; GO:0005576; GO:0005587; GO:0005604; GO:0005615; GO:0007420; GO:0007528; GO:0030020; GO:0030855; GO:0038063; GO:0048407; GO:0061304; GO:0061333; GO:0062023; GO:0071230; GO:0071711
P02513	gene-Peve_00021151	GO:0005634; GO:0005737; GO:0008340; GO:0009408; GO:0030968; GO:0036498; GO:0042026; GO:0051082
P02552	gene-Peve_00044941	GO:0000226; GO:0000278; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0016787; GO:0046872
P02552	gene-Peve_00029712	GO:0000226; GO:0000278; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0016787; GO:0046872
P02552	gene-Peve_00031633	GO:0000226; GO:0000278; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0016787; GO:0046872
P02552	gene-Peve_00044936	GO:0000226; GO:0000278; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0016787; GO:0046872
P02597	gene-Peve_00002624	GO:0005509; GO:0005737; GO:0005813; GO:0043209
P02605	gene-Peve_00007942	GO:0005509; GO:0016460; GO:0043292
P02752	gene-Peve_00028316	GO:0009897; GO:0032217; GO:0032218; GO:0038023; GO:1902444; GO:1904657; GO:1904661
P02752	gene-Peve_00034510	GO:0009897; GO:0032217; GO:0032218; GO:0038023; GO:1902444; GO:1904657; GO:1904661
P03952	gene-Peve_00018796	GO:0002542; GO:0004252; GO:0005576; GO:0005615; GO:0005886; GO:0006508; GO:0007596; GO:0031638; GO:0031639; GO:0042730; GO:0051919; GO:0070062
P04041	gene-Peve_00005783	GO:0000302; GO:0001659; GO:0001885; GO:0002862; GO:0004601; GO:0004602; GO:0005737; GO:0005739; GO:0005829; GO:0006629; GO:0006641; GO:0006749; GO:0006915; GO:0006979; GO:0007605; GO:0008631; GO:0009410; GO:0009609; GO:0009611; GO:0009636; GO:0009650; GO:0009725; GO:0009749; GO:0010269; GO:0010332; GO:0014902; GO:0017124; GO:0019369; GO:0019372; GO:0032355; GO:0032496; GO:0033194; GO:0033197; GO:0033599; GO:0034599; GO:0035094; GO:0040029; GO:0042311; GO:0042542; GO:0042744; GO:0043403; GO:0043534; GO:0045444; GO:0045445; GO:0045454; GO:0047066; GO:0048144; GO:0048741; GO:0051402; GO:0051450; GO:0051593; GO:0051702; GO:0051897; GO:0060047; GO:0060055; GO:0061136; GO:0071333; GO:0090201; GO:0097413; GO:1902042; GO:1902176; GO:1990782
P04052	gene-Peve_00028953	GO:0003677; GO:0003899; GO:0005634; GO:0005665; GO:0005700; GO:0005703; GO:0005739; GO:0006366; GO:0046872
P04069	gene-Peve_00025770	GO:0004181; GO:0005615; GO:0006508; GO:0008270
P04069	gene-Peve_00034531	GO:0004181; GO:0005615; GO:0006508; GO:0008270
P04069	gene-Peve_00037925	GO:0004181; GO:0005615; GO:0006508; GO:0008270
P04088	gene-Peve_00016195	GO:0005125; GO:0005179; GO:0005615; GO:0008083; GO:0009267; GO:0009611; GO:0032686; GO:0032869; GO:0032924; GO:0042803; GO:0045444; GO:0046676; GO:0046881; GO:0046882; GO:0048471; GO:0060279
P04274	gene-Peve_00020350	GO:0001540; GO:0002024; GO:0002025; GO:0002028; GO:0004941; GO:0005634; GO:0005769; GO:0005794; GO:0006366; GO:0006898; GO:0006939; GO:0008179; GO:0009409; GO:0015459; GO:0016324; GO:0030501; GO:0031649; GO:0036064; GO:0040015; GO:0042803; GO:0043235; GO:0043410; GO:0044877; GO:0045171; GO:0045453; GO:0045744; GO:0045944; GO:0045986; GO:0050873; GO:0051380; GO:0061885; GO:0071880; GO:0072686; GO:0098990; GO:0098992; GO:0120162; GO:0141163; GO:1901098; GO:1904504; GO:1904646
P04323	gene-Peve_00022405	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
P04323	gene-Peve_00020339	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
P04323	gene-Peve_00031600	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
P04323	gene-Peve_00039550	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
P04323	gene-Peve_00000011	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
P04323	gene-Peve_00009673	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
P04323	gene-Peve_00010882	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
P04323	gene-Peve_00039803	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
P04323	gene-Peve_00037067	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
P04323	gene-Peve_00037337	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
P04323	gene-Peve_00003982	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
P04323	gene-Peve_00044316	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
P04323	gene-Peve_00025850	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006508; GO:0015074; GO:0042575
P04464	gene-Peve_00029645	GO:0005509; GO:0005737; GO:0019904; GO:0030234
P04634	gene-Peve_00033827	GO:0004806; GO:0005576; GO:0005739; GO:0006108; GO:0016042; GO:0016298; GO:0016615; GO:0043231
P04634	gene-Peve_00033826	GO:0004806; GO:0005576; GO:0005739; GO:0006108; GO:0016042; GO:0016298; GO:0016615; GO:0043231
P05177	gene-Peve_00031923	GO:0004497; GO:0005506; GO:0005789; GO:0006706; GO:0006778; GO:0006805; GO:0008203; GO:0008210; GO:0009055; GO:0009403; GO:0009791; GO:0009820; GO:0010468; GO:0016098; GO:0016491; GO:0016712; GO:0018894; GO:0019373; GO:0019899; GO:0020037; GO:0030324; GO:0032259; GO:0032451; GO:0032787; GO:0034875; GO:0042178; GO:0042572; GO:0042759; GO:0043231; GO:0045333; GO:0046222; GO:0050665; GO:0070989; GO:0071276; GO:0097267; GO:0101020; GO:0101021; GO:0106256
P05183	gene-Peve_00028303	GO:0002933; GO:0004497; GO:0005496; GO:0005506; GO:0005737; GO:0005789; GO:0006706; GO:0006805; GO:0008202; GO:0008210; GO:0008395; GO:0008401; GO:0009822; GO:0016098; GO:0016491; GO:0019899; GO:0020037; GO:0030343; GO:0032451; GO:0034875; GO:0042178; GO:0042359; GO:0042369; GO:0042572; GO:0042573; GO:0050649; GO:0062181; GO:0070576; GO:0070989; GO:0101020; GO:0101021
P05186	gene-Peve_00020581	GO:0001501; GO:0001649; GO:0001958; GO:0003006; GO:0004035; GO:0004427; GO:0005509; GO:0005576; GO:0005758; GO:0005886; GO:0016020; GO:0016462; GO:0016887; GO:0019725; GO:0030282; GO:0031012; GO:0031214; GO:0031966; GO:0032496; GO:0032868; GO:0033280; GO:0033883; GO:0034516; GO:0036005; GO:0042822; GO:0043262; GO:0046677; GO:0050187; GO:0051384; GO:0052732; GO:0055062; GO:0055074; GO:0070062; GO:0071529; GO:0098552; GO:0120162; GO:0140651; GO:0140928; GO:1904383
P05201	gene-Peve_00031630	GO:0004069; GO:0004609; GO:0005829; GO:0006094; GO:0006103; GO:0006107; GO:0006114; GO:0006531; GO:0006532; GO:0006533; GO:0006536; GO:0007219; GO:0009743; GO:0019550; GO:0030170; GO:0030511; GO:0031406; GO:0032869; GO:0032966; GO:0035902; GO:0043490; GO:0043679; GO:0046686; GO:0047801; GO:0051384; GO:0051481; GO:0051902; GO:0055089; GO:0060290; GO:0071260; GO:0097054; GO:1990267
P05205	gene-Peve_00003809	GO:0000182; GO:0000278; GO:0000723; GO:0000775; GO:0000779; GO:0000781; GO:0000791; GO:0000792; GO:0000793; GO:0003682; GO:0003696; GO:0003723; GO:0003729; GO:0005634; GO:0005654; GO:0005694; GO:0005700; GO:0005701; GO:0005703; GO:0005721; GO:0006355; GO:0010369; GO:0030544; GO:0030674; GO:0031507; GO:0031508; GO:0035064; GO:0042393; GO:0044877; GO:0045892; GO:0045893; GO:0045944; GO:0051276; GO:0070063; GO:0099122; GO:0141006; GO:0141194; GO:1905632; GO:1905634; GO:1905646
P05419	gene-Peve_00010647	GO:0005509; GO:0005737; GO:0005813; GO:0043209
P05419	gene-Peve_00015110	GO:0005509; GO:0005737; GO:0005813; GO:0043209
P05419	gene-Peve_00010643	GO:0005509; GO:0005737; GO:0005813; GO:0043209
P05419	gene-Peve_00010642	GO:0005509; GO:0005737; GO:0005813; GO:0043209
P05627	gene-Peve_00034915	GO:0000791; GO:0000976; GO:0000978; GO:0001227; GO:0001228; GO:0001525; GO:0001774; GO:0001836; GO:0001889; GO:0001938; GO:0003151; GO:0003677; GO:0003682; GO:0005096; GO:0005634; GO:0005654; GO:0005667; GO:0005829; GO:0006355; GO:0006357; GO:0006366; GO:0006915; GO:0007179; GO:0007254; GO:0007612; GO:0007623; GO:0008283; GO:0008285; GO:0009410; GO:0010634; GO:0017053; GO:0019046; GO:0030224; GO:0031103; GO:0031625; GO:0032496; GO:0032868; GO:0034097; GO:0034224; GO:0034976; GO:0035026; GO:0035497; GO:0035976; GO:0035994; GO:0042542; GO:0042802; GO:0043066; GO:0043524; GO:0043525; GO:0043922; GO:0043923; GO:0044877; GO:0045471; GO:0045657; GO:0045740; GO:0045944; GO:0048146; GO:0048545; GO:0051365; GO:0051591; GO:0051726; GO:0051899; GO:0060395; GO:0061029; GO:0061629; GO:0070374; GO:0070412; GO:0071277; GO:0071456; GO:0071837; GO:0072740; GO:0140296; GO:1902895; GO:1904707; GO:1990646; GO:2000144; GO:2001235
P05689	gene-Peve_00018442	GO:0004197; GO:0005615; GO:0005764; GO:0016807; GO:0051603
P05981	gene-Peve_00026782	GO:0004252; GO:0005789; GO:0005886; GO:0005911; GO:0006508; GO:0008233; GO:0008236; GO:0008360; GO:0009986; GO:0010628; GO:0010719; GO:0010756; GO:0016020; GO:0016324; GO:0030307; GO:0034769; GO:0043025; GO:0043066; GO:0043923; GO:0050680; GO:0050910; GO:0070008; GO:0070062; GO:0071805; GO:0090103; GO:0097066; GO:0097195; GO:2000347; GO:2000611
P06027	gene-Peve_00039258	GO:0005576; GO:0030246
P06295	gene-Peve_00009714	GO:0003677; GO:0003700; GO:0042025; GO:0046983
P06581	gene-Peve_00020636	GO:0005634; GO:0005737; GO:0009408; GO:0030968; GO:0036498; GO:0042026; GO:0050829; GO:0051082
P06581	gene-Peve_00040659	GO:0005634; GO:0005737; GO:0009408; GO:0030968; GO:0036498; GO:0042026; GO:0050829; GO:0051082
P06581	gene-Peve_00040656	GO:0005634; GO:0005737; GO:0009408; GO:0030968; GO:0036498; GO:0042026; GO:0050829; GO:0051082
P06582	gene-Peve_00039192	GO:0005634; GO:0005737; GO:0009408; GO:0042026; GO:0051082
P06603	gene-Peve_00044939	GO:0000226; GO:0000235; GO:0000278; GO:0005200; GO:0005525; GO:0005634; GO:0005737; GO:0005813; GO:0005819; GO:0005874; GO:0016787; GO:0032418; GO:0046872; GO:0048471
P06603	gene-Peve_00044940	GO:0000226; GO:0000235; GO:0000278; GO:0005200; GO:0005525; GO:0005634; GO:0005737; GO:0005813; GO:0005819; GO:0005874; GO:0016787; GO:0032418; GO:0046872; GO:0048471
P06795	gene-Peve_00023069	GO:0005524; GO:0005739; GO:0008559; GO:0016324; GO:0016887; GO:0046581; GO:0090554; GO:0140328
P06845	gene-Peve_00003067	GO:0004503; GO:0042438; GO:0046872
P06845	gene-Peve_00008778	GO:0004503; GO:0042438; GO:0046872
P06872	gene-Peve_00027794	GO:0004252; GO:0005509; GO:0005576; GO:0005615; GO:0006508; GO:0007586; GO:0030574
P06872	gene-Peve_00027795	GO:0004252; GO:0005509; GO:0005576; GO:0005615; GO:0006508; GO:0007586; GO:0030574
P07037	gene-Peve_00034763	GO:0005102; GO:0005509; GO:0005543; GO:0005576; GO:0006633; GO:0006644; GO:0016042; GO:0047498; GO:0048146; GO:0050482
P07152	gene-Peve_00008077	GO:0004222; GO:0005576; GO:0006508; GO:0008270; GO:0030198; GO:0030334; GO:0030574; GO:0031012
P07276	gene-Peve_00023146	GO:0000014; GO:0000112; GO:0003697; GO:0004520; GO:0005634; GO:0006289; GO:0006366; GO:0046872
P07276	gene-Peve_00032460	GO:0000014; GO:0000112; GO:0003697; GO:0004520; GO:0005634; GO:0006289; GO:0006366; GO:0046872
P07283	gene-Peve_00009021	GO:0004615; GO:0005829; GO:0006013; GO:0006487; GO:0009298; GO:0010494; GO:0046872
P07283	gene-Peve_00044174	GO:0004615; GO:0005829; GO:0006013; GO:0006487; GO:0009298; GO:0010494; GO:0046872
P07314	gene-Peve_00021917	GO:0000048; GO:0002682; GO:0002951; GO:0005615; GO:0005886; GO:0006508; GO:0006520; GO:0006536; GO:0006631; GO:0006691; GO:0006750; GO:0006751; GO:0007283; GO:0016755; GO:0019344; GO:0031179; GO:0031638; GO:0031982; GO:0032355; GO:0032496; GO:0034599; GO:0034612; GO:0036374; GO:0050727; GO:0061017; GO:0070365; GO:0097305; GO:0097421; GO:0103068; GO:1901750
P07439	gene-Peve_00027157	GO:0030246
P07439	gene-Peve_00022308	GO:0030246
P07439	gene-Peve_00028209	GO:0030246
P07439	gene-Peve_00021093	GO:0030246
P07439	gene-Peve_00030858	GO:0030246
P07439	gene-Peve_00004835	GO:0030246
P07439	gene-Peve_00002065	GO:0030246
P07439	gene-Peve_00011496	GO:0030246
P07439	gene-Peve_00040075	GO:0030246
P07439	gene-Peve_00005530	GO:0030246
P07439	gene-Peve_00044702	GO:0030246
P07439	gene-Peve_00019605	GO:0030246
P07439	gene-Peve_00041592	GO:0030246
P07439	gene-Peve_00039811	GO:0030246
P07439	gene-Peve_00011504	GO:0030246
P07524	gene-Peve_00035801	GO:0004503; GO:0042438; GO:0046872
P07524	gene-Peve_00005514	GO:0004503; GO:0042438; GO:0046872
P07630	gene-Peve_00003533	GO:0004089; GO:0005737; GO:0005886; GO:0008270; GO:0015670; GO:0018820; GO:0045177; GO:0051453; GO:0071244
P07630	gene-Peve_00019384	GO:0004089; GO:0005737; GO:0005886; GO:0008270; GO:0015670; GO:0018820; GO:0045177; GO:0051453; GO:0071244
P07687	gene-Peve_00015577	GO:0001889; GO:0004301; GO:0005789; GO:0008142; GO:0009636; GO:0016020; GO:0019369; GO:0019899; GO:0033961; GO:0034312; GO:0043231; GO:0071385; GO:0097176; GO:0120253; GO:1903165
P07795	gene-Peve_00006253	GO:0000786; GO:0003677; GO:0005634; GO:0030527; GO:0044877; GO:0046982
P07850	gene-Peve_00042650	GO:0005739; GO:0005758; GO:0006790; GO:0008482; GO:0020037; GO:0030151; GO:0043546
P07911	gene-Peve_00040383	GO:0000922; GO:0002251; GO:0003091; GO:0003094; GO:0005509; GO:0005615; GO:0005783; GO:0005796; GO:0005929; GO:0006629; GO:0006874; GO:0006883; GO:0006914; GO:0006954; GO:0006968; GO:0007029; GO:0007157; GO:0007159; GO:0008217; GO:0008285; GO:0008380; GO:0009410; GO:0009414; GO:0009986; GO:0015747; GO:0016020; GO:0016323; GO:0016324; GO:0019864; GO:0019898; GO:0030643; GO:0030644; GO:0032496; GO:0033209; GO:0033555; GO:0034620; GO:0035809; GO:0036503; GO:0044861; GO:0046720; GO:0050829; GO:0051223; GO:0055075; GO:0060073; GO:0060170; GO:0061077; GO:0070062; GO:0070294; GO:0071918; GO:0072044; GO:0072051; GO:0072218; GO:0072221; GO:0072233; GO:0072665; GO:0097190; GO:0097709; GO:0097744; GO:0098552; GO:0140367; GO:1990266
P07992	gene-Peve_00042860	GO:0000109; GO:0000110; GO:0000720; GO:0000781; GO:0001094; GO:0003684; GO:0003697; GO:0005654; GO:0005737; GO:0006281; GO:0006289; GO:0006303; GO:0006312; GO:0006949; GO:0006979; GO:0007283; GO:0008283; GO:0008340; GO:0008584; GO:0009650; GO:0010165; GO:0032205; GO:0035166; GO:0035264; GO:0036297; GO:0045190; GO:0048009; GO:0048477; GO:0060261; GO:0061819; GO:0070522; GO:0070914; GO:0090399; GO:0090656; GO:1904431; GO:1905765; GO:1990841
P07996	gene-Peve_00001489	GO:0001666; GO:0001786; GO:0001937; GO:0001953; GO:0001968; GO:0002020; GO:0002040; GO:0002544; GO:0002581; GO:0002605; GO:0004866; GO:0005178; GO:0005201; GO:0005509; GO:0005576; GO:0005577; GO:0005615; GO:0005783; GO:0005788; GO:0006915; GO:0006954; GO:0006955; GO:0006986; GO:0007155; GO:0008201; GO:0008284; GO:0008285; GO:0009410; GO:0009612; GO:0009749; GO:0009897; GO:0009986; GO:0010595; GO:0010596; GO:0010748; GO:0010751; GO:0010754; GO:0010757; GO:0010759; GO:0010763; GO:0016477; GO:0016525; GO:0016529; GO:0017134; GO:0018149; GO:0030141; GO:0030169; GO:0030194; GO:0030335; GO:0030511; GO:0031012; GO:0031091; GO:0031093; GO:0032026; GO:0032570; GO:0032693; GO:0032695; GO:0032720; GO:0032760; GO:0032914; GO:0033574; GO:0034605; GO:0034976; GO:0038060; GO:0040037; GO:0042327; GO:0042803; GO:0043032; GO:0043066; GO:0043236; GO:0043394; GO:0043410; GO:0043536; GO:0043537; GO:0043652; GO:0045727; GO:0045766; GO:0048266; GO:0048661; GO:0050431; GO:0050921; GO:0051592; GO:0051895; GO:0051897; GO:0051918; GO:0062023; GO:0070051; GO:0070052; GO:0070062; GO:0071356; GO:0071363; GO:0090051; GO:1902043; GO:1903588; GO:1903671; GO:2000353; GO:2000379; GO:2001027; GO:2001237
P08003	gene-Peve_00007464	GO:0003756; GO:0005178; GO:0005783; GO:0005788; GO:0009986; GO:0034663; GO:0042470; GO:0061077; GO:0070527; GO:0072378
P08108	gene-Peve_00041488	GO:0005524; GO:0005634; GO:0005737; GO:0009408; GO:0016020; GO:0046686; GO:0046688; GO:0140662; GO:1903842
P08181	gene-Peve_00024626	GO:0000278; GO:0002118; GO:0004674; GO:0005524; GO:0005634; GO:0005730; GO:0005737; GO:0005829; GO:0005956; GO:0006974; GO:0007310; GO:0007623; GO:0016055; GO:0022416; GO:0031647; GO:0032435; GO:0045475; GO:0045880; GO:0046331; GO:0048749; GO:0051726; GO:0060810; GO:0106310
P08239	gene-Peve_00037802	GO:0003924; GO:0005525; GO:0005737; GO:0005834; GO:0007188; GO:0007212; GO:0031683; GO:0031821; GO:0031852; GO:0046872; GO:0051430
P08414	gene-Peve_00044506	GO:0002250; GO:0004683; GO:0005516; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006913; GO:0006954; GO:0007165; GO:0007270; GO:0007616; GO:0043011; GO:0045893; GO:0046827; GO:0098794; GO:0098978; GO:0098982; GO:0099170; GO:0099527; GO:0106310
P08419	gene-Peve_00042384	GO:0004175; GO:0004252; GO:0005576; GO:0005615; GO:0006508; GO:0032868; GO:0050796; GO:0090330; GO:1901143
P08461	gene-Peve_00025006	GO:0000166; GO:0004742; GO:0005739; GO:0005759; GO:0006006; GO:0006086; GO:0006099; GO:0016407; GO:0034604; GO:0042802; GO:0042867; GO:0045254
P08510	gene-Peve_00036739	GO:0001508; GO:0005249; GO:0005251; GO:0006813; GO:0007611; GO:0007619; GO:0007637; GO:0008076; GO:0008345; GO:0009584; GO:0016020; GO:0022843; GO:0030431; GO:0043005; GO:0043204; GO:0045121; GO:0045187; GO:0045838; GO:0045938; GO:0048047; GO:0048150; GO:0048675; GO:0050909; GO:0051260; GO:0060025; GO:0071805; GO:1903351
