"","gene_ID","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","miRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","region"
"214","FUN_000081","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.0467149918205696,0.940542265714615,0.998649612991003,154,-20.65,"2 20","1119 1142",20,"65.00%","80.00%","CDS"
"215","FUN_000081","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.690839897064517,0.196501371761744,0.998649612991003,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"216","FUN_000082","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.203581872433027,0.74259331653964,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"217","FUN_000082","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.875907112808957,0.0514873485697854,0.96546924320845,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"218","FUN_000084","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.225650574144696,0.715149928902324,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"219","FUN_000084","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.889310130450688,0.0434660583155724,0.96546924320845,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"220","FUN_000086","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.363686873622509,0.547360278884604,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"221","FUN_000086","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.917284521824134,0.0282001187274763,0.918753562524569,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"222","FUN_000088","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.302567933469743,0.620719994838127,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"223","FUN_000088","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.918064038013079,0.027805761316028,0.915624905671574,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"224","FUN_000090","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.115225896979055,0.853615126352971,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"225","FUN_000090","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.819001911669567,0.0898851000899724,0.998649612991003,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"226","FUN_000092","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.0127004214465242,0.98382975591365,0.998747448894478,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"227","FUN_000092","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.731887849299122,0.159779647675915,0.998649612991003,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"228","FUN_000094","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.16192568111263,0.794734357733855,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"229","FUN_000094","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.831031936926451,0.081229793744637,0.998649612991003,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"230","FUN_000096","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.176093128046871,0.776955456338385,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"231","FUN_000096","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.865613143723519,0.0579315258156614,0.96546924320845,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"232","FUN_000098","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.199686307428697,0.747451427036184,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"233","FUN_000098","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.877545153058413,0.0504841896454804,0.96546924320845,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"234","FUN_000100","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.155955384730147,0.802239332890588,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"235","FUN_000100","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.85633018974988,0.0639431878121218,0.976879602386946,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"236","FUN_000102","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.237112633072318,0.700952103880292,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"237","FUN_000102","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.89301352428455,0.0413268202062537,0.96546924320845,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"238","FUN_000104","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.617048977383158,0.267531896764411,0.998649612991003,141,-20.61,"2 20","452 482",27,"62.96%","62.96%","CDS"
"239","FUN_000106","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.0195252723724081,0.975141230795146,0.998649612991003,154,-20.65,"2 20","710 733",20,"65.00%","80.00%","3UTR"
"240","FUN_000106","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.6873728624518,0.199700280965352,0.998649612991003,141,-20.61,"2 20","452 482",27,"62.96%","62.96%","CDS"
"241","FUN_000107","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.326598934567802,0.591677060990018,0.998649612991003,154,-20.65,"2 20","636 659",20,"65.00%","80.00%","3UTR"
"242","FUN_000107","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.326598934567802,0.591677060990018,0.998649612991003,154,-20.65,"2 20","2896 2919",20,"65.00%","80.00%","CDS"
"243","FUN_000108","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.0456191715366499,0.941936019662142,0.998649612991003,154,-20.65,"2 20","710 733",20,"65.00%","80.00%","3UTR"
"244","FUN_000108","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.727945886628666,0.163210347222604,0.998649612991003,141,-20.61,"2 20","1953 1983",27,"62.96%","62.96%","CDS"
"245","FUN_000109","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.0894379670635891,0.886276044694465,0.998649612991003,154,-20.65,"2 20","636 659",20,"65.00%","80.00%","3UTR"
"246","FUN_000110","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.223822906453869,0.71741746004625,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"247","FUN_000110","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.890016333794046,0.0430554837748427,0.96546924320845,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"248","FUN_000112","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.127541949625533,0.838049895603943,0.998649612991003,154,-20.65,"2 20","702 725",20,"65.00%","80.00%","3UTR"
"249","FUN_000112","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.791027703344359,0.111010001496172,0.998649612991003,141,-20.61,"2 20","450 480",27,"62.96%","62.96%","CDS"
"250","FUN_000113","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.00100818801497499,0.998716335368268,0.999832236992281,154,-20.65,"2 20","702 725",20,"65.00%","80.00%","5UTR"
"251","FUN_000114","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.0568940640467136,0.927599327258727,0.998649612991003,154,-20.65,"2 20","1119 1142",20,"65.00%","80.00%","CDS"
"252","FUN_000114","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.676362525840113,0.209954506214973,0.998649612991003,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"253","FUN_000115","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.137665415388709,0.825274181420679,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"254","FUN_000115","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.807158765174019,0.0986630103066368,0.998649612991003,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"255","FUN_000116","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.108645931553784,0.861940331789068,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","5UTR"
"256","FUN_000117","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.204040610766841,0.742021492557862,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"257","FUN_000117","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.867630851772247,0.0566496748041495,0.96546924320845,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"258","FUN_000119","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.127437121934872,0.838182277232344,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"259","FUN_000119","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.804657383155523,0.100548572123754,0.998649612991003,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"260","FUN_000121","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_18728",-0.0118323855657699,0.984934890337348,0.99883599116363,142,-26.24,"2 21","448 472",22,"63.64%","68.18%","CDS"
"261","FUN_000121","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.590569265571161,0.294405166841168,0.998649612991003,141,-20.61,"2 20","452 482",27,"62.96%","62.96%","CDS"
"262","FUN_000122","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.168289596680849,0.786742789318109,0.998649612991003,154,-20.65,"2 20","636 659",20,"65.00%","80.00%","3UTR"
"263","FUN_000123","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.216535345688591,0.726468541427138,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"264","FUN_000123","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.860681356907178,0.0611022465856577,0.966710765015976,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"265","FUN_000125","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.141518761427455,0.820415988455126,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"266","FUN_000125","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.836218928427104,0.0775820929733052,0.998649612991003,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"267","FUN_000126","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.48879271357632,0.4034057290942,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","5UTR"
"268","FUN_000127","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.217129863032131,0.725729587505036,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"269","FUN_000127","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.861902500264179,0.060312233147414,0.965603825811459,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"270","FUN_000129","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.142476075914495,0.819209448826431,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"271","FUN_000129","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.825093871197324,0.0854684580406821,0.998649612991003,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"272","FUN_000130","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.48879271357632,0.4034057290942,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","5UTR"
"273","FUN_000131","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.10904197655053,0.861439067527182,0.998649612991003,154,-20.65,"2 20","710 733",20,"65.00%","80.00%","3UTR"
"274","FUN_000131","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.770047922445058,0.127706074485127,0.998649612991003,141,-20.61,"2 20","452 482",27,"62.96%","62.96%","CDS"
"275","FUN_000132","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.0710752050527789,0.909580488793195,0.998649612991003,154,-20.65,"2 20","710 733",20,"65.00%","80.00%","5UTR"
"276","FUN_000134","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.146490950142335,0.814151193804795,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"277","FUN_000134","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.844134859902568,0.0721163575715711,0.987931719030482,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"278","FUN_000136","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.245092444029017,0.691091652303449,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"279","FUN_000136","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.893231901897188,0.0412017510255897,0.96546924320845,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"280","FUN_000138","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.153726831545678,0.805042592549193,0.998649612991003,154,-20.65,"2 20","702 725",20,"65.00%","80.00%","3UTR"
"281","FUN_000138","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.830377525861085,0.0816936594170638,0.998649612991003,141,-20.61,"2 20","450 480",27,"62.96%","62.96%","CDS"
"282","FUN_000140","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.0356074926131978,0.954672714525743,0.998649612991003,154,-20.65,"2 20","1119 1142",20,"65.00%","80.00%","CDS"
"283","FUN_000140","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.712857127259681,0.176534149027227,0.998649612991003,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"284","FUN_000141","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.0637048876769179,0.918943313957037,0.998649612991003,154,-20.65,"2 20","472 495",20,"65.00%","80.00%","CDS"
"285","FUN_000143","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.0354952677903606,0.954815513280654,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"286","FUN_000143","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.718379361049337,0.17162299242168,0.998649612991003,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"287","FUN_000145","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.604792565593016,0.279886325156185,0.998649612991003,141,-20.61,"2 20","452 482",27,"62.96%","62.96%","CDS"
"288","FUN_000146","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.582669818937457,0.302550625308457,0.998649612991003,141,-20.61,"2 20","450 480",27,"62.96%","62.96%","CDS"
"289","FUN_000149","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.621630975065561,0.262951515412837,0.998649612991003,141,-20.61,"2 20","660 690",27,"62.96%","62.96%","CDS"
"290","FUN_000151","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.255652695426992,0.67807424383631,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"291","FUN_000151","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.877048464444051,0.0507877105719268,0.96546924320845,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"292","FUN_000153","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.701248948425559,0.186985741425123,0.998649612991003,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"293","FUN_000155","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.0820470260690143,0.895651805855696,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"294","FUN_000155","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.777688507327505,0.121544784647419,0.998649612991003,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"295","FUN_000157","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.0474284109642314,0.939634919166185,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"296","FUN_000157","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.713336876449315,0.176105913324771,0.998649612991003,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"297","FUN_000159","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.0874558111898194,0.88878991263926,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"298","FUN_000159","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.767075362480511,0.130127480174916,0.998649612991003,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"299","FUN_000161","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.14240145099015,0.819303495417576,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"300","FUN_000161","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.832421288619269,0.0802476840647023,0.998649612991003,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"301","FUN_000163","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.101249045980342,0.871306308727312,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"302","FUN_000163","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.783892265470514,0.116609677275044,0.998649612991003,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"303","FUN_000165","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.0568940640467136,0.927599327258727,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"304","FUN_000165","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.676362525840113,0.209954506214973,0.998649612991003,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"305","FUN_000167","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.0467149918205696,0.940542265714615,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"306","FUN_000167","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.690839897064517,0.196501371761744,0.998649612991003,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"307","FUN_000169","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.0195252723724081,0.975141230795146,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"308","FUN_000169","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.6873728624518,0.199700280965352,0.998649612991003,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"309","FUN_000171","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.0191041590558632,0.975677308896457,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"310","FUN_000171","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.706060104028319,0.182633151090047,0.998649612991003,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"311","FUN_000173","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.678819304199139,0.207654005399942,0.998649612991003,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"312","FUN_000175","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.0717477911851993,0.908726311895286,0.998649612991003,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"313","FUN_000175","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.69652003787313,0.191292179023269,0.998649612991003,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"314","FUN_000177","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_15340",-0.00100818801497499,0.998716335368268,0.999832236992281,154,-20.65,"2 20","358 381",20,"65.00%","80.00%","3UTR"
"315","FUN_000177","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.6082851496945,0.276350807744629,0.998649612991003,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"316","FUN_000179","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_18728",-0.097959945583348,0.875473293960404,0.998649612991003,142,-26.24,"2 21","78 102",22,"63.64%","68.18%","CDS"
"317","FUN_000179","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_5899",-0.478746188430526,0.414600828246509,0.998649612991003,141,-20.61,"2 20","82 112",27,"62.96%","62.96%","CDS"
"318","FUN_000185","GO:0003676","nucleic acid binding",510,287,243.51,7.2e-12,"Molecular Functions","Cluster_15775",-0.352574334611654,0.560570636640488,0.998649612991003,158,-21.88,"2 22","2460 2484",23,"69.57%","78.26%","CDS"
"319","FUN_000185","GO:0003676","nucleic acid binding",510,287,243.51,7.2e-12,"Molecular Functions","Cluster_16409",-0.11627515732007,0.852288146554308,0.998649612991003,172,-22.16,"2 21","32860 32881",19,"78.95%","84.21%","CDS"
"320","FUN_000185","GO:0003676","nucleic acid binding",510,287,243.51,7.2e-12,"Molecular Functions","Cluster_17776",-0.454932142795152,0.441413919624642,0.998649612991003,140,-22.75,"2 9","32110 32131",7,"100.00%","100.00%","CDS"
"321","FUN_000185","GO:0003676","nucleic acid binding",510,287,243.51,7.2e-12,"Molecular Functions","Cluster_18728",-0.00737314291544468,0.99061230793009,0.998929520526841,149,-20.28,"2 21","20155 20174",19,"68.42%","73.68%","CDS"
"322","FUN_000185","GO:0003676","nucleic acid binding",510,287,243.51,7.2e-12,"Molecular Functions","Cluster_18728",-0.00737314291544468,0.99061230793009,0.998929520526841,157,-26.06,"2 16","5211 5231",14,"85.71%","92.86%","CDS"
"323","FUN_000185","GO:0003676","nucleic acid binding",510,287,243.51,7.2e-12,"Molecular Functions","Cluster_5981",-0.128698365304414,0.83658963602725,0.998649612991003,148,-21.17,"2 22","30416 30439",21,"57.14%","76.19%","CDS"
"324","FUN_000185","GO:0003964","RNA-directed DNA polymerase activity",135,102,64.46,1.4e-11,"Molecular Functions","Cluster_15775",-0.352574334611654,0.560570636640488,0.998649612991003,158,-21.88,"2 22","2460 2484",23,"69.57%","78.26%","CDS"
"325","FUN_000185","GO:0003964","RNA-directed DNA polymerase activity",135,102,64.46,1.4e-11,"Molecular Functions","Cluster_16409",-0.11627515732007,0.852288146554308,0.998649612991003,172,-22.16,"2 21","32860 32881",19,"78.95%","84.21%","CDS"
"326","FUN_000185","GO:0003964","RNA-directed DNA polymerase activity",135,102,64.46,1.4e-11,"Molecular Functions","Cluster_17776",-0.454932142795152,0.441413919624642,0.998649612991003,140,-22.75,"2 9","32110 32131",7,"100.00%","100.00%","CDS"
"327","FUN_000185","GO:0003964","RNA-directed DNA polymerase activity",135,102,64.46,1.4e-11,"Molecular Functions","Cluster_18728",-0.00737314291544468,0.99061230793009,0.998929520526841,149,-20.28,"2 21","20155 20174",19,"68.42%","73.68%","CDS"
"328","FUN_000185","GO:0003964","RNA-directed DNA polymerase activity",135,102,64.46,1.4e-11,"Molecular Functions","Cluster_18728",-0.00737314291544468,0.99061230793009,0.998929520526841,157,-26.06,"2 16","5211 5231",14,"85.71%","92.86%","CDS"
"329","FUN_000185","GO:0003964","RNA-directed DNA polymerase activity",135,102,64.46,1.4e-11,"Molecular Functions","Cluster_5981",-0.128698365304414,0.83658963602725,0.998649612991003,148,-21.17,"2 22","30416 30439",21,"57.14%","76.19%","CDS"
"330","FUN_000265","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_10228",-0.810334329562588,0.0962849491655717,0.998649612991003,163,-22.83,"2 22","631 659",26,"69.23%","76.92%","CDS"
"331","FUN_000314","GO:0003964","RNA-directed DNA polymerase activity",135,102,64.46,1.4e-11,"Molecular Functions","Cluster_14768",-0.719777835496557,0.170385607605705,0.998649612991003,150,-20.41,"2 20","6645 6668",21,"61.90%","76.19%","CDS"
"332","FUN_000314","GO:0003964","RNA-directed DNA polymerase activity",135,102,64.46,1.4e-11,"Molecular Functions","Cluster_14768",-0.719777835496557,0.170385607605705,0.998649612991003,153,-23.23,"2 20","268 290",20,"75.00%","75.00%","CDS"
"333","FUN_000314","GO:0003964","RNA-directed DNA polymerase activity",135,102,64.46,1.4e-11,"Molecular Functions","Cluster_18728",-0.750057987078555,0.144244780333496,0.998649612991003,157,-23.26,"2 19","3126 3148",18,"77.78%","77.78%","CDS"
"334","FUN_000489","GO:0003677","DNA binding",268,141,127.96,9e-04,"Molecular Functions","Cluster_14768",-0.172739627032995,0.781159816653535,0.998649612991003,162,-24.19,"2 20","7809 7831",20,"75.00%","80.00%","CDS"
