"","gene_ID","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","X","miRNA","V2","V3","V4.x","V5","V6","V7","V8","V9","V10","V11","PCC.cor","p_value","adjusted_p_value"
"465","FUN_003928","GO:0003824","catalytic activity",1062,473,447.14,1.1e-07,"Molecular Functions",29860,"Cluster_4220","ntLink_8:17067162-17254126",166,-22.91,2,16,148973,148995,15,"93.33%","93.33%",-0.751113211515554,0.143356996379151,0.998649612991003
"466","FUN_003928","GO:0003824","catalytic activity",1062,473,447.14,1.1e-07,"Molecular Functions",29861,"Cluster_4220","ntLink_8:17067162-17254126",166,-22.91,2,16,27478,27500,15,"93.33%","93.33%",-0.751113211515554,0.143356996379151,0.998649612991003
"467","FUN_003928","GO:0003824","catalytic activity",1062,473,447.14,1.1e-07,"Molecular Functions",29862,"Cluster_4220","ntLink_8:17067162-17254126",166,-22.91,2,16,95212,95234,15,"93.33%","93.33%",-0.751113211515554,0.143356996379151,0.998649612991003
"468","FUN_004010","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",13332,"Cluster_16409","ntLink_8:17999787-18020825",146,-20.93,2,21,18560,18576,19,"68.42%","73.68%",-0.172293832509802,0.781718909555375,0.998649612991003
"469","FUN_004056","GO:0003824","catalytic activity",1062,473,447.14,1.1e-07,"Molecular Functions",14491,"Cluster_17776","ntLink_8:18751665-18778245",150,-28.63,2,21,26159,26182,21,"66.67%","76.19%",-0.0241970331670364,0.969194387159923,0.998649612991003
"470","FUN_004117","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",29875,"Cluster_4220","ntLink_8:19494670-19508677",176,-21.88,2,17,2924,2945,15,"93.33%","100.00%",-0.0786390255761354,0.899976977282746,0.998649612991003
"471","FUN_004160","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",13343,"Cluster_16409","ntLink_8:19926098-19956331",157,-20.71,2,14,1622,1643,12,"83.33%","100.00%",-0.0154104505974527,0.980379581538205,0.998649612991003
"472","FUN_004247","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",29885,"Cluster_4220","ntLink_8:21045362-21079281",157,-29.15,2,21,26563,26589,24,"75.00%","75.00%",-0.492569634508182,0.399215528520222,0.998649612991003
"473","FUN_004248","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",10963,"Cluster_15775","ntLink_8:21098278-21214536",176,-22.94,2,22,99199,99222,21,"80.95%","85.71%",-0.0240141409817388,0.969427185055829,0.998649612991003
"474","FUN_004248","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",12115,"Cluster_15854","ntLink_8:21098278-21214536",160,-20.07,2,17,18097,18119,15,"73.33%","93.33%",-0.23840801699101,0.699350066519988,0.998649612991003
"475","FUN_004248","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",12116,"Cluster_15854","ntLink_8:21098278-21214536",177,-21.56,2,22,36086,36108,20,"80.00%","85.00%",-0.23840801699101,0.699350066519988,0.998649612991003
"476","FUN_004455","GO:0005044","scavenger receptor activity",13,9,5.47,0.0449,"Molecular Functions",792,"Cluster_10057","ntLink_8:23393748-23418709",171,-25.98,2,16,17828,17849,14,"92.86%","100.00%",-0.236300631330016,0.701956595124896,0.998649612991003
"477","FUN_004455","GO:0005044","scavenger receptor activity",13,9,5.47,0.0449,"Molecular Functions",34030,"Cluster_5900","ntLink_8:23393748-23418709",159,-21.69,2,21,9520,9543,21,"66.67%","80.95%",-0.639122143866837,0.245663807449568,0.998649612991003
"478","FUN_004455","GO:0005044","scavenger receptor activity",13,9,5.47,0.0449,"Molecular Functions",35421,"Cluster_5981","ntLink_8:23393748-23418709",157,-21.65,2,21,21929,21955,23,"73.91%","78.26%",-0.214491620414682,0.729009544459825,0.998649612991003
"479","FUN_004568","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",3313,"Cluster_10228","ntLink_8:24404768-24414859",152,-20.48,2,13,2787,2809,11,"90.91%","90.91%",-0.350731703279574,0.562766902173813,0.998649612991003
"480","FUN_004603","GO:0005044","scavenger receptor activity",13,9,5.47,0.0449,"Molecular Functions",4684,"Cluster_14402","ntLink_8:24773240-24789550",164,-23.93,2,19,7946,7966,17,"76.47%","94.12%",-0.0332061819847615,0.957728347157789,0.998649612991003
"481","FUN_004603","GO:0005044","scavenger receptor activity",13,9,5.47,0.0449,"Molecular Functions",34035,"Cluster_5900","ntLink_8:24773240-24789550",168,-21.51,2,19,5464,5484,17,"88.24%","88.24%",-0.151743606161902,0.807538086230708,0.998649612991003
"482","FUN_004605","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",798,"Cluster_10057","ntLink_8:24797367-24824832",145,-21.33,2,20,3831,3858,24,"66.67%","66.67%",-0.0626068731734467,0.920338558439322,0.998649612991003
"483","FUN_004605","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",799,"Cluster_10057","ntLink_8:24797367-24824832",162,-21.95,2,21,21991,22015,22,"72.73%","81.82%",-0.0626068731734467,0.920338558439322,0.998649612991003
"484","FUN_004605","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",7975,"Cluster_15340","ntLink_8:24797367-24824832",162,-25.65,2,21,7701,7721,19,"73.68%","84.21%",-0.150708682929101,0.808840636681664,0.998649612991003
"485","FUN_004605","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",12119,"Cluster_15854","ntLink_8:24797367-24824832",169,-20.64,2,18,8877,8899,16,"81.25%","93.75%",-0.822235376852624,0.0875323560730975,0.998649612991003
"486","FUN_004605","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",18069,"Cluster_18711","ntLink_8:24797367-24824832",159,-20.04,2,21,566,590,22,"68.18%","77.27%",-0.76399901754292,0.132647590574766,0.998649612991003
"487","FUN_004605","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",35434,"Cluster_5981","ntLink_8:24797367-24824832",173,-24.58,2,22,3294,3316,20,"75.00%","85.00%",-0.413599847768385,0.488813409542009,0.998649612991003
"488","FUN_004611","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",63,"Cluster_10051","ntLink_8:24883251-24896741",155,-22.45,2,19,11427,11448,18,"72.22%","88.89%",-0.387201783027339,0.519611303267037,0.998649612991003
"489","FUN_004611","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",7976,"Cluster_15340","ntLink_8:24883251-24896741",155,-22.41,2,21,11508,11531,21,"71.43%","71.43%",-0.0664558619427273,0.915448091374666,0.998649612991003
"490","FUN_004625","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",800,"Cluster_10057","ntLink_8:25005378-25036244",150,-20.28,2,21,16820,16840,19,"68.42%","73.68%",-0.0975946925079423,0.875936120223104,0.998649612991003
"491","FUN_004640","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",29908,"Cluster_4220","ntLink_8:25287620-25296248",171,-21.21,2,20,1259,1280,18,"77.78%","88.89%",-0.508365373224697,0.381803988198527,0.998649612991003
"492","FUN_004737","GO:0004175","endopeptidase activity",103,54,43.37,0.0463,"Molecular Functions",70,"Cluster_10051","ntLink_8:26362923-26386308",166,-21.84,2,21,2997,3017,19,"73.68%","89.47%",-0.550217126039466,0.336599264359474,0.998649612991003
"493","FUN_004737","GO:0004175","endopeptidase activity",103,54,43.37,0.0463,"Molecular Functions",71,"Cluster_10051","ntLink_8:26362923-26386308",176,-22.38,2,21,13683,13704,19,"78.95%","89.47%",-0.550217126039466,0.336599264359474,0.998649612991003
"494","FUN_004737","GO:0004175","endopeptidase activity",103,54,43.37,0.0463,"Molecular Functions",1932,"Cluster_10093","ntLink_8:26362923-26386308",156,-21.26,2,17,7342,7363,15,"73.33%","86.67%",-0.330410685668566,0.5870931377003,0.998649612991003
"495","FUN_004737","GO:0004175","endopeptidase activity",103,54,43.37,0.0463,"Molecular Functions",18385,"Cluster_18723","ntLink_8:26362923-26386308",166,-20.49,2,19,18046,18067,17,"82.35%","82.35%",-0.371232593324629,0.538424945270899,0.998649612991003
"496","FUN_004737","GO:0004175","endopeptidase activity",103,54,43.37,0.0463,"Molecular Functions",21341,"Cluster_19193","ntLink_8:26362923-26386308",173,-25.57,2,20,18094,18117,20,"85.00%","90.00%",-0.205979115631628,0.739605736313039,0.998649612991003
"497","FUN_004737","GO:0004175","endopeptidase activity",103,54,43.37,0.0463,"Molecular Functions",35447,"Cluster_5981","ntLink_8:26362923-26386308",159,-24.79,2,22,18143,18169,24,"70.83%","75.00%",-0.181363460386187,0.770353116587411,0.998649612991003
"498","FUN_004737","GO:0004175","endopeptidase activity",103,54,43.37,0.0463,"Molecular Functions",35448,"Cluster_5981","ntLink_8:26362923-26386308",163,-21.27,2,22,7983,8007,22,"72.73%","81.82%",-0.181363460386187,0.770353116587411,0.998649612991003
"499","FUN_004759","GO:0003677","DNA binding",268,122,112.84,0.0022,"Molecular Functions",6317,"Cluster_14768","ntLink_8:26577233-26653579",152,-20.5,2,13,32960,32980,11,"90.91%","90.91%",-0.0886440151615212,0.887282920329039,0.998649612991003
"500","FUN_004759","GO:0003677","DNA binding",268,122,112.84,0.0022,"Molecular Functions",19408,"Cluster_18728","ntLink_8:26577233-26653579",149,-20.28,2,16,37394,37414,14,"78.57%","85.71%",-0.887528192405241,0.0445075251265319,0.96546924320845
"501","FUN_004759","GO:0003677","DNA binding",268,122,112.84,0.0022,"Molecular Functions",19409,"Cluster_18728","ntLink_8:26577233-26653579",159,-20.28,2,21,72301,72325,22,"68.18%","77.27%",-0.887528192405241,0.0445075251265319,0.96546924320845
"502","FUN_004759","GO:0003677","DNA binding",268,122,112.84,0.0022,"Molecular Functions",25792,"Cluster_3366","ntLink_8:26577233-26653579",162,-20.55,2,23,24231,24254,21,"66.67%","76.19%",-0.538394139494546,0.349227296082109,0.998649612991003
"503","FUN_004759","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",6317,"Cluster_14768","ntLink_8:26577233-26653579",152,-20.5,2,13,32960,32980,11,"90.91%","90.91%",-0.0886440151615212,0.887282920329039,0.998649612991003
"504","FUN_004759","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",19408,"Cluster_18728","ntLink_8:26577233-26653579",149,-20.28,2,16,37394,37414,14,"78.57%","85.71%",-0.887528192405241,0.0445075251265319,0.96546924320845
"505","FUN_004759","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",19409,"Cluster_18728","ntLink_8:26577233-26653579",159,-20.28,2,21,72301,72325,22,"68.18%","77.27%",-0.887528192405241,0.0445075251265319,0.96546924320845
"506","FUN_004759","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",25792,"Cluster_3366","ntLink_8:26577233-26653579",162,-20.55,2,23,24231,24254,21,"66.67%","76.19%",-0.538394139494546,0.349227296082109,0.998649612991003
"507","FUN_004786","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",24788,"Cluster_3250","ntLink_8:27000211-27012613",159,-24.09,2,21,6827,6852,23,"65.22%","78.26%",-0.119858906231381,0.847757093334053,0.998649612991003
"508","FUN_004805","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",16715,"Cluster_1862","ntLink_8:27244316-27247367",160,-20.74,2,23,1990,2012,21,"71.43%","76.19%",-0.411212894862988,0.491582085901191,0.998649612991003
"509","FUN_004809","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",1938,"Cluster_10093","ntLink_8:27266718-27271695",156,-21.07,2,13,3558,3579,11,"90.91%","100.00%",-0.342355231960491,0.572771234853179,0.998649612991003
"510","FUN_004867","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",74,"Cluster_10051","ntLink_8:27968546-28042511",163,-21.12,2,20,68089,68110,18,"77.78%","77.78%",-0.758567087053169,0.137132126490398,0.998649612991003
"511","FUN_004867","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",808,"Cluster_10057","ntLink_8:27968546-28042511",168,-22.33,2,21,46028,46049,19,"73.68%","84.21%",-0.461899828946583,0.433529478451177,0.998649612991003
"512","FUN_004867","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",4700,"Cluster_14402","ntLink_8:27968546-28042511",159,-22.95,2,21,2529,2551,20,"70.00%","80.00%",-0.81843323625488,0.0903008527166565,0.998649612991003
"513","FUN_004867","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",4701,"Cluster_14402","ntLink_8:27968546-28042511",163,-26.95,2,21,21440,21462,20,"65.00%","90.00%",-0.81843323625488,0.0903008527166565,0.998649612991003
"514","FUN_004867","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",21347,"Cluster_19193","ntLink_8:27968546-28042511",155,-21.62,2,18,62162,62186,19,"78.95%","78.95%",-0.21881375350699,0.723637144076901,0.998649612991003
"515","FUN_004867","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",23891,"Cluster_2859","ntLink_8:27968546-28042511",150,-23.56,2,11,7424,7446,9,"100.00%","100.00%",-0.753720122879123,0.141170669367379,0.998649612991003
"516","FUN_004867","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",31985,"Cluster_4254","ntLink_8:27968546-28042511",161,-20.84,2,21,13142,13164,21,"71.43%","85.71%",-0.432323226571092,0.467211910273234,0.998649612991003
"517","FUN_004867","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",32903,"Cluster_5012","ntLink_8:27968546-28042511",166,-24.57,2,20,4413,4434,19,"78.95%","84.21%",-0.121258050360253,0.845988641308819,0.998649612991003
"518","FUN_004867","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",34045,"Cluster_5900","ntLink_8:27968546-28042511",156,-20.74,2,15,63776,63796,13,"92.31%","92.31%",-0.506269987806034,0.384103098341141,0.998649612991003
"519","FUN_004867","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",35465,"Cluster_5981","ntLink_8:27968546-28042511",164,-23.06,2,22,49917,49940,21,"66.67%","85.71%",-0.0701477905525199,0.910758362111442,0.998649612991003
"520","FUN_004887","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",14528,"Cluster_17776","ntLink_8:28386241-28400792",156,-21.2,2,17,3359,3380,15,"80.00%","80.00%",-0.392609422560922,0.513271025448466,0.998649612991003
"521","FUN_004887","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",23055,"Cluster_1951","ntLink_8:28386241-28400792",167,-23.76,2,21,7176,7198,20,"75.00%","85.00%",-0.201945194406447,0.74463391249566,0.998649612991003
"522","FUN_005032","GO:0003677","DNA binding",268,122,112.84,0.0022,"Molecular Functions",10987,"Cluster_15775","ntLink_8:30220775-30251309",181,-21.68,2,22,10828,10850,20,"80.00%","90.00%",-0.618854588186964,0.26572440642383,0.998649612991003
"523","FUN_005032","GO:0003677","DNA binding",268,122,112.84,0.0022,"Molecular Functions",18399,"Cluster_18723","ntLink_8:30220775-30251309",154,-20.71,2,21,16002,16030,26,"69.23%","69.23%",-0.227569991118616,0.712769627935874,0.998649612991003
"524","FUN_005032","GO:0003677","DNA binding",268,122,112.84,0.0022,"Molecular Functions",23059,"Cluster_1951","ntLink_8:30220775-30251309",176,-20.62,2,21,12567,12588,19,"84.21%","84.21%",-0.225447734142809,0.715401537814581,0.998649612991003
"525","FUN_005032","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",10987,"Cluster_15775","ntLink_8:30220775-30251309",181,-21.68,2,22,10828,10850,20,"80.00%","90.00%",-0.618854588186964,0.26572440642383,0.998649612991003
"526","FUN_005032","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",18399,"Cluster_18723","ntLink_8:30220775-30251309",154,-20.71,2,21,16002,16030,26,"69.23%","69.23%",-0.227569991118616,0.712769627935874,0.998649612991003
"527","FUN_005032","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",23059,"Cluster_1951","ntLink_8:30220775-30251309",176,-20.62,2,21,12567,12588,19,"84.21%","84.21%",-0.225447734142809,0.715401537814581,0.998649612991003
"528","FUN_005090","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",16737,"Cluster_1862","ntLink_8:30954464-30978183",168,-24.27,2,23,7399,7421,21,"76.19%","80.95%",-0.460221031225655,0.435426239106786,0.998649612991003
"529","FUN_005182","GO:0005044","scavenger receptor activity",13,9,5.47,0.0449,"Molecular Functions",2861,"Cluster_10207","ntLink_8:32262418-32286974",155,-22.38,2,20,22726,22746,18,"66.67%","77.78%",-0.565383291203516,0.320572632034827,0.998649612991003
"530","FUN_005182","GO:0005044","scavenger receptor activity",13,9,5.47,0.0449,"Molecular Functions",25823,"Cluster_3366","ntLink_8:32262418-32286974",147,-24.89,2,23,5086,5115,27,"62.96%","70.37%",-0.328289183909228,0.589643612620474,0.998649612991003
"531","FUN_005185","GO:0005044","scavenger receptor activity",13,9,5.47,0.0449,"Molecular Functions",19427,"Cluster_18728","ntLink_8:32336148-32364675",143,-22.64,2,12,16478,16499,10,"80.00%","90.00%",-0.265414091780534,0.666074926406127,0.998649612991003
"532","FUN_005198","GO:0003677","DNA binding",268,122,112.84,0.0022,"Molecular Functions",32913,"Cluster_5012","ntLink_8:32674706-32685543",152,-22.04,2,20,6528,6548,19,"73.68%","78.95%",-0.852704848448928,0.0663407869253096,0.982602467414463
"533","FUN_005198","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",32913,"Cluster_5012","ntLink_8:32674706-32685543",152,-22.04,2,20,6528,6548,19,"73.68%","78.95%",-0.852704848448928,0.0663407869253096,0.982602467414463
"534","FUN_005198","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",32913,"Cluster_5012","ntLink_8:32674706-32685543",152,-22.04,2,20,6528,6548,19,"73.68%","78.95%",-0.852704848448928,0.0663407869253096,0.982602467414463
"535","FUN_005234","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",12124,"Cluster_15854","ntLink_8:32998239-33031076",159,-21.08,2,21,14876,14901,22,"68.18%","77.27%",-0.84817106954636,0.0693775684970499,0.983915773335456
"536","FUN_005234","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",16747,"Cluster_1862","ntLink_8:32998239-33031076",166,-21.97,2,23,32812,32834,22,"72.73%","86.36%",-0.546664836017182,0.340381274216415,0.998649612991003
"537","FUN_005234","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",25830,"Cluster_3366","ntLink_8:32998239-33031076",167,-21.83,2,21,23943,23967,20,"70.00%","90.00%",-0.169362826374049,0.785395925559502,0.998649612991003
"538","FUN_005260","GO:0003677","DNA binding",268,122,112.84,0.0022,"Molecular Functions",35503,"Cluster_5981","ntLink_8:33239042-33252476",168,-23.51,2,21,9877,9899,19,"68.42%","89.47%",-0.0151727205579587,0.980682233433602,0.998649612991003
"539","FUN_005260","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",35503,"Cluster_5981","ntLink_8:33239042-33252476",168,-23.51,2,21,9877,9899,19,"68.42%","89.47%",-0.0151727205579587,0.980682233433602,0.998649612991003
"540","FUN_005262","GO:0003677","DNA binding",268,122,112.84,0.0022,"Molecular Functions",4031,"Cluster_10419","ntLink_8:33258301-33269666",166,-21.6,2,15,9040,9061,13,"92.31%","100.00%",-0.486504170261482,0.405949648092206,0.998649612991003
"541","FUN_005262","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",4031,"Cluster_10419","ntLink_8:33258301-33269666",166,-21.6,2,15,9040,9061,13,"92.31%","100.00%",-0.486504170261482,0.405949648092206,0.998649612991003
"542","FUN_005307","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",13393,"Cluster_16409","ntLink_8:33879896-33885491",157,-20.31,2,15,3298,3320,14,"85.71%","92.86%",-0.579552370702288,0.305780901008719,0.998649612991003
"543","FUN_005339","GO:0003677","DNA binding",268,122,112.84,0.0022,"Molecular Functions",35513,"Cluster_5981","ntLink_8:34205027-34207053",171,-23.03,2,21,931,954,20,"75.00%","90.00%",-0.298398547406661,0.6257832905332,0.998649612991003
"544","FUN_005355","GO:0003697","single-stranded DNA binding",9,8,3.79,0.0055,"Molecular Functions",1967,"Cluster_10093","ntLink_8:34356548-34367100",167,-25.48,2,21,9320,9343,21,"71.43%","85.71%",-0.898493609506768,0.0382250825847069,0.96546924320845
"545","FUN_005372","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",32920,"Cluster_5012","ntLink_8:34525044-34540261",153,-20.49,2,20,11826,11848,20,"75.00%","75.00%",-0.0840125969624496,0.89315780513842,0.998649612991003
"546","FUN_005372","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",32921,"Cluster_5012","ntLink_8:34525044-34540261",153,-20.49,2,20,218,240,20,"75.00%","75.00%",-0.0840125969624496,0.89315780513842,0.998649612991003
"547","FUN_005381","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",12447,"Cluster_15928","ntLink_8:34626775-34668996",154,-20.99,2,15,21777,21798,13,"84.62%","84.62%",-0.567238737977856,0.318625539097817,0.998649612991003
"548","FUN_005381","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",14549,"Cluster_17776","ntLink_8:34626775-34668996",146,-20.69,2,20,25565,25582,18,"72.22%","72.22%",-0.483614150126233,0.409167464595377,0.998649612991003
"549","FUN_005381","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",14550,"Cluster_17776","ntLink_8:34626775-34668996",159,-22.55,2,21,32308,32331,21,"71.43%","76.19%",-0.483614150126233,0.409167464595377,0.998649612991003
"550","FUN_005381","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",14551,"Cluster_17776","ntLink_8:34626775-34668996",160,-25.92,2,17,34823,34844,15,"73.33%","93.33%",-0.483614150126233,0.409167464595377,0.998649612991003
"551","FUN_005381","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",18409,"Cluster_18723","ntLink_8:34626775-34668996",159,-20.9,2,16,34719,34740,14,"85.71%","85.71%",-0.154086718852556,0.8045898293541,0.998649612991003
"552","FUN_005381","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",27813,"Cluster_3367","ntLink_8:34626775-34668996",148,-22.51,2,23,16761,16787,24,"62.50%","70.83%",-0.0170898375395115,0.978241602265073,0.998649612991003
"553","FUN_005381","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",32923,"Cluster_5012","ntLink_8:34626775-34668996",153,-20.49,2,20,38716,38738,20,"75.00%","75.00%",-0.101143602788034,0.871439873970941,0.998649612991003
"554","FUN_005381","GO:0005524","ATP binding",269,128,113.26,0.0327,"Molecular Functions",35516,"Cluster_5981","ntLink_8:34626775-34668996",155,-20.24,2,22,35276,35303,25,"64.00%","76.00%",-0.253461563904861,0.680772175034186,0.998649612991003
"555","FUN_005390","GO:0003676","nucleic acid binding",510,256,214.73,6.3e-14,"Molecular Functions",1970,"Cluster_10093","ntLink_8:34818085-34896627",162,-27.49,2,21,38624,38644,19,"78.95%","78.95%",-0.631818605929433,0.252843873636425,0.998649612991003
"556","FUN_005390","GO:0003676","nucleic acid binding",510,256,214.73,6.3e-14,"Molecular Functions",2864,"Cluster_10207","ntLink_8:34818085-34896627",147,-20.28,2,20,49713,49733,18,"55.56%","77.78%",-0.319479664307598,0.600255584704432,0.998649612991003
"557","FUN_005390","GO:0003676","nucleic acid binding",510,256,214.73,6.3e-14,"Molecular Functions",3332,"Cluster_10228","ntLink_8:34818085-34896627",172,-21.19,2,21,56752,56774,19,"78.95%","84.21%",-0.447950456327535,0.449345876802713,0.998649612991003
"558","FUN_005390","GO:0003676","nucleic acid binding",510,256,214.73,6.3e-14,"Molecular Functions",6345,"Cluster_14768","ntLink_8:34818085-34896627",156,-22.29,2,20,35109,35127,18,"77.78%","77.78%",-0.571326956849976,0.314346066076587,0.998649612991003
"559","FUN_005390","GO:0003676","nucleic acid binding",510,256,214.73,6.3e-14,"Molecular Functions",18411,"Cluster_18723","ntLink_8:34818085-34896627",160,-22.95,2,20,42309,42334,22,"77.27%","81.82%",-0.834287783731325,0.0789341048218056,0.998649612991003
"560","FUN_005390","GO:0003676","nucleic acid binding",510,256,214.73,6.3e-14,"Molecular Functions",19438,"Cluster_18728","ntLink_8:34818085-34896627",145,-20.29,2,10,64928,64949,8,"100.00%","100.00%",-0.0135843811818601,0.982704360662575,0.998649612991003
"561","FUN_005390","GO:0003676","nucleic acid binding",510,256,214.73,6.3e-14,"Molecular Functions",19439,"Cluster_18728","ntLink_8:34818085-34896627",146,-20.66,2,16,41221,41244,16,"75.00%","75.00%",-0.0135843811818601,0.982704360662575,0.998649612991003
"562","FUN_005390","GO:0003676","nucleic acid binding",510,256,214.73,6.3e-14,"Molecular Functions",25843,"Cluster_3366","ntLink_8:34818085-34896627",163,-20.27,2,22,14525,14547,20,"70.00%","85.00%",-0.26056225965977,0.67203500878416,0.998649612991003
"563","FUN_005390","GO:0003676","nucleic acid binding",510,256,214.73,6.3e-14,"Molecular Functions",25844,"Cluster_3366","ntLink_8:34818085-34896627",163,-20.27,2,22,77614,77636,20,"70.00%","85.00%",-0.26056225965977,0.67203500878416,0.998649612991003
"564","FUN_005390","GO:0003676","nucleic acid binding",510,256,214.73,6.3e-14,"Molecular Functions",29524,"Cluster_3437","ntLink_8:34818085-34896627",176,-21.9,2,22,41204,41227,21,"80.95%","85.71%",-0.126158511319501,0.839797114630409,0.998649612991003
"565","FUN_005390","GO:0003676","nucleic acid binding",510,256,214.73,6.3e-14,"Molecular Functions",34063,"Cluster_5900","ntLink_8:34818085-34896627",156,-24.88,2,18,42707,42729,17,"70.59%","88.24%",-0.49849901722031,0.392658116285087,0.998649612991003
"566","FUN_005390","GO:0003676","nucleic acid binding",510,256,214.73,6.3e-14,"Molecular Functions",34064,"Cluster_5900","ntLink_8:34818085-34896627",157,-20.74,2,21,2478,2497,19,"73.68%","78.95%",-0.49849901722031,0.392658116285087,0.998649612991003
"567","FUN_005390","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",1970,"Cluster_10093","ntLink_8:34818085-34896627",162,-27.49,2,21,38624,38644,19,"78.95%","78.95%",-0.631818605929433,0.252843873636425,0.998649612991003
"568","FUN_005390","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",2864,"Cluster_10207","ntLink_8:34818085-34896627",147,-20.28,2,20,49713,49733,18,"55.56%","77.78%",-0.319479664307598,0.600255584704432,0.998649612991003
"569","FUN_005390","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",3332,"Cluster_10228","ntLink_8:34818085-34896627",172,-21.19,2,21,56752,56774,19,"78.95%","84.21%",-0.447950456327535,0.449345876802713,0.998649612991003
"570","FUN_005390","GO:0003964","RNA-directed DNA polymerase activity",135,98,56.84,2e-13,"Molecular Functions",6345,"Cluster_14768","ntLink_8:34818085-34896627",156,-22.29,2,20,35109,35127,18,"77.78%","77.78%",-0.571326956849976,0.314346066076587,0.998649612991003
