"","gene_ID","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","miRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar","region"
"103","Pocillopora_meandrina_HIv1___RNAseq.g2620.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_4439",0.346572177105401,0.567730654196605,0.975095755436566,152,-25.07,"2 20","837 856",18,"72.22%","77.78%","5UTR"
"104","Pocillopora_meandrina_HIv1___TS.g21950.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_4439",0.365677879336837,0.544999834498391,0.973552982047016,166,-24.67,"2 21","620 640",19,"78.95%","84.21%","5UTR"
"105","Pocillopora_meandrina_HIv1___RNAseq.g29136.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_360",0.499200297579113,0.391884251952188,0.967903306776112,147,-20.38,"2 16","295 316",14,"64.29%","85.71%","3UTR"
"106","Pocillopora_meandrina_HIv1___RNAseq.g26061.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_4439",0.0455357174697828,0.942042166258806,0.999610930147471,145,-24.96,"2 15","265 290",17,"70.59%","76.47%","5UTR"
"107","Pocillopora_meandrina_HIv1___RNAseq.g3216.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_1952",0.116044825326659,0.852579429084157,0.99571744464625,155,-22.43,"2 19","423 444",18,"77.78%","83.33%","5UTR"
"108","Pocillopora_meandrina_HIv1___RNAseq.g3950.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_757",0.439247929013198,0.459276364563255,0.97024921967979,150,-20.09,"2 21","801 827",24,"66.67%","70.83%","CDS"
"109","Pocillopora_meandrina_HIv1___RNAseq.g12381.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_1015",0.29998778406022,0.623852502207293,0.977982859683049,159,-21.75,"2 21","878 900",20,"65.00%","85.00%","CDS"
"110","Pocillopora_meandrina_HIv1___RNAseq.g18703.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_360",0.510780443800616,0.379158206391622,0.967903306776112,165,-22.76,"2 18","435 456",16,"75.00%","93.75%","5UTR"
"111","Pocillopora_meandrina_HIv1___RNAseq.g2170.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_21",0.132567885984611,0.831705031507067,0.994770429144229,154,-21.51,"2 21","15843 15870",25,"68.00%","72.00%","CDS"
"112","Pocillopora_meandrina_HIv1___RNAseq.g2170.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_390",0.450992146146374,0.445886327119044,0.97024921967979,163,-20.05,"2 21","5984 6009",23,"69.57%","78.26%","CDS"
"113","Pocillopora_meandrina_HIv1___RNAseq.29385_t","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_1015",0.241977510254159,0.694938297823871,0.981589748154401,159,-21.75,"2 21","856 878",20,"65.00%","85.00%","CDS"
"114","Pocillopora_meandrina_HIv1___RNAseq.g25689.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_4823",0.804807953005603,0.100434765020514,0.84977039981791,164,-24.36,"2 21","707 725",19,"78.95%","84.21%","3UTR"
"115","Pocillopora_meandrina_HIv1___RNAseq.g25689.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_1296",0.576208361620352,0.309255717894096,0.953199492211196,156,-23.28,"2 21","15395 15416",19,"63.16%","78.95%","CDS"
"116","Pocillopora_meandrina_HIv1___RNAseq.g25689.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_1296",0.576208361620352,0.309255717894096,0.953199492211196,159,-21.94,"2 21","34358 34380",20,"75.00%","75.00%","CDS"
"117","Pocillopora_meandrina_HIv1___RNAseq.g7429.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1015",0.497386280426539,0.393886762327028,0.967903306776112,164,-22.83,"2 21","1133 1154",19,"68.42%","84.21%","CDS"
"118","Pocillopora_meandrina_HIv1___RNAseq.g7429.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_1068",0.204523414161736,0.74141973144826,0.984812903965519,146,-20.44,"2 17","598 618",15,"73.33%","80.00%","CDS"
"119","Pocillopora_meandrina_HIv1___RNAseq.g20441.t1","GO:0006631","fatty acid metabolic process",8,7,1.95,0.00024,"Biological Processes","Cluster_1015",0.396720370129964,0.508461696398615,0.973552982047016,164,-23.87,"2 18","1640 1663",18,"83.33%","83.33%","CDS"
"120","Pocillopora_meandrina_HIv1___RNAseq.g60.t1","GO:0001822","kidney development",6,5,1.47,0.00365,"Biological Processes","Cluster_360",0.589987809025077,0.295002763725429,0.950957458903684,147,-21.88,"2 21","1782 1804",20,"60.00%","75.00%","CDS"
"121","Pocillopora_meandrina_HIv1___RNAseq.g19253.t1","GO:0001409","guanine nucleotide transmembrane transporter activi...",7,4,1.48,0.039,"Molecular Functions","Cluster_21",0.405137308591785,0.498643997807109,0.973552982047016,155,-22.05,"2 21","22966 22988",20,"70.00%","75.00%","CDS"
"122","Pocillopora_meandrina_HIv1___RNAseq.g12080.t1","GO:0001409","guanine nucleotide transmembrane transporter activi...",7,4,1.48,0.039,"Molecular Functions","Cluster_1015",0.210894383549771,0.733484888104794,0.983628803736785,163,-20.35,"2 21","3485 3508",21,"71.43%","80.95%","CDS"
"123","Pocillopora_meandrina_HIv1___RNAseq.g2187.t1","GO:0004503","tyrosinase activity",4,3,0.84,0.031,"Molecular Functions","Cluster_21",0.23613921295042,0.702156302973697,0.982185628634329,163,-21.74,"2 16","218 239",14,"85.71%","92.86%","CDS"
"124","Pocillopora_meandrina_HIv1___RNAseq.g530.t1","GO:0001409","guanine nucleotide transmembrane transporter activi...",7,4,1.48,0.039,"Molecular Functions","Cluster_21",0.190910184525692,0.75841032602239,0.985466733303337,160,-23.5,"2 13","1649 1670",11,"100.00%","100.00%","CDS"
"125","Pocillopora_meandrina_HIv1___RNAseq.g10950.t1","GO:0001409","guanine nucleotide transmembrane transporter activi...",7,4,1.48,0.039,"Molecular Functions","Cluster_360",0.308914687902853,0.613026030643181,0.976732732570472,145,-21.2,"2 21","15820 15848",26,"61.54%","73.08%","CDS"
"126","Pocillopora_meandrina_HIv1___RNAseq.g11115.t1","GO:0001409","guanine nucleotide transmembrane transporter activi...",7,4,1.48,0.039,"Molecular Functions","Cluster_2837",0.389956467429408,0.516379557228348,0.973552982047016,156,-22.32,"2 14","496 518",13,"92.31%","92.31%","3UTR"
"127","Pocillopora_meandrina_HIv1___RNAseq.g6265.t1","GO:0001409","guanine nucleotide transmembrane transporter activi...",7,4,1.48,0.039,"Molecular Functions","Cluster_4438",0.00212437274322065,0.997295166650044,0.999715194379551,162,-21.59,"2 19","556 577",17,"70.59%","88.24%","3UTR"
"128","Pocillopora_meandrina_HIv1___RNAseq.g11113.t1","GO:0001409","guanine nucleotide transmembrane transporter activi...",7,4,1.48,0.039,"Molecular Functions","Cluster_2837",0.768498836991987,0.128966251510373,0.873468429052418,157,-22.32,"2 19","962 984",18,"72.22%","83.33%","3UTR"
"129","Pocillopora_meandrina_HIv1___RNAseq.g30148.t1","GO:0004503","tyrosinase activity",4,3,0.84,0.031,"Molecular Functions","Cluster_1938",0.368769233332723,0.541338802328324,0.973552982047016,154,-20.41,"2 21","727 752",22,"68.18%","77.27%","3UTR"
"130","Pocillopora_meandrina_HIv1___RNAseq.g20666.t1","GO:0004503","tyrosinase activity",4,3,0.84,0.031,"Molecular Functions","Cluster_1080",0.734514202318436,0.157505706727534,0.885790980156003,176,-20.25,"2 17","3141 3162",15,"93.33%","100.00%","CDS"
"131","Pocillopora_meandrina_HIv1___RNAseq.g10956.t1","GO:0001409","guanine nucleotide transmembrane transporter activi...",7,4,1.48,0.039,"Molecular Functions","Cluster_1938",0.549518947684955,0.337341759760599,0.96320956447334,159,-20.52,"2 20","322 344",18,"66.67%","83.33%","CDS"
"132","Pocillopora_meandrina_HIv1___RNAseq.g30142.t1","GO:0004503","tyrosinase activity",4,3,0.84,0.031,"Molecular Functions","Cluster_2837",0.654407171853815,0.23082114861587,0.926947473179405,164,-20.33,"2 21","365 386",19,"73.68%","78.95%","3UTR"
"133","Pocillopora_meandrina_HIv1___RNAseq.g30149.t1","GO:0004503","tyrosinase activity",4,3,0.84,0.031,"Molecular Functions","Cluster_1938",0.0893725180553999,0.886359043241835,0.997033432013061,154,-20.41,"2 21","35 60",22,"68.18%","77.27%","3UTR"
