"","mRNA","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","X","miRNA","PCC.cor","p_value","adjusted_p_value","score","energy","query_start_end","subject_start_end","total_bp_shared","query_similar","subject_similar"
"97","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0008285","negative regulation of cell population proliferatio...",320,4,1.22,0.0334,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"98","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0018119","peptidyl-cysteine S-nitrosylation",7,1,0.03,0.0265,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"99","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0031284","positive regulation of guanylate cyclase activity",8,1,0.03,0.0302,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"100","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0033137","negative regulation of peptidyl-serine phosphorylat...",14,2,0.05,0.0013,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"101","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0034760","negative regulation of iron ion transmembrane trans...",2,1,0.01,0.0076,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"102","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0043267","negative regulation of potassium ion transport",13,1,0.05,0.0487,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"103","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0045906","negative regulation of vasoconstriction",2,1,0.01,0.0076,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"104","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0048148","behavioral response to cocaine",6,1,0.02,0.0228,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"105","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0051481","negative regulation of cytosolic calcium ion concen...",10,1,0.04,0.0376,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"106","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0051612","negative regulation of serotonin uptake",1,1,0,0.0038,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"107","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0061875","negative regulation of hepatic stellate cell contra...",1,1,0,0.0038,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"108","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0071260","cellular response to mechanical stimulus",26,2,0.1,0.0044,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"109","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0071872","cellular response to epinephrine stimulus",5,1,0.02,0.019,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"110","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0098735","positive regulation of the force of heart contracti...",2,1,0.01,0.0076,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"111","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0098924","retrograde trans-synaptic signaling by nitric oxide",1,1,0,0.0038,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"112","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0140196","positive regulation of adenylate cyclase-activating...",1,1,0,0.0038,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"113","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:1902307","positive regulation of sodium ion transmembrane tra...",7,1,0.03,0.0265,"Biological Processes",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"114","Pocillopora_meandrina_HIv1___TS.g25963.t1","GO:0016203","muscle attachment",11,1,0.04,0.0413,"Biological Processes",895,"Cluster_3661",-0.887124502196104,0.0447445494731384,0.77754346724481,152,-21.02,"2 17","338 359",15,"73.33%","80.00%"
"115","Pocillopora_meandrina_HIv1___TS.g25963.t1","GO:0110011","regulation of basement membrane organization",13,1,0.05,0.0487,"Biological Processes",895,"Cluster_3661",-0.887124502196104,0.0447445494731384,0.77754346724481,152,-21.02,"2 17","338 359",15,"73.33%","80.00%"
"116","Pocillopora_meandrina_HIv1___TS.g5059.t2","GO:0010968","regulation of microtubule nucleation",3,1,0.01,0.0114,"Biological Processes",194,"Cluster_2973",-0.948228376602944,0.0140303943154319,0.674410729954456,165,-23.5,"2 20","500 520",18,"77.78%","88.89%"
"117","Pocillopora_meandrina_HIv1___TS.g5059.t2","GO:0031115","negative regulation of microtubule polymerization",6,1,0.02,0.0228,"Biological Processes",194,"Cluster_2973",-0.948228376602944,0.0140303943154319,0.674410729954456,165,-23.5,"2 20","500 520",18,"77.78%","88.89%"
"118","Pocillopora_meandrina_HIv1___RNAseq.g10347.t1","GO:0140575","transmembrane monodehydroascorbate reductase activi...",4,1,0.02,0.0151,"Molecular Functions",39,"Cluster_1938",-0.981685694822283,0.00296703624850707,0.667107103030148,161,-21.71,"2 22","912 934",20,"65.00%","80.00%"
"119","Pocillopora_meandrina_HIv1___RNAseq.g11161.t1","GO:0030983","mismatched DNA binding",13,1,0.05,0.04825,"Molecular Functions",1447,"Cluster_360",-0.880732503165602,0.0485501776728131,0.789171442696661,163,-21.77,"2 21","138 161",21,"71.43%","80.95%"
"120","Pocillopora_meandrina_HIv1___RNAseq.g11703.t1b","GO:0005545","1-phosphatidylinositol binding",9,1,0.03,0.03365,"Molecular Functions",2693,"Cluster_4438",-0.947031913206517,0.0145169146260368,0.674410729954456,157,-20.36,"2 18","448 469",16,"75.00%","81.25%"
"121","Pocillopora_meandrina_HIv1___RNAseq.g12008.t1","GO:0036042","long-chain fatty acyl-CoA binding",3,1,0.01,0.01134,"Molecular Functions",2244,"Cluster_2973",-0.979171224688622,0.00359722763403827,0.667107103030148,161,-20.15,"2 18","904 925",16,"75.00%","87.50%"
"122","Pocillopora_meandrina_HIv1___RNAseq.g12008.t1","GO:0050544","arachidonate binding",4,1,0.02,0.0151,"Molecular Functions",2244,"Cluster_2973",-0.979171224688622,0.00359722763403827,0.667107103030148,161,-20.15,"2 18","904 925",16,"75.00%","87.50%"
"123","Pocillopora_meandrina_HIv1___RNAseq.g12008.t1","GO:0070540","stearic acid binding",1,1,0,0.00379,"Molecular Functions",2244,"Cluster_2973",-0.979171224688622,0.00359722763403827,0.667107103030148,161,-20.15,"2 18","904 925",16,"75.00%","87.50%"
"124","Pocillopora_meandrina_HIv1___RNAseq.g16451.t1","GO:0015385","sodium:proton antiporter activity",8,1,0.03,0.02997,"Molecular Functions",1457,"Cluster_2839",-0.936247009323366,0.0191375971948666,0.683219116162646,160,-20.11,"2 21","470 491",19,"68.42%","78.95%"
"125","Pocillopora_meandrina_HIv1___RNAseq.g16451.t1","GO:0015386","potassium:proton antiporter activity",13,1,0.05,0.04825,"Molecular Functions",1457,"Cluster_2839",-0.936247009323366,0.0191375971948666,0.683219116162646,160,-20.11,"2 21","470 491",19,"68.42%","78.95%"
"126","Pocillopora_meandrina_HIv1___RNAseq.g17919.t1","GO:0046539","histamine N-methyltransferase activity",5,1,0.02,0.01883,"Molecular Functions",2596,"Cluster_1938",-0.991500685182147,0.000939410209737709,0.667107103030148,160,-25.08,"2 22","270 293",21,"66.67%","80.95%"
"127","Pocillopora_meandrina_HIv1___RNAseq.g18163.t1","GO:0020037","heme binding",168,4,0.64,0.00367,"Molecular Functions",1692,"Cluster_1938",-0.935740552616411,0.0193645916291576,0.685682299415548,156,-21.87,"2 18","674 698",18,"72.22%","83.33%"
"128","Pocillopora_meandrina_HIv1___RNAseq.g18163.t1","GO:0140825","lactoperoxidase activity",32,2,0.12,0.00649,"Molecular Functions",1692,"Cluster_1938",-0.935740552616411,0.0193645916291576,0.685682299415548,156,-21.87,"2 18","674 698",18,"72.22%","83.33%"
"129","Pocillopora_meandrina_HIv1___RNAseq.g1987.t1","GO:0030943","mitochondrion targeting sequence binding",3,1,0.01,0.01134,"Molecular Functions",1379,"Cluster_1938",-0.898459659089308,0.0382440601663555,0.760878962620343,161,-21.93,"2 22","89 111",20,"60.00%","85.00%"
"130","Pocillopora_meandrina_HIv1___RNAseq.g20993.t2","GO:0016756","glutathione gamma-glutamylcysteinyltransferase acti...",2,1,0.01,0.00758,"Molecular Functions",2483,"Cluster_1938",-0.931443533508408,0.0213250138632082,0.689279208310677,158,-25.85,"2 22","778 800",21,"71.43%","80.95%"
"131","Pocillopora_meandrina_HIv1___RNAseq.g20993.t2","GO:0046870","cadmium ion binding",5,2,0.02,0.00014,"Molecular Functions",2483,"Cluster_1938",-0.931443533508408,0.0213250138632082,0.689279208310677,158,-25.85,"2 22","778 800",21,"71.43%","80.95%"
"132","Pocillopora_meandrina_HIv1___RNAseq.g21320.t1","GO:0016890","site-specific endodeoxyribonuclease activity, speci...",1,1,0,0.00379,"Molecular Functions",1375,"Cluster_1938",-0.891992812781147,0.0419129972573029,0.767758624992504,155,-21.34,"2 22","630 651",20,"65.00%","80.00%"
"133","Pocillopora_meandrina_HIv1___RNAseq.g21320.t1","GO:0017108","5'-flap endonuclease activity",7,1,0.03,0.02627,"Molecular Functions",1375,"Cluster_1938",-0.891992812781147,0.0419129972573029,0.767758624992504,155,-21.34,"2 22","630 651",20,"65.00%","80.00%"
"134","Pocillopora_meandrina_HIv1___RNAseq.g21350.t1","GO:0072518","Rho-dependent protein serine/threonine kinase activ...",2,1,0.01,0.00758,"Molecular Functions",2080,"Cluster_4823",-0.952334774932161,0.0124024255620583,0.674410729954456,144,-20.31,"2 13","824 845",11,"81.82%","81.82%"
"135","Pocillopora_meandrina_HIv1___RNAseq.g23519.t1a","GO:0008387","steroid 7-alpha-hydroxylase activity",1,1,0,0.00379,"Molecular Functions",3229,"Cluster_1793",-0.962179951434358,0.00877885307613495,0.667107103030148,154,-20.44,"2 20","312 337",23,"69.57%","69.57%"
"136","Pocillopora_meandrina_HIv1___RNAseq.g23519.t1a","GO:0008396","oxysterol 7-alpha-hydroxylase activity",1,1,0,0.00379,"Molecular Functions",3229,"Cluster_1793",-0.962179951434358,0.00877885307613495,0.667107103030148,154,-20.44,"2 20","312 337",23,"69.57%","69.57%"
"137","Pocillopora_meandrina_HIv1___RNAseq.g23519.t1a","GO:0020037","heme binding",168,4,0.64,0.00367,"Molecular Functions",3229,"Cluster_1793",-0.962179951434358,0.00877885307613495,0.667107103030148,154,-20.44,"2 20","312 337",23,"69.57%","69.57%"
"138","Pocillopora_meandrina_HIv1___RNAseq.g23519.t1a","GO:0033782","24-hydroxycholesterol 7alpha-hydroxylase activity",1,1,0,0.00379,"Molecular Functions",3229,"Cluster_1793",-0.962179951434358,0.00877885307613495,0.667107103030148,154,-20.44,"2 20","312 337",23,"69.57%","69.57%"
"139","Pocillopora_meandrina_HIv1___RNAseq.g26224.t1","GO:0120019","phosphatidylcholine transfer activity",5,1,0.02,0.01883,"Molecular Functions",2924,"Cluster_4754",-0.93359030487915,0.0203379389534326,0.687095063784668,170,-24.03,"2 21","655 675",19,"84.21%","84.21%"
"140","Pocillopora_meandrina_HIv1___RNAseq.g26224.t1","GO:0120019","phosphatidylcholine transfer activity",5,1,0.02,0.01883,"Molecular Functions",2925,"Cluster_4754",-0.93359030487915,0.0203379389534326,0.687095063784668,175,-24.73,"2 20","640 661",18,"83.33%","88.89%"
"141","Pocillopora_meandrina_HIv1___RNAseq.g26224.t1","GO:0140345","phosphatidylcholine flippase activity",3,1,0.01,0.01134,"Molecular Functions",2924,"Cluster_4754",-0.93359030487915,0.0203379389534326,0.687095063784668,170,-24.03,"2 21","655 675",19,"84.21%","84.21%"
"142","Pocillopora_meandrina_HIv1___RNAseq.g26224.t1","GO:0140345","phosphatidylcholine flippase activity",3,1,0.01,0.01134,"Molecular Functions",2925,"Cluster_4754",-0.93359030487915,0.0203379389534326,0.687095063784668,175,-24.73,"2 20","640 661",18,"83.33%","88.89%"
"143","Pocillopora_meandrina_HIv1___RNAseq.g29298.t1","GO:0032052","bile acid binding",4,1,0.02,0.0151,"Molecular Functions",260,"Cluster_3661",-0.936432153585129,0.0190548323623486,0.682865205121046,161,-21.45,"2 21","774 793",19,"73.68%","84.21%"
"144","Pocillopora_meandrina_HIv1___RNAseq.g29298.t1","GO:0047498","calcium-dependent phospholipase A2 activity",5,1,0.02,0.01883,"Molecular Functions",260,"Cluster_3661",-0.936432153585129,0.0190548323623486,0.682865205121046,161,-21.45,"2 21","774 793",19,"73.68%","84.21%"
"145","Pocillopora_meandrina_HIv1___RNAseq.g29320.t1","GO:0044325","transmembrane transporter binding",81,2,0.31,0.03773,"Molecular Functions",607,"Cluster_4439",-0.896641214423056,0.0392649064343625,0.760878962620343,157,-28.78,"2 20","416 436",18,"77.78%","77.78%"
"146","Pocillopora_meandrina_HIv1___RNAseq.g29320.t1","GO:0051400","BH domain binding",7,1,0.03,0.02627,"Molecular Functions",607,"Cluster_4439",-0.896641214423056,0.0392649064343625,0.760878962620343,157,-28.78,"2 20","416 436",18,"77.78%","77.78%"
"147","Pocillopora_meandrina_HIv1___RNAseq.g514.t1","GO:0042731","PH domain binding",6,1,0.02,0.02256,"Molecular Functions",1559,"Cluster_3392",-0.945171362326139,0.0152841286265934,0.674410729954456,176,-23.91,"2 21","119 140",19,"78.95%","89.47%"
"148","Pocillopora_meandrina_HIv1___RNAseq.g514.t1","GO:0052658","inositol-1,4,5-trisphosphate 5-phosphatase activity",4,1,0.02,0.0151,"Molecular Functions",1559,"Cluster_3392",-0.945171362326139,0.0152841286265934,0.674410729954456,176,-23.91,"2 21","119 140",19,"78.95%","89.47%"
"149","Pocillopora_meandrina_HIv1___RNAseq.g514.t1","GO:0052659","inositol-1,3,4,5-tetrakisphosphate 5-phosphatase ac...",3,1,0.01,0.01134,"Molecular Functions",1559,"Cluster_3392",-0.945171362326139,0.0152841286265934,0.674410729954456,176,-23.91,"2 21","119 140",19,"78.95%","89.47%"
"150","Pocillopora_meandrina_HIv1___TS.g23997.t1","GO:0004061","arylformamidase activity",8,1,0.03,0.02997,"Molecular Functions",258,"Cluster_1938",-0.973476758566561,0.00516461966995309,0.667107103030148,154,-21.64,"2 22","372 394",21,"61.90%","85.71%"
"151","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0004517","nitric-oxide synthase activity",2,1,0.01,0.00758,"Molecular Functions",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"152","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0017080","sodium channel regulator activity",8,1,0.03,0.02997,"Molecular Functions",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"153","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0020037","heme binding",168,4,0.64,0.00367,"Molecular Functions",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"154","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0044325","transmembrane transporter binding",81,2,0.31,0.03773,"Molecular Functions",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"155","Pocillopora_meandrina_HIv1___TS.g25933.t1","GO:0046870","cadmium ion binding",5,2,0.02,0.00014,"Molecular Functions",937,"Cluster_4437",-0.923994405874993,0.0248649694678377,0.704875357255742,156,-23.62,"2 18","716 739",19,"73.68%","78.95%"
"156","Pocillopora_meandrina_HIv1___TS.g25963.t1","GO:0020037","heme binding",168,4,0.64,0.00367,"Molecular Functions",895,"Cluster_3661",-0.887124502196104,0.0447445494731384,0.77754346724481,152,-21.02,"2 17","338 359",15,"73.33%","80.00%"
"157","Pocillopora_meandrina_HIv1___TS.g25963.t1","GO:0140825","lactoperoxidase activity",32,2,0.12,0.00649,"Molecular Functions",895,"Cluster_3661",-0.887124502196104,0.0447445494731384,0.77754346724481,152,-21.02,"2 17","338 359",15,"73.33%","80.00%"
