Unnamed: 0	Unnamed: 1	Unnamed: 2	Unnamed: 3	Unnamed: 4	Unnamed: 5	Unnamed: 6	Unnamed: 7	Unnamed: 8	Unnamed: 9	"# Program:featureCounts v2.0.5; Command:""/home/shared/subread-2.0.5-Linux-x86_64/bin/featureCounts"" ""-T"" ""42"" ""-a"" ""../output/01.61-lncRNA-pipeline/Peve_lncRNA_fixed.gtf"" ""-o"" ""../output/01.61-lncRNA-pipeline/Peve_counts.txt"" ""-t"" ""lncRNA"" ""-g"" ""gene_id"" ""-p"" ""../output/01.61-lncRNA-pipeline/RNA-POR-71-S1-TP2.sorted.bam"" ""../output/01.61-lncRNA-pipeline/RNA-POR-73-S1-TP2.sorted.bam"" ""../output/01.61-lncRNA-pipeline/RNA-POR-76-S1-TP2.sorted.bam"" ""../output/01.61-lncRNA-pipeline/RNA-POR-79-S1-TP2.sorted.bam"" ""../output/01.61-lncRNA-pipeline/RNA-POR-82-S1-TP2.sorted.bam"" "
lncRNA_4526	Porites_evermani_scaffold_1259	66734	79957	+	13224	646	405	718	144	925
lncRNA_4580	Porites_evermani_scaffold_1261	125023	125974	+	952	402	126	710	356	536
lncRNA_4581	Porites_evermani_scaffold_1261	51242	51736	+	495	115	2	13	0	106
lncRNA_4593	Porites_evermani_scaffold_1262	43109	66935	+	23827	5096	4218	2477	1679	6837
lncRNA_4607	Porites_evermani_scaffold_1264	127658	131678	+	4021	3839	572	3085	1676	7091
lncRNA_4617	Porites_evermani_scaffold_1265	123826	136597	+	12772	920	456	1138	446	1109
lncRNA_4621	Porites_evermani_scaffold_1265	139075	140721	+	1647	486	562	652	313	2193
lncRNA_4655	Porites_evermani_scaffold_1267	134862	140246	+	5385	66	80	233	158	175
lncRNA_4662	Porites_evermani_scaffold_1268	36564	100139	+	63576	1108	274	2893	1164	1189
lncRNA_4670	Porites_evermani_scaffold_1269	125091	130913	+	5823	221	64	353	113	233
lncRNA_4676	Porites_evermani_scaffold_127	124101	138626	+	14526	379	216	756	283	448
lncRNA_4680	Porites_evermani_scaffold_127	225055	240817	+	15763	485	44	1119	52	922
lncRNA_4693	Porites_evermani_scaffold_127	98536	110217	+	11682	324	212	1191	208	462
lncRNA_4697	Porites_evermani_scaffold_127	139079	149335	+	10257	26053	5367	4191	7984	21609
lncRNA_4698	Porites_evermani_scaffold_127	156236	164852	+	8617	4546	4443	7251	2614	9430
lncRNA_4702	Porites_evermani_scaffold_127	317843	344901	+	27059	404	254	917	237	468
lncRNA_4707	Porites_evermani_scaffold_127	369312	402122	+	32811	832	366	1287	346	1217
lncRNA_4715	Porites_evermani_scaffold_127	433223	441279	+	8057	206	94	526	139	400
lncRNA_4716	Porites_evermani_scaffold_127	449256	462017	+	12762	678	821	1493	881	1092
lncRNA_4733	Porites_evermani_scaffold_1271	59301	72202	+	12902	222	31	223	179	263
lncRNA_4734	Porites_evermani_scaffold_1271	73974	74484	+	511	72	19	2	54	179
lncRNA_4740	Porites_evermani_scaffold_1271	46046	47485	+	1440	448	200	248	112	459
lncRNA_4741	Porites_evermani_scaffold_1271	72308	73428	+	1121	702	152	773	529	1358
lncRNA_4752	Porites_evermani_scaffold_1272	126261	132495	+	6235	226	108	466	166	255
lncRNA_4777	Porites_evermani_scaffold_1275	116740	128747	+	12008	338	190	1463	358	627
lncRNA_4792	Porites_evermani_scaffold_1277	71928	77404	+	5477	8148	2184	3921	6278	6645
lncRNA_4811	Porites_evermani_scaffold_1278	43709	47182	+	3474	145	46	450	54	202
lncRNA_4821	Porites_evermani_scaffold_1278	82850	95993	+	13144	560	358	147	268	985
lncRNA_4823	Porites_evermani_scaffold_1278	51228	51562	+	335	414	182	135	67	444
lncRNA_4825	Porites_evermani_scaffold_1279	41124	58834	+	17711	145	97	117	75	469
lncRNA_4830	Porites_evermani_scaffold_1279	136344	139291	+	2948	514	358	147	821	1469
lncRNA_4847	Porites_evermani_scaffold_128	225934	227041	+	1108	352	786	249	240	1471
lncRNA_4851	Porites_evermani_scaffold_128	328251	342764	+	14514	2250	465	765	792	2498
lncRNA_4859	Porites_evermani_scaffold_128	26998	29286	+	2289	1022	308	774	105	1089
lncRNA_4902	Porites_evermani_scaffold_1283	9293	24387	+	15095	25099	2580	4071	7029	17961
lncRNA_4906	Porites_evermani_scaffold_1283	60554	98155	+	37602	513	184	838	240	503
lncRNA_4909	Porites_evermani_scaffold_1283	56881	60374	+	3494	1224	442	4168	1243	1331
lncRNA_4921	Porites_evermani_scaffold_1284	109846	120029	+	10184	310	99	756	120	645
lncRNA_4954	Porites_evermani_scaffold_1287	41550	42235	+	686	2	0	3	8	238
lncRNA_4970	Porites_evermani_scaffold_129	60346	67679	+	7334	841	420	672	370	902
lncRNA_4981	Porites_evermani_scaffold_129	177656	187820	+	10165	362	191	73	6	673
lncRNA_4991	Porites_evermani_scaffold_129	350340	352460	+	2121	117	28	0	2	226
lncRNA_4997	Porites_evermani_scaffold_129	52113	56615	+	4503	521	206	380	344	652
lncRNA_5006	Porites_evermani_scaffold_1290	10462	13012	+	2551	286	55	634	118	228
lncRNA_5089	Porites_evermani_scaffold_1298	110856	114514	+	3659	757	305	902	325	1169
lncRNA_5107	Porites_evermani_scaffold_13	525509	530116	+	4608	103	171	303	747	291
lncRNA_5112	Porites_evermani_scaffold_13	731719	744235	+	12517	563	274	320	279	668
lncRNA_5132	Porites_evermani_scaffold_13	397176	408970	+	11795	179	187	222	126	606
lncRNA_5148	Porites_evermani_scaffold_13	695471	715974	+	20504	2038	235	313	643	2492
lncRNA_5156	Porites_evermani_scaffold_13	872102	885837	+	13736	724	233	1337	332	798
lncRNA_5179	Porites_evermani_scaffold_130	293758	307532	+	13775	170	367	66	105	371
lncRNA_5192	Porites_evermani_scaffold_130	312895	319783	+	6889	553	671	856	509	1009
lncRNA_5196	Porites_evermani_scaffold_130	404113	408976	+	4864	608	85	2447	261	1248
lncRNA_5197	Porites_evermani_scaffold_130	453986	455328	+	1343	214	58	189	171	369
lncRNA_5205	Porites_evermani_scaffold_130	453174	453434	+	261	142	32	31	87	232
lncRNA_5214	Porites_evermani_scaffold_1300	37749	38733	+	985	8852	2255	544	3520	12696
lncRNA_5218	Porites_evermani_scaffold_1300	69951	84288	+	14338	2648	959	725	1155	3928
lncRNA_5223	Porites_evermani_scaffold_1300	64803	67166	+	2364	2430	287	5994	1269	3387
lncRNA_5231	Porites_evermani_scaffold_1302	107854	136733	+	28880	135	36	194	23	201
lncRNA_5259	Porites_evermani_scaffold_1303	135686	136856	+	1171	132	10	206	57	147
lncRNA_5262	Porites_evermani_scaffold_1303	69212	69460	+	249	406	80	140	236	929
lncRNA_5302	Porites_evermani_scaffold_1308	30367	39783	+	9417	334	191	615	69	273
lncRNA_5304	Porites_evermani_scaffold_1308	51073	61341	+	10269	511	354	900	271	1758
lncRNA_5306	Porites_evermani_scaffold_1308	124738	130446	+	5709	1273	844	1398	733	1334
lncRNA_5316	Porites_evermani_scaffold_1309	233	13027	+	12795	1340	716	1590	938	1445
lncRNA_5324	Porites_evermani_scaffold_1309	47873	52660	+	4788	116	65	645	185	359
lncRNA_5339	Porites_evermani_scaffold_131	253257	270753	+	17497	1722	276	311	803	2232
lncRNA_5342	Porites_evermani_scaffold_131	344505	360607	+	16103	68	47	204	79	174
lncRNA_5354	Porites_evermani_scaffold_131	219028	220275	+	1248	8784	1992	1028	3921	9969
lncRNA_5361	Porites_evermani_scaffold_131	421678	426027	+	4350	821	395	1361	528	1265
lncRNA_5363	Porites_evermani_scaffold_131	191077	192921	+	1845	820	171	439	201	913
lncRNA_5378	Porites_evermani_scaffold_1310	60397	62828	+	2432	54515	19196	174266	35085	56900
lncRNA_5380	Porites_evermani_scaffold_1310	87194	107065	+	19872	383	162	298	201	405
lncRNA_5383	Porites_evermani_scaffold_1311	16628	30333	+	13706	1455	1137	1964	645	2588
lncRNA_5399	Porites_evermani_scaffold_1311	51642	52439	+	798	337	98	132	221	580
lncRNA_5401	Porites_evermani_scaffold_1312	115726	127505	+	11780	310	124	466	63	318
lncRNA_5405	Porites_evermani_scaffold_1312	104127	115269	+	11143	896	347	990	592	809
lncRNA_5410	Porites_evermani_scaffold_1312	100850	103346	+	2497	696	139	693	337	541
lncRNA_5412	Porites_evermani_scaffold_1313	106164	121199	+	15036	3773	1356	2507	1772	5880
lncRNA_5425	Porites_evermani_scaffold_1313	87747	91871	+	4125	2332	1021	1864	1136	2998
lncRNA_5426	Porites_evermani_scaffold_1313	122242	127143	+	4902	954	244	1296	664	1517
lncRNA_5427	Porites_evermani_scaffold_1313	44470	46199	+	1730	555	351	1014	446	934
lncRNA_5470	Porites_evermani_scaffold_1317	22117	37856	+	15740	924	377	767	559	1645
lncRNA_5489	Porites_evermani_scaffold_1318	50717	51158	+	442	4	109	3	1	847
lncRNA_5502	Porites_evermani_scaffold_1318	133274	135408	+	2135	240	0	55	79	293
lncRNA_5570	Porites_evermani_scaffold_1322	107940	112913	+	4974	726	170	386	293	524
lncRNA_5625	Porites_evermani_scaffold_1328	56729	58921	+	2193	400	213	544	217	1193
lncRNA_5626	Porites_evermani_scaffold_1328	66002	66440	+	439	361	428	765	552	972
lncRNA_5627	Porites_evermani_scaffold_1328	74307	74829	+	523	1713	2028	1293	1269	4984
lncRNA_5631	Porites_evermani_scaffold_1329	22951	31126	+	8176	313	111	199	33	262
lncRNA_5636	Porites_evermani_scaffold_133	80644	114423	+	33780	124	78	20	73	193
lncRNA_5669	Porites_evermani_scaffold_133	262540	264927	+	2388	4	1081	391	133	651
lncRNA_5670	Porites_evermani_scaffold_133	268003	270742	+	2740	21	5109	1952	56	3818
lncRNA_5678	Porites_evermani_scaffold_133	45749	46415	+	667	489	315	202	210	1059
lncRNA_5715	Porites_evermani_scaffold_1334	35015	37761	+	2747	4384	5565	744	658	4532
lncRNA_5716	Porites_evermani_scaffold_1334	46208	48956	+	2749	1334	836	1984	1536	1367
lncRNA_5718	Porites_evermani_scaffold_1334	25998	34574	+	8577	160	137	344	139	315
lncRNA_5720	Porites_evermani_scaffold_1334	51054	63516	+	12463	736	181	623	266	896
lncRNA_5773	Porites_evermani_scaffold_1338	23717	32841	+	9125	1158	1133	1286	1070	1232
lncRNA_5775	Porites_evermani_scaffold_1338	70369	70759	+	391	4613	1239	6186	2516	6067
lncRNA_5776	Porites_evermani_scaffold_1338	82117	82507	+	391	2457	764	4162	1535	3672
lncRNA_5800	Porites_evermani_scaffold_134	299447	312608	+	13162	6835	3684	1974	3290	10745
lncRNA_5829	Porites_evermani_scaffold_134	293961	298031	+	4071	1829	225	485	1390	2075
lncRNA_5852	Porites_evermani_scaffold_1340	75967	90870	+	14904	1411	715	2408	583	2073
lncRNA_5858	Porites_evermani_scaffold_1340	129769	130147	+	379	2216	1992	1153	673	2929
lncRNA_5887	Porites_evermani_scaffold_1343	89917	103180	+	13264	490	128	147	119	434
lncRNA_5984	Porites_evermani_scaffold_135	265559	277359	+	11801	1	0	476	1	529
lncRNA_5994	Porites_evermani_scaffold_135	403828	427462	+	23635	1041	305	388	721	1477
lncRNA_6079	Porites_evermani_scaffold_1355	122649	124031	+	1383	857	277	301	762	1122
lncRNA_6109	Porites_evermani_scaffold_1358	41179	52367	+	11189	1291	610	2456	675	1533
lncRNA_6113	Porites_evermani_scaffold_1358	121063	122029	+	967	78	0	134	16	180
lncRNA_6133	Porites_evermani_scaffold_136	160501	190455	+	29955	76	27	48	6	338
lncRNA_6186	Porites_evermani_scaffold_1364	48276	60014	+	11739	605	282	328	202	746
lncRNA_6207	Porites_evermani_scaffold_1366	43948	66677	+	22730	437	244	1107	340	486
lncRNA_6217	Porites_evermani_scaffold_1366	76903	77631	+	729	222	42	615	294	249
lncRNA_6221	Porites_evermani_scaffold_1367	121860	131335	+	9476	532	177	0	2	756
lncRNA_6227	Porites_evermani_scaffold_1367	87076	93841	+	6766	1669	205	3962	654	1049
lncRNA_6239	Porites_evermani_scaffold_1369	127384	131711	+	4328	1413	909	449	526	2081
lncRNA_6247	Porites_evermani_scaffold_137	109477	116444	+	6968	864	484	588	1125	974
lncRNA_6254	Porites_evermani_scaffold_137	206120	226314	+	20195	729	357	2170	729	692
lncRNA_6281	Porites_evermani_scaffold_1371	54786	73774	+	18989	801	330	792	293	994
lncRNA_6288	Porites_evermani_scaffold_1373	86226	131342	+	45117	537	425	296	184	602
lncRNA_6306	Porites_evermani_scaffold_1374	27416	27726	+	311	79	59	42	102	185
lncRNA_6338	Porites_evermani_scaffold_1377	112608	113591	+	984	6057	2465	1508	2009	8918
lncRNA_6339	Porites_evermani_scaffold_1377	126915	128737	+	1823	2866	739	183	924	2742
lncRNA_6373	Porites_evermani_scaffold_138	188861	190259	+	1399	459	519	287	230	638
lncRNA_6395	Porites_evermani_scaffold_1381	75110	80216	+	5107	177	1071	162	130	704
lncRNA_6397	Porites_evermani_scaffold_1381	107000	112750	+	5751	362	98	516	282	576
lncRNA_6398	Porites_evermani_scaffold_1381	8680	10258	+	1579	1276	512	1601	794	1419
lncRNA_6400	Porites_evermani_scaffold_1382	19299	46500	+	27202	782	162	429	167	657
lncRNA_6421	Porites_evermani_scaffold_1384	16553	23720	+	7168	571	6	1218	376	836
lncRNA_6426	Porites_evermani_scaffold_1384	119999	131376	+	11378	3164	489	1954	1504	3940
lncRNA_6429	Porites_evermani_scaffold_1384	116946	119738	+	2793	5045	825	3647	2069	8077
lncRNA_6448	Porites_evermani_scaffold_1386	40655	40961	+	307	1634	201	109	654	1601
lncRNA_6449	Porites_evermani_scaffold_1386	35555	35995	+	441	882	88	59	268	815
lncRNA_6453	Porites_evermani_scaffold_1386	120574	131381	+	10808	45	108	187	86	276
lncRNA_6465	Porites_evermani_scaffold_1387	91168	97052	+	5885	244	137	427	200	332
lncRNA_6475	Porites_evermani_scaffold_1388	22007	27905	+	5899	282	500	892	209	552
lncRNA_6509	Porites_evermani_scaffold_139	204157	204714	+	558	0	4	214	40	287
lncRNA_6524	Porites_evermani_scaffold_1390	4374	20983	+	16610	141	8	136	100	283
lncRNA_6541	Porites_evermani_scaffold_1392	128632	129967	+	1336	319	86	396	213	450
lncRNA_6557	Porites_evermani_scaffold_1393	85382	95780	+	10399	1673	799	1650	995	1740
lncRNA_6563	Porites_evermani_scaffold_1393	65025	70227	+	5203	1703	320	3241	1131	1918
lncRNA_6564	Porites_evermani_scaffold_1393	80932	84964	+	4033	1206	886	1939	1718	1650
lncRNA_6566	Porites_evermani_scaffold_1393	43127	43715	+	589	0	0	4	2	700
lncRNA_6576	Porites_evermani_scaffold_1395	16061	24431	+	8371	2730	99	997	48	1976
lncRNA_6577	Porites_evermani_scaffold_1395	33987	35688	+	1702	10	2	729	150	1045
lncRNA_6578	Porites_evermani_scaffold_1395	96928	104765	+	7838	5175	1581	2123	697	1552
lncRNA_6613	Porites_evermani_scaffold_1397	116037	129514	+	13478	1034	268	920	330	3443
lncRNA_6627	Porites_evermani_scaffold_1399	63779	111375	+	47597	405	176	389	162	455
lncRNA_6634	Porites_evermani_scaffold_14	85479	89879	+	4401	791	55	7	134	460
lncRNA_6654	Porites_evermani_scaffold_14	943538	950323	+	6786	142	46	715	185	457
lncRNA_6656	Porites_evermani_scaffold_14	1045162	1046412	+	1251	205	316	837	241	617
lncRNA_6659	Porites_evermani_scaffold_14	1048527	1070517	+	21991	979	368	2571	898	899
lncRNA_6663	Porites_evermani_scaffold_14	1089062	1093053	+	3992	121	61	122	41	285
lncRNA_6675	Porites_evermani_scaffold_14	602296	611062	+	8767	1721	530	2757	1157	2538
lncRNA_6676	Porites_evermani_scaffold_14	634804	637434	+	2631	375	128	132	119	334
lncRNA_6711	Porites_evermani_scaffold_140	187283	201477	+	14195	4013	169	665	1174	4623
lncRNA_6722	Porites_evermani_scaffold_140	97803	116251	+	18449	1165	155	954	226	1465
lncRNA_6724	Porites_evermani_scaffold_140	119393	125721	+	6329	564	747	1274	240	877
lncRNA_6764	Porites_evermani_scaffold_1401	698	1262	+	565	892	166	534	434	1262
lncRNA_6767	Porites_evermani_scaffold_1401	57633	59734	+	2102	775	402	2989	1220	1341
lncRNA_6768	Porites_evermani_scaffold_1401	64270	71164	+	6895	5918	2839	14129	8045	9146
lncRNA_6772	Porites_evermani_scaffold_1401	102170	103251	+	1082	721	280	376	411	1161
lncRNA_6774	Porites_evermani_scaffold_1401	2113	3041	+	929	138	27	125	84	425
lncRNA_6779	Porites_evermani_scaffold_1401	95336	95876	+	541	2222	340	612	801	3018
lncRNA_6781	Porites_evermani_scaffold_1401	103541	117426	+	13886	2184	1182	1546	1606	3215
lncRNA_6787	Porites_evermani_scaffold_1402	102354	109115	+	6762	1385	254	716	859	1901
lncRNA_6794	Porites_evermani_scaffold_1402	95220	96742	+	1523	2786	2661	3893	1452	6755
lncRNA_6848	Porites_evermani_scaffold_141	273527	281678	+	8152	910	125	715	41	382
lncRNA_6862	Porites_evermani_scaffold_141	343377	350467	+	7091	1178	511	1141	797	1592
lncRNA_6864	Porites_evermani_scaffold_141	396950	400863	+	3914	469	137	414	193	465
lncRNA_6888	Porites_evermani_scaffold_1411	63863	66460	+	2598	24485	20161	27210	15339	31001
lncRNA_6889	Porites_evermani_scaffold_1411	68738	77607	+	8870	952	932	1591	963	1957
lncRNA_6921	Porites_evermani_scaffold_1414	42116	45539	+	3424	246	415	566	434	940
lncRNA_6922	Porites_evermani_scaffold_1414	61895	76800	+	14906	854	257	1795	534	789
lncRNA_6931	Porites_evermani_scaffold_1415	43843	45699	+	1857	295	225	385	92	749
lncRNA_6944	Porites_evermani_scaffold_1416	104573	117217	+	12645	249	240	609	184	317
lncRNA_6955	Porites_evermani_scaffold_1417	66264	83293	+	17030	743	403	659	264	742
lncRNA_6972	Porites_evermani_scaffold_1419	17911	20407	+	2497	51	0	120	80	345
lncRNA_6985	Porites_evermani_scaffold_142	385004	408230	+	23227	1017	152	1013	591	2101
lncRNA_6994	Porites_evermani_scaffold_142	178345	179512	+	1168	1847	385	15	1077	2339
lncRNA_7079	Porites_evermani_scaffold_1429	65805	71326	+	5522	851	125	509	458	475
lncRNA_7082	Porites_evermani_scaffold_1429	77794	83630	+	5837	166	82	258	343	258
lncRNA_7084	Porites_evermani_scaffold_1429	32475	53408	+	20934	744	394	880	425	682
lncRNA_7107	Porites_evermani_scaffold_143	307179	319341	+	12163	1023	139	312	105	244
lncRNA_7139	Porites_evermani_scaffold_1432	43938	52098	+	8161	2910	1080	3365	1495	1510
lncRNA_7143	Porites_evermani_scaffold_1433	1	18851	+	18851	270	332	556	133	297
lncRNA_7203	Porites_evermani_scaffold_144	393480	395918	+	2439	453	118	263	226	860
lncRNA_7230	Porites_evermani_scaffold_144	376547	393217	+	16671	2044	521	1546	771	2122
lncRNA_7258	Porites_evermani_scaffold_1442	115672	121001	+	5330	688	98	1283	113	699
lncRNA_7259	Porites_evermani_scaffold_1442	62432	66901	+	4470	3056	1799	5699	2599	2956
lncRNA_7261	Porites_evermani_scaffold_1442	121006	122074	+	1069	1168	261	1749	128	1181
lncRNA_7296	Porites_evermani_scaffold_1446	83786	108277	+	24492	467	427	488	261	522
lncRNA_7303	Porites_evermani_scaffold_1447	69535	78758	+	9224	1747	642	1600	664	1625
lncRNA_7306	Porites_evermani_scaffold_1447	38998	47646	+	8649	492	253	420	149	1996
lncRNA_7308	Porites_evermani_scaffold_1447	102738	109295	+	6558	311	52553	252	160	791
lncRNA_7337	Porites_evermani_scaffold_145	32628	36718	+	4091	821	204	1708	580	930
lncRNA_7356	Porites_evermani_scaffold_145	145285	146537	+	1253	810	995	868	770	1461
lncRNA_7365	Porites_evermani_scaffold_145	219668	224896	+	5229	804	571	645	358	1386
lncRNA_7390	Porites_evermani_scaffold_1451	117486	120858	+	3373	139	37	382	112	277
lncRNA_7400	Porites_evermani_scaffold_1453	65231	85260	+	20030	1005	458	1991	626	1432
lncRNA_7410	Porites_evermani_scaffold_1454	42224	51381	+	9158	2098	566	1278	1121	2238
lncRNA_7412	Porites_evermani_scaffold_1454	30284	40400	+	10117	267	100	535	95	245
lncRNA_7414	Porites_evermani_scaffold_1454	125839	127076	+	1238	251	14	38	185	343
lncRNA_7442	Porites_evermani_scaffold_1457	61801	63370	+	1570	3593	520	682	1271	6394
lncRNA_7443	Porites_evermani_scaffold_1457	70349	71997	+	1649	1171	161	79	331	941
lncRNA_7458	Porites_evermani_scaffold_1459	1611	1984	+	374	208	7	1198	275	438
lncRNA_7464	Porites_evermani_scaffold_1459	88953	96486	+	7534	898	127	438	866	1316
lncRNA_7494	Porites_evermani_scaffold_146	288492	295454	+	6963	283	45	45	163	347
lncRNA_7503	Porites_evermani_scaffold_1460	63102	97145	+	34044	551	234	213	95	916
lncRNA_7554	Porites_evermani_scaffold_1464	87877	90847	+	2971	214	291	364	345	526
lncRNA_7558	Porites_evermani_scaffold_1464	114958	126351	+	11394	130	97	395	122	177
lncRNA_7581	Porites_evermani_scaffold_1466	106798	114412	+	7615	353	24	506	34	417
lncRNA_7584	Porites_evermani_scaffold_1467	21075	22550	+	1476	25190	3088	1954	8360	42060
lncRNA_7585	Porites_evermani_scaffold_1467	80781	99073	+	18293	858	58	142	277	1039
lncRNA_7590	Porites_evermani_scaffold_1468	90844	93132	+	2289	932	820	566	552	935
lncRNA_7637	Porites_evermani_scaffold_147	276112	282660	+	6549	959	214	2313	700	1366
lncRNA_7638	Porites_evermani_scaffold_147	300111	311475	+	11365	999	576	1137	714	1050
lncRNA_7650	Porites_evermani_scaffold_1470	67886	72841	+	4956	10217	8453	11706	7283	12583
lncRNA_7670	Porites_evermani_scaffold_1472	108393	122073	+	13681	253	99	695	106	299
lncRNA_7700	Porites_evermani_scaffold_1476	114225	123561	+	9337	248	23	2246	153	770
lncRNA_7702	Porites_evermani_scaffold_1477	30283	36356	+	6074	380	116	158	194	376
lncRNA_7715	Porites_evermani_scaffold_1477	109193	112793	+	3601	1794	694	926	724	2235
lncRNA_7743	Porites_evermani_scaffold_1479	37563	37862	+	300	57	51	221	136	442
lncRNA_7751	Porites_evermani_scaffold_148	107654	110218	+	2565	29539	20385	34224	18814	29879
lncRNA_7752	Porites_evermani_scaffold_148	299572	308949	+	9378	4528	707	618	2687	3849
lncRNA_7753	Porites_evermani_scaffold_148	310200	330856	+	20657	514	271	617	363	549
lncRNA_7767	Porites_evermani_scaffold_148	63167	76522	+	13356	440	169	239	195	678
lncRNA_7771	Porites_evermani_scaffold_148	167771	177794	+	10024	363	163	680	100	625
lncRNA_7803	Porites_evermani_scaffold_1481	82680	91913	+	9234	0	154	4	4	1121
lncRNA_7826	Porites_evermani_scaffold_1483	59182	63457	+	4276	2428	1678	2653	742	6942
lncRNA_7828	Porites_evermani_scaffold_1483	65620	74357	+	8738	2861	1778	3141	763	5893
lncRNA_7844	Porites_evermani_scaffold_1484	46638	50487	+	3850	1521	69	439	215	3331
lncRNA_7846	Porites_evermani_scaffold_1484	82796	86315	+	3520	30479	18210	33934	14784	36488
lncRNA_7915	Porites_evermani_scaffold_149	2199	18383	+	16185	143	45	130	49	1449
lncRNA_7917	Porites_evermani_scaffold_149	32309	37489	+	5181	3659	298	183	1080	14104
lncRNA_7927	Porites_evermani_scaffold_149	58348	68601	+	10254	373	112	545	144	432
lncRNA_7939	Porites_evermani_scaffold_149	121847	123395	+	1549	433	320	172	208	1099
lncRNA_8007	Porites_evermani_scaffold_1496	31094	43948	+	12855	198	176	262	132	420
lncRNA_8056	Porites_evermani_scaffold_15	35511	37833	+	2323	997	421	34	376	900
lncRNA_8071	Porites_evermani_scaffold_15	558160	559601	+	1442	17694	4160	20801	16174	15912
lncRNA_8079	Porites_evermani_scaffold_15	792343	800050	+	7708	251	73	464	210	414
lncRNA_8080	Porites_evermani_scaffold_15	822630	838732	+	16103	3291	3236	5472	2712	7433
lncRNA_8082	Porites_evermani_scaffold_15	891281	901249	+	9969	1311	833	3105	1788	1933
lncRNA_8096	Porites_evermani_scaffold_15	293332	300005	+	6674	34008	6170	1518	8587	29684
lncRNA_8097	Porites_evermani_scaffold_15	310958	337190	+	26233	1171	33	7	185	585
lncRNA_8106	Porites_evermani_scaffold_15	519532	525039	+	5508	741	363	602	373	544
lncRNA_8114	Porites_evermani_scaffold_15	583530	584265	+	736	299	92	112	96	421
lncRNA_8143	Porites_evermani_scaffold_150	161548	172135	+	10588	2887	1242	3896	1522	3721
lncRNA_8145	Porites_evermani_scaffold_150	270539	279688	+	9150	1157	289	1323	1854	1291
lncRNA_8168	Porites_evermani_scaffold_150	172210	184479	+	12270	567	223	1002	342	980
lncRNA_8172	Porites_evermani_scaffold_150	254894	258196	+	3303	1405	289	1533	583	1418
lncRNA_8239	Porites_evermani_scaffold_1506	50533	66396	+	15864	521	69	822	310	723
lncRNA_8251	Porites_evermani_scaffold_1506	67262	75450	+	8189	475	23426	610	292	973
lncRNA_8261	Porites_evermani_scaffold_1507	8353	23603	+	15251	337	334	454	275	737
lncRNA_8262	Porites_evermani_scaffold_1507	30824	36501	+	5678	170	182	86	58	348
lncRNA_8273	Porites_evermani_scaffold_1508	7784	8243	+	460	355	186	289	238	449
lncRNA_8293	Porites_evermani_scaffold_1509	83000	95220	+	12221	655	248	861	483	945
lncRNA_8315	Porites_evermani_scaffold_1510	81206	81576	+	371	611	749	330	245	532
lncRNA_8318	Porites_evermani_scaffold_1511	54870	63766	+	8897	1647	1003	2408	1392	1404
lncRNA_8338	Porites_evermani_scaffold_1513	68329	92906	+	24578	7764	2241	883	2808	12033
lncRNA_8372	Porites_evermani_scaffold_1516	3253	3937	+	685	741	695	420	453	666
lncRNA_8399	Porites_evermani_scaffold_1518	66127	70420	+	4294	1437	308	1390	1257	1779
lncRNA_8400	Porites_evermani_scaffold_1518	71846	84342	+	12497	556	431	217	158	802
lncRNA_8420	Porites_evermani_scaffold_152	214380	223436	+	9057	950	1004	1939	926	1763
lncRNA_8428	Porites_evermani_scaffold_152	54595	60190	+	5596	1164	814	54	891	768
lncRNA_8429	Porites_evermani_scaffold_152	65238	68836	+	3599	2230	449	14	15	1988
lncRNA_8430	Porites_evermani_scaffold_152	99687	123267	+	23581	6994	4119	1766	1805	5143
lncRNA_8432	Porites_evermani_scaffold_152	148817	177166	+	28350	754	138	689	254	867
lncRNA_8444	Porites_evermani_scaffold_152	409372	413686	+	4315	589	332	780	291	825
lncRNA_8465	Porites_evermani_scaffold_1522	91041	94778	+	3738	3306	2017	4539	1726	7065
lncRNA_8496	Porites_evermani_scaffold_1526	62724	64088	+	1365	1571	196	2410	1109	788
lncRNA_8507	Porites_evermani_scaffold_1528	57765	64558	+	6794	23417	15006	26297	14555	27971
lncRNA_8534	Porites_evermani_scaffold_153	57321	58914	+	1594	17811	7626	7336	6260	20587
lncRNA_8546	Porites_evermani_scaffold_153	338866	350039	+	11174	279	211	1472	220	290
lncRNA_8547	Porites_evermani_scaffold_153	353940	357687	+	3748	95	114	448	329	242
lncRNA_8549	Porites_evermani_scaffold_153	237	1285	+	1049	1014	683	2106	1115	1678
lncRNA_8553	Porites_evermani_scaffold_1530	70773	80407	+	9635	589	836	1151	355	850
lncRNA_8579	Porites_evermani_scaffold_1532	38337	61550	+	23214	898	744	894	375	1696
lncRNA_8582	Porites_evermani_scaffold_1532	64370	73017	+	8648	1390	369	1929	762	1668
lncRNA_8614	Porites_evermani_scaffold_1535	99116	104970	+	5855	245	48	278	328	608
lncRNA_8626	Porites_evermani_scaffold_1536	78578	79826	+	1249	262	25	1131	86	381
lncRNA_8629	Porites_evermani_scaffold_1536	87624	88814	+	1191	689	351	1923	578	1012
lncRNA_8646	Porites_evermani_scaffold_154	132314	151776	+	19463	245	26	75	137	402
lncRNA_8660	Porites_evermani_scaffold_154	208072	212148	+	4077	628	272	178	300	870
