"","gene_ID","GO.ID","Term","Annotated","Significant","Expected","Fisher","ontology","X","miRNA","V2","V3","V4.x","V5","V6","V7","V8","V9","V10","V11","PCC.cor","p_value","adjusted_p_value"
"103","Peve_00013784","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",7251,"Cluster_29","Porites_evermani_scaffold_2020:38467-62851",154,-20.05,2,21,1670,1695,23,"60.87%","82.61%",0.989342177720748,0.0930284603194349,0.978262075707395
"104","Peve_00014817","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",593,"Cluster_1167","Porites_evermani_scaffold_2125:6052-12051",144,-27.75,2,14,1818,1841,14,"78.57%","78.57%",0.968414455917962,0.160431298488655,0.978262075707395
"105","Peve_00016544","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",12757,"Cluster_796","Porites_evermani_scaffold_23:245383-253885",154,-23.25,2,19,3292,3312,18,"77.78%","83.33%",0.153772734379426,0.901715268739892,0.999448381576871
"106","Peve_00017292","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",10614,"Cluster_589","Porites_evermani_scaffold_2386:53603-71887",151,-21.54,2,12,11555,11576,10,"90.00%","100.00%",0.159680919674548,0.897906931664995,0.999448381576871
"107","Peve_00018980","GO:0004656","procollagen-proline 4-dioxygenase activity",5,3,0.68,0.02,"Molecular Functions",755,"Cluster_1167","Porites_evermani_scaffold_257:241660-273816",146,-22.27,2,20,26644,26667,20,"65.00%","70.00%",0.994243777447002,0.0683396033850275,0.978262075707395
"108","Peve_00018980","GO:0004656","procollagen-proline 4-dioxygenase activity",5,3,0.68,0.02,"Molecular Functions",756,"Cluster_1167","Porites_evermani_scaffold_257:241660-273816",149,-22.32,2,20,12691,12717,23,"69.57%","69.57%",0.994243777447002,0.0683396033850275,0.978262075707395
"109","Peve_00018980","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",755,"Cluster_1167","Porites_evermani_scaffold_257:241660-273816",146,-22.27,2,20,26644,26667,20,"65.00%","70.00%",0.994243777447002,0.0683396033850275,0.978262075707395
"110","Peve_00018980","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",756,"Cluster_1167","Porites_evermani_scaffold_257:241660-273816",149,-22.32,2,20,12691,12717,23,"69.57%","69.57%",0.994243777447002,0.0683396033850275,0.978262075707395
"111","Peve_00019727","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",2805,"Cluster_2787","Porites_evermani_scaffold_266:81999-100770",145,-20.95,2,20,4569,4589,18,"61.11%","77.78%",0.564228903294285,0.618347087798315,0.978262075707395
"112","Peve_00020522","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",10774,"Cluster_589","Porites_evermani_scaffold_275:313743-318124",162,-24.52,2,20,2884,2906,19,"73.68%","84.21%",0.159680919674548,0.897906931664995,0.999448381576871
"113","Peve_00020613","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",10778,"Cluster_589","Porites_evermani_scaffold_2766:43671-46086",155,-21.82,2,12,983,1004,10,"100.00%","100.00%",0.390719660259113,0.744452375834206,0.987197309954181
"114","Peve_00020614","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",808,"Cluster_1167","Porites_evermani_scaffold_2766:29623-42193",144,-20.89,2,14,11771,11793,13,"76.92%","84.62%",0.01163708878938,0.99259143196382,0.999448381576871
"115","Peve_00021294","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",10812,"Cluster_589","Porites_evermani_scaffold_2852:9739-18361",155,-23.55,2,12,8480,8501,10,"100.00%","100.00%",0.985796921174429,0.107424103938977,0.978262075707395
"116","Peve_00021295","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",6451,"Cluster_2882","Porites_evermani_scaffold_2852:18523-23712",165,-21.19,2,19,3965,3987,18,"83.33%","83.33%",0.631763288331544,0.564662945628536,0.978262075707395
"117","Peve_00021296","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",9644,"Cluster_4115","Porites_evermani_scaffold_2852:25161-38747",154,-20.2,2,21,9757,9783,24,"66.67%","75.00%",0.992995400388632,0.0753946639386146,0.978262075707395
"118","Peve_00024382","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",13054,"Cluster_796","Porites_evermani_scaffold_326:189022-268740",150,-20.52,2,21,48271,48296,23,"65.22%","73.91%",0.854970030279758,0.347150844262704,0.978262075707395
"119","Peve_00026881","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",13157,"Cluster_796","Porites_evermani_scaffold_366:258332-282014",158,-25.49,2,19,16202,16223,17,"70.59%","82.35%",0.610003052465797,0.582336403574132,0.978262075707395
"120","Peve_00028008","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",1048,"Cluster_1167","Porites_evermani_scaffold_3872:4209-36078",151,-20.9,2,21,29342,29362,20,"75.00%","80.00%",0.405729129997529,0.734035263900578,0.985606716506352
"121","Peve_00028041","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",11186,"Cluster_589","Porites_evermani_scaffold_388:201310-209105",166,-22.5,2,19,6881,6902,17,"76.47%","88.24%",0.099676569431695,0.936438375357395,0.999448381576871
"122","Peve_00028582","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",1073,"Cluster_1167","Porites_evermani_scaffold_3974:4560-15362",147,-20.62,2,21,3469,3487,19,"68.42%","78.95%",0.968199612786365,0.160978912248378,0.978262075707395
"123","Peve_00031071","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",13334,"Cluster_796","Porites_evermani_scaffold_442:114854-123013",151,-21.34,2,21,5655,5681,24,"66.67%","66.67%",0.898740270652305,0.288966974174018,0.978262075707395
"124","Peve_00031875","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",3521,"Cluster_2787","Porites_evermani_scaffold_46:391097-423766",170,-26.31,2,19,3167,3188,17,"76.47%","94.12%",0.943576757893424,0.214875857383608,0.978262075707395
"125","Peve_00031922","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",1170,"Cluster_1167","Porites_evermani_scaffold_460:139172-153566",150,-20.67,2,11,12372,12393,9,"100.00%","100.00%",0.980014032608687,0.127492221713655,0.978262075707395
"126","Peve_00033486","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",9094,"Cluster_4080","Porites_evermani_scaffold_4990:9119-10998",171,-22.7,2,20,1042,1063,18,"77.78%","88.89%",0.67685027884064,0.526688885251481,0.978262075707395
"127","Peve_00034167","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",11464,"Cluster_589","Porites_evermani_scaffold_513:227908-242785",158,-30.46,2,20,11531,11559,25,"68.00%","72.00%",0.876226123228336,0.320106436686503,0.978262075707395
"128","Peve_00034338","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",1261,"Cluster_1167","Porites_evermani_scaffold_519:186560-217860",150,-21.08,2,16,23049,23071,15,"73.33%","86.67%",0.983901525054381,0.114385727659117,0.978262075707395
"129","Peve_00036534","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",13551,"Cluster_796","Porites_evermani_scaffold_585:166117-198888",158,-20.36,2,21,12815,12838,21,"76.19%","76.19%",0.910129286196023,0.271964177347118,0.978262075707395
"130","Peve_00038003","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",11687,"Cluster_589","Porites_evermani_scaffold_6352:1385-4755",149,-21.56,2,20,2823,2846,20,"70.00%","75.00%",0.790070546371244,0.420087726111849,0.978262075707395
"131","Peve_00038573","GO:0004656","procollagen-proline 4-dioxygenase activity",5,3,0.68,0.02,"Molecular Functions",3850,"Cluster_2787","Porites_evermani_scaffold_659:147733-156808",146,-20.92,2,21,8424,8448,22,"63.64%","72.73%",0.867933894665659,0.330895275232091,0.978262075707395
"132","Peve_00038573","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",3850,"Cluster_2787","Porites_evermani_scaffold_659:147733-156808",146,-20.92,2,21,8424,8448,22,"63.64%","72.73%",0.867933894665659,0.330895275232091,0.978262075707395
"133","Peve_00040283","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",11822,"Cluster_589","Porites_evermani_scaffold_73:588171-609547",154,-27.76,2,20,19573,19601,25,"64.00%","72.00%",0.94702264951964,0.208150017105459,0.978262075707395
"134","Peve_00041223","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",4005,"Cluster_2787","Porites_evermani_scaffold_778:171440-191810",163,-22.42,2,21,17446,17471,23,"69.57%","78.26%",0.760644964931867,0.449765671022451,0.978262075707395
"135","Peve_00041223","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",13772,"Cluster_796","Porites_evermani_scaffold_778:171440-191810",154,-26.62,2,20,15080,15108,25,"68.00%","68.00%",0.801719698721757,0.407837369964377,0.978262075707395
"136","Peve_00041445","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",4020,"Cluster_2787","Porites_evermani_scaffold_788:1-12614",154,-22.34,2,21,9002,9022,19,"68.42%","78.95%",0.876344286115713,0.319950301429646,0.978262075707395
"137","Peve_00044505","GO:0005506","iron ion binding",8,4,1.09,0.014,"Molecular Functions",7040,"Cluster_2882","Porites_evermani_scaffold_946:161863-168641",152,-20.12,2,15,4342,4362,13,"84.62%","92.31%",0.0688372031480257,0.956142191637655,0.999448381576871
